"","tSNE_1","tSNE_2"
"D12.MAA000442.3_11_M.1.1",17.5055244274308,-11.0956147772796
"J7.MAA000442.3_11_M.1.1",15.5715438313355,-1.69050052674085
"N13.MAA000442.3_11_M.1.1",24.7660893432132,-2.99926909209963
"G13.MAA000442.3_11_M.1.1",20.9025529739933,-2.50186433280573
"J8.MAA000442.3_11_M.1.1",19.8213509604518,-9.19343353181377
"L6.MAA000510.3_8_M.1.1",18.5954734822178,-19.1124020080465
"I5.MAA000510.3_8_M.1.1",15.7292427796219,-0.462152835905554
"C2.MAA000510.3_8_M.1.1",16.4507030637946,-17.1929622763141
"C4.MAA000510.3_8_M.1.1",20.2540880419215,-6.16480210974772
"F4.MAA000510.3_8_M.1.1",1.8203949812012,-0.415084472930179
"H1.MAA000510.3_8_M.1.1",20.1879084086367,-2.15897204780741
"K1.MAA000510.3_8_M.1.1",16.9478878166607,-11.0908629377795
"N2.MAA000510.3_8_M.1.1",15.677692250338,-10.9248834126889
"N3.MAA000510.3_8_M.1.1",19.9969136044361,-1.56514853137235
"H2.MAA000510.3_8_M.1.1",18.8510365740509,3.06992996147994
"N5.MAA000510.3_8_M.1.1",24.6562742381185,10.3881631467769
"D1.MAA000510.3_8_M.1.1",19.1605817807246,0.816873236978649
"N8.MAA000510.3_8_M.1.1",14.9125837281795,-18.8909535042569
"A4.MAA000510.3_8_M.1.1",14.3340472936212,-10.0608212753007
"D6.MAA000510.3_8_M.1.1",20.0523146967053,-3.50707787127125
"J1.MAA000510.3_8_M.1.1",16.9782615925849,-11.3065147576239
"J2.MAA000510.3_8_M.1.1",12.8840881439041,23.1275029146854
"P1.MAA000510.3_8_M.1.1",27.4903843443506,-9.59787910827336
"D7.MAA000510.3_8_M.1.1",20.0854048488104,-3.29613788597642
"G1.MAA000510.3_8_M.1.1",18.2038997022258,-19.5673592312099
"M4.MAA000510.3_8_M.1.1",16.3633644258304,0.200400326209758
"J8.MAA000510.3_8_M.1.1",19.2602615234288,-2.19738464135198
"B4.MAA000510.3_8_M.1.1",17.5451394421132,0.260020087168971
"G3.MAA000510.3_8_M.1.1",17.0580924309579,5.47020356722169
"M7.MAA000510.3_8_M.1.1",16.3723060653118,8.56326900002514
"P5.MAA000510.3_8_M.1.1",18.1936538939122,-19.39531136707
"M8.MAA000510.3_8_M.1.1",12.0260788598933,-15.6487138501807
"E1.MAA000510.3_8_M.1.1",16.7054592323295,-17.6311389601436
"P8.MAA000510.3_8_M.1.1",17.6769461868109,6.01610500155291
"I1.MAA000510.3_8_M.1.1",-12.2960268724351,-16.8455903213904
"L2.MAA000510.3_8_M.1.1",16.9045828320747,5.71785448226688
"O3.MAA000510.3_8_M.1.1",19.0527120818888,-21.0497690710916
"O4.MAA000510.3_8_M.1.1",0.342029687442419,-32.4864405467845
"H12.MAA000554.3_8_M.1.1",16.2025366774181,-4.97509661685513
"K9.MAA000554.3_8_M.1.1",15.2531348162416,-13.4999905352501
"B15.MAA000554.3_8_M.1.1",13.6386115908315,-29.9804653156857
"E11.MAA000554.3_8_M.1.1",19.1497658033313,-6.98679759520431
"E12.MAA000554.3_8_M.1.1",10.8393569561421,-15.2326574633334
"M15.MAA000554.3_8_M.1.1",15.6589924782715,-3.58103200160473
"L16.MAA000554.3_8_M.1.1",13.8476063778222,-19.1927628692537
"K15.MAA000554.3_8_M.1.1",16.4514996410444,-10.4961136002187
"N10.MAA000554.3_8_M.1.1",17.4615540096264,-1.77261418953042
"O15.MAA000554.3_8_M.1.1",20.3286757269512,-24.8693678001044
"B8.MAA000556.3_9_M.1.1",20.4524156794071,-16.2954154300444
"B10.MAA000556.3_9_M.1.1",24.3512640450065,-15.1900254884315
"A8.MAA000556.3_9_M.1.1",25.4801353783226,-14.677870832027
"A10.MAA000556.3_9_M.1.1",8.95155206401489,-12.0948057358339
"A11.MAA000556.3_9_M.1.1",26.0910390157004,-12.6377543448326
"C8.MAA000556.3_9_M.1.1",7.84597869106217,-10.198535600205
"C9.MAA000556.3_9_M.1.1",18.4155511223529,6.37762417097066
"C10.MAA000556.3_9_M.1.1",22.9039630251041,-7.12073613950425
"I9.MAA000556.3_9_M.1.1",19.3240786013833,-22.0799359405145
"N7.MAA000556.3_9_M.1.1",14.5289015381695,-6.01147077839776
"I13.MAA000556.3_9_M.1.1",19.8989052665152,-19.562098334497
"K7.MAA000556.3_9_M.1.1",13.2612242048772,-20.0083309441583
"K8.MAA000556.3_9_M.1.1",21.4394934731663,-16.9608207813503
"D9.MAA000556.3_9_M.1.1",21.0088826944757,-3.12300176058267
"K9.MAA000556.3_9_M.1.1",21.1066671091428,-5.6766763232006
"N10.MAA000556.3_9_M.1.1",24.0097162143239,-15.3800644493246
"K11.MAA000556.3_9_M.1.1",9.44680474818877,-7.35209898899271
"N11.MAA000556.3_9_M.1.1",18.3175934895575,-18.6184256778696
"K12.MAA000556.3_9_M.1.1",20.5441701432661,-19.1875679802296
"N12.MAA000556.3_9_M.1.1",19.5784967205079,-17.2525571331961
"N13.MAA000556.3_9_M.1.1",22.4813815871013,-4.88980897956726
"M7.MAA000556.3_9_M.1.1",19.9972014044934,-17.1923210575155
"N14.MAA000556.3_9_M.1.1",26.4439439216803,-6.44178442717606
"M9.MAA000556.3_9_M.1.1",19.1579201197369,-17.6381301149608
"M10.MAA000556.3_9_M.1.1",18.7605158201036,6.21660406409443
"J7.MAA000556.3_9_M.1.1",19.9916469611125,-20.9661197387156
"M11.MAA000556.3_9_M.1.1",20.6829252463602,-2.54105533267857
"J8.MAA000556.3_9_M.1.1",18.668958672941,-14.1554857236185
"M12.MAA000556.3_9_M.1.1",25.1802127365893,-6.40869140855784
"H7.MAA000556.3_9_M.1.1",25.7978594965891,-13.4924493348623
"P7.MAA000556.3_9_M.1.1",21.0942719733581,-21.5066829574822
"H9.MAA000556.3_9_M.1.1",14.1841128002272,-18.1988102422795
"J11.MAA000556.3_9_M.1.1",26.5028440925286,-6.36733738564965
"H12.MAA000556.3_9_M.1.1",17.7960028959852,6.28506983935485
"P10.MAA000556.3_9_M.1.1",22.278048674919,-13.1190779051575
"J13.MAA000556.3_9_M.1.1",19.956484789944,2.47729574276952
"L7.MAA000556.3_9_M.1.1",22.0640379281246,-11.6219314697186
"P11.MAA000556.3_9_M.1.1",17.9706859093741,-15.2440049824644
"P12.MAA000556.3_9_M.1.1",20.319262239264,-13.6141927525369
"L9.MAA000556.3_9_M.1.1",21.3242163019846,-3.75271366098049
"O9.MAA000556.3_9_M.1.1",21.1732699933679,-3.44975381884144
"P13.MAA000556.3_9_M.1.1",18.2912401281189,-18.0537742592806
"F9.MAA000599.3_8_M.1.1",15.3382392695119,-19.958351293213
"G10.MAA000599.3_8_M.1.1",18.8233394349796,-19.3710332773089
"H10.MAA000599.3_8_M.1.1",17.9099979232013,-19.2237183810803
"I8.MAA000599.3_8_M.1.1",18.160897170312,-8.02239147096526
"A8.MAA000599.3_8_M.1.1",20.7919818154141,-23.1944395548063
"A14.MAA000599.3_8_M.1.1",16.7405676048863,-11.7866355336274
"B8.MAA000599.3_8_M.1.1",14.9902482323451,-20.3436200956437
"B13.MAA000599.3_8_M.1.1",19.9031135769708,-15.7885869400101
"B14.MAA000599.3_8_M.1.1",18.4446423434947,-19.7738776831624
"C10.MAA000599.3_8_M.1.1",18.4921579744993,-19.520575826186
"D10.MAA000599.3_8_M.1.1",17.9648399464398,-20.1357602542092
"B9.MAA000877.3_11_M.1.1",18.5612462478092,-21.402808475455
"E10.MAA000877.3_11_M.1.1",16.6267841849492,-20.4177825586469
"F14.MAA000877.3_11_M.1.1",17.7131217565037,-17.7904004159964
"B13.MAA000877.3_11_M.1.1",15.9549728967844,-0.165371105223021
"E12.MAA000877.3_11_M.1.1",13.0762430537298,24.5126472677419
"B14.MAA000877.3_11_M.1.1",13.8787349969169,-16.2049210493646
"A11.MAA000877.3_11_M.1.1",13.1472071682637,23.9694575365217
"D13.MAA000877.3_11_M.1.1",9.21542039159262,-19.7731937400745
"C13.MAA000877.3_11_M.1.1",10.8314752217333,-17.5628920779451
"C14.MAA000877.3_11_M.1.1",16.9241544643087,5.441962623684
"F13.MAA000877.3_11_M.1.1",21.2220030236801,-3.56615619129835
"I10.MAA000877.3_11_M.1.1",17.2918933643955,5.84254017276639
"M12.MAA000877.3_11_M.1.1",15.4159714788936,-19.6761189766048
"I12.MAA000877.3_11_M.1.1",19.8067500782828,-17.4121259134724
"I13.MAA000877.3_11_M.1.1",15.6484275925109,9.15753607571402
"M14.MAA000877.3_11_M.1.1",20.593793736099,-16.1575433256454
"I15.MAA000877.3_11_M.1.1",16.8556411348001,-19.8805070401038
"L14.MAA000877.3_11_M.1.1",17.1446373167264,7.45886463486872
"L15.MAA000877.3_11_M.1.1",14.4511846885802,-5.15876192610641
"P9.MAA000877.3_11_M.1.1",9.66478587626261,-1.12755386548882
"H9.MAA000877.3_11_M.1.1",17.1947984860574,5.89034660197878
"L16.MAA000877.3_11_M.1.1",18.6257848406785,-20.9679528739205
"H10.MAA000877.3_11_M.1.1",17.8156047760169,-20.4083059591744
"K12.MAA000877.3_11_M.1.1",9.72080030079838,-7.61756113557132
"H13.MAA000877.3_11_M.1.1",16.818905558338,-12.1311957715883
"K11.MAA000877.3_11_M.1.1",17.0237228670479,-17.5155400778198
"H16.MAA000877.3_11_M.1.1",17.5562001909277,1.25480578453667
"O9.MAA000877.3_11_M.1.1",15.8223130248246,-19.0285817945582
"G9.MAA000877.3_11_M.1.1",-14.7634633384554,-23.1774017549194
"O11.MAA000877.3_11_M.1.1",19.7541047247168,-21.923924107675
"N9.MAA000877.3_11_M.1.1",13.0275512765273,-6.37693136637296
"O13.MAA000877.3_11_M.1.1",9.37486083748818,17.85311117169
"J10.MAA000877.3_11_M.1.1",20.4181136716243,-4.99660824591994
"O14.MAA000877.3_11_M.1.1",16.773457008358,1.1300815805631
"J11.MAA000877.3_11_M.1.1",16.8818231267945,0.977089378763639
"N11.MAA000877.3_11_M.1.1",12.7780723743659,-14.0875375984914
"G14.MAA000877.3_11_M.1.1",16.6392924707276,-18.5720593992422
"O16.MAA000877.3_11_M.1.1",15.9617255506704,-21.1344049320844
"G15.MAA000877.3_11_M.1.1",18.5046462454465,0.85566657213366
"J13.MAA000877.3_11_M.1.1",5.57958989431182,18.6477847813254
"G16.MAA000877.3_11_M.1.1",19.1148133303023,-2.08160988369149
"J15.MAA000877.3_11_M.1.1",18.5427548100096,3.88564912947368
"M9.MAA000877.3_11_M.1.1",19.579798070818,-19.8273051931551
"N14.MAA000877.3_11_M.1.1",16.3634859496858,-20.0896374048452
"N15.MAA000877.3_11_M.1.1",19.7441814650521,-24.1958354486425
"N22.MAA000913.3_9_M.1.1",22.5070069960908,-11.2357936688345
"J10.MAA000913.3_9_M.1.1",20.6176396352586,-5.24431347342987
"J14.MAA000913.3_9_M.1.1",19.0502208868849,0.604107613959431
"N10.MAA000913.3_9_M.1.1",16.5635012309897,-16.1864921864728
"I14.MAA000913.3_9_M.1.1",19.4484939820451,-1.56389953015329
"O16.MAA000913.3_9_M.1.1",17.0523063563624,-15.1802983264706
"E13.MAA000914.3_9_M.1.1",22.8331101871581,-18.6151948439842
"C16.MAA000914.3_9_M.1.1",21.0621698554959,-1.38451525643451
"B10.MAA000914.3_9_M.1.1",19.9033801305072,0.465911128641602
"O3.MAA000914.3_9_M.1.1",15.2075538462099,13.1037165570861
"B12.MAA000914.3_9_M.1.1",18.9081061963255,3.18879831748878
"M19.MAA000914.3_9_M.1.1",17.3825588573955,6.7652714982722
"P9.MAA000914.3_9_M.1.1",20.344721832894,-21.0257457480016
"B14.MAA000914.3_9_M.1.1",16.6396256050471,-23.7457256389287
"P10.MAA000914.3_9_M.1.1",18.416745937512,0.909530446714384
"B15.MAA000914.3_9_M.1.1",17.4340706678401,-8.77773624270178
"F11.MAA000914.3_9_M.1.1",16.5733611118231,8.21726264231894
"H10.MAA000914.3_9_M.1.1",19.3400317708892,-2.6266563355743
"D10.MAA000914.3_9_M.1.1",9.97039661895559,18.8884838342627
"H11.MAA000914.3_9_M.1.1",16.1049195309689,-2.21759520238822
"P15.MAA000914.3_9_M.1.1",1.09415999717393,-26.9875765532954
"O12.MAA000914.3_9_M.1.1",16.3387790356136,5.57381665349559
"A14.MAA000914.3_9_M.1.1",13.6990258377104,-21.3086447306622
"O15.MAA000914.3_9_M.1.1",19.4878220936196,-2.32230720179734
"A15.MAA000914.3_9_M.1.1",16.0527259750542,-17.3858917590088
"O16.MAA000914.3_9_M.1.1",10.8064682199722,-17.9173807173224
"L13.MAA000914.3_9_M.1.1",16.9438128123739,5.58877290474622
"G8.MAA000914.3_9_M.1.1",15.0188022617613,1.19691560343434
"N16.MAA000914.3_9_M.1.1",0.925648475920441,-26.7373522296166
"C13.MAA000934.3_9_M.1.1",21.5915414464982,-14.352826388685
"J15.MAA000934.3_9_M.1.1",21.6602769615612,-12.3828992238488
"F9.MAA000934.3_9_M.1.1",18.1184623403904,-17.9949809646205
"I9.MAA000934.3_9_M.1.1",20.9909163447083,-1.71500034141072
"I10.MAA000934.3_9_M.1.1",20.4214698720877,-6.29478243710861
"B15.MAA000934.3_9_M.1.1",21.9587410030164,-4.46669310533795
"B16.MAA000934.3_9_M.1.1",21.9926000139866,-14.333335871513
"I14.MAA000934.3_9_M.1.1",20.5958424497198,-15.1345309643693
"F15.MAA000934.3_9_M.1.1",20.4455906812608,-17.2211137981552
"A13.MAA000934.3_9_M.1.1",21.8535083125809,-5.31152522936655
"A15.MAA000934.3_9_M.1.1",22.2871953273038,-11.6539204870312
"I16.MAA000934.3_9_M.1.1",14.3002812262592,-10.0208473957845
"A16.MAA000934.3_9_M.1.1",19.5374096483317,-11.4229060332297
"H9.MAA000934.3_9_M.1.1",20.5921984862223,-15.1430059698664
"E14.MAA000934.3_9_M.1.1",19.8370750302507,-12.2589497551259
"H16.MAA000934.3_9_M.1.1",11.4308276457629,-11.6477025811478
"D11.MAA000934.3_9_M.1.1",18.7398731930894,-10.3874902564663
"J9.MAA000934.3_9_M.1.1",18.699117239857,6.53859123314253
"D14.MAA000934.3_9_M.1.1",20.8653202696143,-12.6036199535082
"G11.MAA000934.3_9_M.1.1",19.2719491287871,-7.45513941046465
"J11.MAA000934.3_9_M.1.1",21.7538619267177,-11.29284065509
"C12.MAA000934.3_9_M.1.1",19.2697570437198,-13.0750948355334
"G13.MAA000934.3_9_M.1.1",19.5390882569847,-6.06406359862758
"G14.MAA000934.3_9_M.1.1",21.0805767684014,-14.9848673454255
"J13.MAA000934.3_9_M.1.1",16.6212211398114,8.23252667640855
"N14.MAA000934.3_9_M.1.1",17.0348615581601,-4.74870232077755
"M11.MAA000934.3_9_M.1.1",26.2147750777938,-12.3256203291516
"M15.MAA000934.3_9_M.1.1",24.9292604840366,-6.18335878123429
"L11.MAA000934.3_9_M.1.1",17.9969044909943,-13.1203387052604
"P10.MAA000934.3_9_M.1.1",21.307419378293,0.566594489290097
"L14.MAA000934.3_9_M.1.1",26.248358011079,-9.88837865290727
"P11.MAA000934.3_9_M.1.1",23.1238727084977,-12.2056233109764
"O9.MAA000934.3_9_M.1.1",22.5618425506268,-11.2466991152521
"P16.MAA000934.3_9_M.1.1",22.5868140051824,-3.34243634792025
"O11.MAA000934.3_9_M.1.1",22.9578570829523,-7.63734126351005
"N9.MAA000934.3_9_M.1.1",25.4641255244378,-12.3369418108197
"B15.MAA000531.3_8_M.1.1",20.3253329521331,-2.89421147314043
"O14.MAA000531.3_8_M.1.1",16.578280714987,-17.6506031218103
"P9.MAA000531.3_8_M.1.1",9.1840736342414,-19.3981794195696
"F13.D043520.3_39_F.1.1",20.6553546877154,-0.173525949578321
"F14.D043520.3_39_F.1.1",21.9257327072543,-14.4188909707131
"N11.D043520.3_39_F.1.1",21.9689400908611,-13.3800227061756
"P12.D043520.3_39_F.1.1",20.3067964215147,-20.9220343684461
"D10.D043520.3_39_F.1.1",20.1066734746793,-6.18080903113029
"B12.D043520.3_39_F.1.1",36.9012133064134,0.379335275971105
"O13.D043520.3_39_F.1.1",22.9622308319295,-13.9841807992128
"O15.D043520.3_39_F.1.1",-15.336221325397,-27.530931268521
"D7.D043526.3_39_F.1.1",10.7423060897159,-17.4879194448941
"G9.D043526.3_39_F.1.1",18.6075649945993,-16.2743040803574
"M13.D043526.3_39_F.1.1",23.358565707485,-5.73746050850023
"P8.D043526.3_39_F.1.1",19.0565832405832,-16.7339664840292
"J10.D043526.3_39_F.1.1",21.2642274716073,-8.03659089195266
"D8.D043526.3_39_F.1.1",22.1631468381105,-9.7372051857106
"G10.D043526.3_39_F.1.1",20.2422406371178,-21.165077363443
"L7.D043526.3_39_F.1.1",19.5282490357276,-14.5940259806221
"A8.D043526.3_39_F.1.1",19.9922887300805,-16.6668848284416
"D9.D043526.3_39_F.1.1",20.3190444800916,-18.5838392486444
"D10.D043526.3_39_F.1.1",23.1484297883608,-13.4027143640398
"G12.D043526.3_39_F.1.1",18.3217412503377,-4.1913790087954
"J13.D043526.3_39_F.1.1",22.7499974218465,-5.6004876451232
"L8.D043526.3_39_F.1.1",17.1642208532242,-6.63875929080755
"P12.D043526.3_39_F.1.1",21.9045957563447,-8.81686513206427
"O8.D043526.3_39_F.1.1",18.6062386768917,-16.3474843697321
"P13.D043526.3_39_F.1.1",24.420307063045,-14.1054322356462
"A11.D043526.3_39_F.1.1",22.8092010770389,-13.8147298561243
"L10.D043526.3_39_F.1.1",18.4024565089708,-8.74638485633087
"O9.D043526.3_39_F.1.1",23.8468903228735,-6.0854084186506
"D12.D043526.3_39_F.1.1",17.7790427595479,-9.58792337590389
"L11.D043526.3_39_F.1.1",18.7520728184374,2.24569946478047
"A13.D043526.3_39_F.1.1",25.2777714197453,-10.3664434790103
"D13.D043526.3_39_F.1.1",23.5465066180639,-7.97798643680605
"I8.D043526.3_39_F.1.1",14.7240547194088,-16.2335573508696
"L13.D043526.3_39_F.1.1",21.9666657905487,-8.13516257374979
"O11.D043526.3_39_F.1.1",14.4328546154368,-10.1504433525962
"F7.D043526.3_39_F.1.1",18.1035512835071,-18.1067386194334
"F8.D043526.3_39_F.1.1",18.5263606988444,4.64604792046839
"F9.D043526.3_39_F.1.1",12.7136118604467,-13.553506902482
"O13.D043526.3_39_F.1.1",24.2051551073705,-2.95562472247224
"C8.D043526.3_39_F.1.1",20.8316747346422,-11.7551095486204
"F10.D043526.3_39_F.1.1",20.6588501473241,-13.2756121002304
"I12.D043526.3_39_F.1.1",24.0473239226157,-4.57099305642423
"N8.D043526.3_39_F.1.1",23.8442520184826,-8.16702547771935
"N9.D043526.3_39_F.1.1",14.7840553675872,-16.3744852856527
"H7.D043526.3_39_F.1.1",-2.74194837696048,-30.0775599784525
"K8.D043526.3_39_F.1.1",14.8110154128496,-20.7444607000639
"N11.D043526.3_39_F.1.1",24.3214015775434,-13.2472410520027
"E7.D043526.3_39_F.1.1",-6.81988601653869,9.21561896798019
"H10.D043526.3_39_F.1.1",14.7440504511726,-21.2034079707835
"E8.D043526.3_39_F.1.1",18.8667838196802,-16.1924055497293
"H11.D043526.3_39_F.1.1",18.7040970456409,-8.95808903872614
"E9.D043526.3_39_F.1.1",17.4172320632742,-16.3304441606186
"E10.D043526.3_39_F.1.1",19.7085518615034,-25.338838933889
"E12.D043526.3_39_F.1.1",18.4509856609639,4.16377900913515
"B12.D043526.3_39_F.1.1",18.4763254631371,-25.4543640952934
"E13.D043526.3_39_F.1.1",25.5230693418454,-12.5646196219254
"P7.D043526.3_39_F.1.1",14.4218395059019,-10.1601886855198
"B15.D045058.3_39_F.1.1",18.1625959837735,-12.9257877559766
"J16.D045058.3_39_F.1.1",18.4932039824949,4.61602097662
"N9.D045058.3_39_F.1.1",15.5696854827486,0.76854591791777
"I12.D045058.3_39_F.1.1",22.5007924666935,-14.8038469309715
"I15.D045058.3_39_F.1.1",19.7672203508838,-15.1764672761937
"D15.D045058.3_39_F.1.1",12.1655372332329,-15.6022808577214
"F14.D045058.3_39_F.1.1",21.9006661616794,-9.54906968998457
"C16.D045064.3_38_F.1.1",19.8875280911191,-24.5460422910205
"M13.D045064.3_38_F.1.1",19.6272643290964,-25.2827538759143
"G14.D045064.3_38_F.1.1",16.3407020437395,-21.7082668987661
"M15.D045064.3_38_F.1.1",15.074688896958,-21.5532267202093
"F10.D045064.3_38_F.1.1",4.03577939347277,-6.77839787544767
"F12.D045064.3_38_F.1.1",19.0922215226951,-24.9684321988009
"F13.D045064.3_38_F.1.1",21.5071174363886,-20.2960668548666
"F14.D045064.3_38_F.1.1",21.635919757846,-23.9259228713445
"L12.D045064.3_38_F.1.1",20.4088223032754,-25.0428749258775
"N10.D045064.3_38_F.1.1",19.478848370958,-24.9051785478028
"P13.D045064.3_38_F.1.1",17.1282181734596,-26.3644927058971
"D15.D045064.3_38_F.1.1",19.5870045567233,-22.8655079334825
"F15.D045064.3_38_F.1.1",20.1848428377517,-23.0586992987507
"C9.D045064.3_38_F.1.1",19.9190408606199,-24.0239661092863
"E9.D045064.3_38_F.1.1",20.2213641475679,-24.9808608972703
"K9.D045064.3_38_F.1.1",20.597567117202,-20.003676465401
"C11.D045064.3_38_F.1.1",20.9445629550956,-24.9753040499139
"O10.D045064.3_38_F.1.1",0.539205919236297,-23.3835939704913
"C13.D045064.3_38_F.1.1",19.8550508945979,-25.2843344060391
"O11.D045064.3_38_F.1.1",21.8274645019351,-24.0498332663761
"M12.D045064.3_38_F.1.1",16.8105102431235,-22.4170358784247
"O12.D045064.3_38_F.1.1",21.6201463555826,-22.5644190744686
"P12.D045067.3_38_F.1.1",20.5631299849896,-21.9275973372621
"P13.D045067.3_38_F.1.1",21.7209807335136,-18.1713427302437
"E11.D045067.3_38_F.1.1",13.6745386217945,-21.2617360654471
"E15.D045067.3_38_F.1.1",21.6093665220256,-19.6530222246765
"K10.D045067.3_38_F.1.1",15.397019264613,-17.4771115363286
"J13.D045067.3_38_F.1.1",19.6288532815183,-20.5884856964524
"B12.D045067.3_38_F.1.1",-9.68771178931644,-27.6239550381985
"D8.B000127.3_38_F.1.1",18.6219065615875,-27.8369577464931
"C12.B000127.3_38_F.1.1",19.0665739660155,-22.1699973176283
"F9.B000127.3_38_F.1.1",21.5791007055731,-23.6955526153539
"H13.B000127.3_38_F.1.1",21.4130669571674,-23.4376185746331
"F15.B001216.3_38_F.1.1",22.3158066035279,-26.8021490006717
"A11.B001216.3_38_F.1.1",22.9079919449084,-27.7192101912463
