cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode
A22.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,2.357194090500495,-6.828846748905525,B002762
A3.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,7.4313198484717855,-4.331393547209283,B002762
A3.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-18.09293862487125,-10.397696274435852,D042105
A3.D042180.3_10_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_10_M,-23.188447656340823,-12.183965016369022,D042180
A4.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-10.069551392045495,-10.998361414531445,D042105
A4.D042180.3_10_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_10_M,-17.2419612430174,-10.056423242955518,D042180
A5.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,0.8107586489878716,-7.450218763077999,B002762
A5.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-8.209746918681885,-8.247459268720291,D042105
A5.D042180.3_10_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_10_M,-15.40938713657487,-14.271870796731644,D042180
A6.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-1.8331960229210469,-2.011565357134707,B002762
A6.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,2.404354133758264,0.6892795853484518,D042105
A6.MAA001454.3_38_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_38_F,0.44009546700276064,-11.580355293707424,MAA001454
A7.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,1.9335291647641426,-7.20964338743964,B002762
A7.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,2.574313749539267,-10.612720140936663,D042105
A8.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-11.391897440977816,-10.143133896940864,B002762
A8.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,0.5330463087065905,-3.1042400983416645,D042105
A9.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-1.2740879409745758,-4.439660753315283,B002762
A9.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-3.344452904388059,-11.029843396329175,D042105
A9.D042180.3_10_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_10_M,-11.420118219928755,-12.585949916880214,D042180
B1.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,2.551644117801755,-9.080920276735048,B002762
B1.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-11.143451875120476,-3.0987913172789634,D042105
B1.D042180.3_10_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_10_M,-2.3397616208131535,-9.753304046813666,D042180
B1.MAA001454.3_38_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_38_F,-11.52808828860315,-0.8098065717798459,MAA001454
B10.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-8.04464113040318,-16.42437800901144,B002762
B10.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-9.35489543292914,-1.7472050839142144,D042105
B10.D042180.3_10_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_10_M,-8.739677633553482,-14.008007487561928,D042180
B11.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-2.7753325242694564,-6.163878133802446,B002762
B11.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-10.039043882903496,-12.056566888229408,D042105
B11.D042180.3_10_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_10_M,-0.22874784599604245,-8.3906859952046,D042180
B12.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-1.440038422244084,-2.7180405879680887,D042105
B13.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,7.422845262645894,-2.5241962526797943,B002762
B13.D042180.3_10_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_10_M,-20.703437951796282,-7.074036354031099,D042180
B14.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,7.067767427895169,-2.481695770113431,B002762
B14.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-19.8890113035417,-10.291585119823205,D042105
B14.D042180.3_10_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_10_M,-19.129409196480687,-6.43973173503248,D042180
B14.MAA001454.3_38_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_38_F,-11.911241778570204,-1.1836228797604416,MAA001454
B15.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-3.076931745525442,-14.110555535594878,B002762
B15.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-0.6574270927046202,-3.715156579763573,D042105
B16.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-5.843272929004977,-7.584078751622954,B002762
B16.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-8.395294934747124,-9.287643880472517,D042105
B16.D042180.3_10_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_10_M,-1.857454901312384,-6.1903391233792116,D042180
B17.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,3.1558668884646033,-6.909208320334898,B002762
B17.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-2.7574034015184132,-12.345451331925709,D042105
B18.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-8.721591984865944,-11.416340770844004,D042105
B19.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-6.7025609721421,-8.503257575518973,B002762
B19.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,5.849478407168153,-3.1357500730911254,D042105
B2.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,0.1985361130409425,-4.154196812566628,B002762
B2.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-8.497327507275077,-11.25881354364098,D042105
B2.D042180.3_10_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_10_M,-21.480309696899127,-8.449270366111701,D042180
B20.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,1.9470817177743323,-9.060792875168566,B002762
B20.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-8.080316156601647,-11.871686212805223,D042105
B20.MAA001454.3_38_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_38_F,6.237467493655496,-9.077807794932953,MAA001454
B21.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,0.5757273866253756,-3.8691721032731983,B002762
B21.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-25.308018440635028,-6.091823560450669,D042105
B21.MAA001454.3_38_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_38_F,3.0317033115748386,-8.702244386856576,MAA001454
B22.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,1.7730580636790303,-1.1137921055733573,B002762
B22.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-8.10029346978191,-5.731634808922445,D042105
B22.D042180.3_10_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_10_M,-17.65575276808651,-1.9830687670271505,D042180
B22.MAA001454.3_38_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_38_F,6.7765397525930595,-5.377891337564393,MAA001454
B3.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-6.694698290937452,-5.174462698863335,B002762
B3.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-11.464164406079759,-4.478842224516606,D042105
B3.MAA001454.3_38_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_38_F,5.576947961484422,-8.452550167075845,MAA001454
B4.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-3.5272076490967956,-6.684594654102649,B002762
B4.D042180.3_10_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_10_M,-12.187890171113745,-3.7357675014973792,D042180
B5.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-3.7308579778497255,-8.827226684119806,B002762
B5.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-23.353483517114718,-8.561607601672605,D042105
B6.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,1.5056130349664525,-6.573945920191788,B002762
B6.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-10.359213436882227,-8.313008099436793,D042105
B6.D042180.3_10_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_10_M,-18.684581993213015,-8.47126203628779,D042180
B6.MAA001454.3_38_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_38_F,4.539969174083572,-7.459553065424224,MAA001454
B7.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-5.22983117390892,-11.911065072471402,B002762
B7.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-9.672631738236666,-10.279597188794598,D042105
B8.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-3.8612704390031576,-8.820822453683526,B002762
B8.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-3.3314425817291684,-7.004317453299578,D042105
B9.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-4.897092723195417,-6.395179908034706,B002762
B9.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-22.980027148919316,-8.574817923400133,D042105
C1.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-2.520758281183226,-9.126993946513865,D042105
C1.D042180.3_10_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_10_M,-19.0484279455451,0.41373224744015563,D042180
C10.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-19.35079717826436,-14.166345267613213,B002762
C10.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-6.20882991200114,-12.275407922086858,D042105
C10.D042180.3_10_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_10_M,-19.28995035588768,-15.061238967689139,D042180
C11.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-8.860091870480659,-14.359129419850595,B002762
C11.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-7.440487704722863,-7.257897291255401,D042105
C11.MAA001454.3_38_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_38_F,-3.012867986750148,-13.416381611422654,MAA001454
C12.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-6.483091102580423,-8.368455535272691,B002762
C12.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-11.510704732229451,-1.7200149046019644,D042105
C13.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-20.477960979635032,-6.435084876482926,D042105
C14.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-22.15102706151302,-10.409975263095184,B002762
C14.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,4.451334043508351,-9.431584458722831,D042105
C15.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-1.5642076626882833,-5.353057973975828,B002762
C15.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-9.630766639323936,-12.898646347451336,D042105
C15.MAA001454.3_38_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_38_F,4.624962171095841,-8.834004942512113,MAA001454
C16.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-3.3744173751484614,-4.602893879561221,B002762
C16.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-2.3425953216449074,-3.1774748144611227,D042105
C16.MAA001454.3_38_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_38_F,0.3149093801155998,-10.104920910181955,MAA001454
C17.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-1.4288206905163554,-9.452658030684647,B002762
C17.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-10.36116738058507,-1.6155810642896624,D042105
C18.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-2.242055736317418,-8.102824046697773,B002762
C18.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-3.4381096337852775,-2.5625981734517373,D042105
C19.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,3.170774457664584,-7.356581611331721,B002762
C19.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-10.453906705758579,-2.658998721814942,D042105
C19.MAA001454.3_38_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_38_F,-4.681608686143862,-3.9826422255431955,MAA001454
C2.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-21.373659790925874,-5.2927320101557855,B002762
C2.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-20.56799580172331,-8.989692454128209,D042105
C2.D042180.3_10_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_10_M,-21.22717334319187,-11.669511334690979,D042180
C20.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-9.348629395811853,-12.935309833749072,D042105
C20.D042180.3_10_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_10_M,-14.007692978122439,-14.777446803709205,D042180
C21.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-14.820256007076232,-12.302114735756499,B002762
C21.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-14.516887771247081,-13.624767470639666,D042105
C22.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,0.6576077820030815,-10.781912686359991,B002762
C22.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-10.28148220914995,-14.104302461725178,D042105
C3.B002762.3_39_F.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,F,3_39_F,-2.59511313989521,-3.5595754283357577,B002762
C3.D042105.3_11_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_11_M,-11.048550697386608,-4.269617263391712,D042105
C3.D042180.3_10_M.1.1,Limb_Muscle,Diaphragm,skeletal muscle satellite stem cell,CL:0008011,NA,0,M,3_10_M,-12.951363627626147,-15.405855295897572,D042180
