cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode
A1.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-7.683799631059076,-5.6789893824280835,B002765
A1.D042103.3_11_M.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,M,3_11_M,-22.391486830624107,-2.5377252575357234,D042103
A1.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,-0.7438501253293167,11.415409134263854,D042186
A10.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-8.668276955217452,-2.1266443821178913,B002765
A10.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,F,3_39_F,11.362450534784307,10.18211716290108,B002769
A10.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,2.0377847711255983,4.340742014312785,D042186
A11.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-10.34135731054087,-3.4424584946572128,B002765
A11.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,F,3_39_F,2.22021878490203,12.268440895630526,B002769
A11.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,11.451760701988153,16.198540390145286,D042186
A12.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-12.825787529143218,-6.852415441639311,B002765
A12.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,macrophage,CL:0000235,macrophage,5,F,3_39_F,-17.029375318636106,26.550183501910652,B002769
A12.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,12.240761900883776,12.82952978633149,D042186
A13.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-9.14310194962109,0.86431120222541,B002765
A13.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,15.266721118485373,16.417161520191037,D042186
A13.D042473.3_10_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,M,3_10_M,-5.042684877785573,5.631581782558513,D042473
A14.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-22.127778478834752,-1.685208675950352,B002765
A14.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_39_F,-18.571474310517107,-3.130050220777351,B002769
A14.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,-1.8863323737585374,9.188913196478747,D042186
A15.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-12.883803954433182,-2.0163317142469324,B002765
A15.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,F,3_39_F,-3.477412156774927,2.041404581168975,B002769
A15.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,4.646915603705683,16.5847162608909,D042186
A16.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-21.081590357797477,-0.4344818433836267,B002765
A16.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,8.968745007742404,16.047456164223416,D042186
A17.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-15.678367893198887,-1.615740935837735,B002765
A17.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,F,3_39_F,6.336552362851426,2.7043881305218456,B002769
A17.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,6.056228523300624,11.215020147023306,D042186
A18.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_39_F,-7.205640120643094,-5.323570367460228,B002769
A18.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,0.5006324862502768,9.01629468612699,D042186
A19.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-17.511846875898726,-3.274875459592494,B002765
A19.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,10.897295796875545,13.859079781807425,D042186
A2.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-17.270421076564386,0.9555057642374626,B002765
A2.D042103.3_11_M.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,M,3_11_M,1.1758970169860667,2.735507320864051,D042103
A2.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,15.277846357351025,16.63159470493699,D042186
A20.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-8.409200488110168,0.6812362186866253,B002765
A20.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,F,3_39_F,7.71821326654441,8.040592131712078,B002769
A20.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,12.86888964821267,13.453192439266573,D042186
A21.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,F,3_38_F,8.05826824231771,9.031598772703484,B002765
A21.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_39_F,-11.03409758029775,1.4418228913827333,B002769
A21.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,-0.25518055736811895,11.318997475757667,D042186
A21.D042473.3_10_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_10_M,9.345042403295093,10.034468024678384,D042473
A22.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-9.745741589853846,-2.3526411405639838,B002765
A22.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_39_F,-16.614850507937962,-4.772521657035002,B002769
A22.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,-1.726369733803026,12.990782290159721,D042186
A3.D042103.3_11_M.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,M,3_11_M,-15.51177858908624,-1.364567158231623,D042103
A3.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,-0.06781824847176818,11.661853742218549,D042186
A4.D042103.3_11_M.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_11_M,6.955129275790176,7.142935177377523,D042103
A4.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,13.6888187595135,13.25906370490481,D042186
A4.D042473.3_10_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_10_M,-4.780961937821318,8.948681724092047,D042473
A5.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-16.13571920244122,-1.8275717144525168,B002765
A5.D042103.3_11_M.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,M,3_11_M,-8.792306535561705,2.163395372502378,D042103
A5.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,-3.11309011813297,10.901209579388183,D042186
A6.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-14.43916667735124,-4.536535328196412,B002765
A6.D042103.3_11_M.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,M,3_11_M,-11.112084338607218,5.911583636867455,D042103
A6.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,endothelial cell,CL:0000115,endothelial cell,3,M,3_8_M,20.514140581996568,-1.6734724050583623,D042186
A7.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-21.484043639591434,-4.567036870356999,B002765
A7.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,2.6930815376253303,10.24553460128366,D042186
A8.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,F,3_38_F,-1.8706317758940465,5.628698172635942,B002765
A8.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,F,3_39_F,1.4890343609270325,2.997115659620401,B002769
A8.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,2.206078560543364,14.292585102276721,D042186
A9.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-21.376306603431114,-1.043608696164741,B002765
A9.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_39_F,-4.798086668864333,-3.78494010377701,B002769
A9.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,9.282016777667872,14.517242548125356,D042186
B1.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-21.567931566273025,-3.7722724534565595,B002765
B1.D042103.3_11_M.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,M,3_11_M,-11.49897082269084,4.691894294450901,D042103
B1.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,-1.4761444348504456,12.781727539331346,D042186
B1.D042473.3_10_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,M,3_10_M,-5.650912553061895,6.267323882627772,D042473
B10.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-17.002903797327132,-3.6803132175289677,B002765
B10.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_39_F,-11.49984295930346,1.6169159312293375,B002769
B10.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,13.812613842612844,17.01690562313878,D042186
B11.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-17.24610272718399,-6.440062031613341,B002765
B11.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_39_F,-16.05419589310274,3.9529955928086333,B002769
B11.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,2.326079929720573,13.912519949911639,D042186
B12.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-21.822540895703217,-5.095653592110243,B002765
B12.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_39_F,-10.842348874732542,-10.552708695445695,B002769
B12.D042185.3_9_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_9_M,-3.094436299998392,9.061141456847402,D042185
B12.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,11.394782922442694,16.869993254696837,D042186
B13.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-12.98638248803682,3.6723209971304414,B002765
B13.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,F,3_39_F,1.3248259819913437,5.390578697497728,B002769
B13.D042185.3_9_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_9_M,-0.18943596369168256,8.11759026445622,D042185
B13.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,12.46125689467059,17.497879324387274,D042186
B14.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-6.988832699085357,-5.248408563829303,B002765
B14.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_39_F,-6.950491662434096,-2.4234422920449332,B002769
B14.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,-3.554983659765834,7.013646987968988,D042186
B15.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-12.043606665768523,2.254304802990174,B002765
B15.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_39_F,-16.084449386369627,3.8837643279652583,B002769
B15.D042185.3_9_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_9_M,3.8503751985270824,8.83544912461077,D042185
B15.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,13.919926278804098,13.598002983582811,D042186
B16.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-19.583493693114878,-2.08320345794985,B002765
B16.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,F,3_39_F,11.69860029649195,11.14943603198845,B002769
B16.D042185.3_9_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_9_M,7.37518598627572,7.161016499965815,D042185
B16.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,8.266534010423108,14.787982850466408,D042186
B17.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-5.842526765902087,4.152158758669568,B002765
B17.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,F,3_39_F,6.823967409076196,4.628565057453829,B002769
B17.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,7.93195170344427,10.661797924512062,D042186
B18.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,endothelial cell,CL:0000115,endothelial cell,3,F,3_38_F,26.75332482718259,-1.8642607238338442,B002765
B18.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,F,3_39_F,13.014083803683146,17.64300825631041,B002769
B18.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,7.433259306344192,15.296599350358145,D042186
B19.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-15.314481499338271,-1.3850950206185857,B002765
B19.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_39_F,-6.323937079243918,5.344979373271974,B002769
B19.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,10.577009602282345,12.144512700071875,D042186
B2.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-7.785332075549011,0.6852226639775799,B002765
B2.D042103.3_11_M.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_11_M,7.010201519389616,5.2285658828604715,D042103
B2.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,14.424656772199967,14.969449497764856,D042186
B20.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-18.700283635622473,-5.954245556664375,B002765
B20.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_39_F,-12.750147632170188,-2.3006818428568785,B002769
B20.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,10.498051995664488,16.822031190255657,D042186
B21.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-21.333983320421726,0.35170575332406545,B002765
B21.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_39_F,-19.957781447795767,-1.5064459054952632,B002769
B21.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,2.058394881386297,16.20330359527722,D042186
B22.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-18.39054592126535,-1.8609142690325147,B002765
B22.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_39_F,-17.41502903056058,-4.536037568086221,B002769
B22.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,0.5184808804040313,9.944064943981848,D042186
B3.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-20.77850930861006,-2.441554651080572,B002765
B3.D042103.3_11_M.1,Limb_Muscle,ForelimbandHindlimb,endothelial cell,CL:0000115,endothelial cell,3,M,3_11_M,18.540693756147277,-10.909681177522666,D042103
B3.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,6.094275121629034,15.838307253716634,D042186
B4.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-18.137308835119956,-2.0864400431864274,B002765
B4.D042103.3_11_M.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,M,3_11_M,-20.18848780697024,0.36066310770775734,D042103
B4.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,mesenchymal stem cell,CL:0000134,mesenchymal stem cell,1,M,3_8_M,12.069962152951662,-18.426959968711536,D042186
B5.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-20.612029835592487,-1.6741176937568065,B002765
B5.D042103.3_11_M.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,M,3_11_M,-8.332669460609923,-0.45688336672236035,D042103
B5.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,4.790127317241526,12.186633453740868,D042186
B6.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-15.987103171877658,-7.005637870486162,B002765
B6.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,-1.8469309143439598,10.627027192256874,D042186
B7.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-14.406654083836962,-6.757263550112109,B002765
B7.D042185.3_9_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,M,3_9_M,-6.958045170519095,0.521967176381584,D042185
B7.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,4.402313256448393,15.688583508190797,D042186
B8.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-21.006152188781837,-3.4096841774304636,B002765
B8.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_39_F,-5.969310496829856,-4.307440009140297,B002769
B8.D042185.3_9_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_9_M,9.587943379332362,8.902524373747898,D042185
B8.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,8.992745197631278,8.173958909375335,D042186
B9.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-17.166937978772033,-4.887531379087241,B002765
B9.B002769.3_39_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_39_F,-3.878926070425321,4.552201437216341,B002769
B9.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,0.2550803146081261,7.80846240076777,D042186
C1.B002765.3_38_F.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,F,3_38_F,-11.654952963715287,6.767571036855314,B002765
C1.D042103.3_11_M.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,0,M,3_11_M,-7.595655370294607,2.7536856972273385,D042103
C1.D042186.3_8_M.1.1,Limb_Muscle,ForelimbandHindlimb,skeletal muscle satellite cell,CL:0000594,skeletal muscle satellite cell,2,M,3_8_M,-2.234839615243914,8.200955348732462,D042186
