"","plate.barcode","annotation","cell_ontology_id"
"H8.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"E16.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"G3.D042475.3_9_M.1.1","D042475","leukocyte","CL:0000738"
"I18.D042475.3_9_M.1.1","D042475","leukocyte","CL:0000738"
"K2.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"L6.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"M17.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"O3.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"H9.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"A12.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"C4.D042475.3_9_M.1.1","D042475","leukocyte","CL:0000738"
"D8.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"E17.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"I19.D042475.3_9_M.1.1","D042475","leukocyte","CL:0000738"
"G4.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"H10.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"K3.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"L7.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"M18.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"O4.D042475.3_9_M.1.1","D042475","leukocyte","CL:0000738"
"P9.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"I22.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"A15.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"C6.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"D10.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"E18.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"G5.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"H11.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"J1.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"K4.D042475.3_9_M.1.1","D042475","endothelial cell","CL:0000115"
"L10.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"M19.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"P10.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"K5.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"A18.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"D11.D042475.3_9_M.1.1","D042475","leukocyte","CL:0000738"
"E19.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"G6.D042475.3_9_M.1.1","D042475","leukocyte","CL:0000738"
"H13.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"J2.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"L11.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"K6.D042475.3_9_M.1.1","D042475","leukocyte","CL:0000738"
"L12.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"M22.D042475.3_9_M.1.1","D042475","8","8"
"M20.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"O7.D042475.3_9_M.1.1","D042475","leukocyte","CL:0000738"
"P11.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"O8.D042475.3_9_M.1.1","D042475","leukocyte","CL:0000738"
"E21.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"G7.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"H14.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"J3.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"K7.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"L14.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"N1.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"O9.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"P13.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"P12.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"A19.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"C8.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"D12.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"D13.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"E22.D042475.3_9_M.1.1","D042475","leukocyte","CL:0000738"
"A21.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"C9.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"G8.D042475.3_9_M.1.1","D042475","8","8"
"H15.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"J4.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"K8.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"L15.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"O11.D042475.3_9_M.1.1","D042475","leukocyte","CL:0000738"
"P14.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"A22.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"C10.D042475.3_9_M.1.1","D042475","leukocyte","CL:0000738"
"D14.D042475.3_9_M.1.1","D042475","8","8"
"F1.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"G9.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"H16.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"J5.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"K9.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"L16.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"N4.D042475.3_9_M.1.1","D042475","8","8"
"P15.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"B1.D042475.3_9_M.1.1","D042475","8","8"
"O12.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"D16.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"F2.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"G11.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"C11.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"H17.D042475.3_9_M.1.1","D042475","leukocyte","CL:0000738"
"J6.D042475.3_9_M.1.1","D042475","leukocyte","CL:0000738"
"K10.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"L18.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"N5.D042475.3_9_M.1.1","D042475","8","8"
"O14.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"P16.D042475.3_9_M.1.1","D042475","epithelial cell","CL:0000066"
"B2.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"C13.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"D17.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"F4.D042475.3_9_M.1.1","D042475","leukocyte","CL:0000738"
"G13.D042475.3_9_M.1.1","D042475","8","8"
"K11.D042475.3_9_M.1.1","D042475","leukocyte","CL:0000738"
"L19.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"N7.D042475.3_9_M.1.1","D042475","leukocyte","CL:0000738"
"O15.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"P17.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"H18.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"J7.D042475.3_9_M.1.1","D042475","stromal cell","CL:0000499"
"A14.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"B17.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"C22.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"E13.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"G2.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"B18.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"D1.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"H9.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"E14.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"I15.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"K3.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"G4.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"A16.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"D2.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"E15.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"H10.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"G5.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"H11.MAA000496.3_10_M.1.1","MAA000496","endothelial cell","CL:0000115"
"I16.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"K4.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"I18.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"A17.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"B20.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"D3.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"E16.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"G6.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"H12.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"K5.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"B21.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"I19.MAA000496.3_10_M.1.1","MAA000496","endothelial cell","CL:0000115"
"E17.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"G7.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"K6.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"H13.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"A20.MAA000496.3_10_M.1.1","MAA000496","8","8"
"B22.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"D5.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"E20.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"G8.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"I20.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"H14.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"I21.MAA000496.3_10_M.1.1","MAA000496","leukocyte","CL:0000738"
"K8.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"K7.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"A21.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"C1.MAA000496.3_10_M.1.1","MAA000496","leukocyte","CL:0000738"
"G9.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"H15.MAA000496.3_10_M.1.1","MAA000496","leukocyte","CL:0000738"
"I22.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"K9.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"D8.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"G10.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"H16.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"J2.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"K10.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"C3.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"F2.MAA000496.3_10_M.1.1","MAA000496","leukocyte","CL:0000738"
"G11.MAA000496.3_10_M.1.1","MAA000496","leukocyte","CL:0000738"
"H17.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"J4.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"K11.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"C4.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"D9.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"G12.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"H18.MAA000496.3_10_M.1.1","MAA000496","leukocyte","CL:0000738"
"J6.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"K12.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"B2.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"D11.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"F3.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"K13.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"D13.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"B3.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"C6.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"D12.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"F4.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"G14.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"H20.MAA000496.3_10_M.1.1","MAA000496","endothelial cell","CL:0000115"
"J7.MAA000496.3_10_M.1.1","MAA000496","endothelial cell","CL:0000115"
"G15.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"B5.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"H21.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"D14.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"F11.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"J8.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"K15.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"G16.MAA000496.3_10_M.1.1","MAA000496","endothelial cell","CL:0000115"
"B6.MAA000496.3_10_M.1.1","MAA000496","leukocyte","CL:0000738"
"C10.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"F12.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"G17.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"I2.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"J11.MAA000496.3_10_M.1.1","MAA000496","leukocyte","CL:0000738"
"I1.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"K17.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"J10.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"K16.MAA000496.3_10_M.1.1","MAA000496","endothelial cell","CL:0000115"
"C11.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"D17.MAA000496.3_10_M.1.1","MAA000496","leukocyte","CL:0000738"
"F13.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"G19.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"I4.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"J12.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"K19.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"B7.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"I5.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"J13.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"K20.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"B8.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"C12.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"D18.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"F14.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"G20.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"F15.MAA000496.3_10_M.1.1","MAA000496","leukocyte","CL:0000738"
"G21.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"I6.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"J14.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"K22.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"A1.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"B9.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"C13.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"D20.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"A2.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"B10.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"C14.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"D22.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"F16.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"H1.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"I7.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"J15.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"L1.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"F17.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"H2.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"I9.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"J16.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"L3.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"A3.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"B11.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"C15.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"E2.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"I10.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"J17.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"L4.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"A4.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"B12.MAA000496.3_10_M.1.1","MAA000496","8","8"
"C16.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"E5.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"F18.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"H3.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"A5.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"J18.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"B13.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"A7.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"B14.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"C19.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"C18.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"E6.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"F20.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"H4.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"I11.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"A10.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"E8.MAA000496.3_10_M.1.1","MAA000496","leukocyte","CL:0000738"
"B15.MAA000496.3_10_M.1.1","MAA000496","leukocyte","CL:0000738"
"C20.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"F21.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"H5.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"I12.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"J21.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"E9.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"A13.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"B16.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"E12.MAA000496.3_10_M.1.1","MAA000496","leukocyte","CL:0000738"
"G1.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"F22.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"H7.MAA000496.3_10_M.1.1","MAA000496","endothelial cell","CL:0000115"
"I13.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"J22.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"H8.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"P4.MAA000496.3_10_M.1.1","MAA000496","leukocyte","CL:0000738"
"I14.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"K1.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"M18.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"N21.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"P5.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"L7.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"M19.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"N22.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"L10.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"L9.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"M20.MAA000496.3_10_M.1.1","MAA000496","leukocyte","CL:0000738"
"O2.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"P6.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"L11.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"M22.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"M21.MAA000496.3_10_M.1.1","MAA000496","leukocyte","CL:0000738"
"O4.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"P8.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"P7.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"L12.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"N1.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"O5.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"P10.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"O6.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"P11.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"L13.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"N2.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"L15.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"N3.MAA000496.3_10_M.1.1","MAA000496","leukocyte","CL:0000738"
"O7.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"P12.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"P13.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"L16.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"N4.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"O8.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"L19.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"N5.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"O9.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"P14.MAA000496.3_10_M.1.1","MAA000496","leukocyte","CL:0000738"
"L20.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"N6.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"O10.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"P15.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"N7.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"O11.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"P16.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"M1.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"N8.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"O12.MAA000496.3_10_M.1.1","MAA000496","endothelial cell","CL:0000115"
"P18.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"M2.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"O14.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"O15.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"P19.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"M4.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"N10.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"M5.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"N11.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"O16.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"P20.MAA000496.3_10_M.1.1","MAA000496","leukocyte","CL:0000738"
"N13.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"O17.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"P21.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"M6.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"N14.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"O18.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"P22.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"M7.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"M8.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"N15.MAA000496.3_10_M.1.1","MAA000496","endothelial cell","CL:0000115"
"O19.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"M9.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"N16.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
