"","plate.barcode","cell_ontology_class","cell_ontology_id","free_annotation","tSNE_1","tSNE_2"
"A14.B003728.3_56_F.1.1","B003728","oligodendrocyte","CL:0000128",NA,-15.1761084800924,-13.5065374453975
"A14.MAA000560.3_10_M.1.1","MAA000560","oligodendrocyte","CL:0000128",NA,6.41082448764342,-28.7795622085834
"A14.MAA000561.3_10_M.1.1","MAA000561","neuron","CL:0000540","excitatory neurons and some neuronal stemm cells",15.8758184376694,-6.98776944753777
"A14.MAA000581.3_10_M.1.1","MAA000581","brain pericyte","CL:2000043",NA,6.84628097517108,24.6986663191397
"A14.MAA000926.3_9_M.1.1","MAA000926","oligodendrocyte","CL:0000128",NA,-12.9113013541369,-24.0067026356618
"A14.MAA000930.3_8_M.1.1","MAA000930","brain pericyte","CL:2000043",NA,5.41642832033181,23.1050275716625
"A14.MAA000942.3_8_M.1.1","MAA000942","neuron","CL:0000540","inhibitory neurons",39.5305881879281,2.06511319516749
"A14.MAA000944.3_9_M.1.1","MAA000944","oligodendrocyte","CL:0000128",NA,3.68578583248298,21.2005009478409
"A14.MAA000947.3_9_M.1.1","MAA000947","brain pericyte","CL:2000043",NA,4.09046168757608,23.5982983054246
"A14.MAA001845.3_39_F.1.1","MAA001845","endothelial cell","CL:0000115",NA,-13.2180133818311,14.4297411292034
"A15.B003275.3_38_F.1.1","B003275","oligodendrocyte","CL:0000128",NA,0.9341205835389,0.83418007782963
"A15.B003277.3_39_F.1.1","B003277","oligodendrocyte","CL:0000128",NA,3.55045212776629,1.79548869299939
"A15.B003290.3_38_F.1.1","B003290","endothelial cell","CL:0000115",NA,-9.09680743256569,28.7465155120038
"A15.MAA000560.3_10_M.1.1","MAA000560","astrocyte","CL:0000127",NA,21.4911584624308,18.6217107393576
"A15.MAA000561.3_10_M.1.1","MAA000561","brain pericyte","CL:2000043",NA,7.09199631426191,24.6879805669021
"A15.MAA000581.3_10_M.1.1","MAA000581","endothelial cell","CL:0000115",NA,-23.3544142358628,12.356745642105
"A15.MAA000641.3_9_M.1.1","MAA000641","oligodendrocyte","CL:0000128",NA,4.94107874310722,0.747231298572982
"A15.MAA000930.3_8_M.1.1","MAA000930","endothelial cell","CL:0000115",NA,-9.20116153789611,31.3210681370199
"A15.MAA000941.3_8_M.1.1","MAA000941","endothelial cell","CL:0000115",NA,-18.6389431470103,18.8931434410473
"A15.MAA000942.3_8_M.1.1","MAA000942","neuron","CL:0000540","inhibitory neurons",39.988800720703,2.09609570540063
"A15.MAA000944.3_9_M.1.1","MAA000944","astrocyte","CL:0000127",NA,9.4980643811964,6.89814547693496
"A15.MAA001895.3_38_F.1.1","MAA001895","endothelial cell","CL:0000115",NA,-15.3048910116973,16.1037875916428
"A16.B003275.3_38_F.1.1","B003275","oligodendrocyte","CL:0000128",NA,1.28654798363269,-5.90335752488843
"A16.MAA000560.3_10_M.1.1","MAA000560","oligodendrocyte","CL:0000128",NA,-13.5526817367425,-14.7987864947754
"A16.MAA000561.3_10_M.1.1","MAA000561","neuron","CL:0000540","excitatory neurons and some neuronal stemm cells",29.927402364798,1.07106721749226
"A16.MAA000564.3_10_M.1.1","MAA000564","oligodendrocyte precursor cell","CL:0002453",NA,14.0361514600509,-21.7963302909935
"A16.MAA000581.3_10_M.1.1","MAA000581","endothelial cell","CL:0000115",NA,-20.9169090625761,18.3358720314908
"A16.MAA000641.3_9_M.1.1","MAA000641","oligodendrocyte","CL:0000128",NA,3.66675742663861,0.581136257149835
"A16.MAA000902.3_11_M.1.1","MAA000902","oligodendrocyte","CL:0000128",NA,8.01640152714503,-3.93405441000802
"A16.MAA000930.3_8_M.1.1","MAA000930","astrocyte","CL:0000127",NA,20.5249318761434,17.1594897956818
"A16.MAA000932.3_11_M.1.1","MAA000932","endothelial cell","CL:0000115",NA,-10.6667895918972,30.2322695588858
"A16.MAA000935.3_8_M.1.1","MAA000935","oligodendrocyte","CL:0000128",NA,7.02844414822597,1.62619090183718
"A16.MAA000941.3_8_M.1.1","MAA000941","neuron","CL:0000540","excitatory neurons and some neuronal stemm cells",17.5014752621598,-6.05327589369359
"A16.MAA000942.3_8_M.1.1","MAA000942","neuron","CL:0000540","inhibitory neurons",35.5930909532423,0.698362920470284
"A16.MAA000944.3_9_M.1.1","MAA000944","neuron","CL:0000540","excitatory neurons and some neuronal stemm cells",30.8572660253272,1.91563134318464
"A16.MAA001894.3_39_F.1.1","MAA001894","astrocyte","CL:0000127",NA,13.0359604603161,8.95673559515472
"A17.B003275.3_38_F.1.1","B003275","oligodendrocyte","CL:0000128",NA,1.2869704365411,-5.90196195892983
"A17.B003290.3_38_F.1.1","B003290","neuron","CL:0000540","inhibitory neurons",38.8936762928173,2.57491332406526
"A17.MAA000560.3_10_M.1.1","MAA000560","astrocyte","CL:0000127",NA,19.9039992136642,17.1358110380242
"A17.MAA000561.3_10_M.1.1","MAA000561","neuron","CL:0000540","inhibitory neurons",37.0701041372129,0.783165227077939
"A17.MAA000581.3_10_M.1.1","MAA000581","endothelial cell","CL:0000115",NA,-17.9578731304732,21.4368439047963
"A17.MAA000641.3_9_M.1.1","MAA000641","oligodendrocyte","CL:0000128",NA,4.9433500350647,-0.0520594046326638
"A17.MAA001895.3_38_F.1.1","MAA001895","endothelial cell","CL:0000115",NA,-14.2427695135556,23.2611325438359
"A18.B000621.3_56_F.1.1","B000621","oligodendrocyte","CL:0000128",NA,3.21402520353443,0.167552228213252
"A18.MAA000560.3_10_M.1.1","MAA000560","oligodendrocyte","CL:0000128",NA,-5.24352237761356,-8.79295175824212
"A18.MAA000561.3_10_M.1.1","MAA000561","neuron","CL:0000540","excitatory neurons and some neuronal stemm cells",30.7404154350641,1.55735278488607
"A18.MAA000578.3_10_M.1.1","MAA000578","oligodendrocyte","CL:0000128",NA,-14.940766959621,-9.41985182186115
"A18.MAA000581.3_10_M.1.1","MAA000581","endothelial cell","CL:0000115",NA,-10.7620769596644,25.1949751192988
"A18.MAA000926.3_9_M.1.1","MAA000926","oligodendrocyte","CL:0000128",NA,-16.405045596881,-16.2544720759334
"A18.MAA000930.3_8_M.1.1","MAA000930","endothelial cell","CL:0000115",NA,-8.80809188803145,27.4817538962842
"A18.MAA000932.3_11_M.1.1","MAA000932","oligodendrocyte","CL:0000128",NA,-8.35302205564331,2.57991110803624
"A18.MAA000935.3_8_M.1.1","MAA000935","oligodendrocyte","CL:0000128",NA,12.0403380904754,-25.0520662623582
"A18.MAA000941.3_8_M.1.1","MAA000941","endothelial cell","CL:0000115",NA,-18.9850475183673,22.6516139968842
"A18.MAA000942.3_8_M.1.1","MAA000942","oligodendrocyte","CL:0000128",NA,3.17537386666194,-29.281391853226
"A18.MAA000944.3_9_M.1.1","MAA000944","oligodendrocyte","CL:0000128",NA,-8.39748540290952,-24.5676916028329
"A18.MAA001845.3_39_F.1.1","MAA001845","endothelial cell","CL:0000115",NA,-15.2723113804147,15.4170344855461
"A19.B003275.3_38_F.1.1","B003275","endothelial cell","CL:0000115",NA,-8.47703225829183,30.8471618960994
"A19.B003728.3_56_F.1.1","B003728","oligodendrocyte","CL:0000128",NA,2.50371680087251,-1.86953301420157
"A19.MAA000550.3_10_M.1.1","MAA000550","oligodendrocyte","CL:0000128",NA,9.73226286806081,-29.2343183985284
"A19.MAA000560.3_10_M.1.1","MAA000560","oligodendrocyte","CL:0000128",NA,-7.10891191280889,-23.3260991703989
"A19.MAA000561.3_10_M.1.1","MAA000561","neuron","CL:0000540","excitatory neurons and some neuronal stemm cells",30.613397901766,1.6588061980168
"A19.MAA000581.3_10_M.1.1","MAA000581","brain pericyte","CL:2000043",NA,6.1186406180166,23.4414884862618
"A19.MAA000926.3_9_M.1.1","MAA000926","astrocyte","CL:0000127",NA,19.2504856854865,16.7591235175536
"A19.MAA000930.3_8_M.1.1","MAA000930","astrocyte","CL:0000127",NA,16.5136405561859,12.8151836588876
"A19.MAA000944.3_9_M.1.1","MAA000944","oligodendrocyte","CL:0000128",NA,5.38865239491629,0.342583307198674
"A2.B003277.3_39_F.1.1","B003277","oligodendrocyte","CL:0000128",NA,2.09455467580221,1.18228010121676
"A2.B003290.3_38_F.1.1","B003290","endothelial cell","CL:0000115",NA,-9.38633777871758,30.8417910811324
"A2.MAA000560.3_10_M.1.1","MAA000560","astrocyte","CL:0000127",NA,10.7193045722501,8.24343276447874
"A2.MAA000932.3_11_M.1.1","MAA000932","endothelial cell","CL:0000115",NA,-22.256000620751,16.5722706355444
"A2.MAA000935.3_8_M.1.1","MAA000935","oligodendrocyte","CL:0000128",NA,-9.48799952174006,-23.3292039363893
"A2.MAA000941.3_8_M.1.1","MAA000941","endothelial cell","CL:0000115",NA,-21.6558708458661,18.9399941786879
"A2.MAA000942.3_8_M.1.1","MAA000942","oligodendrocyte","CL:0000128",NA,-7.48717145205145,-10.449368809269
"A2.MAA000944.3_9_M.1.1","MAA000944","oligodendrocyte","CL:0000128",NA,3.01750139629317,0.899993730454395
"A2.MAA001854.3_38_F.1.1","MAA001854","oligodendrocyte","CL:0000128",NA,6.32550395247143,-0.540924732367996
"A20.B003274.3_38_F.1.1","B003274","oligodendrocyte","CL:0000128",NA,-4.04904442443436,2.67110936654424
"A20.B003275.3_38_F.1.1","B003275","endothelial cell","CL:0000115",NA,-22.6570111246318,9.00078867910675
"A20.B003277.3_39_F.1.1","B003277","oligodendrocyte","CL:0000128",NA,-14.7690466325972,-19.0239013389665
"A20.B003290.3_38_F.1.1","B003290","neuron","CL:0000540","inhibitory neurons",35.859211133784,0.843550630258835
"A20.MAA000550.3_10_M.1.1","MAA000550","oligodendrocyte precursor cell","CL:0002453",NA,19.3059559415925,-17.625375955293
"A20.MAA000560.3_10_M.1.1","MAA000560","oligodendrocyte","CL:0000128",NA,1.57417524656568,-27.9703753201501
"A20.MAA000561.3_10_M.1.1","MAA000561","brain pericyte","CL:2000043",NA,6.97057298902342,24.758081705148
"A20.MAA000564.3_10_M.1.1","MAA000564","endothelial cell","CL:0000115",NA,-8.59048256068814,27.5137267742292
"A20.MAA000581.3_10_M.1.1","MAA000581","neuron","CL:0000540","excitatory neurons and some neuronal stemm cells",27.2482870773507,-6.73383657038561
"A20.MAA000926.3_9_M.1.1","MAA000926","brain pericyte","CL:2000043",NA,9.02085043490875,29.4106943124147
"A20.MAA000944.3_9_M.1.1","MAA000944","neuron","CL:0000540","excitatory neurons and some neuronal stemm cells",27.6808021351463,-0.417587936094865
"A20.MAA000947.3_9_M.1.1","MAA000947","oligodendrocyte precursor cell","CL:0002453",NA,15.7955638738638,-17.0285728411292
"A21.B003275.3_38_F.1.1","B003275","endothelial cell","CL:0000115",NA,-6.1337487060205,32.0635687038703
"A21.B003277.3_39_F.1.1","B003277","oligodendrocyte","CL:0000128",NA,-14.5002455168832,-11.542490532679
"A21.B003290.3_38_F.1.1","B003290","oligodendrocyte","CL:0000128",NA,1.26660502971281,-5.93609764677967
"A21.MAA000424.3_11_M.1.1","MAA000424","endothelial cell","CL:0000115",NA,-2.11000313848499,36.1152802358027
"A21.MAA000560.3_10_M.1.1","MAA000560","astrocyte","CL:0000127",NA,20.7396021464269,18.571140433518
"A21.MAA000561.3_10_M.1.1","MAA000561","neuron","CL:0000540","inhibitory neurons",38.5731125218724,1.57812104131214
"A21.MAA000581.3_10_M.1.1","MAA000581","endothelial cell","CL:0000115",NA,-10.85168071571,23.7421860643248
"A21.MAA000925.3_9_M.1.1","MAA000925","oligodendrocyte","CL:0000128",NA,-14.9743670109129,-15.5640054823774
"A21.MAA000926.3_9_M.1.1","MAA000926","astrocyte","CL:0000127",NA,8.96489321579987,9.41616290701784
"A21.MAA000930.3_8_M.1.1","MAA000930","astrocyte","CL:0000127",NA,21.8042355064231,12.8490433428078
"A21.MAA000944.3_9_M.1.1","MAA000944","endothelial cell","CL:0000115",NA,-16.1801710258021,25.2067169212416
"A21.MAA001894.3_39_F.1.1","MAA001894","oligodendrocyte","CL:0000128",NA,-4.35051918088502,2.42330194327856
"A21.MAA001895.3_38_F.1.1","MAA001895","oligodendrocyte","CL:0000128",NA,1.38353220760681,-5.75930220231066
"A22.B003275.3_38_F.1.1","B003275","endothelial cell","CL:0000115",NA,-2.97783082505997,35.8040960993836
"A22.MAA000424.3_11_M.1.1","MAA000424","endothelial cell","CL:0000115",NA,-13.1326808342412,25.7260240250317
"A22.MAA000560.3_10_M.1.1","MAA000560","astrocyte","CL:0000127",NA,17.5141520569886,3.82449707671979
"A22.MAA000561.3_10_M.1.1","MAA000561","endothelial cell","CL:0000115",NA,-4.17949648458722,36.9953000882973
"A22.MAA000564.3_10_M.1.1","MAA000564","oligodendrocyte","CL:0000128",NA,-7.4567071306941,0.625571226532974
"A22.MAA000581.3_10_M.1.1","MAA000581","endothelial cell","CL:0000115",NA,-23.4238342237087,11.5560438652967
"A22.MAA000641.3_9_M.1.1","MAA000641","oligodendrocyte","CL:0000128",NA,5.19226152675371,-29.6882027349205
"A22.MAA000923.3_9_M.1.1","MAA000923","oligodendrocyte","CL:0000128",NA,-13.5063771334184,-1.33607599072934
"A22.MAA000926.3_9_M.1.1","MAA000926","oligodendrocyte","CL:0000128",NA,-1.99035558637006,-25.2820624143195
"A22.MAA000935.3_8_M.1.1","MAA000935","astrocyte","CL:0000127",NA,14.0349997491073,10.9372727231012
"A22.MAA000940.3_8_M.1.1","MAA000940","oligodendrocyte","CL:0000128",NA,-7.07232231231758,-22.1337624452212
"A22.MAA001895.3_38_F.1.1","MAA001895","brain pericyte","CL:2000043",NA,3.85941742652358,24.3768350711363
"A3.B003290.3_38_F.1.1","B003290","endothelial cell","CL:0000115",NA,-9.36082885049263,28.1087813495243
"A3.MAA000560.3_10_M.1.1","MAA000560","oligodendrocyte precursor cell","CL:0002453",NA,19.5814120063405,-15.2880190619781
"A3.MAA000564.3_10_M.1.1","MAA000564","brain pericyte","CL:2000043",NA,6.86763753703533,26.7160326464393
"A3.MAA000615.3_10_M.1.1","MAA000615","oligodendrocyte","CL:0000128",NA,-10.8392639255877,1.31428024093942
"A3.MAA000928.3_9_M.1.1","MAA000928","astrocyte","CL:0000127",NA,22.5800055840571,14.5707791521985
"A3.MAA000930.3_8_M.1.1","MAA000930","oligodendrocyte","CL:0000128",NA,-15.2765412484027,-14.4013539045397
"A3.MAA000932.3_11_M.1.1","MAA000932","endothelial cell","CL:0000115",NA,-20.5301998469591,20.2282266295213
"A3.MAA000944.3_9_M.1.1","MAA000944","astrocyte","CL:0000127",NA,17.190776336667,12.0406617063742
"A3.MAA001854.3_38_F.1.1","MAA001854","oligodendrocyte","CL:0000128",NA,-6.26464396718466,2.71323704907829
"A3.MAA001894.3_39_F.1.1","MAA001894","oligodendrocyte","CL:0000128",NA,7.04127641205624,-27.4990638762467
"A3.MAA001895.3_38_F.1.1","MAA001895","brain pericyte","CL:2000043",NA,3.64306725978695,21.9088635708938
"A4.B003290.3_38_F.1.1","B003290","endothelial cell","CL:0000115",NA,-21.7969791542798,13.7034985433388
"A4.MAA000560.3_10_M.1.1","MAA000560","oligodendrocyte precursor cell","CL:0002453",NA,15.7348850191692,-18.3229532528335
"A4.MAA000563.3_10_M.1.1","MAA000563","oligodendrocyte precursor cell","CL:0002453",NA,14.4037399080004,-16.5808701350135
"A4.MAA000578.3_10_M.1.1","MAA000578","neuron","CL:0000540","excitatory neurons and some neuronal stemm cells",25.3611888673091,-1.47098259242001
"A4.MAA000615.3_10_M.1.1","MAA000615","oligodendrocyte","CL:0000128",NA,-5.33374140903787,-28.6714034870182
"A4.MAA000641.3_9_M.1.1","MAA000641","oligodendrocyte","CL:0000128",NA,4.61596962307652,-1.34695718351555
"A4.MAA000902.3_11_M.1.1","MAA000902","oligodendrocyte","CL:0000128",NA,-15.5355274831992,-1.61632994007508
"A4.MAA000930.3_8_M.1.1","MAA000930","oligodendrocyte","CL:0000128",NA,5.33219656648238,3.00354404997267
"A4.MAA000932.3_11_M.1.1","MAA000932","endothelial cell","CL:0000115",NA,-6.88669924367232,33.8846708489152
"A4.MAA000942.3_8_M.1.1","MAA000942","endothelial cell","CL:0000115",NA,-15.5205483456356,21.1746960495909
"A4.MAA000944.3_9_M.1.1","MAA000944","oligodendrocyte","CL:0000128",NA,8.96174970068099,-28.9955063013194
"A4.MAA001894.3_39_F.1.1","MAA001894","astrocyte","CL:0000127",NA,17.1507920847902,10.1250013467187
"A4.MAA001895.3_38_F.1.1","MAA001895","endothelial cell","CL:0000115",NA,-9.29208687680066,27.7044746406654
"A5.B003290.3_38_F.1.1","B003290","endothelial cell","CL:0000115",NA,-10.5710522382774,28.4569470022839
"A5.MAA000424.3_11_M.1.1","MAA000424","astrocyte","CL:0000127",NA,16.8350468731385,11.2971771233998
"A5.MAA000560.3_10_M.1.1","MAA000560","astrocyte","CL:0000127",NA,11.5666652770884,8.46656924020967
"A5.MAA000581.3_10_M.1.1","MAA000581","endothelial cell","CL:0000115",NA,-18.7978571341583,19.519034681955
"A5.MAA000923.3_9_M.1.1","MAA000923","oligodendrocyte","CL:0000128",NA,-16.9342835010893,-13.8093396249846
"A5.MAA000926.3_9_M.1.1","MAA000926","oligodendrocyte","CL:0000128",NA,-0.22286335747266,-28.93803631032
"A5.MAA000928.3_9_M.1.1","MAA000928","oligodendrocyte","CL:0000128",NA,6.59923256190213,-0.982015801925506
"A5.MAA000932.3_11_M.1.1","MAA000932","endothelial cell","CL:0000115",NA,-19.7294910821109,20.5707927313377
"A5.MAA000941.3_8_M.1.1","MAA000941","astrocyte","CL:0000127",NA,13.7766747465074,11.5914310579863
"A5.MAA001845.3_39_F.1.1","MAA001845","endothelial cell","CL:0000115",NA,-20.6735051007793,11.6747912056065
"A5.MAA001895.3_38_F.1.1","MAA001895","endothelial cell","CL:0000115",NA,-22.4952664903151,10.607757908938
"A6.B003290.3_38_F.1.1","B003290","endothelial cell","CL:0000115",NA,-9.69126189389235,27.8808176033691
"A6.B003728.3_56_F.1.1","B003728","oligodendrocyte","CL:0000128",NA,1.91102603065154,-0.694918074939798
"A6.MAA000550.3_10_M.1.1","MAA000550","oligodendrocyte","CL:0000128",NA,-12.4534968596363,-20.5146690460456
"A6.MAA000560.3_10_M.1.1","MAA000560","astrocyte","CL:0000127",NA,23.2673456697605,19.0247783704778
"A6.MAA000930.3_8_M.1.1","MAA000930","astrocyte","CL:0000127",NA,24.5475679993904,14.0265497219777
"A6.MAA000932.3_11_M.1.1","MAA000932","endothelial cell","CL:0000115",NA,-17.8219139452489,21.6639307447824
"A6.MAA000935.3_8_M.1.1","MAA000935","oligodendrocyte","CL:0000128",NA,9.48990690433028,-27.9877118138868
"A6.MAA000942.3_8_M.1.1","MAA000942","neuron","CL:0000540","inhibitory neurons",40.0369239256652,2.23895521970565
"A6.MAA000944.3_9_M.1.1","MAA000944","oligodendrocyte","CL:0000128",NA,5.9730653482447,1.37462119683086
"A6.MAA001895.3_38_F.1.1","MAA001895","endothelial cell","CL:0000115",NA,-14.1734116447745,21.9781362161487
"A7.B003275.3_38_F.1.1","B003275","endothelial cell","CL:0000115",NA,-14.9193631588051,24.6601557177978
"A7.B003290.3_38_F.1.1","B003290","endothelial cell","CL:0000115",NA,-23.855271567176,8.74366794491912
"A7.B003728.3_56_F.1.1","B003728","oligodendrocyte","CL:0000128",NA,2.59276488459969,-3.20318332285127
"A7.MAA000424.3_11_M.1.1","MAA000424","endothelial cell","CL:0000115",NA,-6.75201144971062,32.3797344268124
"A7.MAA000560.3_10_M.1.1","MAA000560","oligodendrocyte","CL:0000128",NA,9.65439925518375,-29.3060429046524
"A7.MAA000564.3_10_M.1.1","MAA000564","oligodendrocyte","CL:0000128",NA,-5.18310109377789,-8.76579385173191
"A7.MAA000615.3_10_M.1.1","MAA000615","oligodendrocyte","CL:0000128",NA,-10.6021919183557,1.40211330702294
"A7.MAA000926.3_9_M.1.1","MAA000926","oligodendrocyte","CL:0000128",NA,-2.7648260469361,-28.3318212330341
"A7.MAA000928.3_9_M.1.1","MAA000928","oligodendrocyte","CL:0000128",NA,-12.7699930175917,-10.725468987963
"A7.MAA000930.3_8_M.1.1","MAA000930","oligodendrocyte","CL:0000128",NA,-10.2481561441667,-18.4844149607231
