"","plate.barcode","cell_ontology_class","cell_ontology_id","free_annotation","tSNE_1","tSNE_2"
"A12.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",12.2706610909898,11.8344361189877
"A12.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",28.8894947094066,9.90618595719332
"A13.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-2.28974966881398,6.83068308470778
"A13.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",8.14311270627403,16.4488203199998
"A13.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",15.4466105050757,1.85479476637335
"A13.D042180.3_10_M.1.1","D042180","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",13.6570445860637,13.8976198553135
"A13.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",32.5008605322018,7.87483778098884
"A13.D042473.3_10_M.1.1","D042473","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",12.2489737733391,22.336857236526
"A14.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-5.26600854220067,3.89850905185108
"A14.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",2.31396341867073,7.32919635787933
"A14.B002769.3_39_F.1.1","B002769","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-0.927054950192971,1.93518602307518
"A14.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",12.7930312519792,5.66159213649647
"A14.D042180.3_10_M.1.1","D042180","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",8.32162492922456,12.0005957050575
"A14.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",13.7825327636952,22.8200773654564
"A15.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",6.08851469813246,-1.78721747641229
"A15.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",7.94647469362306,19.6253426761254
"A15.B002769.3_39_F.1.1","B002769","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",17.450782085103,20.7465506433588
"A15.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",4.34665115768234,8.23060674116976
"A15.D042180.3_10_M.1.1","D042180","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-1.48279117858865,10.0077902332456
"A15.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",30.248533478189,16.2005515605274
"A16.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",0.0836015978076895,-1.85200144392591
"A16.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",5.68437974418434,-1.48733417949206
"A16.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",4.14230710078461,2.39216772001535
"A16.D042180.3_10_M.1.1","D042180","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",8.25239210570137,15.0788367351612
"A16.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",28.261570073662,14.2001776765572
"A16.MAA001454.3_38_F.1.1","MAA001454","endothelial cell","CL:0000115","endothelial cell",6.64630712629217,-9.78576301221744
"A17.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",14.9674005712394,-2.23192753536737
"A17.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",3.17297697349796,10.2310956950038
"A17.B002769.3_39_F.1.1","B002769","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",20.5079888333603,-0.0425392219261848
"A17.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",6.38722181951337,13.0458439212291
"A17.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",25.3737035855382,16.7155405395921
"A18.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",3.02670720860514,12.8986503968784
"A18.B002769.3_39_F.1.1","B002769","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",0.408782237067804,11.095248071546
"A18.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",16.7986710156814,6.70789851399764
"A18.D042180.3_10_M.1.1","D042180","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",5.83972696672553,2.12851602234342
"A18.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",18.500746793329,18.9022556845707
"A19.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",2.84266879665268,-4.67074842840532
"A19.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",0.523245822489604,12.8346947365773
"A19.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",1.39005957404356,0.470467757246162
"A19.D042180.3_10_M.1.1","D042180","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",11.1451175226821,5.53386944275121
"A19.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",28.8296853323956,11.1226455400442
"A2.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",7.98881601064103,3.32009691586828
"A2.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-5.41598712567313,7.39904314568355
"A2.D042103.3_11_M.1","D042103","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",16.5104856108419,2.87875890654665
"A2.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",3.9273932673783,10.4113281207962
"A2.D042180.3_10_M.1.1","D042180","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",19.1815899516634,11.5063027537437
"A2.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",32.4896009844361,8.01501789001695
"A20.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-5.63560518714536,7.99846673297121
"A20.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",15.0013966409813,20.7116881960374
"A20.B002769.3_39_F.1.1","B002769","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",22.1941986439826,6.36483222667776
"A20.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-0.873799598925592,1.16262695169931
"A20.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",30.8313263129207,9.76796113501443
"A20.MAA001454.3_38_F.1.1","MAA001454","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",5.58576108672539,-1.16127006579149
"A21.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-2.84565271959824,5.82623687544741
"A21.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",25.1762676433106,9.20929652290553
"A21.B002769.3_39_F.1.1","B002769","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",7.05653557410541,12.5215507732609
"A21.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",3.35957612539458,6.49920869238996
"A21.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",22.3282531791222,19.7165780306872
"A21.D042473.3_10_M.1.1","D042473","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",24.6386417886107,7.36425166979954
"A22.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-4.40130681662899,2.61057725306067
"A22.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",0.387555091650282,16.7187011145373
"A22.B002769.3_39_F.1.1","B002769","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-1.98553921979512,13.9785311192552
"A22.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",26.3156868434328,21.0516485695704
"A3.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",6.54873796262112,-5.20956819598303
"A3.D042103.3_11_M.1","D042103","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",2.64443967962623,9.29179333073749
"A3.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",10.5777064598431,15.3710933570871
"A3.D042180.3_10_M.1.1","D042180","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",7.81584137573555,12.4732709430318
"A3.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",25.7877609707715,18.4772368328923
"A4.D042103.3_11_M.1","D042103","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",19.4226350628645,4.40274460363314
"A4.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",7.69298166393412,8.81346124545919
"A4.D042180.3_10_M.1.1","D042180","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",8.93670816967872,4.60225837258781
"A4.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",30.7615139411449,9.27108959466127
"A4.D042473.3_10_M.1.1","D042473","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",22.8916148195671,17.0213541049723
"A5.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",1.07871897325377,-4.42416756063074
"A5.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",2.04198368855234,12.697253028776
"A5.D042103.3_11_M.1","D042103","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",9.67077914044128,9.26820068593308
"A5.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",4.26839839011173,1.8205939199543
"A5.D042180.3_10_M.1.1","D042180","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-2.35129767092385,10.608600729778
"A5.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",23.6800171254518,21.6698911360152
"A6.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",11.8218815647578,-2.35209416094559
"A6.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-0.253297913350939,17.6802062559705
"A6.D042103.3_11_M.1","D042103","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",14.4237231916115,3.8981892233071
"A6.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",16.6582248849932,1.23643850654903
"A6.D042186.3_8_M.1.1","D042186","endothelial cell","CL:0000115","endothelial cell",-14.9608032078764,19.9889387712022
"A6.MAA001454.3_38_F.1.1","MAA001454","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-0.317151775408242,4.61844447493035
"A7.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-3.93968051776351,4.24554245741456
"A7.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-4.52391404530675,3.44927024968923
"A7.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",2.11108607477519,5.73422264657526
"A7.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",20.9310068286478,16.3741137961206
"A8.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",11.9068695708556,3.15845206296049
"A8.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",13.1349215737456,16.3722711445181
"A8.B002769.3_39_F.1.1","B002769","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",17.0213469747103,3.0420897818466
"A8.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",9.65235687562889,1.84361283424212
"A8.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",27.3185076239091,14.7158155079362
"A9.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",11.7415751283288,0.853404958283411
"A9.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",1.78917139825313,6.5097190055488
"A9.B002769.3_39_F.1.1","B002769","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",7.13586804562254,22.8398034868339
"A9.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",2.17429760033462,5.21745502683271
"A9.D042180.3_10_M.1.1","D042180","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",9.40653504448249,7.18696407245339
"A9.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",30.6094737254442,13.4585592970434
"B1.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",2.30491578929706,-2.2181407229159
"B1.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-2.37641257267612,11.9079067440434
"B1.D042103.3_11_M.1","D042103","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",5.18295097350504,1.15098492581648
"B1.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",17.4905732044495,5.11441877444247
"B1.D042180.3_10_M.1.1","D042180","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-0.992153790980679,8.80075120590068
"B1.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",25.6329058187924,20.7000872748708
"B1.D042473.3_10_M.1.1","D042473","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",11.8903965685591,21.9421364630572
"B1.MAA001454.3_38_F.1.1","MAA001454","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",13.3285569235109,3.50297186558119
"B10.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",1.36495707229898,7.00017680275944
"B10.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",1.69425149161929,12.9484770764166
"B10.B002769.3_39_F.1.1","B002769","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",9.14804882997926,11.3036638678336
"B10.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",18.0907833754895,3.24463424528365
"B10.D042180.3_10_M.1.1","D042180","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",2.33041430728156,9.26058794000736
"B10.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",32.3466608783388,9.14322595921753
"B11.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",9.3506079161799,-1.65671891635605
"B11.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-1.1406309720536,15.0315265293284
"B11.B002769.3_39_F.1.1","B002769","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",10.7061534796816,11.6839785621063
"B11.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",10.242936711505,8.4837476304922
"B11.D042180.3_10_M.1.1","D042180","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-0.563423097807909,9.57902644347949
"B11.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",26.7768345844481,14.1198320564896
"B12.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-5.01716563575547,2.74625749708706
"B12.B002769.3_39_F.1.1","B002769","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-4.03783940819839,19.9502113936505
"B12.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",10.0510038880435,-0.175262370280974
"B12.D042185.3_9_M.1.1","D042185","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",23.7446284969946,17.595421004142
"B12.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",32.4923660333233,13.5024212343694
"B13.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",1.96109622602247,-6.36032836409709
"B13.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",2.05043195000327,1.88125366951956
"B13.B002769.3_39_F.1.1","B002769","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",18.0098577941111,7.30922044592195
"B13.D042180.3_10_M.1.1","D042180","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",6.5420280808457,16.2721425229778
"B13.D042185.3_9_M.1.1","D042185","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",23.6670998222899,17.5624382002761
"B13.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",32.881875273112,13.623658602986
"B14.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",1.6101966379681,-5.94060782939172
"B14.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-2.49092362413983,10.336481980701
"B14.B002769.3_39_F.1.1","B002769","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",10.5329383753055,19.2101769611169
"B14.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",17.0624099568249,9.46742901425584
"B14.D042180.3_10_M.1.1","D042180","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",19.0580459897527,11.3502529153755
"B14.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",22.0332238890425,20.164549975699
"B14.MAA001454.3_38_F.1.1","MAA001454","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",10.5799668984899,1.28543351314322
"B15.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",0.321915849173059,2.10447845178971
"B15.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",9.71860649316591,16.4115587718218
"B15.B002769.3_39_F.1.1","B002769","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",10.7541918444874,12.1609672570087
"B15.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",16.0980666802449,3.47796435867111
"B15.D042185.3_9_M.1.1","D042185","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",23.822952849586,15.9716196261083
"B15.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",30.8779290500055,8.88836276051971
"B16.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-4.3182407112446,7.36798648185629
"B16.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-2.32453127407051,-2.43331309098871
"B16.B002769.3_39_F.1.1","B002769","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",23.3999062919602,5.36148953205581
"B16.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",9.58083175504602,6.47448966387169
"B16.D042180.3_10_M.1.1","D042180","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",6.17661998680699,0.783061378992385
"B16.D042185.3_9_M.1.1","D042185","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",24.3787850864205,8.6035686251676
"B16.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",30.1108062205546,16.3025559273788
"B17.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",2.85628606045837,-2.45782631231417
"B17.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",12.0658081480149,20.0979609426938
"B17.B002769.3_39_F.1.1","B002769","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",20.628124094941,2.49031327014959
"B17.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",7.16048443354668,6.66763057709792
"B17.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",26.3598493216185,10.3957785221224
"B18.B002765.3_38_F.1.1","B002765","endothelial cell","CL:0000115","endothelial cell",-21.7826517074751,18.9494505937808
"B18.B002769.3_39_F.1.1","B002769","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",27.3328537980629,1.84586653162432
"B18.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",1.9998080687272,13.7293081947639
"B18.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",30.8989174154172,15.5806308945594
"B19.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-0.403123827694127,4.38505267447555
"B19.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",3.29939080109432,11.1176284802425
"B19.B002769.3_39_F.1.1","B002769","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",12.8245972643655,21.0871998545287
"B19.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",3.58740306403369,3.41579366655661
"B19.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",26.9764746778357,10.5589029533678
"B2.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",4.27440079636116,-0.940149934389389
"B2.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",7.84138149722076,16.6821373626488
"B2.D042103.3_11_M.1","D042103","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",21.009058679625,3.37574096408477
"B2.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",10.5036366517549,14.3899904662392
"B2.D042180.3_10_M.1.1","D042180","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",11.364688865589,16.8489074399143
"B2.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",31.1768360249548,9.32097632889582
"B20.B002762.3_39_F.1.1","B002762","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-3.86145927859901,2.90074715604194
"B20.B002765.3_38_F.1.1","B002765","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",-0.394780337081416,15.9446901741783
"B20.B002769.3_39_F.1.1","B002769","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",2.66073393298004,18.345683959061
"B20.D042105.3_11_M.1.1","D042105","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",3.17080370415689,8.10485860527358
"B20.D042186.3_8_M.1.1","D042186","skeletal muscle satellite cell","CL:0000594","skeletal muscle satellite cell",27.6192312351035,13.6187132179956
