cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode
A16.MAA001847.3_39_F.1.1,Lung,EPCAM,stromal cell,CL:0000499,NA,6,F,3_39_F,5.313347088997405,-32.60954119118144,MAA001847
A16.MAA001889.3_38_F.1.1,Lung,EPCAM,myeloid cell,CL:0000763,"dendritic cells, alveolar macrophages, and interstital macrophages",8,F,3_38_F,21.906922478872854,2.5925630223347036,MAA001889
A16.MAA001892.3_38_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,3,F,3_38_F,-0.3636831171385078,-1.7419550079441628,MAA001892
A17.D043522.3_39_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,3,F,3_39_F,-3.266670883982626,2.847960613462677,D043522
A17.MAA000526.3_9_M.1.1,Lung,,lung endothelial cell,CL:1001567,NA,10,M,3_9_M,-40.888318183677754,-5.370410819953047,MAA000526
A17.MAA000891.3_10_M.1.1,Lung,,lung endothelial cell,CL:1001567,NA,10,M,3_10_M,-39.31853093307105,-6.02642031274665,MAA000891
A17.MAA001892.3_38_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,1,F,3_38_F,2.5863135326823015,5.227516856960607,MAA001892
A18.MAA000530.3_8_M.1.1,Lung,,lung endothelial cell,CL:1001567,NA,0,M,3_8_M,-7.958008773181951,-8.703085385759657,MAA000530
A18.MAA000891.3_10_M.1.1,Lung,,lung endothelial cell,CL:1001567,NA,10,M,3_10_M,-39.36507534622913,-5.868223543286235,MAA000891
A18.MAA001889.3_38_F.1.1,Lung,EPCAM,stromal cell,CL:0000499,NA,9,F,3_38_F,3.5332411250235922,-24.79186533478704,MAA001889
A18.MAA001892.3_38_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,4,F,3_38_F,8.950166902979262,-4.719395512394261,MAA001892
A19.D043522.3_39_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,3,F,3_39_F,-1.1280465402958024,3.1331316281376385,D043522
A19.MAA000526.3_9_M.1.1,Lung,,monocyte,CL:0000576,circulating monocytes,11,M,3_9_M,35.87160934138705,-6.981525790290817,MAA000526
A19.MAA000530.3_8_M.1.1,Lung,,monocyte,CL:0000576,circulating monocytes,11,M,3_8_M,34.79840629291256,-5.404979153513427,MAA000530
A19.MAA000891.3_10_M.1.1,Lung,,classical monocyte,CL:0000860,invading monocytes,7,M,3_10_M,35.16585903877765,3.841695965421312,MAA000891
A19.MAA001847.3_39_F.1.1,Lung,EPCAM,classical monocyte,CL:0000860,invading monocytes,7,F,3_39_F,33.81994851427557,4.5972173172269,MAA001847
A19.MAA001892.3_38_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,1,F,3_38_F,5.373018023596315,8.372461462994181,MAA001892
A2.D043522.3_39_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,1,F,3_39_F,3.7643715995556004,9.877743930796294,D043522
A2.MAA000526.3_9_M.1.1,Lung,,lung endothelial cell,CL:1001567,NA,0,M,3_9_M,-8.867338089062248,-9.331516657651024,MAA000526
A2.MAA000530.3_8_M.1.1,Lung,,lung endothelial cell,CL:1001567,NA,0,M,3_8_M,-14.481967205716861,-16.029551754251635,MAA000530
A2.MAA001847.3_39_F.1.1,Lung,EPCAM,B cell,CL:0000236,NA,13,F,3_39_F,-28.301005367072925,16.51915108381294,MAA001847
A2.MAA001892.3_38_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,1,F,3_38_F,4.8405145634606175,8.368118345256123,MAA001892
A20.D043522.3_39_F.1.1,Lung,Endomucin,classical monocyte,CL:0000860,invading monocytes,7,F,3_39_F,35.26236046673231,2.7163945783412657,D043522
A20.MAA000526.3_9_M.1.1,Lung,,monocyte,CL:0000576,circulating monocytes,11,M,3_9_M,35.94002211209837,-7.1196475134064485,MAA000526
A20.MAA000530.3_8_M.1.1,Lung,,classical monocyte,CL:0000860,invading monocytes,7,M,3_8_M,36.78125562797936,1.0536298393340298,MAA000530
A20.MAA000891.3_10_M.1.1,Lung,,myeloid cell,CL:0000763,"dendritic cells, alveolar macrophages, and interstital macrophages",8,M,3_10_M,28.23040604028004,-1.9073322026954764,MAA000891
A20.MAA001889.3_38_F.1.1,Lung,EPCAM,stromal cell,CL:0000499,NA,9,F,3_38_F,5.600812753605678,-26.27420370956223,MAA001889
A20.MAA001892.3_38_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,4,F,3_38_F,6.010491365184673,-2.636680434002375,MAA001892
A21.D043522.3_39_F.1.1,Lung,Endomucin,B cell,CL:0000236,NA,13,F,3_39_F,-30.283591354294757,15.711644428009231,D043522
A21.MAA000526.3_9_M.1.1,Lung,,B cell,CL:0000236,NA,13,M,3_9_M,-29.885142293835354,15.249918730797342,MAA000526
A21.MAA000530.3_8_M.1.1,Lung,,T cell,CL:0000084,NA,14,M,3_8_M,-14.186371798028274,16.628301209607983,MAA000530
A21.MAA000891.3_10_M.1.1,Lung,,B cell,CL:0000236,NA,13,M,3_10_M,-28.32281226989064,16.99593151650384,MAA000891
A21.MAA001892.3_38_F.1.1,Lung,Endomucin,classical monocyte,CL:0000860,invading monocytes,7,F,3_38_F,33.62842275474552,4.091143031640731,MAA001892
A22.D043522.3_39_F.1.1,Lung,Endomucin,B cell,CL:0000236,NA,13,F,3_39_F,-29.47272768667739,17.067903221170237,D043522
A22.MAA000526.3_9_M.1.1,Lung,,myeloid cell,CL:0000763,"dendritic cells, alveolar macrophages, and interstital macrophages",8,M,3_9_M,22.507322239697704,-0.586442477367994,MAA000526
A22.MAA000530.3_8_M.1.1,Lung,,natural killer cell,CL:0000623,NA,19,M,3_8_M,-18.060712520377226,24.983023204764912,MAA000530
A22.MAA000891.3_10_M.1.1,Lung,,T cell,CL:0000084,NA,14,M,3_10_M,-16.6890036964431,16.304853378008684,MAA000891
A22.MAA001889.3_38_F.1.1,Lung,EPCAM,stromal cell,CL:0000499,NA,9,F,3_38_F,7.029333821845223,-27.13056573286044,MAA001889
A22.MAA001892.3_38_F.1.1,Lung,Endomucin,monocyte,CL:0000576,circulating monocytes,11,F,3_38_F,35.318480854995535,-7.32280879195343,MAA001892
A3.D043522.3_39_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,4,F,3_39_F,12.087839340806752,-11.636516348807012,D043522
A3.MAA000526.3_9_M.1.1,Lung,,epithelial cell of lung,CL:0000082,"alveolar epithelial type 1 cells, alveolar epithelial type 2 cells, club cells, and basal cells",5,M,3_9_M,15.001244510628679,20.88786536799281,MAA000526
A3.MAA000530.3_8_M.1.1,Lung,,epithelial cell of lung,CL:0000082,"alveolar epithelial type 1 cells, alveolar epithelial type 2 cells, club cells, and basal cells",5,M,3_8_M,11.836810918303609,29.600875451189047,MAA000530
A3.MAA000839.3_11_M.1.1,Lung,,ciliated columnar cell of tracheobronchial tree,CL:0002145,multiciliated cells,22,M,3_11_M,-1.428453887704662,21.990854591429773,MAA000839
A3.MAA001892.3_38_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,3,F,3_38_F,0.8073652735913227,0.7116174551548679,MAA001892
A4.D043522.3_39_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,4,F,3_39_F,10.943376439366945,-9.255031133496361,D043522
A4.MAA000526.3_9_M.1.1,Lung,,epithelial cell of lung,CL:0000082,"alveolar epithelial type 1 cells, alveolar epithelial type 2 cells, club cells, and basal cells",5,M,3_9_M,14.141767723915281,24.96380916092751,MAA000526
A4.MAA000530.3_8_M.1.1,Lung,,epithelial cell of lung,CL:0000082,"alveolar epithelial type 1 cells, alveolar epithelial type 2 cells, club cells, and basal cells",5,M,3_8_M,13.23318666552452,26.75319099324072,MAA000530
A4.MAA000891.3_10_M.1.1,Lung,,NA,NA,lung neuroendocrine cells and unknown cells,17,M,3_10_M,-5.195914883962238,11.465910253778164,MAA000891
A4.MAA001847.3_39_F.1.1,Lung,EPCAM,epithelial cell of lung,CL:0000082,"alveolar epithelial type 1 cells, alveolar epithelial type 2 cells, club cells, and basal cells",5,F,3_39_F,14.121492994100937,27.609561039932917,MAA001847
A4.MAA001889.3_38_F.1.1,Lung,EPCAM,T cell,CL:0000084,NA,14,F,3_38_F,-16.94772951116416,15.891677276346702,MAA001889
A4.MAA001892.3_38_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,1,F,3_38_F,8.209712887327495,6.006674295317345,MAA001892
A5.D043522.3_39_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,4,F,3_39_F,12.044750659416929,-8.576387314782226,D043522
A5.MAA000526.3_9_M.1.1,Lung,,lung endothelial cell,CL:1001567,NA,10,M,3_9_M,-42.67136047079303,-3.8804988465496693,MAA000526
A5.MAA000891.3_10_M.1.1,Lung,,lung endothelial cell,CL:1001567,NA,10,M,3_10_M,-42.30491681457841,-2.848196747341425,MAA000891
A5.MAA001847.3_39_F.1.1,Lung,EPCAM,stromal cell,CL:0000499,NA,2,F,3_39_F,-15.145256494992065,-16.405086327867636,MAA001847
A5.MAA001889.3_38_F.1.1,Lung,EPCAM,lung endothelial cell,CL:1001567,NA,1,F,3_38_F,-0.3871538855577089,11.885674601874191,MAA001889
A5.MAA001892.3_38_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,1,F,3_38_F,4.006410192230654,7.991795213777322,MAA001892
A6.D043522.3_39_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,4,F,3_39_F,10.828568616510095,-5.166006610288629,D043522
A6.MAA000526.3_9_M.1.1,Lung,,lung endothelial cell,CL:1001567,NA,0,M,3_9_M,-7.829111722137569,-9.50309458990172,MAA000526
A6.MAA000530.3_8_M.1.1,Lung,,lung endothelial cell,CL:1001567,NA,0,M,3_8_M,-4.446191644373403,-8.071102911422816,MAA000530
A6.MAA001847.3_39_F.1.1,Lung,EPCAM,epithelial cell of lung,CL:0000082,"alveolar epithelial type 1 cells, alveolar epithelial type 2 cells, club cells, and basal cells",5,F,3_39_F,13.36417476298068,25.563268697064267,MAA001847
A6.MAA001889.3_38_F.1.1,Lung,EPCAM,natural killer cell,CL:0000623,NA,19,F,3_38_F,-18.131553927165797,25.521205973174336,MAA001889
A6.MAA001892.3_38_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,1,F,3_38_F,7.550382497634154,11.116983054526235,MAA001892
A7.MAA000526.3_9_M.1.1,Lung,,NA,NA,lung neuroendocrine cells and unknown cells,17,M,3_9_M,10.27602139578127,9.003456242910913,MAA000526
A7.MAA000530.3_8_M.1.1,Lung,,NA,NA,lung neuroendocrine cells and unknown cells,17,M,3_8_M,9.473791656018575,11.156012294899128,MAA000530
A7.MAA001847.3_39_F.1.1,Lung,EPCAM,epithelial cell of lung,CL:0000082,"alveolar epithelial type 1 cells, alveolar epithelial type 2 cells, club cells, and basal cells",5,F,3_39_F,14.319963903264362,25.02561459789693,MAA001847
A7.MAA001892.3_38_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,12,F,3_38_F,0.16567886877299118,30.229955607125735,MAA001892
A8.D043522.3_39_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,12,F,3_39_F,-2.225621013795398,31.08149531479725,D043522
A8.MAA000526.3_9_M.1.1,Lung,,lung endothelial cell,CL:1001567,NA,4,M,3_9_M,5.367067680767791,-9.23174920256031,MAA000526
A8.MAA000530.3_8_M.1.1,Lung,,lung endothelial cell,CL:1001567,NA,10,M,3_8_M,-44.5774941562953,-4.391858952597848,MAA000530
A8.MAA001892.3_38_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,1,F,3_38_F,8.207101296518234,5.8326949403490955,MAA001892
A9.D043522.3_39_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,4,F,3_39_F,7.475811415499024,-5.398314792084915,D043522
A9.MAA000526.3_9_M.1.1,Lung,,lung endothelial cell,CL:1001567,NA,10,M,3_9_M,-42.007515165914974,-4.493550103805722,MAA000526
A9.MAA000530.3_8_M.1.1,Lung,,lung endothelial cell,CL:1001567,NA,10,M,3_8_M,-43.98397978759116,-2.186682402382303,MAA000530
A9.MAA001847.3_39_F.1.1,Lung,EPCAM,epithelial cell of lung,CL:0000082,"alveolar epithelial type 1 cells, alveolar epithelial type 2 cells, club cells, and basal cells",5,F,3_39_F,12.43233607885526,27.062076901110395,MAA001847
A9.MAA001892.3_38_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,1,F,3_38_F,8.23146846159748,5.282949270315277,MAA001892
B1.MAA000526.3_9_M.1.1,Lung,,classical monocyte,CL:0000860,invading monocytes,7,M,3_9_M,30.42687208215094,5.4672533598265565,MAA000526
B1.MAA000530.3_8_M.1.1,Lung,,lung endothelial cell,CL:1001567,NA,18,M,3_8_M,-5.122476118649561,37.5916963950632,MAA000530
B1.MAA000839.3_11_M.1.1,Lung,,stromal cell,CL:0000499,NA,6,M,3_11_M,4.699777128558704,-32.72697623012887,MAA000839
B1.MAA001847.3_39_F.1.1,Lung,EPCAM,myeloid cell,CL:0000763,"dendritic cells, alveolar macrophages, and interstital macrophages",8,F,3_39_F,28.30569162772878,-1.8412104303607546,MAA001847
B1.MAA001889.3_38_F.1.1,Lung,EPCAM,stromal cell,CL:0000499,NA,9,F,3_38_F,5.348237067786696,-26.009382644589685,MAA001889
B10.MAA000526.3_9_M.1.1,Lung,,stromal cell,CL:0000499,NA,2,M,3_9_M,-17.238454850991847,-19.705788728353923,MAA000526
B10.MAA000530.3_8_M.1.1,Lung,,stromal cell,CL:0000499,NA,2,M,3_8_M,-21.104622368725284,-24.73989068103879,MAA000530
B10.MAA000839.3_11_M.1.1,Lung,,stromal cell,CL:0000499,NA,15,M,3_11_M,-13.215981327795014,-23.816802205119036,MAA000839
B10.MAA001889.3_38_F.1.1,Lung,EPCAM,myeloid cell,CL:0000763,"dendritic cells, alveolar macrophages, and interstital macrophages",8,F,3_38_F,22.93738656886973,2.6675047323082137,MAA001889
B11.MAA000526.3_9_M.1.1,Lung,,stromal cell,CL:0000499,NA,2,M,3_9_M,-18.101911698532422,-27.030634114155106,MAA000526
B11.MAA000530.3_8_M.1.1,Lung,,stromal cell,CL:0000499,NA,16,M,3_8_M,-25.226290105928694,4.475018383974281,MAA000530
B11.MAA000839.3_11_M.1.1,Lung,,stromal cell,CL:0000499,NA,16,M,3_11_M,-24.10332323884159,3.677665864506652,MAA000839
B11.MAA000891.3_10_M.1.1,Lung,,stromal cell,CL:0000499,NA,2,M,3_10_M,-17.861599399368778,-22.570857100498507,MAA000891
B11.MAA001889.3_38_F.1.1,Lung,EPCAM,epithelial cell of lung,CL:0000082,"alveolar epithelial type 1 cells, alveolar epithelial type 2 cells, club cells, and basal cells",5,F,3_38_F,14.540993464682673,21.060250251411794,MAA001889
B12.MAA000526.3_9_M.1.1,Lung,,stromal cell,CL:0000499,NA,2,M,3_9_M,-19.862432004551923,-25.23508404952656,MAA000526
B12.MAA000530.3_8_M.1.1,Lung,,stromal cell,CL:0000499,NA,2,M,3_8_M,-19.454847761371482,-21.976060316135307,MAA000530
B12.MAA000839.3_11_M.1.1,Lung,,stromal cell,CL:0000499,NA,2,M,3_11_M,-15.355198250140804,-23.63127621124311,MAA000839
B12.MAA000891.3_10_M.1.1,Lung,,stromal cell,CL:0000499,NA,2,M,3_10_M,-16.56830397399941,-20.94583975918676,MAA000891
B13.D043522.3_39_F.1.1,Lung,Endomucin,stromal cell,CL:0000499,NA,21,F,3_39_F,-21.62875335082553,-6.362419882391664,D043522
B13.MAA000526.3_9_M.1.1,Lung,,stromal cell,CL:0000499,NA,16,M,3_9_M,-24.102683190495537,3.784979156287187,MAA000526
B13.MAA000530.3_8_M.1.1,Lung,,stromal cell,CL:0000499,NA,6,M,3_8_M,6.021842593599565,-31.61358818329576,MAA000530
B13.MAA000839.3_11_M.1.1,Lung,,stromal cell,CL:0000499,NA,6,M,3_11_M,1.3369892441526299,-30.70690529552919,MAA000839
B13.MAA000891.3_10_M.1.1,Lung,,stromal cell,CL:0000499,NA,2,M,3_10_M,-16.161790538552467,-20.056442066988527,MAA000891
B13.MAA001889.3_38_F.1.1,Lung,EPCAM,epithelial cell of lung,CL:0000082,"alveolar epithelial type 1 cells, alveolar epithelial type 2 cells, club cells, and basal cells",5,F,3_38_F,14.106042907786136,22.75295835122392,MAA001889
B13.MAA001892.3_38_F.1.1,Lung,Endomucin,NA,NA,lung neuroendocrine cells and unknown cells,17,F,3_38_F,10.508009950504906,9.992489407135585,MAA001892
B14.D043522.3_39_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,3,F,3_39_F,-4.195181228813136,3.2886664526722873,D043522
B14.MAA000526.3_9_M.1.1,Lung,,stromal cell,CL:0000499,NA,2,M,3_9_M,-18.42730198286977,-18.782237196861228,MAA000526
B14.MAA000530.3_8_M.1.1,Lung,,stromal cell,CL:0000499,NA,15,M,3_8_M,-17.07904985014198,-26.950867872972736,MAA000530
B14.MAA000891.3_10_M.1.1,Lung,,stromal cell,CL:0000499,NA,2,M,3_10_M,-15.511843707827513,-22.588623289904778,MAA000891
B14.MAA001892.3_38_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,12,F,3_38_F,-0.3020728098565117,30.30414766351657,MAA001892
B15.D043522.3_39_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,3,F,3_39_F,-2.652206538236985,0.029798476754230214,D043522
B15.MAA001892.3_38_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,12,F,3_38_F,-1.6143165926058474,31.296389674568648,MAA001892
B16.D043522.3_39_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,12,F,3_39_F,-5.433833702125375,32.24783962861244,D043522
B16.MAA001847.3_39_F.1.1,Lung,EPCAM,stromal cell,CL:0000499,NA,9,F,3_39_F,4.108547218400202,-29.320234012471655,MAA001847
B16.MAA001889.3_38_F.1.1,Lung,EPCAM,myeloid cell,CL:0000763,"dendritic cells, alveolar macrophages, and interstital macrophages",8,F,3_38_F,23.551632124626224,2.9031925728798376,MAA001889
B16.MAA001892.3_38_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,4,F,3_38_F,2.7726989322341216,0.6826219505418865,MAA001892
B17.D043522.3_39_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,4,F,3_39_F,5.677807196551045,-2.5838105272488594,D043522
B17.MAA000530.3_8_M.1.1,Lung,,lung endothelial cell,CL:1001567,NA,10,M,3_8_M,-40.23706114475448,-5.273118748518869,MAA000530
B17.MAA000891.3_10_M.1.1,Lung,,stromal cell,CL:0000499,NA,15,M,3_10_M,-13.221282516249483,-25.345243518950568,MAA000891
B17.MAA001847.3_39_F.1.1,Lung,EPCAM,stromal cell,CL:0000499,NA,6,F,3_39_F,0.8862763552404008,-33.46674220686233,MAA001847
B17.MAA001892.3_38_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,12,F,3_38_F,-4.9921228195127885,31.69350105816975,MAA001892
B18.D043522.3_39_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,3,F,3_39_F,-3.7641205805927447,4.251939606902959,D043522
B18.MAA000530.3_8_M.1.1,Lung,,lung endothelial cell,CL:1001567,NA,0,M,3_8_M,-8.29674973831388,-3.51037481008917,MAA000530
B18.MAA001847.3_39_F.1.1,Lung,EPCAM,T cell,CL:0000084,NA,14,F,3_39_F,-16.806525195326333,17.534162593206528,MAA001847
B18.MAA001889.3_38_F.1.1,Lung,EPCAM,stromal cell,CL:0000499,NA,21,F,3_38_F,-22.1685109571217,-6.870144659221612,MAA001889
B18.MAA001892.3_38_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,4,F,3_38_F,3.8750366864242256,-1.0090887778637991,MAA001892
B19.D043522.3_39_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,3,F,3_39_F,-3.922403195665705,0.25847803374069406,D043522
B19.MAA000530.3_8_M.1.1,Lung,,monocyte,CL:0000576,circulating monocytes,11,M,3_8_M,35.85238416904321,-5.415535990328316,MAA000530
B19.MAA000891.3_10_M.1.1,Lung,,monocyte,CL:0000576,circulating monocytes,11,M,3_10_M,34.908583788036644,-4.4530620987816905,MAA000891
B19.MAA001889.3_38_F.1.1,Lung,EPCAM,stromal cell,CL:0000499,NA,9,F,3_38_F,2.6973194332125616,-24.23382837009862,MAA001889
B19.MAA001892.3_38_F.1.1,Lung,Endomucin,lung endothelial cell,CL:1001567,NA,1,F,3_38_F,7.63646302367495,7.867969099754214,MAA001892
B2.MAA000526.3_9_M.1.1,Lung,,NA,NA,lung neuroendocrine cells and unknown cells,17,M,3_9_M,9.960957633131944,9.438474168523388,MAA000526
B2.MAA000530.3_8_M.1.1,Lung,,lung endothelial cell,CL:1001567,NA,0,M,3_8_M,-4.356825683251151,-12.266016304590096,MAA000530
B2.MAA000839.3_11_M.1.1,Lung,,stromal cell,CL:0000499,NA,2,M,3_11_M,-15.352667257545606,-16.69459118597218,MAA000839
B2.MAA001847.3_39_F.1.1,Lung,EPCAM,T cell,CL:0000084,NA,14,F,3_39_F,-13.335049146976258,16.33357216363498,MAA001847
B2.MAA001889.3_38_F.1.1,Lung,EPCAM,B cell,CL:0000236,NA,13,F,3_38_F,-27.917731960034924,17.59936947094295,MAA001889
B20.D043522.3_39_F.1.1,Lung,Endomucin,leukocyte,CL:0000738,mast cells and unknown immune cells,20,F,3_39_F,28.71378637647627,17.58161710089299,D043522
