"","plate.barcode","annotation","cell_ontology_id"
"E2.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"G3.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"H11.MAA000870.3_10_M.1.1","MAA000870","enteroendocrine cell","CL:0000164"
"J1.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"A20.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"L20.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"N5.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"O13.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"P17.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"C9.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"E4.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"G5.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"H12.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"K13.MAA000870.3_10_M.1.1","MAA000870","enterocyte of epithelium of large intestine","CL:0002071"
"C10.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"P18.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"C13.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"E5.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"E8.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"G8.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"H17.MAA000870.3_10_M.1.1","MAA000870","enterocyte of epithelium of large intestine","CL:0002071"
"G6.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"H15.MAA000870.3_10_M.1.1","MAA000870","enterocyte of epithelium of large intestine","CL:0002071"
"J4.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"K14.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"L21.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"N6.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"O14.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"J6.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"B1.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"C14.MAA000870.3_10_M.1.1","MAA000870","enterocyte of epithelium of large intestine","CL:0002071"
"E11.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"K15.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"G9.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"H18.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"J7.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"L22.MAA000870.3_10_M.1.1","MAA000870","enterocyte of epithelium of large intestine","CL:0002071"
"N7.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"O15.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"P19.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"K16.MAA000870.3_10_M.1.1","MAA000870","enterocyte of epithelium of large intestine","CL:0002071"
"B2.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"C18.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"E15.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"G10.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"H19.MAA000870.3_10_M.1.1","MAA000870","Brush cell of epithelium proper of large intestine","CL:0002203"
"J8.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"K17.MAA000870.3_10_M.1.1","MAA000870","enterocyte of epithelium of large intestine","CL:0002071"
"M1.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"M2.MAA000870.3_10_M.1.1","MAA000870","enterocyte of epithelium of large intestine","CL:0002071"
"N9.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"O17.MAA000870.3_10_M.1.1","MAA000870","enterocyte of epithelium of large intestine","CL:0002071"
"N8.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"P20.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"P21.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"B5.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"H20.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"J9.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"K18.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"M4.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"N10.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"O18.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"C20.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"E16.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"G11.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"P22.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"B6.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"C21.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"E18.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"G12.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"H21.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"J10.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"K19.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"M5.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"N12.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"B7.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"C22.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"O19.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"E19.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"O20.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"B8.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"G13.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"H22.MAA000870.3_10_M.1.1","MAA000870","enterocyte of epithelium of large intestine","CL:0002071"
"J11.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"K20.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"M7.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"N13.MAA000870.3_10_M.1.1","MAA000870","enterocyte of epithelium of large intestine","CL:0002071"
"D1.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"M8.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"N14.MAA000870.3_10_M.1.1","MAA000870","enterocyte of epithelium of large intestine","CL:0002071"
"O21.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"E20.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"B9.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"D2.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"G15.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"I2.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"J12.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"K21.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"J16.MAA000870.3_10_M.1.1","MAA000870","enterocyte of epithelium of large intestine","CL:0002071"
"K22.MAA000870.3_10_M.1.1","MAA000870","enterocyte of epithelium of large intestine","CL:0002071"
"M9.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"N15.MAA000870.3_10_M.1.1","MAA000870","enterocyte of epithelium of large intestine","CL:0002071"
"O22.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"E21.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"G16.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"I3.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"B11.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"E22.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"G17.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"I4.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"J17.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"L1.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"M12.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"N17.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"D3.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"P1.MAA000870.3_10_M.1.1","MAA000870","enteroendocrine cell","CL:0000164"
"A1.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"B13.MAA000870.3_10_M.1.1","MAA000870","enterocyte of epithelium of large intestine","CL:0002071"
"D4.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"F2.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"J18.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"L2.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"M13.MAA000870.3_10_M.1.1","MAA000870","enterocyte of epithelium of large intestine","CL:0002071"
"N18.MAA000870.3_10_M.1.1","MAA000870","large intestine goblet cell","CL:1000320"
"G18.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"P2.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"I5.MAA000870.3_10_M.1.1","MAA000870","epithelial cell of large intestine","CL:0002253"
"A17.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"A18.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"A19.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"A20.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"A21.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"B1.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"A1.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"B3.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"B2.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"A2.MAA000871.3_11_M.1.1","MAA000871","large intestine goblet cell","CL:1000320"
"B4.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"A3.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"B5.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"A4.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"A5.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"A6.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"A7.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"A8.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"A9.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"A10.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"A11.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"A12.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"A13.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"A14.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"A15.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"F5.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"G11.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"H14.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"I18.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"J20.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"L2.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"M4.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"N8.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"O11.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"P19.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"A16.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"B19.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"C21.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"E2.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"B20.MAA000871.3_11_M.1.1","MAA000871","Brush cell of epithelium proper of large intestine","CL:0002203"
"M5.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"N9.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"O12.MAA000871.3_11_M.1.1","MAA000871","large intestine goblet cell","CL:1000320"
"P20.MAA000871.3_11_M.1.1","MAA000871","Brush cell of epithelium proper of large intestine","CL:0002203"
"B21.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"D1.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"E4.MAA000871.3_11_M.1.1","MAA000871","large intestine goblet cell","CL:1000320"
"C22.MAA000871.3_11_M.1.1","MAA000871","large intestine goblet cell","CL:1000320"
"F8.MAA000871.3_11_M.1.1","MAA000871","enteroendocrine cell","CL:0000164"
"G13.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"H17.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"E3.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"F6.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"G12.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"H16.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"I19.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"J22.MAA000871.3_11_M.1.1","MAA000871","enteroendocrine cell","CL:0000164"
"L3.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"I20.MAA000871.3_11_M.1.1","MAA000871","Brush cell of epithelium proper of large intestine","CL:0002203"
"B22.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"D2.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"E5.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"F9.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"G14.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"H18.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"I21.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"K2.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"K1.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"L5.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"M7.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"N11.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"L4.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"M6.MAA000871.3_11_M.1.1","MAA000871","large intestine goblet cell","CL:1000320"
"N10.MAA000871.3_11_M.1.1","MAA000871","Brush cell of epithelium proper of large intestine","CL:0002203"
"O13.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"P21.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"O15.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"G15.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"H19.MAA000871.3_11_M.1.1","MAA000871","Brush cell of epithelium proper of large intestine","CL:0002203"
"I22.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"K3.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"L6.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"M8.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"N12.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"O16.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"P22.MAA000871.3_11_M.1.1","MAA000871","large intestine goblet cell","CL:1000320"
"C1.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"D3.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"E6.MAA000871.3_11_M.1.1","MAA000871","enteroendocrine cell","CL:0000164"
"F10.MAA000871.3_11_M.1.1","MAA000871","large intestine goblet cell","CL:1000320"
"C2.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"L7.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"M10.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"N13.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"O17.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"D4.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"C3.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"D5.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"E8.MAA000871.3_11_M.1.1","MAA000871","large intestine goblet cell","CL:1000320"
"E7.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"F12.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"G16.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"H21.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"J1.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"K4.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"F13.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"O18.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"C4.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"D6.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"E9.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"F14.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"G18.MAA000871.3_11_M.1.1","MAA000871","large intestine goblet cell","CL:1000320"
"G17.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"I1.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"J3.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"K6.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"H22.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"J2.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"K5.MAA000871.3_11_M.1.1","MAA000871","large intestine goblet cell","CL:1000320"
"L8.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"M11.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"N14.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"L9.MAA000871.3_11_M.1.1","MAA000871","large intestine goblet cell","CL:1000320"
"C5.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"D7.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"E10.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"F15.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"G19.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"I2.MAA000871.3_11_M.1.1","MAA000871","large intestine goblet cell","CL:1000320"
"J4.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"K7.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"L10.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"M12.MAA000871.3_11_M.1.1","MAA000871","large intestine goblet cell","CL:1000320"
"M13.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"N16.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"N15.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"O19.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"O20.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"G20.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"I3.MAA000871.3_11_M.1.1","MAA000871","large intestine goblet cell","CL:1000320"
"J5.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"K8.MAA000871.3_11_M.1.1","MAA000871","large intestine goblet cell","CL:1000320"
"L11.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"M14.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"N17.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"O22.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"C7.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"C6.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"D8.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"E11.MAA000871.3_11_M.1.1","MAA000871","large intestine goblet cell","CL:1000320"
"F16.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"D9.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"N18.MAA000871.3_11_M.1.1","MAA000871","Brush cell of epithelium proper of large intestine","CL:0002203"
"P1.MAA000871.3_11_M.1.1","MAA000871","large intestine goblet cell","CL:1000320"
"C8.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"D10.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"E13.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"F18.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"E12.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"G22.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"I5.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"F17.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"G21.MAA000871.3_11_M.1.1","MAA000871","Brush cell of epithelium proper of large intestine","CL:0002203"
"I4.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"J6.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"K9.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"L12.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"M15.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"J7.MAA000871.3_11_M.1.1","MAA000871","large intestine goblet cell","CL:1000320"
"B7.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"C9.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"D11.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
"E14.MAA000871.3_11_M.1.1","MAA000871","enterocyte of epithelium of large intestine","CL:0002071"
"F20.MAA000871.3_11_M.1.1","MAA000871","epithelial cell of large intestine","CL:0002253"
