"","plate.barcode","cell_ontology_class","cell_ontology_id","free_annotation","tSNE_1","tSNE_2"
"A15.MAA000603.3_10_M.1.1","MAA000603","microglial cell","CL:0000129","female enriched",6.53951524249556,6.53552903757223
"A15.MAA000604.3_10_M.1.1","MAA000604","microglial cell","CL:0000129","male enriched",10.5177164785228,-0.38723616273084
"A15.MAA000605.3_10_M.1.1","MAA000605","microglial cell","CL:0000129","female enriched",0.439559776854189,-24.1046996819365
"A15.MAA000617.3_10_M.1.1","MAA000617","microglial cell","CL:0000129","male enriched",16.6371200377653,1.6062939670153
"A16.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129","male enriched",-29.8046230257234,-18.4513783263837
"A16.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129","female enriched",-1.66621507610706,30.9516571515709
"A16.B001176.3_56_F.1.1","B001176","microglial cell","CL:0000129","female enriched",-3.56093767085616,10.2851864273189
"A16.B001689.3_38_F.1.1","B001689","microglial cell","CL:0000129","male enriched",-21.9236572439497,-1.22267980230777
"A16.B003279.3_38_F.1.1","B003279","microglial cell","CL:0000129","male enriched",-12.3888301010344,-4.43210884048868
"A16.B003292.3_39_F.1.1","B003292","microglial cell","CL:0000129","female enriched",-15.3756836599858,19.4343656415895
"A16.MAA000572.3_8_M.1.1","MAA000572","microglial cell","CL:0000129","male enriched",18.2843592193639,-7.06696912241067
"A16.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129","male enriched",24.5535179845216,-12.6146288171754
"A16.MAA000593.3_8_M.1.1","MAA000593","microglial cell","CL:0000129","female enriched",-4.45014182153145,-27.9115078548263
"A16.MAA000603.3_10_M.1.1","MAA000603","microglial cell","CL:0000129","female enriched",3.55310086414682,-19.486905646914
"A16.MAA000604.3_10_M.1.1","MAA000604","microglial cell","CL:0000129","male enriched",6.97440359809351,-9.63095789285284
"A16.MAA000605.3_10_M.1.1","MAA000605","microglial cell","CL:0000129","female enriched",-6.61983207692671,-17.5587757633921
"A17.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129","male enriched",-31.0339555556749,-16.4897864191517
"A17.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129","male enriched",-23.2535935913366,9.75608013204556
"A17.B001176.3_56_F.1.1","B001176","microglial cell","CL:0000129","female enriched",-12.1672395581435,16.2551869643371
"A17.B001689.3_38_F.1.1","B001689","microglial cell","CL:0000129","male enriched",-35.7040218284659,-6.60694820735432
"A17.B003281.3_39_F.1.1","B003281","microglial cell","CL:0000129","female enriched",-11.5487135387891,21.7540102577029
"A17.B003292.3_39_F.1.1","B003292","microglial cell","CL:0000129","female enriched",-15.0152379466284,17.3449460314225
"A17.MAA000605.3_10_M.1.1","MAA000605","microglial cell","CL:0000129","female enriched",7.76319228352358,-18.6654428407905
"A17.MAA000617.3_10_M.1.1","MAA000617","microglial cell","CL:0000129","male enriched",18.7077095359719,-3.08941122840164
"A18.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129","male enriched",-30.675397547466,-15.7804552248093
"A18.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129","female enriched",-18.9901914695306,13.7524700969002
"A18.B001176.3_56_F.1.1","B001176","microglial cell","CL:0000129","female enriched",-10.1070972730039,23.3042722150945
"A18.B001689.3_38_F.1.1","B001689","microglial cell","CL:0000129","male enriched",-32.5552429664397,0.121567814252314
"A18.B003279.3_38_F.1.1","B003279","microglial cell","CL:0000129","male enriched",-21.6691432557531,-13.969911093441
"A18.B003292.3_39_F.1.1","B003292","microglial cell","CL:0000129","male enriched",-10.4677915577765,-1.60352277261795
"A18.MAA000570.3_8_M.1.1","MAA000570","microglial cell","CL:0000129","female enriched",-3.05161367020339,-26.6943041419646
"A18.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129","male enriched",-0.713369884420473,-3.26670142044055
"A18.MAA000603.3_10_M.1.1","MAA000603","microglial cell","CL:0000129","female enriched",4.70689092791277,-19.0996953779029
"A18.MAA000604.3_10_M.1.1","MAA000604","microglial cell","CL:0000129","female enriched",-7.02935503794845,20.5872563199288
"A18.MAA000605.3_10_M.1.1","MAA000605","microglial cell","CL:0000129","female enriched",0.974933599337192,-22.3833849118498
"A18.MAA000617.3_10_M.1.1","MAA000617","microglial cell","CL:0000129","male enriched",6.04502286332447,-5.57290922182016
"A19.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129","female enriched",-13.3852147651419,14.7093940397424
"A19.B001176.3_56_F.1.1","B001176","microglial cell","CL:0000129","male enriched",-23.4115822445531,6.35931854874022
"A19.B001689.3_38_F.1.1","B001689","microglial cell","CL:0000129","male enriched",-33.5626454649799,-7.76730887228798
"A19.B003279.3_38_F.1.1","B003279","microglial cell","CL:0000129","male enriched",-31.1377589510846,-11.6775972194666
"A19.B003292.3_39_F.1.1","B003292","microglial cell","CL:0000129","female enriched",-4.40036531901885,14.7538320525644
"A19.MAA000570.3_8_M.1.1","MAA000570","microglial cell","CL:0000129","male enriched",-28.652970704091,-19.5054689016422
"A19.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129","female enriched",-6.31678568788268,-29.6490881229089
"A19.MAA000593.3_8_M.1.1","MAA000593","microglial cell","CL:0000129","female enriched",10.4956366208006,-22.1992900953324
"A19.MAA000603.3_10_M.1.1","MAA000603","microglial cell","CL:0000129","male enriched",25.296002907965,-0.108508785330618
"A19.MAA000605.3_10_M.1.1","MAA000605","microglial cell","CL:0000129","male enriched",11.6111957969629,-17.2468885977225
"A19.MAA000617.3_10_M.1.1","MAA000617","microglial cell","CL:0000129","female enriched",-0.176107200157422,-21.7021004479856
"A2.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129","female enriched",-7.58455201124289,16.0034566587437
"A2.B001176.3_56_F.1.1","B001176","microglial cell","CL:0000129","female enriched",0.214521211076772,19.5387354380138
"A2.B001689.3_38_F.1.1","B001689","microglial cell","CL:0000129","male enriched",-32.9340034538498,-0.958962481644947
"A2.B003279.3_38_F.1.1","B003279","microglial cell","CL:0000129","male enriched",-30.3191599635174,-18.5238079289672
"A2.B003281.3_39_F.1.1","B003281","microglial cell","CL:0000129","female enriched",-14.6044310649103,18.6640113959519
"A2.B003292.3_39_F.1.1","B003292","microglial cell","CL:0000129","female enriched",-4.77660351383613,29.1541337943794
"A2.MAA000570.3_8_M.1.1","MAA000570","microglial cell","CL:0000129","female enriched",-4.20884592602826,-8.09320588764827
"A2.MAA000572.3_8_M.1.1","MAA000572","microglial cell","CL:0000129","male enriched",4.79500613787672,-9.95865015635777
"A2.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129","female enriched",-5.12772596647959,-25.9907561915748
"A2.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129","male enriched",0.6969623474389,-1.65761077750024
"A2.MAA000603.3_10_M.1.1","MAA000603","microglial cell","CL:0000129","male enriched",10.5132323128746,-5.37387390979902
"A2.MAA000604.3_10_M.1.1","MAA000604","microglial cell","CL:0000129","female enriched",2.81941460160275,8.25408485002896
"A2.MAA000617.3_10_M.1.1","MAA000617","microglial cell","CL:0000129","male enriched",15.5568636143917,-0.622129659906882
"A20.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129","male enriched",-23.3404103334364,0.29393072161512
"A20.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129","male enriched",-13.673683526875,8.93499591268034
"A20.B001176.3_56_F.1.1","B001176","microglial cell","CL:0000129","female enriched",-5.5847635294982,16.924350766083
"A20.B001689.3_38_F.1.1","B001689","microglial cell","CL:0000129","male enriched",-34.1860850491573,-7.51603226350174
"A20.B003278.3_38_F.1.1","B003278","microglial cell","CL:0000129","male enriched",-28.1807400365441,-4.66351138947522
"A20.B003279.3_38_F.1.1","B003279","microglial cell","CL:0000129","male enriched",-29.6730428588353,-18.2859579085265
"A20.B003292.3_39_F.1.1","B003292","microglial cell","CL:0000129","female enriched",5.60040791394713,25.3420293513368
"A20.MAA000570.3_8_M.1.1","MAA000570","microglial cell","CL:0000129","male enriched",-29.6580673348315,-18.3934793009987
"A20.MAA000603.3_10_M.1.1","MAA000603","microglial cell","CL:0000129","female enriched",7.26826975380233,-24.9141735004727
"A20.MAA000604.3_10_M.1.1","MAA000604","microglial cell","CL:0000129","male enriched",23.1480554409649,7.62156174650826
"A20.MAA000605.3_10_M.1.1","MAA000605","microglial cell","CL:0000129","female enriched",0.547525800019472,-22.2681935882767
"A20.MAA000617.3_10_M.1.1","MAA000617","microglial cell","CL:0000129","male enriched",16.7377195200653,2.99070571691304
"A21.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129","male enriched",-32.5273577554236,-8.30502113641231
"A21.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129","female enriched",-12.6445200085884,22.1196912499015
"A21.B001176.3_56_F.1.1","B001176","microglial cell","CL:0000129","female enriched",-4.91076779348499,20.3391281438938
"A21.B003279.3_38_F.1.1","B003279","microglial cell","CL:0000129","male enriched",-28.0340800871964,-15.8794694199416
"A21.B003292.3_39_F.1.1","B003292","microglial cell","CL:0000129","female enriched",-5.7134769546339,18.1662373563118
"A21.MAA000603.3_10_M.1.1","MAA000603","microglial cell","CL:0000129","male enriched",6.21427563014195,-8.62338370894081
"A21.MAA000604.3_10_M.1.1","MAA000604","microglial cell","CL:0000129","female enriched",5.44700067790394,-13.4634043337178
"A21.MAA000605.3_10_M.1.1","MAA000605","microglial cell","CL:0000129","female enriched",7.86868376544677,-21.1130819481949
"A22.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129","female enriched",-7.71223785264849,25.1560359247775
"A22.B001176.3_56_F.1.1","B001176","microglial cell","CL:0000129","male enriched",-20.3366164234412,11.0884293551382
"A22.B001689.3_38_F.1.1","B001689","microglial cell","CL:0000129","male enriched",-20.4528836167782,4.46812244856862
"A22.B003279.3_38_F.1.1","B003279","microglial cell","CL:0000129","male enriched",-26.094561300007,-12.8213208238478
"A22.B003281.3_39_F.1.1","B003281","microglial cell","CL:0000129","female enriched",-14.2190189998092,14.4280638683055
"A22.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129","male enriched",-30.0809069982459,-20.1734849419375
"A22.MAA000603.3_10_M.1.1","MAA000603","microglial cell","CL:0000129","male enriched",24.0546266076649,-7.01609797782054
"A22.MAA000604.3_10_M.1.1","MAA000604","microglial cell","CL:0000129","male enriched",10.9617940576367,-0.2278388989258
"A3.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129","male enriched",-16.0163391957969,-8.6650883997916
"A3.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129","female enriched",-2.41112762248472,15.7205382012544
"A3.B001176.3_56_F.1.1","B001176","microglial cell","CL:0000129","female enriched",-6.42476816107575,12.1476225950414
"A3.B001689.3_38_F.1.1","B001689","microglial cell","CL:0000129","male enriched",-27.9582585821289,6.4424001477173
"A3.B003279.3_38_F.1.1","B003279","microglial cell","CL:0000129","male enriched",-30.1431603106694,-15.2711991177413
"A3.B003281.3_39_F.1.1","B003281","microglial cell","CL:0000129","female enriched",-20.735891166922,15.3584413184175
"A3.B003292.3_39_F.1.1","B003292","microglial cell","CL:0000129","female enriched",-14.8556730950248,14.1524201155935
"A3.MAA000570.3_8_M.1.1","MAA000570","microglial cell","CL:0000129","female enriched",0.374134483395618,-19.7007239784949
"A3.MAA000572.3_8_M.1.1","MAA000572","microglial cell","CL:0000129","male enriched",17.8821958403657,-15.6530128928433
"A3.MAA000573.3_9_M.1.1","MAA000573","microglial cell","CL:0000129","male enriched",11.2377835047418,4.5820575568393
"A3.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129","male enriched",27.6970884428088,-5.66570493330644
"A3.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129","male enriched",14.8616052872493,-14.9595789295695
"A3.MAA000593.3_8_M.1.1","MAA000593","microglial cell","CL:0000129","female enriched",6.81281632224244,-15.8373622997139
"A3.MAA000603.3_10_M.1.1","MAA000603","microglial cell","CL:0000129","male enriched",28.364147040596,8.18139309238921
"A3.MAA000604.3_10_M.1.1","MAA000604","microglial cell","CL:0000129","male enriched",18.7788204553676,1.52129037961108
"A3.MAA000617.3_10_M.1.1","MAA000617","microglial cell","CL:0000129","male enriched",25.1935205993109,-7.28201453166138
"A4.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129","male enriched",-15.9638887272949,-8.57344772799016
"A4.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129","female enriched",1.55314626031701,32.6013590618
"A4.B001176.3_56_F.1.1","B001176","microglial cell","CL:0000129","female enriched",-3.94648897666045,11.1418863703586
"A4.B001689.3_38_F.1.1","B001689","microglial cell","CL:0000129","male enriched",-24.7535829198811,11.2770801373113
"A4.B003278.3_38_F.1.1","B003278","microglial cell","CL:0000129","male enriched",-32.681036460585,-3.50565182254553
"A4.B003279.3_38_F.1.1","B003279","microglial cell","CL:0000129","male enriched",-28.0760756228949,-17.7027086151755
"A4.B003281.3_39_F.1.1","B003281","microglial cell","CL:0000129","female enriched",-0.142896638041928,17.5071361038096
"A4.B003292.3_39_F.1.1","B003292","microglial cell","CL:0000129","male enriched",-21.1177869799697,9.33018269136185
"A4.MAA000570.3_8_M.1.1","MAA000570","microglial cell","CL:0000129","female enriched",5.13960160394793,-23.7187219122273
"A4.MAA000573.3_9_M.1.1","MAA000573","microglial cell","CL:0000129","female enriched",-6.6530467266483,-25.4175448628135
"A4.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129","male enriched",26.9547084529063,-13.1344664949173
"A4.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129","female enriched",4.3664007890768,14.9575724379671
"A4.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129","male enriched",-3.59726850814326,-8.03943918402786
"A4.MAA000603.3_10_M.1.1","MAA000603","microglial cell","CL:0000129","male enriched",17.3731937845276,4.07601542755145
"A4.MAA000604.3_10_M.1.1","MAA000604","microglial cell","CL:0000129","male enriched",14.6226864356139,-6.91151094920736
"A4.MAA000617.3_10_M.1.1","MAA000617","microglial cell","CL:0000129","male enriched",10.3559790928065,21.9320130986264
"A5.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129","male enriched",-17.997918943443,6.00483654369265
"A5.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129","female enriched",-0.354616564641562,32.4554396010872
"A5.B001176.3_56_F.1.1","B001176","microglial cell","CL:0000129","male enriched",-31.7580229233271,-17.6134151193008
"A5.B001689.3_38_F.1.1","B001689","microglial cell","CL:0000129","male enriched",-30.10757902601,-3.2853866582298
"A5.B003279.3_38_F.1.1","B003279","microglial cell","CL:0000129","male enriched",-24.4126559826524,-10.0792028537839
"A5.B003281.3_39_F.1.1","B003281","microglial cell","CL:0000129","female enriched",-0.990834729149988,27.7528649345274
"A5.B003292.3_39_F.1.1","B003292","microglial cell","CL:0000129","male enriched",-24.8606619661001,3.03247591167109
"A5.MAA000573.3_9_M.1.1","MAA000573","microglial cell","CL:0000129","male enriched",12.7488072325243,-9.94460617383307
"A5.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129","female enriched",2.7636427073132,-20.6887482175781
"A5.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129","female enriched",0.305896071793363,-6.20929468455139
"A5.MAA000593.3_8_M.1.1","MAA000593","microglial cell","CL:0000129","male enriched",5.80987366415799,-6.60747947608765
"A5.MAA000603.3_10_M.1.1","MAA000603","microglial cell","CL:0000129","male enriched",6.5688691955483,-6.55945808440984
"A5.MAA000604.3_10_M.1.1","MAA000604","microglial cell","CL:0000129","male enriched",1.15322754584597,-8.10749710350787
"A5.MAA000617.3_10_M.1.1","MAA000617","microglial cell","CL:0000129","male enriched",10.8367557946336,4.56494374037466
"A6.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129","male enriched",-13.3505900866939,-0.539998088017962
"A6.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129","female enriched",-7.66902661734003,13.8952837295495
"A6.B001176.3_56_F.1.1","B001176","microglial cell","CL:0000129","female enriched",1.33537361257898,19.3126256166978
"A6.B001689.3_38_F.1.1","B001689","microglial cell","CL:0000129","male enriched",-30.7486903076196,-1.77180260219056
"A6.B003279.3_38_F.1.1","B003279","microglial cell","CL:0000129","male enriched",-30.7531738052293,-14.6835215319625
"A6.B003281.3_39_F.1.1","B003281","microglial cell","CL:0000129","male enriched",-24.6623231059685,-3.31693977229713
"A6.B003292.3_39_F.1.1","B003292","microglial cell","CL:0000129","female enriched",-14.0483858420005,9.18108213214674
"A6.MAA000572.3_8_M.1.1","MAA000572","microglial cell","CL:0000129","female enriched",4.58189088522549,-19.4895712725122
"A6.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129","female enriched",-6.52639684887828,-29.6462433982777
"A6.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129","female enriched",-1.78164104708593,5.62064417385611
"A6.MAA000603.3_10_M.1.1","MAA000603","microglial cell","CL:0000129","male enriched",5.9575968573303,-14.6719274860046
"A6.MAA000604.3_10_M.1.1","MAA000604","microglial cell","CL:0000129","female enriched",3.07246921588749,-17.7135748933996
"A6.MAA000617.3_10_M.1.1","MAA000617","microglial cell","CL:0000129","male enriched",10.1566091012692,-9.05434280887375
"A7.B000825.3_38_F.1.1","B000825","microglial cell","CL:0000129","male enriched",-11.1105055498502,-1.45684566693628
"A7.B000826.3_39_F.1.1","B000826","microglial cell","CL:0000129","female enriched",-0.187286000704224,17.5271948875271
