cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode
B16.MAA000801.3_11_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,6,M,3_11_M,3.2033374918522175,21.782651180338977,MAA000801
B18.B002775.3_39_F.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,7,F,3_39_F,-0.668113387108534,15.977820146872011,B002775
B19.B001717.3_38_F.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,7,F,3_38_F,2.475186887777543,13.349625551398011,B001717
B2.B001717.3_38_F.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,2,F,3_38_F,-4.8244966452576685,5.9610043674320865,B001717
B2.MAA000545.3_8_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,2,M,3_8_M,-0.7818878155698882,9.239191262392055,MAA000545
B2.MAA000752.3_10_M.1.1,Kidney,,macrophage,CL:0000235,NA,8,M,3_10_M,-21.13813263606973,-0.6873186007173153,MAA000752
B2.MAA000801.3_11_M.1.1,Kidney,,macrophage,CL:0000235,NA,8,M,3_11_M,-19.71256252366791,-3.11331313791428,MAA000801
B2.MAA000922.3_9_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,2,M,3_9_M,-5.744687630901569,10.208755132159887,MAA000922
B20.MAA000545.3_8_M.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,4,M,3_8_M,15.404905718747273,-7.006087783892123,MAA000545
B20.MAA000801.3_11_M.1.1,Kidney,,macrophage,CL:0000235,NA,8,M,3_11_M,-20.04346111569997,-1.0442369236761861,MAA000801
B21.B001717.3_38_F.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,1,F,3_38_F,14.090820857000997,-0.14019332275452745,B001717
B22.MAA000545.3_8_M.1.1,Kidney,,natural killer cell,CL:0000623,NA,9,M,3_8_M,-13.883292497259536,-1.790468188956203,MAA000545
B3.B001717.3_38_F.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,3,F,3_38_F,-19.03570138986714,-0.3836325668728488,B001717
B3.B002775.3_39_F.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,7,F,3_39_F,0.8104632089490932,12.497656604937825,B002775
B3.MAA000922.3_9_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,2,M,3_9_M,-5.460827449880032,5.992255921508746,MAA000922
B4.B001717.3_38_F.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,7,F,3_38_F,0.4533915248119184,11.863058541394421,B001717
B4.MAA000922.3_9_M.1.1,Kidney,,endothelial cell,CL:0000115,NA,0,M,3_9_M,1.5557453880438261,-8.219383228757474,MAA000922
B5.MAA000801.3_11_M.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,1,M,3_11_M,10.427073560208786,-1.359104036833089,MAA000801
B6.B001717.3_38_F.1.1,Kidney,,endothelial cell,CL:0000115,NA,5,F,3_38_F,-2.479443093896782,-12.244342355778254,B001717
B7.MAA000801.3_11_M.1.1,Kidney,,endothelial cell,CL:0000115,NA,0,M,3_11_M,1.4701956534925211,-19.62750850933879,MAA000801
B8.B001717.3_38_F.1.1,Kidney,,endothelial cell,CL:0000115,NA,5,F,3_38_F,-3.4473129199020773,-9.856484612993093,B001717
B8.MAA000801.3_11_M.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,1,M,3_11_M,9.947193749624317,-0.925041672952636,MAA000801
C1.B001717.3_38_F.1.1,Kidney,,macrophage,CL:0000235,NA,8,F,3_38_F,-20.18406345652833,-1.0138718748905675,B001717
C1.MAA000801.3_11_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,3,M,3_11_M,-4.5703919771063815,3.766794740110307,MAA000801
C10.MAA000545.3_8_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,2,M,3_8_M,-3.589131050745522,11.449426328955584,MAA000545
C12.MAA000545.3_8_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,7,M,3_8_M,-1.0922232046662146,13.322619063420488,MAA000545
C12.MAA000801.3_11_M.1.1,Kidney,,endothelial cell,CL:0000115,NA,0,M,3_11_M,-0.5626678726983116,-19.84000355133722,MAA000801
C13.MAA000545.3_8_M.1.1,Kidney,,endothelial cell,CL:0000115,NA,0,M,3_8_M,-1.089098661550845,-17.106953122686182,MAA000545
C13.MAA000801.3_11_M.1.1,Kidney,,endothelial cell,CL:0000115,NA,0,M,3_11_M,-1.1043186677267611,-17.443149283351296,MAA000801
C14.MAA000801.3_11_M.1.1,Kidney,,endothelial cell,CL:0000115,NA,0,M,3_11_M,1.4251311736915095,-22.01656230328925,MAA000801
C15.MAA000801.3_11_M.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,4,M,3_11_M,15.935586711549695,-2.020126992294016,MAA000801
C16.MAA000752.3_10_M.1.1,Kidney,,endothelial cell,CL:0000115,NA,0,M,3_10_M,4.710154235629993,-11.868934464184647,MAA000752
C17.B001717.3_38_F.1.1,Kidney,,endothelial cell,CL:0000115,NA,5,F,3_38_F,-3.892372477866435,-10.55841152757093,B001717
C17.MAA000801.3_11_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,2,M,3_11_M,-4.371697697236475,6.560075199347779,MAA000801
C18.MAA000801.3_11_M.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,4,M,3_11_M,17.53622326877044,-1.9656064684573982,MAA000801
C19.MAA000801.3_11_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,3,M,3_11_M,-6.603602718880814,3.765420323528976,MAA000801
C2.B002775.3_39_F.1.1,Kidney,,endothelial cell,CL:0000115,NA,5,F,3_39_F,-2.9759336466534663,-14.349776179528233,B002775
C2.MAA000545.3_8_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,2,M,3_8_M,-2.69301746132317,10.163828524548002,MAA000545
C2.MAA000801.3_11_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,7,M,3_11_M,2.2684416487775265,15.837523821520609,MAA000801
C2.MAA000922.3_9_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,3,M,3_9_M,-6.321353005538734,1.458586352881608,MAA000922
C20.B002775.3_39_F.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,2,F,3_39_F,-1.9040859565418697,9.552474190674165,B002775
C20.MAA000752.3_10_M.1.1,Kidney,,endothelial cell,CL:0000115,NA,5,M,3_10_M,1.4581229805463949,-8.266236725447781,MAA000752
C21.B001717.3_38_F.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,3,F,3_38_F,-6.1628110239804865,1.1863707381472068,B001717
C21.MAA000801.3_11_M.1.1,Kidney,,endothelial cell,CL:0000115,NA,0,M,3_11_M,-3.406421203509024,-16.519646494512937,MAA000801
C22.MAA000545.3_8_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,2,M,3_8_M,-3.8340397066907834,7.057210299291021,MAA000545
C22.MAA000922.3_9_M.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,4,M,3_9_M,19.1053280105623,-2.7532311791287754,MAA000922
C4.B002775.3_39_F.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,2,F,3_39_F,-1.1922459685923434,7.206819262317351,B002775
C4.MAA000922.3_9_M.1.1,Kidney,,endothelial cell,CL:0000115,NA,0,M,3_9_M,0.19613990763775868,-16.352747732311652,MAA000922
C5.MAA000545.3_8_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,2,M,3_8_M,-4.18938448992064,8.154286743298847,MAA000545
C5.MAA000801.3_11_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,2,M,3_11_M,-4.041294141274498,9.753180108626978,MAA000801
C6.MAA000545.3_8_M.1.1,Kidney,,endothelial cell,CL:0000115,NA,0,M,3_8_M,-0.05504739496722818,-19.1078498347363,MAA000545
C6.MAA000801.3_11_M.1.1,Kidney,,endothelial cell,CL:0000115,NA,0,M,3_11_M,1.6883013080581892,-20.335098058741725,MAA000801
C7.B001717.3_38_F.1.1,Kidney,,endothelial cell,CL:0000115,NA,5,F,3_38_F,-0.6958344941000402,-11.837622388384357,B001717
C9.B001717.3_38_F.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,6,F,3_38_F,1.7942508267784931,18.058840065983393,B001717
C9.MAA000752.3_10_M.1.1,Kidney,,macrophage,CL:0000235,NA,8,M,3_10_M,-19.4249021898736,-2.529970323701233,MAA000752
D1.B001717.3_38_F.1.1,Kidney,,endothelial cell,CL:0000115,NA,5,F,3_38_F,-3.0747612692401245,-8.545194927753093,B001717
D1.MAA000545.3_8_M.1.1,Kidney,,endothelial cell,CL:0000115,NA,0,M,3_8_M,-2.880527323114944,-17.548403931780037,MAA000545
D1.MAA000801.3_11_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,3,M,3_11_M,-5.705564258747241,3.033947982892672,MAA000801
D10.B001717.3_38_F.1.1,Kidney,,endothelial cell,CL:0000115,NA,0,F,3_38_F,-0.6675599742205408,-16.615949094523433,B001717
D10.B002775.3_39_F.1.1,Kidney,,endothelial cell,CL:0000115,NA,0,F,3_39_F,2.0311117789216717,-9.331755186786973,B002775
D11.B002775.3_39_F.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,2,F,3_39_F,-3.6343593678195503,7.1698740256176015,B002775
D11.MAA000801.3_11_M.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,1,M,3_11_M,11.558483441888313,-3.8738784905245742,MAA000801
D12.B001717.3_38_F.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,1,F,3_38_F,8.88515925329198,0.009720780901333213,B001717
D13.B001717.3_38_F.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,4,F,3_38_F,17.117359882055727,-6.52197080140994,B001717
D14.B002775.3_39_F.1.1,Kidney,,endothelial cell,CL:0000115,NA,0,F,3_39_F,2.1713195645360344,-19.706015180608315,B002775
D15.B001717.3_38_F.1.1,Kidney,,endothelial cell,CL:0000115,NA,5,F,3_38_F,-3.2487274835129996,-11.217577677869249,B001717
D17.B001717.3_38_F.1.1,Kidney,,endothelial cell,CL:0000115,NA,5,F,3_38_F,-1.2364311588085743,-14.998571459713382,B001717
D18.MAA000545.3_8_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,6,M,3_8_M,2.2466460119028238,21.12170469727734,MAA000545
D18.MAA000801.3_11_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,6,M,3_11_M,3.729322956613569,21.48218899986883,MAA000801
D2.B001717.3_38_F.1.1,Kidney,,endothelial cell,CL:0000115,NA,5,F,3_38_F,-2.858397331359703,-10.803584668780488,B001717
D2.B002775.3_39_F.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,4,F,3_39_F,17.275947675267886,-3.967982569650505,B002775
D2.MAA000545.3_8_M.1.1,Kidney,,endothelial cell,CL:0000115,NA,0,M,3_8_M,-2.39078271686376,-18.1011089901326,MAA000545
D2.MAA000801.3_11_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,6,M,3_11_M,2.5753572876540334,17.729268974857483,MAA000801
D21.B002775.3_39_F.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,1,F,3_39_F,9.656854993306352,0.006437358667769042,B002775
D21.MAA000801.3_11_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,3,M,3_11_M,-6.699170500700821,1.4082264040884311,MAA000801
D22.B002775.3_39_F.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,4,F,3_39_F,17.790269814646322,-6.2387356286076985,B002775
D3.MAA000545.3_8_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,7,M,3_8_M,-1.7172295982152195,15.323962230613787,MAA000545
D3.MAA000801.3_11_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,6,M,3_11_M,3.158508091766016,18.143411399341,MAA000801
D4.B002775.3_39_F.1.1,Kidney,,endothelial cell,CL:0000115,NA,5,F,3_39_F,-3.2443577580209224,-9.268657825040739,B002775
D4.MAA000545.3_8_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,6,M,3_8_M,1.601720471580654,20.803714843325288,MAA000545
D4.MAA000922.3_9_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,6,M,3_9_M,4.2924579057506165,19.462928091714783,MAA000922
D5.B001717.3_38_F.1.1,Kidney,,endothelial cell,CL:0000115,NA,5,F,3_38_F,-4.0958741715584335,-10.292889773740026,B001717
D5.MAA000801.3_11_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,2,M,3_11_M,-4.816771650932714,9.15548194560947,MAA000801
D6.B002775.3_39_F.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,1,F,3_39_F,14.179258638386628,-1.5909745494207899,B002775
D6.MAA000801.3_11_M.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,1,M,3_11_M,11.391873255766686,-3.045929243903762,MAA000801
D7.B001717.3_38_F.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,1,F,3_38_F,13.841188963932971,-1.1863739852654394,B001717
D7.MAA000801.3_11_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,3,M,3_11_M,-8.090488121013399,4.76474589072104,MAA000801
D8.MAA000545.3_8_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,2,M,3_8_M,-0.6341152332576546,10.53210739084185,MAA000545
D8.MAA000801.3_11_M.1.1,Kidney,,macrophage,CL:0000235,NA,8,M,3_11_M,-22.483764812689984,-2.5985763379477986,MAA000801
D9.B001717.3_38_F.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,4,F,3_38_F,18.51630371345529,-5.1793553575860765,B001717
E1.B002775.3_39_F.1.1,Kidney,,natural killer cell,CL:0000623,NA,9,F,3_39_F,-13.862228170542542,-1.7740460618165868,B002775
E1.MAA000545.3_8_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,2,M,3_8_M,-1.4520589674024467,8.664249887074062,MAA000545
E10.B001717.3_38_F.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,3,F,3_38_F,-5.440543799936268,4.306736264979572,B001717
E10.MAA000801.3_11_M.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,4,M,3_11_M,14.340411849119407,-5.558513588054052,MAA000801
E13.B001717.3_38_F.1.1,Kidney,,endothelial cell,CL:0000115,NA,0,F,3_38_F,-2.347582965791163,-16.60434442179379,B001717
E14.MAA000801.3_11_M.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,1,M,3_11_M,12.457623247696453,-4.968686133286098,MAA000801
E15.MAA000801.3_11_M.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,4,M,3_11_M,11.489604507269643,5.375325374896995,MAA000801
E16.B002775.3_39_F.1.1,Kidney,,natural killer cell,CL:0000623,NA,9,F,3_39_F,-12.253227522586748,-3.482574316869503,B002775
E17.MAA000545.3_8_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,6,M,3_8_M,3.6875992645526514,22.1555066179099,MAA000545
E17.MAA000801.3_11_M.1.1,Kidney,,endothelial cell,CL:0000115,NA,0,M,3_11_M,-0.5974969150016768,-19.942427531724793,MAA000801
E18.MAA000752.3_10_M.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,4,M,3_10_M,17.97081361768908,-5.3812643120381045,MAA000752
E2.B001717.3_38_F.1.1,Kidney,,endothelial cell,CL:0000115,NA,5,F,3_38_F,-3.9057497055624895,-12.258070510901844,B001717
E2.B002775.3_39_F.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,6,F,3_39_F,2.4019934924247206,18.39802740126673,B002775
E2.MAA000801.3_11_M.1.1,Kidney,,endothelial cell,CL:0000115,NA,0,M,3_11_M,-2.056819498384364,-18.13630205539157,MAA000801
E20.MAA000801.3_11_M.1.1,Kidney,,kidney collecting duct epithelial cell,CL:1000454,NA,4,M,3_11_M,15.792824361964728,-5.712726651206218,MAA000801
E21.B002775.3_39_F.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,2,F,3_39_F,-5.639842890671856,11.746290689536059,B002775
E22.MAA000801.3_11_M.1.1,Kidney,,natural killer cell,CL:0000623,NA,9,M,3_11_M,-15.325370180277034,-1.3851171646616522,MAA000801
E4.MAA000801.3_11_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,6,M,3_11_M,1.4052522217158727,20.585082204577702,MAA000801
E5.MAA000801.3_11_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,2,M,3_11_M,-5.298698333444687,7.5252838057331575,MAA000801
E7.B001717.3_38_F.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,7,F,3_38_F,-0.26788529981714265,14.816315841917616,B001717
F1.B002775.3_39_F.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,6,F,3_39_F,3.8887359101908694,21.905616525425884,B002775
F1.MAA000922.3_9_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,7,M,3_9_M,-1.785161194800012,12.822962680464842,MAA000922
F11.MAA000801.3_11_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,2,M,3_11_M,-2.675588520920463,5.928844457261199,MAA000801
F12.B001717.3_38_F.1.1,Kidney,,endothelial cell,CL:0000115,NA,5,F,3_38_F,-2.4611010132367808,-13.486486545418789,B001717
F13.MAA000752.3_10_M.1.1,Kidney,,macrophage,CL:0000235,NA,8,M,3_10_M,-20.297368202570773,-1.1952671385109561,MAA000752
F13.MAA000801.3_11_M.1.1,Kidney,,endothelial cell,CL:0000115,NA,0,M,3_11_M,0.31760770585095915,-20.507554285444005,MAA000801
F14.MAA000545.3_8_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,7,M,3_8_M,-0.6399265591402078,14.859433774480346,MAA000545
F15.B001717.3_38_F.1.1,Kidney,,natural killer cell,CL:0000623,NA,9,F,3_38_F,-12.925465901840859,-1.3746522223993765,B001717
F17.B002775.3_39_F.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,7,F,3_39_F,-0.8678749315543756,15.232719781751074,B002775
F17.MAA000545.3_8_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,6,M,3_8_M,4.80938651913883,22.527552060106093,MAA000545
F18.B001717.3_38_F.1.1,Kidney,,endothelial cell,CL:0000115,NA,5,F,3_38_F,-4.9654725565688,-14.386630784308716,B001717
F18.B002775.3_39_F.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,3,F,3_39_F,-8.659358900685987,3.2569275965505122,B002775
F2.B001717.3_38_F.1.1,Kidney,,endothelial cell,CL:0000115,NA,5,F,3_38_F,-2.095263454455497,-12.741996427220384,B001717
F2.B002775.3_39_F.1.1,Kidney,,endothelial cell,CL:0000115,NA,0,F,3_39_F,0.5912043578964802,-16.846274225123434,B002775
F2.MAA000801.3_11_M.1.1,Kidney,,natural killer cell,CL:0000623,NA,9,M,3_11_M,-13.947867056944078,-1.9457639658240822,MAA000801
F20.MAA000801.3_11_M.1.1,Kidney,,epithelial cell of proximal tubule,CL:0002306,NA,6,M,3_11_M,4.897490898063648,21.049864125246767,MAA000801
