"","plate.barcode","cell_ontology_class","cell_ontology_id","free_annotation","tSNE_1","tSNE_2"
"C19.B002777.3_39_F.1.1","B002777","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-23.5939509082861,2.32854617804841
"C19.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",3.95225325020128,9.4855319548809
"C19.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","differentiated keratinocyte",0.185153816618626,-26.4643280526312
"C19.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","filiform differentiated keratinocytes",-28.8794281221618,15.4493047609869
"C19.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","differentiating basal cells",-14.7313343060096,-18.2612784588367
"C2.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",26.251102694513,8.08650106460531
"C2.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",18.7429875336544,-0.834313049806
"C2.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","proliferating",34.2583580416524,7.47943773817086
"C2.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",12.6268537839915,0.627551225637895
"C2.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",5.8739885416716,7.49134081742178
"C20.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","differentiating basal cells",-6.33746995233226,-6.62040237224149
"C20.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",4.69591671549081,-0.640126906256297
"C20.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","differentiating basal cells",-15.6316821225992,-19.4975694213259
"C20.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",-23.4514766814361,1.6014331771892
"C20.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-11.9685231759489,20.1913431467426
"C21.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",-1.06184817052743,8.17583465545441
"C21.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","differentiated keratinocyte",0.569340867453988,-21.6985553761571
"C21.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",-13.3361145559888,9.65620234419943
"C21.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","differentiating basal cells",-9.32547149285079,-8.45220043250884
"C22.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",17.4396162899741,3.53180699143751
"C22.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-23.2200326049447,13.0649873458001
"C22.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",-7.40923429753892,4.02945349808451
"C22.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-17.3384502670622,9.83685561598936
"C3.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",10.2547838834052,-8.44465123507146
"C3.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","proliferating",27.36054543059,12.4317305399779
"C3.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","proliferating",26.7778734490118,1.41124421381493
"C3.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","proliferating",33.0099192901162,11.80040611178
"C4.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",12.8201278853585,-8.88238667145999
"C4.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-1.94424605992441,2.48866922642423
"C4.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",19.509544371985,2.75839039439879
"C4.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",5.5961194803192,12.079847073775
"C5.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",29.6632562855509,8.88172120478593
"C5.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","proliferating",30.5416623952399,-1.12985715631051
"C5.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","proliferating",25.8163907157474,4.45564110772402
"C5.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",8.28513074974412,-4.6036474708367
"C5.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",14.4722489094335,5.29479930442258
"C6.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","differentiating basal cells",-4.0987143788111,-9.09252625746549
"C6.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","proliferating",27.6290251733211,5.04303361265487
"C6.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",1.8532319055096,11.739706447109
"C7.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","proliferating",29.8992472261682,10.8358782452166
"C7.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",6.01112416110373,3.90063425741649
"C7.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",19.4858822107017,2.88998530401014
"C7.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",9.52425974567218,7.29027226233357
"C8.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",29.6086397361306,-1.74493349809262
"C8.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",7.11748875138399,8.35300030040247
"C8.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","differentiated keratinocyte",1.83869582892663,-21.8638351405009
"C8.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",0.648495409608887,17.9465364810124
"C9.B002777.3_39_F.1.1","B002777","keratinocyte","CL:0000312","differentiated keratinocyte",2.93461040490411,-29.5354760806805
"C9.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",4.02225691422136,11.8772357966188
"C9.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","differentiated keratinocyte",6.87126689770854,-21.086452046763
"C9.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","differentiated keratinocyte",0.623324609338031,-26.5494510808607
"D1.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",8.24098744310876,-11.7790441910499
"D1.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","proliferating",31.7986780392651,1.58458642660859
"D1.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",12.8306138852906,2.60929006410663
"D1.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","differentiating basal cells",-15.708104418885,-20.1184910623132
"D10.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",30.1836126718727,8.81326977258993
"D10.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",14.7212378849725,4.87872857771232
"D10.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","proliferating",29.4392644399351,12.9580978137015
"D10.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",3.23074175515627,18.2045882076917
"D11.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",27.1088923348114,10.5316013987312
"D11.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-4.17048168429927,20.0320252737151
"D11.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-11.7462160639931,19.9979229515318
"D12.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",-8.18091648905268,5.04322093794938
"D12.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-21.8490599238472,1.93476200603328
"D12.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",-14.9781299506139,8.35458641909698
"D12.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-30.264690721893,-4.21944866648245
"D13.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-32.644016615123,-6.57758074734482
"D13.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",-20.2076607233827,12.6814227726454
"D13.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-19.4714830176881,9.79106373002749
"D14.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",9.33291640558172,-4.97669799690573
"D14.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-3.5444664752498,20.8376124282946
"D14.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-29.7885574548498,-6.64685826756707
"D14.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-18.9250627498072,7.28195552311714
"D15.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",2.53630483610651,8.30670003485025
"D15.B002780.3_38_F.1.1","B002780","keratinocyte","CL:0000312","differentiated keratinocyte",-1.6885633917337,-30.5012844140762
"D15.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","differentiating basal cells",-9.85772851347943,-15.8532363133658
"D15.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",-13.7093830445024,18.1734138687433
"D15.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",3.98193146476823,5.40594961110833
"D16.B002780.3_38_F.1.1","B002780","keratinocyte","CL:0000312","filiform differentiated keratinocytes",-27.6897541793434,16.0188286079799
"D16.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","differentiating basal cells",-5.74836150893309,-9.6104466505058
"D16.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","filiform differentiated keratinocytes",-28.9521726913008,15.5448256516227
"D16.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-29.864225888344,-1.79561027384617
"D17.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","differentiating basal cells",-6.60900991086565,-1.9449245227447
"D17.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-23.1830921478372,12.5779581898404
"D17.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","differentiating basal cells",-10.1705648557796,-12.423370814885
"D17.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-15.5900269792485,15.8580780486729
"D18.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","differentiating basal cells",-10.0114056382444,-14.3159938657455
"D18.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-20.1346778390971,14.3870685000951
"D18.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",17.1880367268044,4.07788220158511
"D18.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-33.2405680114538,-6.17062130833211
"D19.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",-11.9509053307856,5.9104385568502
"D19.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",14.4286867748897,1.75882930627738
"D19.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","proliferating",14.8893079957152,13.0803244211511
"D19.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","differentiating basal cells",-14.8467121792404,-19.7159725843675
"D19.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-19.6389972637817,2.59349052199606
"D2.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",30.6961299038249,3.23861867070581
"D2.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",9.07257686589855,-3.11220526371681
"D2.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","differentiated keratinocyte",6.3051870717341,-17.8586327789455
"D2.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","differentiated keratinocyte",6.73651615408111,-23.7878021079416
"D2.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",0.544516931240234,-15.8846953638551
"D20.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",-12.9969541679662,6.56163952682042
"D20.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-11.4128850315152,15.8597300451361
"D20.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-23.169727657191,-0.632089403902025
"D20.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","differentiating basal cells",-7.93669460865054,-9.4669374428668
"D21.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",-4.60620843382686,3.47721705575176
"D21.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","differentiating basal cells",-11.8304244695011,-7.11111325959184
"D21.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",-13.1157687414006,7.4853909897665
"D21.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",2.2733696151403,18.3700499498222
"D22.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","differentiating basal cells",-10.5513653934352,-11.9927799241212
"D22.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","differentiated keratinocyte",3.78563929500487,-24.0813763744533
"D22.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",3.25696891192565,0.50012352023368
"D3.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",22.5724686692057,2.56782715442099
"D3.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",7.58204658225667,-9.01191090999213
"D3.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",20.7601899932567,2.75162908514775
"D3.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",8.32219657811548,-9.59788524213599
"D3.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","proliferating",25.3026637472575,2.65423641084671
"D4.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",17.991058844297,0.967922098864218
"D4.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","proliferating",26.9348042049898,12.5969539170046
"D4.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",1.29515211726887,-2.50608894704165
"D5.B002777.3_39_F.1.1","B002777","keratinocyte","CL:0000312","differentiated keratinocyte",-1.6529806062091,-30.1444771181058
"D5.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","differentiated keratinocyte",7.42877919676807,-22.7418066527502
"D5.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-22.3988056219837,0.471212883532734
"D5.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","proliferating",29.1387521437745,-3.04222723494598
"D6.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",35.2674740038518,-0.962635855027334
"D6.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-28.1656521422888,-5.04350902761883
"D6.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",7.94521201228572,-5.69908350481574
"D6.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-8.50999676584531,16.2029048726957
"D7.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",0.83772180719619,0.274015237806514
"D7.B002780.3_38_F.1.1","B002780","keratinocyte","CL:0000312","differentiated keratinocyte",3.73698703472783,-29.4023827544276
"D7.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-15.4459655333964,9.90125126066422
"D7.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","proliferating",33.8331354829385,3.00006340482961
"D7.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","differentiated keratinocyte",-1.86131500047329,-23.9032816871471
"D8.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",9.56993144600172,5.36058782328204
"D8.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",7.99292596734132,-2.91036333242598
"D8.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",5.9454461291915,8.06998047469205
"D9.B002777.3_39_F.1.1","B002777","keratinocyte","CL:0000312","differentiated keratinocyte",1.02076540721741,-30.1807945852839
"D9.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","differentiated keratinocyte",0.431941775170145,-22.9518449075324
"D9.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","differentiated keratinocyte",5.16950344287571,-17.463229706907
"D9.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-4.22840258179445,19.491773329777
"E1.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",7.43104070063788,-5.60242964992448
"E1.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","differentiated keratinocyte",9.24538500737105,-18.8974527567336
"E1.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","differentiating basal cells",-8.01628927500448,-13.6588187605533
"E1.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","proliferating",29.1770355769639,-2.93778681424938
"E10.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",30.3670506721296,-1.57641573864818
"E10.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",9.40641704323446,2.9202018436795
"E10.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",14.0495719590643,3.02267866728386
"E10.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",8.05458841830167,10.1327123673864
"E11.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","differentiated keratinocyte",-2.65274871992024,-21.6917633250299
"E11.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","differentiating basal cells",-13.2583639519622,-18.2670335704048
"E11.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-18.0786401666234,12.9974044761025
"E12.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",-10.2819705572853,6.48263183726084
"E12.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",6.87401194498438,8.48033597656443
"E12.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","differentiated keratinocyte",4.16923751118228,-28.0984899517397
"E12.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-15.1944113963442,-7.1841404300704
"E13.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",11.6781350417568,-9.76687074803587
"E13.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",5.90856655444335,3.42721043611271
"E13.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","differentiating basal cells",-13.5280255234777,-18.4934383352842
"E13.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",4.31514168625284,19.2069428696741
"E14.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",13.9430186860746,-9.90360684119327
"E14.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-26.2274485314399,-1.38541606881966
"E14.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",-5.18930827113279,-6.73941821581969
"E14.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-13.4884175076188,-6.20748422075311
"E15.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-16.8379785622354,11.002541797753
"E15.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-14.9819958206966,-7.01081651293311
"E16.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",6.13169759858511,-3.18782284964872
"E16.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","differentiating basal cells",-13.1590384480762,-7.41486150226536
"E16.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-17.3271074548113,12.839591052427
"E16.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",-14.1847821383419,6.69958505732681
"E16.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-19.3672150857566,13.4184039546455
"E17.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",-0.947886219176031,10.7167165015867
"E17.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-19.0271329704449,15.269890566769
"E17.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",-19.7851747430187,12.5547872159233
"E17.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-17.1225171182967,1.53405613648494
"E18.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-14.5134481652852,18.95743256038
"E18.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","differentiating basal cells",-7.51014525011941,-3.96209842218675
"E18.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","differentiated keratinocyte",3.62675852689952,-23.9517424855057
"E19.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",14.2347458215241,-9.68964335404049
"E19.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-34.3045909061661,-7.8917628715549
"E19.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-30.8588001283317,-3.75553854428102
"E19.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-34.4381116472285,-6.10864517537097
"E2.B002777.3_39_F.1.1","B002777","keratinocyte","CL:0000312","differentiated keratinocyte",-0.409190530544107,-28.4747264928605
"E2.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","proliferating",15.2115199675371,12.7917422932164
"E2.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",14.1211478747942,-3.40031882471755
"E20.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",12.7081288327903,-8.77357523527849
"E20.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-11.2079975319605,10.043740112503
"E20.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-26.4562472021713,-3.2077976034008
"E20.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","differentiating basal cells",-10.7491854475325,-10.9460707370368
"E21.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",-9.68733341007254,4.81247987920921
"E21.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",12.3584508367998,-8.73765743281234
"E21.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-31.6948275047034,-7.40116283029686
"E21.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","filiform differentiated keratinocytes",-24.5498099380548,14.6683630648827
"E21.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",20.6303480653015,-0.291453831253757
"E22.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",11.5389629623728,-9.43308241051369
"E22.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","proliferating",31.0707111893214,5.37325878751345
"E22.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",4.45023482087011,1.41473068130282
"E22.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",2.9446205176538,-1.35452344651107
"E3.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",29.0654331380308,7.86156844899645
"E3.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",14.1610829039154,4.34852899450885
"E3.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","differentiated keratinocyte",3.78630429305033,-23.8845895759232
"E4.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",35.1879037580033,-1.06907284346824
"E4.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-17.2496117695846,11.6982927721629
"E4.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","differentiated keratinocyte",6.17751436858079,-18.3754682688169
"E4.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-10.0597179447662,17.3936945524835
"E5.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",8.49512151810049,-7.24714949601127
"E5.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",15.043651643288,-5.88255471734067
"E5.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","differentiated keratinocyte",-2.89820377605694,-21.9866989623357
"E5.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","differentiated keratinocyte",2.44163814539058,-28.5857762627955
"E6.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",9.24576828900633,-5.5284382190613
"E6.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","proliferating",31.8266098057284,10.1309230817624
"E6.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","proliferating",27.0266634461274,3.63224512034869
"E6.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",9.54192115811187,10.0447891714115
"E7.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",-2.16085549014646,8.85688756091053
"E7.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",7.30637696258234,-9.06270248178979
"E7.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","differentiated keratinocyte",4.63242035757063,-19.6662384879552
"E7.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",9.95828043988387,7.4863081888261
"E8.B002777.3_39_F.1.1","B002777","keratinocyte","CL:0000312","differentiated keratinocyte",7.85746579408402,-12.0108138011659
"E8.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","proliferating",32.1287866039068,5.52135665300878
"E8.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","proliferating",31.0837840874357,5.36045867614758
"E8.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",8.38350268326512,7.17774363870617
"E9.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","proliferating",31.8344244742976,7.77526841642965
"E9.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","proliferating",30.7415548514962,9.80664352025059
"E9.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",6.03053426456415,12.1336728196403
"F1.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",12.4116935685757,-7.36527225191358
"F1.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",10.4070363080309,3.26293799219398
