"","plate.barcode","annotation","cell_ontology_id"
"F9.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"G13.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"H15.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"E6.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"F8.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"G12.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"H14.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"I16.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"J19.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"K22.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"B2.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"C4.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"D6.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"E8.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"F10.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"G14.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"H16.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"I18.D042253.3_9_M.1.1","D042253","basal cell of urothelium","CL:1000486"
"J21.D042253.3_9_M.1.1","D042253","basal cell of urothelium","CL:1000486"
"I17.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"L2.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"M4.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"J20.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"L1.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"M3.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"G15.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"H17.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"I19.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"J22.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"L3.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"M5.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"A2.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"B4.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"C6.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"A1.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"B3.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"C5.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"D7.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"E9.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"F11.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"D8.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"A3.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"B5.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"C7.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"D9.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"E11.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"F13.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"E10.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"G17.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"H19.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"F12.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"G16.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"H18.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"I21.D042253.3_9_M.1.1","D042253","basal cell of urothelium","CL:1000486"
"K2.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"L4.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"M6.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"I22.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"K3.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"N12.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"L5.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"M7.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"N11.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"O13.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"P16.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"O14.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"N13.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"O16.D042253.3_9_M.1.1","D042253","basal cell of urothelium","CL:1000486"
"P18.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"P17.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"N14.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"O17.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"P19.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"N15.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"O18.D042253.3_9_M.1.1","D042253","basal cell of urothelium","CL:1000486"
"P20.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"N16.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"O19.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"P21.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"N17.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"O20.D042253.3_9_M.1.1","D042253","basal cell of urothelium","CL:1000486"
"P22.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"N18.D042253.3_9_M.1.1","D042253","basal cell of urothelium","CL:1000486"
"O21.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"N19.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"O22.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"N20.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"P1.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"N21.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"P2.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"N22.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"P3.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"O1.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"P4.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"O2.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"P5.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"O3.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"P6.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"O4.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"P7.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"O5.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"P8.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"O6.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"P9.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"O7.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"P10.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"O8.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"P11.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"N6.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"N7.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"O9.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"P12.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"N8.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"O10.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"P13.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"N9.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"O11.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"P14.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"N10.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"O12.D042253.3_9_M.1.1","D042253","mesenchymal cell","CL:0008019"
"P15.D042253.3_9_M.1.1","D042253","bladder cell","CL:1001319"
"A15.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"B21.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"F9.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"G12.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"H14.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"I16.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"D3.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"E7.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"J18.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"M3.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"N9.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"K21.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"A16.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"O11.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"D4.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"E8.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"F10.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"G13.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"H15.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"B22.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"M4.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"N10.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"O12.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"A17.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"C1.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"I17.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"J19.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"K22.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"E9.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"F11.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"G14.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"H16.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"I18.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"J20.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"L1.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"D5.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"N11.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"O13.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"A18.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"C2.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"D6.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"M6.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"E10.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"I19.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"J21.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"L2.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"M8.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"N12.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"F12.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"G15.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"H17.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"F13.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"G16.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"H18.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"I20.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"J22.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"L3.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"M9.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"N13.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"A19.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"C3.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"D7.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"E11.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"F14.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"G17.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"H19.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"I21.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"K1.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"L4.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"M10.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"N14.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"A21.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"C4.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"D9.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"E12.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"K2.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"L5.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"M11.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"N15.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"B2.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"A22.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"C6.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"D11.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"C5.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"D10.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"E13.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"F15.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"G18.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"H20.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"I22.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"E14.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"N16.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"B3.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"C8.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"D12.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"E15.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"F17.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"F16.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"G20.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"H22.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"G19.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"H21.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"J1.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"K3.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"L6.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"M13.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"J2.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"B4.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"C9.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"D13.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"E16.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"F18.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"G21.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"I1.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"J3.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"K4.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"K5.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"L9.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"M15.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"L7.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"M14.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"N17.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"N18.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"F19.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"G22.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"I2.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"J4.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"K6.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"L10.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"M16.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"N19.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"A1.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"B6.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"B5.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"C10.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"D15.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"E17.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"C11.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"M17.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"N20.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"A2.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"B7.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"C12.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"D17.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"E19.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"D16.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"F21.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"H2.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"I4.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"E18.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"F20.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"H1.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"I3.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"J5.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"K7.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"L11.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"J6.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"B8.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"C13.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"D18.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"E20.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"F22.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"H3.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"I5.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"J7.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"K9.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"K8.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"L13.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"M19.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"N22.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"L12.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"M18.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"N21.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"A3.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"H4.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"I6.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"J8.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"K11.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"L14.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"M20.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"O1.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"A6.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"B10.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"C15.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"A4.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"B9.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"C14.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"D19.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"E21.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"G1.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"D20.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"O2.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"A7.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"B11.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"C16.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"D21.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"F1.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"G3.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"E22.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"H6.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"I8.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"J10.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"G2.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"H5.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"I7.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"J9.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"K12.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"L15.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"K13.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"C17.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"D22.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"F2.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"G4.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"H7.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"I9.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"J11.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"K14.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"L18.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"N2.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"L17.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"O4.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"N1.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"O3.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
