"","plate.barcode","annotation","cell_ontology_id"
"O1.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"P3.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"P2.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"M21.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"O2.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"P4.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"J15.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"L19.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"J16.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"I15.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"J17.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"K19.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"K18.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"N1.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"L20.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"O3.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"P5.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"O4.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"I16.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"J18.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"K20.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"L22.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"N2.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"O5.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"P7.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"P6.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"N3.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"O6.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"P8.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"I18.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"I17.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"J19.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"M1.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"J20.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"I19.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"J21.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"L1.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"M3.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"N5.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"O8.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"M2.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"N4.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"O7.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"P9.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"P10.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"I20.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"J22.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"L2.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"M4.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"N6.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"O9.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"P11.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"N7.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"O10.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"P12.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"I21.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"K1.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"L3.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"M5.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"J1.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"K3.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"I22.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"L5.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"K2.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"L4.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"M6.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"N8.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"O11.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"P13.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"M7.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"J2.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"K4.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"L6.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"M8.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"N10.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"O13.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"N9.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"P15.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"O12.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"P14.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"J3.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"K5.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"L7.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"M9.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"N11.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"O14.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"P16.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"M10.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"N12.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"O15.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"P17.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"J4.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"K6.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"L8.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"J6.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"K8.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"J5.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"K7.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"M11.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"N13.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"O16.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"P18.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"L10.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"J7.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"K9.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"L11.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"M13.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"N15.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"M12.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"O18.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"N14.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"O17.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"P19.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"P20.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"J8.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"K10.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"L12.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"M14.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"N16.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"P21.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"M15.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"N17.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"P22.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"J9.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"K11.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"L13.B003291.3_39_F.1.1","B003291","T cell","CL:0000084"
"H6.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"I8.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J10.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"K12.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"A17.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"A16.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B18.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D22.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"F2.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"G4.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B19.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"A18.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B20.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"C21.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"C22.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E2.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"F4.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E1.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"F3.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"G5.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"H7.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"I9.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J11.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"K13.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"G6.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"A19.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B21.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D1.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E3.MAA000607.3_9_M.1.1","MAA000607","mesenchymal stem cell","CL:0000134"
"F5.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"G7.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"H9.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"I11.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"H8.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J13.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"K15.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"I10.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J12.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"K14.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E4.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"F6.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"G8.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"H10.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"I12.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J14.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"K16.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"A20.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B22.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D2.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J15.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"K17.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"A22.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"C2.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"A21.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D4.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E6.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"F8.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"C1.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D3.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E5.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"F7.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"G9.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"H11.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"I13.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"G10.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B1.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"C3.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D5.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E7.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"H12.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"F9.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"G11.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"H13.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"I14.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J16.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"K18.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"I15.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B2.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"C4.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D6.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E8.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"F10.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"G12.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"H14.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"I16.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J18.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J17.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"F11.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"G13.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"H15.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"I17.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J19.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"A1.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B4.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B3.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"C5.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D7.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E9.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"C6.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"A3.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B5.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"C7.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D9.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E11.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D8.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"F13.MAA000607.3_9_M.1.1","MAA000607","mesenchymal stem cell","CL:0000134"
"G15.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"H17.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E10.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"F12.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"G14.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"H16.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"I18.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J20.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"I19.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B6.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"C8.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D10.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E12.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"F14.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"G16.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"H18.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"I20.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J22.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J21.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"A4.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"H19.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"I21.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"K1.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"A6.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B8.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D12.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"A5.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B7.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"C9.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D11.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E13.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"F15.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"G17.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E14.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"A7.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B9.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"C11.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D13.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E15.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"F17.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"F16.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"H21.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J1.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"K3.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"G18.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"H20.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"I22.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"K2.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D14.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E16.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"F18.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"G20.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"H22.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J2.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"K4.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"A8.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B10.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"C12.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"A9.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"K5.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"A10.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B12.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"C14.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B11.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D16.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E18.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"F20.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"C13.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D15.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E17.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"F19.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"G21.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J3.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"G22.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"A11.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B13.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"C15.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D17.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E19.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"F21.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"H1.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"I3.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J5.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"I2.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"K7.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J4.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"K6.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"F22.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"H2.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"I4.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J6.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"K8.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"A13.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B15.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"A12.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B14.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"C16.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D18.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E20.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"C17.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"A14.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B16.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"C18.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D20.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E22.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D19.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"G2.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"H4.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"I6.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"E21.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"G1.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"H3.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"I5.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J7.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"K9.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J8.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"B17.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"C19.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"D21.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"F1.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"G3.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"H5.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"I7.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"J9.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"K11.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"K10.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"M16.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"N18.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"A15.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"O20.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"M17.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"N19.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"O21.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"P22.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"N20.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"O22.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"M18.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"M20.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"L17.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"P2.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"M19.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"N21.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"P1.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"L19.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"M21.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"O1.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"P3.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
"L20.MAA000607.3_9_M.1.1","MAA000607","T cell","CL:0000084"
