"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Zbtb20",6.17762892083822e-24,0.545881992417543,0.95,0.366,1.40602834238278e-19,"Bladder__bladder.cell","Zbtb20"
"Ndn",6.93989462028741e-24,0.473133920939243,0.583,0.131,1.57952001557741e-19,"Bladder__bladder.cell","Ndn"
"Nr1d1",5.85222062001655e-23,0.635784252641616,0.8,0.286,1.33196541311577e-18,"Bladder__bladder.cell","Nr1d1"
"Dbp",1.76396737507183e-22,0.326673718383625,0.567,0.136,4.01478974566349e-18,"Bladder__bladder.cell","Dbp"
"Pbx1",3.23339386141167e-22,0.523604894522195,0.833,0.297,7.35920442857296e-18,"Bladder__bladder.cell","Pbx1"
"Arid5b",2.6358260580019e-20,0.402462436261695,0.95,0.395,5.99914010801233e-16,"Bladder__bladder.cell","Arid5b"
"Nfia",1.48167911557317e-19,0.299388055413488,1,0.497,3.37230166704454e-15,"Bladder__bladder.cell","Nfia"
"Hes1",7.13516570218728e-19,0.263796724375793,0.883,0.344,1.62396371381782e-14,"Bladder__bladder.cell","Hes1"
"Nfil3",3.92487135574842e-17,0.468304043558473,0.783,0.291,8.93300720568341e-13,"Bladder__bladder.cell","Nfil3"
"Ddit3",1.25951426805212e-16,0.291503065438717,0.767,0.287,2.86665447408662e-12,"Bladder__bladder.cell","Ddit3"
"Tcf12",4.94965127091521e-16,0.306971351907683,0.683,0.257,1.1265406292603e-11,"Bladder__bladder.cell","Tcf12"
"Nfe2l2",1.11350419845909e-14,0.495746455135875,0.983,0.583,2.5343355556929e-10,"Bladder__bladder.cell","Nfe2l2"
"Bcl3",5.71909084899364e-14,0.282698481604614,0.75,0.292,1.30166507723095e-09,"Bladder__bladder.cell","Bcl3"
"Zfp655",7.35406634458387e-11,0.318976256802973,0.7,0.308,1.67378550002729e-06,"Bladder__bladder.cell","Zfp655"
"Creb3",3.52619847634901e-08,0.253181589534276,0.683,0.348,0.000802562773217035,"Bladder__bladder.cell","Creb3"
"Xbp1",1.83732758326506e-07,0.315816544487855,0.95,0.599,0.00418175757951128,"Bladder__bladder.cell","Xbp1"
"Msx2",4.48357848700189e-291,0.508836105755442,0.75,0.017,1.02046246364163e-286,"Bladder__bladder.urothelial.cell","Msx2"
"Grhl3",2.45845383433792e-215,1.4937429314516,0.8,0.031,5.5954409269531e-211,"Bladder__bladder.urothelial.cell","Grhl3"
"Foxq1",5.09949821262237e-200,2.84421619627419,0.983,0.058,1.16064579319285e-195,"Bladder__bladder.urothelial.cell","Foxq1"
"Foxa1",2.96504865822433e-182,1.03409766278775,0.967,0.057,6.74845074611857e-178,"Bladder__bladder.urothelial.cell","Foxa1"
"Sox15",8.26672258740165e-175,0.554792982507159,0.683,0.027,1.88150606089262e-170,"Bladder__bladder.urothelial.cell","Sox15"
"Pparg",4.05798979086125e-123,1.29510517102682,0.9,0.077,9.23598476400021e-119,"Bladder__bladder.urothelial.cell","Pparg"
"Grhl1",1.42075500401804e-117,0.66405316528775,0.767,0.055,3.23363838914506e-113,"Bladder__bladder.urothelial.cell","Grhl1"
"Nfe2l3",4.3714327336925e-111,0.27459566409936,0.55,0.029,9.94938090188413e-107,"Bladder__bladder.urothelial.cell","Nfe2l3"
"Ovol1",2.69896752642203e-101,1.3272739932428,0.783,0.069,6.14285009013653e-97,"Bladder__bladder.urothelial.cell","Ovol1"
"Elf31",4.36258581476999e-94,1.94242134017658,0.95,0.12,9.92924531441651e-90,"Bladder__bladder.urothelial.cell","Elf3"
"Ehf",1.46167226577993e-89,0.764407673752238,0.933,0.108,3.32676607691513e-85,"Bladder__bladder.urothelial.cell","Ehf"
"Mecom",3.89130959417585e-88,0.347331292103525,0.783,0.076,8.85662063634423e-84,"Bladder__bladder.urothelial.cell","Mecom"
"Zfp750",9.26680725771227e-88,0.671988676335786,0.667,0.055,2.10912533185531e-83,"Bladder__bladder.urothelial.cell","Zfp750"
"Wnt5a",6.27023283976485e-81,0.382144241095231,0.65,0.057,1.42710499433048e-76,"Bladder__bladder.urothelial.cell","Wnt5a"
"Trp63",2.36412546679162e-80,0.653242213242101,0.717,0.068,5.38074956241773e-76,"Bladder__bladder.urothelial.cell","Trp63"
"Tbx2",5.23333881849951e-72,0.265806485485875,0.683,0.067,1.19110791509049e-67,"Bladder__bladder.urothelial.cell","Tbx2"
"Fosl1",2.17426154297011e-71,0.849940257002496,0.883,0.126,4.94861927179997e-67,"Bladder__bladder.urothelial.cell","Fosl1"
"Klf5",6.8796945010642e-68,1.83903846310256,0.967,0.199,1.56581846844221e-63,"Bladder__bladder.urothelial.cell","Klf5"
"Gata3",1.07592395520009e-62,1.56254902837829,0.983,0.197,2.44880292203541e-58,"Bladder__bladder.urothelial.cell","Gata3"
"Tbx31",6.94238942884399e-59,0.526899658858562,0.8,0.114,1.58008783400489e-54,"Bladder__bladder.urothelial.cell","Tbx3"
"Gata2",1.00770893355534e-53,0.253764529831807,0.783,0.111,2.29354553277196e-49,"Bladder__bladder.urothelial.cell","Gata2"
"Ikzf2",1.51422557669486e-48,0.40570602660386,0.867,0.159,3.4463774125575e-44,"Bladder__bladder.urothelial.cell","Ikzf2"
"Irf6",6.94120787140446e-45,0.938643903472603,0.817,0.16,1.57981891153165e-40,"Bladder__bladder.urothelial.cell","Irf6"
"Hes11",1.1602526071547e-36,1.37351403280914,0.967,0.343,2.64073493388409e-32,"Bladder__bladder.urothelial.cell","Hes1"
"Nr1d11",6.35764329875695e-35,0.509247410431742,0.967,0.285,1.44699961479708e-30,"Bladder__bladder.urothelial.cell","Nr1d1"
"Srebf1",3.3272657637048e-33,0.822898757238303,0.95,0.323,7.57285687819212e-29,"Bladder__bladder.urothelial.cell","Srebf1"
"Nfe2l21",2.51025427300389e-32,1.47391094574726,0.983,0.583,5.71333872535686e-28,"Bladder__bladder.urothelial.cell","Nfe2l2"
"Tgif1",3.94592948892186e-32,0.879544119576327,0.967,0.344,8.98093551678614e-28,"Bladder__bladder.urothelial.cell","Tgif1"
"Smad2",2.525930366785e-31,0.502020352046205,0.917,0.29,5.74901751480265e-27,"Bladder__bladder.urothelial.cell","Smad2"
"Ets2",2.65454398379125e-27,0.798115976378941,0.95,0.384,6.04174210710888e-23,"Bladder__bladder.urothelial.cell","Ets2"
"Runx1",2.88972605583933e-25,0.383100161481862,0.917,0.301,6.57701650309031e-21,"Bladder__bladder.urothelial.cell","Runx1"
"Bcl31",1.99022507130704e-23,0.448503571809458,0.883,0.291,4.52975226229482e-19,"Bladder__bladder.urothelial.cell","Bcl3"
"Hif1a",2.09218196272076e-23,0.912693412501538,0.933,0.485,4.76180614715244e-19,"Bladder__bladder.urothelial.cell","Hif1a"
"Aebp2",1.19821322094705e-21,0.261924608383262,0.833,0.28,2.72713329087549e-17,"Bladder__bladder.urothelial.cell","Aebp2"
"Crem",7.95550601664719e-21,0.288204499649805,0.783,0.253,1.8106731693889e-16,"Bladder__bladder.urothelial.cell","Crem"
"Zfp6551",1.05894336675806e-18,0.357686494846007,0.8,0.307,2.41015510274135e-14,"Bladder__bladder.urothelial.cell","Zfp655"
"Tcerg1",2.36684731673854e-18,0.331664105191754,0.883,0.356,5.38694449289692e-14,"Bladder__bladder.urothelial.cell","Tcerg1"
"Ctnnb1",7.38488283270286e-18,0.871275904082783,0.983,0.632,1.68079933272317e-13,"Bladder__bladder.urothelial.cell","Ctnnb1"
"Lrrfip11",7.55421986719936e-17,0.55856486957006,0.933,0.509,1.71934044177457e-12,"Bladder__bladder.urothelial.cell","Lrrfip1"
"Id1",1.93177043496783e-16,0.330215845645827,0.7,0.233,4.39670950998678e-12,"Bladder__bladder.urothelial.cell","Id1"
"Ssbp2",2.93077295007159e-15,0.258643150722004,0.717,0.262,6.67043923436293e-11,"Bladder__bladder.urothelial.cell","Ssbp2"
"Purb",2.11335809616119e-12,0.280044733633134,0.917,0.561,4.81000302686286e-08,"Bladder__bladder.urothelial.cell","Purb"
"Klf10",3.25759939238923e-12,0.364283898458348,0.85,0.398,7.41429621707788e-08,"Bladder__bladder.urothelial.cell","Klf10"
"Hnrnpab",2.36615582617931e-08,0.314263122051011,0.983,0.822,0.000538537066038411,"Bladder__bladder.urothelial.cell","Hnrnpab"
"Irf51",5.90749245481614e-20,1.03458020002636,0.667,0.221,1.34454528271615e-15,"Brain_Myeloid__macrophage","Irf5"
"Maf1",9.51361450106126e-18,0.841388074231795,0.617,0.204,2.16529866044154e-13,"Brain_Myeloid__macrophage","Maf"
"Sall1",6.92590700911952e-16,0.345449485947853,0.25,0.041,1.5763364352756e-11,"Brain_Myeloid__macrophage","Sall1"
"Lyl1",4.80055748317725e-13,0.331820235668204,0.5,0.154,1.09260688317114e-08,"Brain_Myeloid__macrophage","Lyl1"
"Mef2c2",3.72431482012192e-10,0.455093170423416,0.75,0.348,8.47654053059748e-06,"Brain_Myeloid__macrophage","Mef2c"
"Mafb",6.22191638582753e-10,0.711436445698921,0.517,0.21,1.41610816941435e-05,"Brain_Myeloid__macrophage","Mafb"
"Zeb21",7.81807894505542e-09,0.301432682953435,0.633,0.278,0.000177939476789461,"Brain_Myeloid__macrophage","Zeb2"
"Lmo21",2.08745344011227e-08,0.333710987205647,0.617,0.273,0.000475104402969552,"Brain_Myeloid__macrophage","Lmo2"
"Bmyc",1.1074917832086e-06,0.445056991339496,0.55,0.298,0.0252065129858277,"Brain_Myeloid__macrophage","Bmyc"
"Mef2a",3.58249724309341e-05,0.457576053626175,0.6,0.368,0.815376372528061,"Brain_Myeloid__macrophage","Mef2a"
"Cebpa",6.95188033626401e-05,0.348516574609437,0.4,0.218,1,"Brain_Myeloid__macrophage","Cebpa"
"Akna2",0.000220582851346383,0.282641286564074,0.483,0.274,1,"Brain_Myeloid__macrophage","Akna"
"Tfe3",0.000343318630805133,0.263021342660162,0.417,0.231,1,"Brain_Myeloid__macrophage","Tfe3"
"Ncoa3",0.000365534290727061,0.313331327797283,0.767,0.607,1,"Brain_Myeloid__macrophage","Ncoa3"
"Cbfa2t31",0.000760617565805301,0.373688861286769,0.55,0.358,1,"Brain_Myeloid__macrophage","Cbfa2t3"
"Zscan29",0.00761474292142214,0.371541422137618,0.25,0.142,1,"Brain_Myeloid__macrophage","Zscan29"
"AI987944",0.00991574163281226,0.420339256834073,0.233,0.124,1,"Brain_Myeloid__macrophage","AI987944"
"Sall11",1.16554165509193e-182,0.964104987008941,0.783,0.036,2.65277280698922e-178,"Brain_Myeloid__microglial.cell","Sall1"
"Sall3",2.03089199963217e-116,0.839440724258689,0.483,0.021,4.62231019116282e-112,"Brain_Myeloid__microglial.cell","Sall3"
"Mafb1",3.19601614289223e-43,1.56146914055167,0.85,0.207,7.27413274122271e-39,"Brain_Myeloid__microglial.cell","Mafb"
"Maf2",1.15925448695695e-39,0.934545834818143,0.867,0.202,2.63846321231402e-35,"Brain_Myeloid__microglial.cell","Maf"
"Mef2c3",8.12514713566574e-23,0.913565246301782,0.917,0.346,1.84928348807752e-18,"Brain_Myeloid__microglial.cell","Mef2c"
"Irf52",5.92736502096111e-21,1.2227074489997,0.667,0.221,1.34906827877075e-16,"Brain_Myeloid__microglial.cell","Irf5"
"Cebpa1",2.0603290989297e-14,0.487262370776999,0.583,0.216,4.68930902916401e-10,"Brain_Myeloid__microglial.cell","Cebpa"
"Lmo22",1.97947115009733e-11,0.66346234007522,0.633,0.273,4.50527633762152e-07,"Brain_Myeloid__microglial.cell","Lmo2"
"Etv5",7.01423833470825e-10,0.322529129776912,0.4,0.132,1.5964406449796e-05,"Brain_Myeloid__microglial.cell","Etv5"
"Hhex1",7.92164822850547e-10,0.60616681882821,0.55,0.245,1.80296713680785e-05,"Brain_Myeloid__microglial.cell","Hhex"
"Lyl11",3.44715967698151e-09,0.443629241954639,0.417,0.155,7.84573542480992e-05,"Brain_Myeloid__microglial.cell","Lyl1"
"Bmyc1",1.67652064762053e-08,0.541340667228439,0.567,0.298,0.000381576099398432,"Brain_Myeloid__microglial.cell","Bmyc"
"Zfp90",5.05230309643332e-07,0.504689684531812,0.25,0.08,0.0114990418474822,"Brain_Myeloid__microglial.cell","Zfp90"
"Mef2a1",2.3232793385289e-06,1.03136166907105,0.6,0.368,0.0528778377449178,"Brain_Myeloid__microglial.cell","Mef2a"
"Fli11",6.58098750381501e-06,0.574976925232942,0.633,0.394,0.14978327558683,"Brain_Myeloid__microglial.cell","Fli1"
"Tfe31",8.27484677384604e-06,0.48349719652655,0.45,0.23,0.188335512572736,"Brain_Myeloid__microglial.cell","Tfe3"
"Ncoa31",8.39981097333203e-06,0.665101142287805,0.8,0.607,0.191179697753037,"Brain_Myeloid__microglial.cell","Ncoa3"
"Zeb22",3.57632537639785e-05,0.354663210193438,0.5,0.279,0.813971655668152,"Brain_Myeloid__microglial.cell","Zeb2"
"Hivep3",0.00187577996266079,0.294108142897677,0.267,0.138,1,"Brain_Myeloid__microglial.cell","Hivep3"
"Foxn3",0.00432844464056277,0.379994776916018,0.667,0.563,1,"Brain_Myeloid__microglial.cell","Foxn3"
"Pou3f2",8.26891654665415e-210,0.347487936358014,0.5,0.01,1.88200540601848e-205,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Pou3f2"
"Lhx2",4.86534182565421e-153,0.705571314923003,0.567,0.021,1.1073517995189e-148,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Lhx2"
"Sox2",8.5679898124678e-145,0.859759557356249,0.717,0.039,1.95007448131767e-140,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Sox2"
"Rfx4",5.86343067647548e-125,0.520208478715856,0.383,0.011,1.33451682196582e-120,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Rfx4"
"Rorb",2.90455466560762e-123,1.68987041463522,0.717,0.048,6.61076641892293e-119,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Rorb"
"Nr2e1",1.08812168023085e-101,0.68695511800774,0.283,0.007,2.47656494420542e-97,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Nr2e1"
"Pou3f3",3.81809319725022e-99,0.471276734133551,0.467,0.023,8.6899801169415e-95,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Pou3f3"
"Hes5",1.0637056824584e-94,0.895844148779843,0.4,0.017,2.42099413327532e-90,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Hes5"
"Npas3",1.17267001059002e-80,0.60374206567416,0.467,0.029,2.66899694410289e-76,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Npas3"
"Sall31",1.0605004070406e-77,0.436170327486544,0.4,0.022,2.4136989264244e-73,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Sall3"
"Fezf2",5.21386592974702e-75,0.385822067100691,0.15,0.002,1.18667588561042e-70,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Fezf2"
"Foxg1",9.5966458552411e-67,0.432621210544625,0.317,0.016,2.18419659665287e-62,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Foxg1"
"Otx1",2.38254255724311e-61,0.393854309770096,0.25,0.01,5.42266686028531e-57,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Otx1"
"Gli3",1.96947865356578e-53,0.73276747252375,0.517,0.055,4.48253341551571e-49,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Gli3"
"Sox92",1.56450201885948e-52,0.968964301841409,0.9,0.177,3.56080659492417e-48,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Sox9"
"Olig1",3.44480307096161e-48,0.380264553372768,0.467,0.048,7.84037178950862e-44,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Olig1"
"Nr2f1",5.83200736506452e-45,0.322376058507068,0.367,0.032,1.32736487628869e-40,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Nr2f1"
"Sox21",6.33923229727745e-41,0.27876167587781,0.4,0.041,1.44280927086035e-36,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Sox21"
"Six3",5.5333086915472e-38,0.321940161103315,0.133,0.005,1.25938105819614e-33,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Six3"
"Arnt2",4.69562350403276e-34,0.288625113671186,0.35,0.038,1.06872390951786e-29,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Arnt2"
"Kcnip3",1.19325082182235e-28,0.79970404887245,0.433,0.069,2.71583887046767e-24,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Kcnip3"
"Hif3a",7.61392988222973e-27,0.385035717105815,0.2,0.016,1.73293044119549e-22,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Hif3a"
"Sox8",1.69091858009663e-24,0.499727614617667,0.283,0.035,3.84853068829992e-20,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Sox8"
"Nacc2",1.59362032478218e-23,0.996850546344922,0.583,0.155,3.62707985920425e-19,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Nacc2"
"Tsc22d41",8.64136962302782e-23,1.35612451381649,0.867,0.515,1.96677572620113e-18,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Tsc22d4"
"Sox51",1.7667393884447e-19,0.847390176587281,0.383,0.076,4.02109884810014e-15,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Sox5"
"Dbp1",6.72710067333218e-18,0.581529491096218,0.5,0.136,1.53108811325041e-13,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Dbp"
"Sall2",1.54184681807242e-17,0.346223514313895,0.283,0.048,3.50924335793284e-13,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Sall2"
"Klf15",3.36596222525958e-17,0.659394215857935,0.4,0.091,7.6609300246908e-13,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Klf15"
"Epas12",1.84771125341804e-14,0.362362696856108,0.717,0.27,4.20539081277947e-10,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Epas1"
"Tcf4",4.38549935674523e-14,0.829324060241664,0.933,0.593,9.98139653595215e-10,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Tcf4"
"Nfia1",3.02127972829333e-11,0.588033990556671,0.85,0.499,6.87643266159563e-07,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Nfia"
"Nr1d14",6.88197783740749e-10,0.427596709212853,0.617,0.288,1.56633815579395e-05,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Nr1d1"
"Trps1",3.60769259504303e-09,0.340710602145503,0.55,0.238,8.21110834631795e-05,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Trps1"
"Rfx3",3.09477877934491e-08,0.300533978692917,0.367,0.135,0.000704371650178901,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Rfx3"
"Srebf12",3.54745754996777e-08,0.924551467101157,0.583,0.327,0.000807401338372665,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Srebf1"
"Eno1",4.1921323912633e-08,0.442081921999105,0.85,0.74,0.000954129332251527,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Eno1"
"Nfib2",2.16123193416688e-07,0.415031021222214,0.717,0.407,0.00491896388216382,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Nfib"
"Zbtb203",6.24014557824352e-07,0.598170079826015,0.667,0.368,0.0142025713360823,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Zbtb20"
"Tox2",7.20388111056855e-06,0.369734604595777,0.15,0.038,0.16396033407654,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Tox2"
"Tef",9.11619207487721e-06,0.405448606936428,0.35,0.146,0.207484531624205,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Tef"
"Bmyc2",1.78659777873718e-05,0.5154674591566,0.5,0.298,0.406629654440583,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Bmyc"
"Hey1",4.00006065056706e-05,0.316068627268307,0.183,0.059,0.910413804069063,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Hey1"
"Tle4",0.000298238523363863,0.459037531145179,0.45,0.285,1,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Tle4"
"Gtf2i",0.000479829438751335,0.259256177566087,0.667,0.466,1,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Gtf2i"
"Thrb",0.000519400896550913,0.332872323700205,0.217,0.09,1,"Brain_Non.Myeloid__astrocyte.of.the.cerebral.cortex","Thrb"
"Sox1",2.52919565574856e-279,0.414867665970157,0.486,0.004,5.75644931248372e-275,"Brain_Non.Myeloid__Bergmann.glial.cell","Sox1"
"Pax3",5.14406213626289e-144,0.573701838982275,0.378,0.006,1.17078854221343e-139,"Brain_Non.Myeloid__Bergmann.glial.cell","Pax3"
"Zic2",4.62465056442735e-133,0.304175314542589,0.649,0.021,1.05257046846366e-128,"Brain_Non.Myeloid__Bergmann.glial.cell","Zic2"
"Npas31",1.89957589839596e-127,0.701281434109982,0.73,0.029,4.32343474474919e-123,"Brain_Non.Myeloid__Bergmann.glial.cell","Npas3"
"Rfx41",3.76093583031626e-99,0.352564718901961,0.432,0.012,8.55988994979982e-95,"Brain_Non.Myeloid__Bergmann.glial.cell","Rfx4"
"Msx21",2.33932001918439e-93,0.652636273545377,0.541,0.021,5.32429236366368e-89,"Brain_Non.Myeloid__Bergmann.glial.cell","Msx2"
"Sox22",6.85160909374483e-71,0.489699546410725,0.649,0.042,1.55942622973632e-66,"Brain_Non.Myeloid__Bergmann.glial.cell","Sox2"
"Nr2f11",1.29370146022871e-70,0.38934647003725,0.568,0.032,2.94446452348053e-66,"Brain_Non.Myeloid__Bergmann.glial.cell","Nr2f1"
"Arnt21",3.88342126517593e-44,0.593020473721416,0.486,0.038,8.83866679954043e-40,"Brain_Non.Myeloid__Bergmann.glial.cell","Arnt2"
"Hif3a1",1.9612106380101e-37,0.291686474314992,0.297,0.016,4.46371541211098e-33,"Brain_Non.Myeloid__Bergmann.glial.cell","Hif3a"
"Rorb1",3.30899349552053e-33,0.722944908605795,0.486,0.052,7.53126919580473e-29,"Brain_Non.Myeloid__Bergmann.glial.cell","Rorb"
"Sox93",8.44014193961208e-33,0.901721611997512,0.892,0.179,1.92097630545571e-28,"Brain_Non.Myeloid__Bergmann.glial.cell","Sox9"
"Zfp536",1.16405892544579e-25,0.349499120177195,0.324,0.029,2.64939811431463e-21,"Brain_Non.Myeloid__Bergmann.glial.cell","Zfp536"
"Nacc21",3.42286893699186e-25,0.943831588769488,0.757,0.156,7.79044970059348e-21,"Brain_Non.Myeloid__Bergmann.glial.cell","Nacc2"
"Sox52",4.10405101371048e-21,0.471101050447673,0.486,0.076,9.34082010720505e-17,"Brain_Non.Myeloid__Bergmann.glial.cell","Sox5"
"Etv51",4.23817199628479e-21,0.905439689410991,0.622,0.132,9.64607946354417e-17,"Brain_Non.Myeloid__Bergmann.glial.cell","Etv5"
"Tsc22d42",4.70262283792688e-21,1.64484671780359,0.919,0.516,1.07031695791216e-16,"Brain_Non.Myeloid__Bergmann.glial.cell","Tsc22d4"
"Rfx31",1.18726589677856e-17,0.275235329745104,0.595,0.134,2.70221718106799e-13,"Brain_Non.Myeloid__Bergmann.glial.cell","Rfx3"
"Klf151",2.67233228320156e-17,0.742062510025951,0.486,0.091,6.08222827656674e-13,"Brain_Non.Myeloid__Bergmann.glial.cell","Klf15"
"Prrx1",2.42866161438286e-16,0.304856813090261,0.486,0.09,5.52763383433538e-12,"Brain_Non.Myeloid__Bergmann.glial.cell","Prrx1"
"Kcnip31",7.76323299021196e-15,0.321750251393287,0.405,0.071,1.76691182857224e-10,"Brain_Non.Myeloid__Bergmann.glial.cell","Kcnip3"
"Dbp2",1.03950960590378e-13,0.633335848560814,0.541,0.137,2.36592386303701e-09,"Brain_Non.Myeloid__Bergmann.glial.cell","Dbp"
"Zfp641",4.19318398321303e-13,0.333389770231277,0.216,0.025,9.54368674579285e-09,"Brain_Non.Myeloid__Bergmann.glial.cell","Zfp641"
"Eno11",1.39245738634402e-12,0.795549612070447,0.919,0.74,3.169233011319e-08,"Brain_Non.Myeloid__Bergmann.glial.cell","Eno1"
"Nfia2",1.98022858966745e-10,0.736566525140974,0.892,0.5,4.5070002700831e-06,"Brain_Non.Myeloid__Bergmann.glial.cell","Nfia"
