"","nGene","nReads","orig.ident"
"A8.B000126.3_39_F.1.1",2141,256269,"Skin"
"A8.B003283.3_38_F.1.1",2407,247866,"Skin"
"A8.MAA000427.3_11_M.1.1",2720,810681,"Skin"
"A8.MAA000435.3_10_M.1.1",4427,1199241,"Skin"
"A8.MAA000597.3_9_M.1.1",1170,201924,"Skin"
"A8.MAA000927.3_9_M.1.1",3364,629586,"Skin"
"A9.B000126.3_39_F.1.1",1771,363548,"Skin"
"A9.B003283.3_38_F.1.1",2780,434008,"Skin"
"A9.MAA000427.3_11_M.1.1",2866,758518,"Skin"
"A9.MAA000435.3_10_M.1.1",3813,1099547,"Skin"
"A9.MAA000927.3_9_M.1.1",2887,542833,"Skin"
"A9.MAA000938.3_8_M.1.1",2747,300743,"Skin"
"B1.B000126.3_39_F.1.1",4109,918380,"Skin"
"B1.B003283.3_38_F.1.1",5429,2253396,"Skin"
"B1.MAA000427.3_11_M.1.1",2949,504628,"Skin"
"B1.MAA000435.3_10_M.1.1",5740,1862517,"Skin"
"B1.MAA000549.3_8_M.1.1",3036,209068,"Skin"
"B1.MAA000614.3_10_M.1.1",3413,1171082,"Skin"
"B10.B000126.3_39_F.1.1",2471,328175,"Skin"
"B10.B003283.3_38_F.1.1",3465,1731369,"Skin"
"B10.MAA000427.3_11_M.1.1",4555,773222,"Skin"
"B10.MAA000435.3_10_M.1.1",6127,1104723,"Skin"
"B10.MAA000614.3_10_M.1.1",2680,529690,"Skin"
"B10.MAA000927.3_9_M.1.1",3199,694618,"Skin"
"B10.MAA000938.3_8_M.1.1",2807,276066,"Skin"
"B11.B000126.3_39_F.1.1",2505,316301,"Skin"
"B11.B003283.3_38_F.1.1",5607,2258452,"Skin"
"B11.MAA000427.3_11_M.1.1",3086,764469,"Skin"
"B11.MAA000435.3_10_M.1.1",4223,485225,"Skin"
"B11.MAA000927.3_9_M.1.1",1928,653568,"Skin"
"B11.MAA000938.3_8_M.1.1",2700,207598,"Skin"
"B12.B000126.3_39_F.1.1",2680,331826,"Skin"
"B12.B003283.3_38_F.1.1",2625,792602,"Skin"
"B12.MAA000427.3_11_M.1.1",2197,773480,"Skin"
"B12.MAA000435.3_10_M.1.1",5415,873193,"Skin"
"B12.MAA000927.3_9_M.1.1",2339,523088,"Skin"
"B12.MAA000938.3_8_M.1.1",2663,232141,"Skin"
"B13.B000126.3_39_F.1.1",2305,552723,"Skin"
"B13.B003283.3_38_F.1.1",4941,1659255,"Skin"
"B13.MAA000427.3_11_M.1.1",2636,605146,"Skin"
"B13.MAA000435.3_10_M.1.1",5289,762058,"Skin"
"B14.B000126.3_39_F.1.1",2264,500504,"Skin"
"B14.B003283.3_38_F.1.1",4039,1479120,"Skin"
"B14.MAA000427.3_11_M.1.1",2209,738332,"Skin"
"B14.MAA000938.3_8_M.1.1",2749,219096,"Skin"
"B15.B000126.3_39_F.1.1",2825,505857,"Skin"
"B15.B003283.3_38_F.1.1",2947,834666,"Skin"
"B15.MAA000427.3_11_M.1.1",2611,816774,"Skin"
"B15.MAA000927.3_9_M.1.1",1952,689935,"Skin"
"B15.MAA000938.3_8_M.1.1",2952,196290,"Skin"
"B16.B000126.3_39_F.1.1",2355,314764,"Skin"
"B16.B003283.3_38_F.1.1",3075,953260,"Skin"
"B16.MAA000427.3_11_M.1.1",1304,470921,"Skin"
"B16.MAA000435.3_10_M.1.1",4348,839975,"Skin"
"B16.MAA000597.3_9_M.1.1",2332,370033,"Skin"
"B16.MAA000614.3_10_M.1.1",2272,292061,"Skin"
"B16.MAA000927.3_9_M.1.1",3053,371549,"Skin"
"B16.MAA000938.3_8_M.1.1",2972,203870,"Skin"
"B17.B000126.3_39_F.1.1",2573,792592,"Skin"
"B17.B003283.3_38_F.1.1",2625,1387303,"Skin"
"B17.MAA000427.3_11_M.1.1",2586,746064,"Skin"
"B17.MAA000435.3_10_M.1.1",5025,980920,"Skin"
"B17.MAA000614.3_10_M.1.1",2480,442340,"Skin"
"B17.MAA000938.3_8_M.1.1",3915,384477,"Skin"
"B18.B000126.3_39_F.1.1",2260,1332875,"Skin"
"B18.B003283.3_38_F.1.1",1903,621582,"Skin"
"B18.MAA000427.3_11_M.1.1",2619,436477,"Skin"
"B18.MAA000435.3_10_M.1.1",4419,1091281,"Skin"
"B18.MAA000597.3_9_M.1.1",2724,356227,"Skin"
"B18.MAA000614.3_10_M.1.1",3560,652434,"Skin"
"B18.MAA000938.3_8_M.1.1",2747,183945,"Skin"
"B19.B000126.3_39_F.1.1",2239,1137513,"Skin"
"B19.B003283.3_38_F.1.1",2889,1109378,"Skin"
"B19.MAA000427.3_11_M.1.1",957,490102,"Skin"
"B19.MAA000614.3_10_M.1.1",2236,361049,"Skin"
"B2.B000126.3_39_F.1.1",3027,912162,"Skin"
"B2.B003283.3_38_F.1.1",3779,1391407,"Skin"
"B2.MAA000427.3_11_M.1.1",2772,954699,"Skin"
"B2.MAA000435.3_10_M.1.1",5898,2642943,"Skin"
"B2.MAA000549.3_8_M.1.1",3706,273320,"Skin"
"B2.MAA000597.3_9_M.1.1",3227,534459,"Skin"
"B2.MAA000614.3_10_M.1.1",1889,455470,"Skin"
"B2.MAA000927.3_9_M.1.1",3327,1088718,"Skin"
"B2.MAA000938.3_8_M.1.1",3413,316665,"Skin"
"B20.B000126.3_39_F.1.1",1918,1160319,"Skin"
"B20.B003283.3_38_F.1.1",2474,816608,"Skin"
"B20.MAA000427.3_11_M.1.1",2854,804534,"Skin"
"B20.MAA000435.3_10_M.1.1",4586,1032707,"Skin"
"B20.MAA000597.3_9_M.1.1",2515,441726,"Skin"
"B20.MAA000614.3_10_M.1.1",3016,558388,"Skin"
"B21.B000126.3_39_F.1.1",3093,2421219,"Skin"
"B21.B003283.3_38_F.1.1",2597,887531,"Skin"
"B21.MAA000427.3_11_M.1.1",2754,957643,"Skin"
"B21.MAA000435.3_10_M.1.1",4089,890038,"Skin"
"B21.MAA000614.3_10_M.1.1",2683,512681,"Skin"
"B22.B000126.3_39_F.1.1",2489,2411332,"Skin"
"B22.B003283.3_38_F.1.1",2786,1345523,"Skin"
"B22.MAA000435.3_10_M.1.1",5075,1474011,"Skin"
"B22.MAA000614.3_10_M.1.1",2785,440702,"Skin"
"B22.MAA000938.3_8_M.1.1",3326,303310,"Skin"
"B3.B000126.3_39_F.1.1",2951,450224,"Skin"
"B3.B003283.3_38_F.1.1",3399,1173159,"Skin"
"B3.MAA000427.3_11_M.1.1",4864,1080343,"Skin"
"B3.MAA000597.3_9_M.1.1",2731,381057,"Skin"
"B3.MAA000614.3_10_M.1.1",4534,985039,"Skin"
"B3.MAA000927.3_9_M.1.1",2280,538385,"Skin"
"B3.MAA000938.3_8_M.1.1",4087,338227,"Skin"
"B4.B000126.3_39_F.1.1",2962,405443,"Skin"
"B4.B003283.3_38_F.1.1",5428,1744633,"Skin"
"B4.MAA000427.3_11_M.1.1",2174,952054,"Skin"
"B4.MAA000435.3_10_M.1.1",6174,2586710,"Skin"
"B4.MAA000549.3_8_M.1.1",3416,193525,"Skin"
"B4.MAA000597.3_9_M.1.1",3274,342009,"Skin"
"B4.MAA000614.3_10_M.1.1",3758,1133953,"Skin"
"B4.MAA000927.3_9_M.1.1",3559,1009207,"Skin"
"B4.MAA000938.3_8_M.1.1",4135,358768,"Skin"
"B5.B000126.3_39_F.1.1",3119,845338,"Skin"
"B5.B003283.3_38_F.1.1",3786,1365242,"Skin"
"B5.MAA000427.3_11_M.1.1",2641,359599,"Skin"
"B5.MAA000435.3_10_M.1.1",4497,394791,"Skin"
"B5.MAA000549.3_8_M.1.1",4809,318233,"Skin"
"B5.MAA000614.3_10_M.1.1",4021,1179053,"Skin"
"B5.MAA000938.3_8_M.1.1",3791,361728,"Skin"
"B6.B000126.3_39_F.1.1",3095,657285,"Skin"
"B6.B003283.3_38_F.1.1",3506,1426235,"Skin"
"B6.MAA000427.3_11_M.1.1",2763,475719,"Skin"
"B6.MAA000614.3_10_M.1.1",3941,1791137,"Skin"
"B6.MAA000938.3_8_M.1.1",3714,367739,"Skin"
"B7.B000126.3_39_F.1.1",2812,473687,"Skin"
"B7.B003283.3_38_F.1.1",3371,992927,"Skin"
"B7.MAA000427.3_11_M.1.1",5131,809484,"Skin"
"B7.MAA000435.3_10_M.1.1",5746,1107130,"Skin"
"B7.MAA000549.3_8_M.1.1",2370,262856,"Skin"
"B7.MAA000614.3_10_M.1.1",5246,1715714,"Skin"
"B7.MAA000927.3_9_M.1.1",2303,526132,"Skin"
"B7.MAA000938.3_8_M.1.1",2794,140440,"Skin"
"B8.B000126.3_39_F.1.1",2315,376275,"Skin"
"B8.B003283.3_38_F.1.1",2961,796847,"Skin"
"B8.MAA000427.3_11_M.1.1",2053,821166,"Skin"
"B8.MAA000435.3_10_M.1.1",4527,770336,"Skin"
"B8.MAA000614.3_10_M.1.1",3509,940427,"Skin"
"B8.MAA000927.3_9_M.1.1",2099,226991,"Skin"
"B9.B000126.3_39_F.1.1",2118,416925,"Skin"
"B9.B003283.3_38_F.1.1",4634,352326,"Skin"
"B9.MAA000427.3_11_M.1.1",2625,764576,"Skin"
"B9.MAA000435.3_10_M.1.1",4087,749647,"Skin"
"C1.B000126.3_39_F.1.1",2774,524247,"Skin"
"C1.B003283.3_38_F.1.1",3855,1600117,"Skin"
"C1.MAA000427.3_11_M.1.1",3025,692353,"Skin"
"C1.MAA000435.3_10_M.1.1",4912,1119456,"Skin"
"C1.MAA000614.3_10_M.1.1",4101,1341134,"Skin"
"C1.MAA000927.3_9_M.1.1",4746,1020668,"Skin"
"C1.MAA000938.3_8_M.1.1",3278,259339,"Skin"
"C10.B000126.3_39_F.1.1",3365,482135,"Skin"
"C10.B003283.3_38_F.1.1",3116,778990,"Skin"
"C10.MAA000427.3_11_M.1.1",1743,475890,"Skin"
"C10.MAA000435.3_10_M.1.1",4189,954187,"Skin"
"C10.MAA000614.3_10_M.1.1",3190,888817,"Skin"
"C11.B000126.3_39_F.1.1",2729,490887,"Skin"
"C11.B003283.3_38_F.1.1",3911,950424,"Skin"
"C11.MAA000427.3_11_M.1.1",2167,614645,"Skin"
"C11.MAA000435.3_10_M.1.1",3975,438945,"Skin"
"C11.MAA000614.3_10_M.1.1",3466,759219,"Skin"
"C12.B000126.3_39_F.1.1",2504,487896,"Skin"
"C12.B003283.3_38_F.1.1",3444,642629,"Skin"
"C12.MAA000427.3_11_M.1.1",2682,814605,"Skin"
"C12.MAA000435.3_10_M.1.1",3132,390667,"Skin"
"C13.B000126.3_39_F.1.1",3375,560814,"Skin"
"C13.B003283.3_38_F.1.1",4257,1158475,"Skin"
"C13.MAA000427.3_11_M.1.1",1449,555795,"Skin"
"C13.MAA000435.3_10_M.1.1",4386,763366,"Skin"
"C13.MAA000938.3_8_M.1.1",3035,312774,"Skin"
"C14.B000126.3_39_F.1.1",2948,480242,"Skin"
"C14.B003283.3_38_F.1.1",3978,1276178,"Skin"
"C14.MAA000427.3_11_M.1.1",1082,473989,"Skin"
"C14.MAA000435.3_10_M.1.1",5401,1086377,"Skin"
"C14.MAA000614.3_10_M.1.1",2277,523694,"Skin"
"C14.MAA000927.3_9_M.1.1",3416,541878,"Skin"
"C14.MAA000938.3_8_M.1.1",3079,236930,"Skin"
"C15.B000126.3_39_F.1.1",3008,526658,"Skin"
"C15.B003283.3_38_F.1.1",3307,1054414,"Skin"
"C15.MAA000427.3_11_M.1.1",3054,748651,"Skin"
"C15.MAA000435.3_10_M.1.1",2341,353171,"Skin"
"C15.MAA000614.3_10_M.1.1",3194,762706,"Skin"
"C16.B000126.3_39_F.1.1",2271,571190,"Skin"
"C16.B003283.3_38_F.1.1",3678,875689,"Skin"
"C16.MAA000427.3_11_M.1.1",3302,793606,"Skin"
"C16.MAA000435.3_10_M.1.1",4501,800528,"Skin"
"C16.MAA000614.3_10_M.1.1",2570,494923,"Skin"
"C16.MAA000938.3_8_M.1.1",3558,271093,"Skin"
"C17.B000126.3_39_F.1.1",3015,777048,"Skin"
"C17.B003283.3_38_F.1.1",3133,1427366,"Skin"
"C17.MAA000435.3_10_M.1.1",5020,1112826,"Skin"
"C17.MAA000614.3_10_M.1.1",3257,593595,"Skin"
"C18.B000126.3_39_F.1.1",2383,1248261,"Skin"
"C18.B003283.3_38_F.1.1",2561,940507,"Skin"
"C18.MAA000427.3_11_M.1.1",2167,651717,"Skin"
"C18.MAA000614.3_10_M.1.1",2808,523974,"Skin"
"C19.B000126.3_39_F.1.1",1306,1027247,"Skin"
"C19.B003283.3_38_F.1.1",2643,616649,"Skin"
"C19.MAA000427.3_11_M.1.1",3256,831495,"Skin"
"C2.B000126.3_39_F.1.1",3466,788518,"Skin"
"C2.B003283.3_38_F.1.1",3356,1220564,"Skin"
"C2.MAA000427.3_11_M.1.1",3519,772212,"Skin"
"C2.MAA000435.3_10_M.1.1",6686,1579068,"Skin"
"C2.MAA000549.3_8_M.1.1",3275,247974,"Skin"
"C2.MAA000597.3_9_M.1.1",3824,520184,"Skin"
"C2.MAA000614.3_10_M.1.1",4424,1192744,"Skin"
"C2.MAA000927.3_9_M.1.1",6112,806429,"Skin"
"C2.MAA000938.3_8_M.1.1",3882,337059,"Skin"
"C20.B000126.3_39_F.1.1",1669,1418356,"Skin"
"C20.B003283.3_38_F.1.1",2939,748822,"Skin"
"C20.MAA000427.3_11_M.1.1",2049,734035,"Skin"
"C20.MAA000435.3_10_M.1.1",3701,934550,"Skin"
"C20.MAA000614.3_10_M.1.1",2747,495724,"Skin"
"C21.B000126.3_39_F.1.1",2605,1640976,"Skin"
"C21.B003283.3_38_F.1.1",2733,895801,"Skin"
"C21.MAA000427.3_11_M.1.1",1510,760441,"Skin"
"C21.MAA000435.3_10_M.1.1",4165,777342,"Skin"
"C21.MAA000614.3_10_M.1.1",3783,608424,"Skin"
"C22.B000126.3_39_F.1.1",2819,2305964,"Skin"
"C22.B003283.3_38_F.1.1",4051,1490302,"Skin"
"C22.MAA000427.3_11_M.1.1",1932,575061,"Skin"
"C22.MAA000927.3_9_M.1.1",2262,338357,"Skin"
"C3.B000126.3_39_F.1.1",3608,720183,"Skin"
"C3.B003283.3_38_F.1.1",3041,657092,"Skin"
"C3.MAA000435.3_10_M.1.1",5129,1158629,"Skin"
"C3.MAA000549.3_8_M.1.1",4281,296336,"Skin"
"C3.MAA000597.3_9_M.1.1",3057,451863,"Skin"
"C3.MAA000614.3_10_M.1.1",2627,768208,"Skin"
"C3.MAA000927.3_9_M.1.1",3461,794757,"Skin"
"C3.MAA000938.3_8_M.1.1",3701,253525,"Skin"
"C4.B000126.3_39_F.1.1",2939,524675,"Skin"
"C4.B003283.3_38_F.1.1",3974,1070098,"Skin"
"C4.MAA000427.3_11_M.1.1",3799,986691,"Skin"
"C4.MAA000435.3_10_M.1.1",7055,1664739,"Skin"
"C4.MAA000549.3_8_M.1.1",3570,301430,"Skin"
"C4.MAA000614.3_10_M.1.1",2981,798612,"Skin"
"C4.MAA000927.3_9_M.1.1",4116,787612,"Skin"
"C4.MAA000938.3_8_M.1.1",3153,193067,"Skin"
"C5.B000126.3_39_F.1.1",3237,505486,"Skin"
"C5.B003283.3_38_F.1.1",4081,1545414,"Skin"
"C5.MAA000427.3_11_M.1.1",2953,766001,"Skin"
"C5.MAA000435.3_10_M.1.1",7055,1941748,"Skin"
"C5.MAA000549.3_8_M.1.1",3453,322984,"Skin"
"C5.MAA000614.3_10_M.1.1",1853,163369,"Skin"
"C6.B000126.3_39_F.1.1",3487,995492,"Skin"
"C6.B003283.3_38_F.1.1",3400,1172583,"Skin"
"C6.MAA000427.3_11_M.1.1",1937,550255,"Skin"
"C6.MAA000435.3_10_M.1.1",4350,1178526,"Skin"
"C6.MAA000614.3_10_M.1.1",4049,1434294,"Skin"
"C6.MAA000938.3_8_M.1.1",4652,321192,"Skin"
"C7.B000126.3_39_F.1.1",2920,508254,"Skin"
"C7.B003283.3_38_F.1.1",3695,1085708,"Skin"
"C7.MAA000427.3_11_M.1.1",3997,964207,"Skin"
"C7.MAA000435.3_10_M.1.1",4930,925559,"Skin"
"C7.MAA000614.3_10_M.1.1",4216,1382468,"Skin"
"C8.B000126.3_39_F.1.1",2681,461401,"Skin"
"C8.B003283.3_38_F.1.1",3704,1010560,"Skin"
"C8.MAA000427.3_11_M.1.1",2768,789517,"Skin"
"C8.MAA000435.3_10_M.1.1",4358,1154478,"Skin"
"C8.MAA000614.3_10_M.1.1",1967,334309,"Skin"
"C9.B000126.3_39_F.1.1",3267,552971,"Skin"
"C9.B003283.3_38_F.1.1",3300,1959338,"Skin"
"C9.MAA000427.3_11_M.1.1",3119,593092,"Skin"
"C9.MAA000435.3_10_M.1.1",3911,936462,"Skin"
"C9.MAA000597.3_9_M.1.1",3904,507470,"Skin"
"C9.MAA000614.3_10_M.1.1",2971,857369,"Skin"
"D1.B000126.3_39_F.1.1",3318,499882,"Skin"
"D1.B003283.3_38_F.1.1",3604,1309749,"Skin"
"D1.MAA000427.3_11_M.1.1",3369,950017,"Skin"
"D1.MAA000435.3_10_M.1.1",5406,1267352,"Skin"
"D1.MAA000549.3_8_M.1.1",3552,220576,"Skin"
"D1.MAA000614.3_10_M.1.1",4692,1608066,"Skin"
"D1.MAA000927.3_9_M.1.1",4672,935511,"Skin"
"D1.MAA000938.3_8_M.1.1",5259,483499,"Skin"
"D10.B000126.3_39_F.1.1",2641,383002,"Skin"
"D10.B003283.3_38_F.1.1",5350,1441905,"Skin"
"D10.MAA000427.3_11_M.1.1",3426,788653,"Skin"
"D10.MAA000435.3_10_M.1.1",3242,489335,"Skin"
"D10.MAA000549.3_8_M.1.1",4378,354962,"Skin"
"D10.MAA000927.3_9_M.1.1",4452,643704,"Skin"
"D10.MAA000938.3_8_M.1.1",3265,219036,"Skin"
"D11.B000126.3_39_F.1.1",3571,811228,"Skin"
"D11.B003283.3_38_F.1.1",2815,371932,"Skin"
"D11.MAA000427.3_11_M.1.1",3833,781792,"Skin"
"D11.MAA000435.3_10_M.1.1",4164,751431,"Skin"
"D11.MAA000614.3_10_M.1.1",2940,357229,"Skin"
"D11.MAA000927.3_9_M.1.1",3624,591890,"Skin"
"D12.B000126.3_39_F.1.1",3535,425524,"Skin"
"D12.B003283.3_38_F.1.1",3120,454368,"Skin"
"D12.MAA000427.3_11_M.1.1",2157,534205,"Skin"
"D12.MAA000435.3_10_M.1.1",5893,963490,"Skin"
"D12.MAA000597.3_9_M.1.1",3776,602855,"Skin"
"D12.MAA000927.3_9_M.1.1",4090,528341,"Skin"
"D12.MAA000938.3_8_M.1.1",2497,147782,"Skin"
"D13.B000126.3_39_F.1.1",3125,582300,"Skin"
"D13.B003283.3_38_F.1.1",4196,1156985,"Skin"
"D13.MAA000427.3_11_M.1.1",2828,658868,"Skin"
"D13.MAA000435.3_10_M.1.1",5808,1350593,"Skin"
"D13.MAA000614.3_10_M.1.1",3104,660501,"Skin"
"D13.MAA000927.3_9_M.1.1",3464,540950,"Skin"
"D13.MAA000938.3_8_M.1.1",3202,279540,"Skin"
"D14.B000126.3_39_F.1.1",2978,505772,"Skin"
"D14.B003283.3_38_F.1.1",2888,721017,"Skin"
"D14.MAA000427.3_11_M.1.1",2863,804289,"Skin"
"D14.MAA000435.3_10_M.1.1",5268,895568,"Skin"
"D15.B000126.3_39_F.1.1",2705,622457,"Skin"
"D15.B003283.3_38_F.1.1",2596,602101,"Skin"
"D15.MAA000427.3_11_M.1.1",2973,799276,"Skin"
"D15.MAA000435.3_10_M.1.1",4399,869504,"Skin"
"D15.MAA000614.3_10_M.1.1",3636,613128,"Skin"
"D16.B000126.3_39_F.1.1",2023,641443,"Skin"
"D16.B003283.3_38_F.1.1",3034,503916,"Skin"
"D16.MAA000427.3_11_M.1.1",4131,965147,"Skin"
"D16.MAA000435.3_10_M.1.1",4174,864055,"Skin"
"D16.MAA000597.3_9_M.1.1",2684,419054,"Skin"
