"","nGene","nReads","orig.ident"
"B11.B002762.3_39_F.1.1",1803,182317,"Diaphragm"
"B11.D042105.3_11_M.1.1",1683,788155,"Diaphragm"
"B11.D042180.3_10_M.1.1",1461,67128,"Diaphragm"
"B12.D042105.3_11_M.1.1",1718,588748,"Diaphragm"
"B13.B002762.3_39_F.1.1",861,116239,"Diaphragm"
"B13.D042180.3_10_M.1.1",2101,148332,"Diaphragm"
"B14.B002762.3_39_F.1.1",1423,247023,"Diaphragm"
"B14.D042105.3_11_M.1.1",2404,728555,"Diaphragm"
"B14.D042180.3_10_M.1.1",1927,127496,"Diaphragm"
"B14.MAA001454.3_38_F.1.1",2360,785996,"Diaphragm"
"B15.B002762.3_39_F.1.1",1717,199724,"Diaphragm"
"B15.D042105.3_11_M.1.1",1822,784022,"Diaphragm"
"B16.B002762.3_39_F.1.1",1630,367018,"Diaphragm"
"B16.D042105.3_11_M.1.1",1845,717778,"Diaphragm"
"B16.D042180.3_10_M.1.1",1602,121865,"Diaphragm"
"B17.B002762.3_39_F.1.1",1451,369751,"Diaphragm"
"B17.D042105.3_11_M.1.1",1300,362534,"Diaphragm"
"B18.D042105.3_11_M.1.1",1361,542377,"Diaphragm"
"B19.B002762.3_39_F.1.1",1973,443576,"Diaphragm"
"B19.D042105.3_11_M.1.1",1269,625635,"Diaphragm"
"B2.B002762.3_39_F.1.1",1466,256111,"Diaphragm"
"B2.D042105.3_11_M.1.1",1730,904567,"Diaphragm"
"B2.D042180.3_10_M.1.1",1605,52808,"Diaphragm"
"B20.B002762.3_39_F.1.1",1426,241349,"Diaphragm"
"B20.D042105.3_11_M.1.1",1383,597223,"Diaphragm"
"B20.MAA001454.3_38_F.1.1",1286,679191,"Diaphragm"
"B21.B002762.3_39_F.1.1",1785,418985,"Diaphragm"
"B21.D042105.3_11_M.1.1",2494,824698,"Diaphragm"
"B21.MAA001454.3_38_F.1.1",1231,747976,"Diaphragm"
"B22.B002762.3_39_F.1.1",1658,435201,"Diaphragm"
"B22.D042105.3_11_M.1.1",1464,654009,"Diaphragm"
"B22.D042180.3_10_M.1.1",1704,101860,"Diaphragm"
"B22.MAA001454.3_38_F.1.1",1295,689781,"Diaphragm"
"B3.B002762.3_39_F.1.1",1999,174961,"Diaphragm"
"B3.D042105.3_11_M.1.1",2248,1271258,"Diaphragm"
"B3.MAA001454.3_38_F.1.1",1277,683883,"Diaphragm"
"B4.B002762.3_39_F.1.1",1813,224801,"Diaphragm"
"B4.D042180.3_10_M.1.1",1594,83757,"Diaphragm"
"B5.B002762.3_39_F.1.1",1553,302827,"Diaphragm"
"B5.D042105.3_11_M.1.1",2073,448170,"Diaphragm"
"B6.B002762.3_39_F.1.1",1549,260963,"Diaphragm"
"B6.D042105.3_11_M.1.1",1721,528668,"Diaphragm"
"B6.D042180.3_10_M.1.1",2245,142045,"Diaphragm"
"B6.MAA001454.3_38_F.1.1",1259,725386,"Diaphragm"
"B7.B002762.3_39_F.1.1",1513,151160,"Diaphragm"
"B7.D042105.3_11_M.1.1",2056,775678,"Diaphragm"
"B8.B002762.3_39_F.1.1",1512,145138,"Diaphragm"
"B8.D042105.3_11_M.1.1",1482,511215,"Diaphragm"
"B9.B002762.3_39_F.1.1",1782,379304,"Diaphragm"
"B9.D042105.3_11_M.1.1",1853,492305,"Diaphragm"
"C1.D042105.3_11_M.1.1",1521,694478,"Diaphragm"
"C1.D042180.3_10_M.1.1",5548,222114,"Diaphragm"
"C10.B002762.3_39_F.1.1",1911,195281,"Diaphragm"
"C10.D042105.3_11_M.1.1",1507,548777,"Diaphragm"
"C10.D042180.3_10_M.1.1",2325,152410,"Diaphragm"
"C11.B002762.3_39_F.1.1",1743,150653,"Diaphragm"
"C11.D042105.3_11_M.1.1",1579,705794,"Diaphragm"
"C11.MAA001454.3_38_F.1.1",1971,857992,"Diaphragm"
"C12.B002762.3_39_F.1.1",1644,138800,"Diaphragm"
"C12.D042105.3_11_M.1.1",1850,623303,"Diaphragm"
"C13.D042105.3_11_M.1.1",2039,820158,"Diaphragm"
"C14.B002762.3_39_F.1.1",2417,217619,"Diaphragm"
"C14.D042105.3_11_M.1.1",1352,561138,"Diaphragm"
"C15.B002762.3_39_F.1.1",1645,195497,"Diaphragm"
"C15.D042105.3_11_M.1.1",1582,645329,"Diaphragm"
"C15.MAA001454.3_38_F.1.1",1563,685562,"Diaphragm"
"C16.B002762.3_39_F.1.1",1688,189990,"Diaphragm"
"C16.D042105.3_11_M.1.1",1518,505653,"Diaphragm"
"C16.MAA001454.3_38_F.1.1",1620,867477,"Diaphragm"
"C17.B002762.3_39_F.1.1",1688,215632,"Diaphragm"
"C17.D042105.3_11_M.1.1",1839,744412,"Diaphragm"
"C18.B002762.3_39_F.1.1",1938,286032,"Diaphragm"
"C18.D042105.3_11_M.1.1",1366,458782,"Diaphragm"
"C19.B002762.3_39_F.1.1",1313,133211,"Diaphragm"
"C19.D042105.3_11_M.1.1",1610,700457,"Diaphragm"
"C19.MAA001454.3_38_F.1.1",1649,761506,"Diaphragm"
"C2.B002762.3_39_F.1.1",2455,452437,"Diaphragm"
"C2.D042105.3_11_M.1.1",1944,790138,"Diaphragm"
"C2.D042180.3_10_M.1.1",2041,107947,"Diaphragm"
"C20.D042105.3_11_M.1.1",1902,500107,"Diaphragm"
"C20.D042180.3_10_M.1.1",1761,171773,"Diaphragm"
"C21.B002762.3_39_F.1.1",1820,172453,"Diaphragm"
"C21.D042105.3_11_M.1.1",1882,742612,"Diaphragm"
"C22.B002762.3_39_F.1.1",1674,171246,"Diaphragm"
"C22.D042105.3_11_M.1.1",1491,472226,"Diaphragm"
"C3.B002762.3_39_F.1.1",1829,155071,"Diaphragm"
"C3.D042105.3_11_M.1.1",1634,789378,"Diaphragm"
"C3.D042180.3_10_M.1.1",1748,84923,"Diaphragm"
"C4.B002762.3_39_F.1.1",1681,169583,"Diaphragm"
"C4.D042105.3_11_M.1.1",2456,490581,"Diaphragm"
"C4.D042180.3_10_M.1.1",2224,145282,"Diaphragm"
"C4.MAA001454.3_38_F.1.1",1265,638323,"Diaphragm"
"C5.B002762.3_39_F.1.1",1540,132910,"Diaphragm"
"C5.D042105.3_11_M.1.1",1758,718781,"Diaphragm"
"C5.D042180.3_10_M.1.1",2424,186388,"Diaphragm"
"C6.B002762.3_39_F.1.1",1724,181568,"Diaphragm"
"C6.D042105.3_11_M.1.1",1531,513567,"Diaphragm"
"C7.B002762.3_39_F.1.1",1411,97315,"Diaphragm"
"C7.D042105.3_11_M.1.1",2325,647719,"Diaphragm"
"C7.MAA001454.3_38_F.1.1",1416,658351,"Diaphragm"
"C8.B002762.3_39_F.1.1",2063,188580,"Diaphragm"
"C8.D042105.3_11_M.1.1",1545,580381,"Diaphragm"
"C8.D042180.3_10_M.1.1",1818,114806,"Diaphragm"
"C9.B002762.3_39_F.1.1",1562,151439,"Diaphragm"
"C9.D042105.3_11_M.1.1",1537,699412,"Diaphragm"
"D1.B002762.3_39_F.1.1",2194,273918,"Diaphragm"
"D1.D042105.3_11_M.1.1",1695,971142,"Diaphragm"
"D1.D042180.3_10_M.1.1",1763,158028,"Diaphragm"
"D10.B002762.3_39_F.1.1",1677,146142,"Diaphragm"
"D10.D042105.3_11_M.1.1",1712,650643,"Diaphragm"
"D10.MAA001454.3_38_F.1.1",2835,666114,"Diaphragm"
"D11.B002762.3_39_F.1.1",1621,180368,"Diaphragm"
"D11.D042105.3_11_M.1.1",1501,565532,"Diaphragm"
"D11.MAA001454.3_38_F.1.1",1409,681058,"Diaphragm"
"D12.B002762.3_39_F.1.1",1831,220205,"Diaphragm"
"D12.D042105.3_11_M.1.1",1363,681724,"Diaphragm"
"D13.B002762.3_39_F.1.1",1641,64880,"Diaphragm"
"D13.D042105.3_11_M.1.1",1702,211378,"Diaphragm"
"D14.B002762.3_39_F.1.1",2554,235872,"Diaphragm"
"D14.D042105.3_11_M.1.1",1623,702766,"Diaphragm"
"D15.B002762.3_39_F.1.1",1555,125385,"Diaphragm"
"D15.D042105.3_11_M.1.1",1685,705586,"Diaphragm"
"D15.MAA001454.3_38_F.1.1",1582,717664,"Diaphragm"
"D16.B002762.3_39_F.1.1",1827,177098,"Diaphragm"
"D16.D042105.3_11_M.1.1",1515,804429,"Diaphragm"
"D16.MAA001454.3_38_F.1.1",1661,756790,"Diaphragm"
"D17.B002762.3_39_F.1.1",1572,133104,"Diaphragm"
"D17.D042105.3_11_M.1.1",1755,776838,"Diaphragm"
"D18.D042105.3_11_M.1.1",1898,674719,"Diaphragm"
"D18.MAA001454.3_38_F.1.1",1471,892039,"Diaphragm"
"D19.D042105.3_11_M.1.1",1690,667688,"Diaphragm"
"D19.D042180.3_10_M.1.1",2512,164416,"Diaphragm"
"D19.MAA001454.3_38_F.1.1",1537,791735,"Diaphragm"
"D2.B002762.3_39_F.1.1",1276,95411,"Diaphragm"
"D2.D042105.3_11_M.1.1",1913,359748,"Diaphragm"
"D2.D042180.3_10_M.1.1",2384,131711,"Diaphragm"
"D2.MAA001454.3_38_F.1.1",1280,932399,"Diaphragm"
"D20.B002762.3_39_F.1.1",2203,367569,"Diaphragm"
"D20.D042105.3_11_M.1.1",1430,508795,"Diaphragm"
"D20.MAA001454.3_38_F.1.1",1316,526496,"Diaphragm"
"D21.B002762.3_39_F.1.1",2054,316592,"Diaphragm"
"D21.D042105.3_11_M.1.1",1815,859701,"Diaphragm"
"D22.B002762.3_39_F.1.1",1642,136202,"Diaphragm"
"D22.D042105.3_11_M.1.1",1739,691037,"Diaphragm"
"D22.MAA001454.3_38_F.1.1",1309,928495,"Diaphragm"
"D3.B002762.3_39_F.1.1",1836,224022,"Diaphragm"
"D3.D042105.3_11_M.1.1",1803,732345,"Diaphragm"
"D3.D042180.3_10_M.1.1",1941,76362,"Diaphragm"
"D3.MAA001454.3_38_F.1.1",1297,699019,"Diaphragm"
"D4.B002762.3_39_F.1.1",1702,161633,"Diaphragm"
"D4.D042105.3_11_M.1.1",1441,503376,"Diaphragm"
"D4.D042180.3_10_M.1.1",1878,90898,"Diaphragm"
"D4.MAA001454.3_38_F.1.1",1089,635183,"Diaphragm"
"D5.B002762.3_39_F.1.1",2217,273403,"Diaphragm"
"D5.D042105.3_11_M.1.1",1186,639818,"Diaphragm"
"D5.MAA001454.3_38_F.1.1",1338,748001,"Diaphragm"
"D6.B002762.3_39_F.1.1",1759,151282,"Diaphragm"
"D6.D042105.3_11_M.1.1",1808,796833,"Diaphragm"
"D7.B002762.3_39_F.1.1",1724,256908,"Diaphragm"
"D7.D042105.3_11_M.1.1",1484,705723,"Diaphragm"
"D8.B002762.3_39_F.1.1",1797,219056,"Diaphragm"
"D8.D042105.3_11_M.1.1",2409,595093,"Diaphragm"
"D8.MAA001454.3_38_F.1.1",1881,817171,"Diaphragm"
"D9.B002762.3_39_F.1.1",1744,128238,"Diaphragm"
"D9.D042105.3_11_M.1.1",1954,735275,"Diaphragm"
"D9.MAA001454.3_38_F.1.1",2351,1061642,"Diaphragm"
"E1.B002762.3_39_F.1.1",2126,158325,"Diaphragm"
"E1.D042105.3_11_M.1.1",1828,717726,"Diaphragm"
"E1.D042180.3_10_M.1.1",1493,68052,"Diaphragm"
"E10.D042105.3_11_M.1.1",1462,325325,"Diaphragm"
"E11.D042105.3_11_M.1.1",1786,395612,"Diaphragm"
"E12.B002762.3_39_F.1.1",1881,259090,"Diaphragm"
"E12.D042105.3_11_M.1.1",1450,541522,"Diaphragm"
"E13.D042105.3_11_M.1.1",1809,559610,"Diaphragm"
"E14.B002762.3_39_F.1.1",1190,71281,"Diaphragm"
"E15.B002762.3_39_F.1.1",1557,320229,"Diaphragm"
"E15.D042105.3_11_M.1.1",1275,554884,"Diaphragm"
"E15.D042180.3_10_M.1.1",2185,110672,"Diaphragm"
"E16.B002762.3_39_F.1.1",1814,346687,"Diaphragm"
"E16.D042105.3_11_M.1.1",2021,627589,"Diaphragm"
"E17.D042105.3_11_M.1.1",2113,633925,"Diaphragm"
"E18.D042105.3_11_M.1.1",1661,737176,"Diaphragm"
"E19.D042105.3_11_M.1.1",1226,521866,"Diaphragm"
"E19.MAA001454.3_38_F.1.1",1759,900614,"Diaphragm"
"E2.B002762.3_39_F.1.1",1780,116818,"Diaphragm"
"E2.D042105.3_11_M.1.1",2011,813260,"Diaphragm"
"E2.D042180.3_10_M.1.1",1940,116873,"Diaphragm"
"E2.MAA001454.3_38_F.1.1",1529,938523,"Diaphragm"
"E20.B002762.3_39_F.1.1",1724,351278,"Diaphragm"
"E20.D042105.3_11_M.1.1",1400,467925,"Diaphragm"
"E21.B002762.3_39_F.1.1",1663,125830,"Diaphragm"
"E21.D042105.3_11_M.1.1",1336,574901,"Diaphragm"
"E21.D042180.3_10_M.1.1",2692,169636,"Diaphragm"
"E21.MAA001454.3_38_F.1.1",1253,694910,"Diaphragm"
"E22.D042105.3_11_M.1.1",1991,823144,"Diaphragm"
"E22.D042180.3_10_M.1.1",2324,141524,"Diaphragm"
"E22.MAA001454.3_38_F.1.1",1178,843095,"Diaphragm"
"E3.B002762.3_39_F.1.1",1890,208448,"Diaphragm"
"E3.D042105.3_11_M.1.1",1357,433284,"Diaphragm"
"E4.B002762.3_39_F.1.1",2475,186137,"Diaphragm"
"E4.D042105.3_11_M.1.1",1852,840701,"Diaphragm"
"E4.D042180.3_10_M.1.1",2005,91601,"Diaphragm"
"E5.B002762.3_39_F.1.1",2387,95992,"Diaphragm"
"E5.D042105.3_11_M.1.1",1588,775853,"Diaphragm"
"E6.D042105.3_11_M.1.1",1700,722118,"Diaphragm"
"E7.B002762.3_39_F.1.1",1670,139715,"Diaphragm"
"E7.D042105.3_11_M.1.1",2441,709410,"Diaphragm"
"E7.MAA001454.3_38_F.1.1",1466,810263,"Diaphragm"
"E8.B002762.3_39_F.1.1",1669,118137,"Diaphragm"
"E8.D042105.3_11_M.1.1",709,260809,"Diaphragm"
"E8.MAA001454.3_38_F.1.1",1340,794801,"Diaphragm"
"E9.D042105.3_11_M.1.1",1819,756431,"Diaphragm"
"F1.B002762.3_39_F.1.1",1734,107979,"Diaphragm"
"F1.D042105.3_11_M.1.1",1835,958150,"Diaphragm"
"F1.D042180.3_10_M.1.1",1329,82325,"Diaphragm"
"F10.D042105.3_11_M.1.1",1566,677212,"Diaphragm"
"F11.B002762.3_39_F.1.1",1770,226863,"Diaphragm"
"F11.D042105.3_11_M.1.1",1988,769142,"Diaphragm"
"F11.MAA001454.3_38_F.1.1",1284,742500,"Diaphragm"
"F12.B002762.3_39_F.1.1",1723,234227,"Diaphragm"
"F12.D042105.3_11_M.1.1",1861,674414,"Diaphragm"
"F13.D042105.3_11_M.1.1",1523,526906,"Diaphragm"
"F14.D042105.3_11_M.1.1",2331,527884,"Diaphragm"
"F15.B002762.3_39_F.1.1",2141,421972,"Diaphragm"
"F15.D042105.3_11_M.1.1",1743,454149,"Diaphragm"
"F16.D042105.3_11_M.1.1",1300,505341,"Diaphragm"
"F17.B002762.3_39_F.1.1",2521,235724,"Diaphragm"
"F17.D042105.3_11_M.1.1",1735,573753,"Diaphragm"
"F18.D042105.3_11_M.1.1",1931,699529,"Diaphragm"
"F19.B002762.3_39_F.1.1",1782,304720,"Diaphragm"
"F19.D042105.3_11_M.1.1",1505,420025,"Diaphragm"
"F2.D042105.3_11_M.1.1",1683,830264,"Diaphragm"
"F2.D042180.3_10_M.1.1",2746,207260,"Diaphragm"
"F2.MAA001454.3_38_F.1.1",1504,889656,"Diaphragm"
"F20.B002762.3_39_F.1.1",1331,252286,"Diaphragm"
"F20.D042105.3_11_M.1.1",1499,599023,"Diaphragm"
"F20.MAA001454.3_38_F.1.1",1584,1145806,"Diaphragm"
"F21.B002762.3_39_F.1.1",1749,191913,"Diaphragm"
"F21.D042105.3_11_M.1.1",1683,584180,"Diaphragm"
"F21.MAA001454.3_38_F.1.1",1294,621397,"Diaphragm"
"F22.D042105.3_11_M.1.1",1850,583190,"Diaphragm"
"F22.MAA001454.3_38_F.1.1",1429,922545,"Diaphragm"
"F3.B002762.3_39_F.1.1",2045,127196,"Diaphragm"
"F3.D042105.3_11_M.1.1",2045,880729,"Diaphragm"
"F3.MAA001454.3_38_F.1.1",1693,737758,"Diaphragm"
"F4.B002762.3_39_F.1.1",1763,180353,"Diaphragm"
"F4.D042105.3_11_M.1.1",1807,740444,"Diaphragm"
"F4.D042180.3_10_M.1.1",1973,168781,"Diaphragm"
"F4.MAA001454.3_38_F.1.1",1273,818536,"Diaphragm"
"F5.B002762.3_39_F.1.1",2615,134118,"Diaphragm"
"F5.D042105.3_11_M.1.1",2265,799011,"Diaphragm"
"F5.MAA001454.3_38_F.1.1",1719,999890,"Diaphragm"
"F6.B002762.3_39_F.1.1",2324,141974,"Diaphragm"
"F6.D042105.3_11_M.1.1",1451,461533,"Diaphragm"
"F6.D042180.3_10_M.1.1",2179,136726,"Diaphragm"
"F7.B002762.3_39_F.1.1",2099,244341,"Diaphragm"
"F8.B002762.3_39_F.1.1",2355,234653,"Diaphragm"
"F8.D042105.3_11_M.1.1",2891,827528,"Diaphragm"
"F9.D042105.3_11_M.1.1",1679,671340,"Diaphragm"
"G1.B002762.3_39_F.1.1",2135,223129,"Diaphragm"
"G1.D042105.3_11_M.1.1",1450,549425,"Diaphragm"
"G1.MAA001454.3_38_F.1.1",1332,760072,"Diaphragm"
"G10.B002762.3_39_F.1.1",2255,259587,"Diaphragm"
"G10.D042105.3_11_M.1.1",1969,560505,"Diaphragm"
"G10.MAA001454.3_38_F.1.1",1250,587738,"Diaphragm"
"G11.B002762.3_39_F.1.1",1671,156367,"Diaphragm"
"G11.D042105.3_11_M.1.1",2310,662423,"Diaphragm"
"G12.D042105.3_11_M.1.1",1534,586581,"Diaphragm"
"G13.B002762.3_39_F.1.1",1993,136845,"Diaphragm"
"G13.D042105.3_11_M.1.1",1456,589892,"Diaphragm"
"G13.MAA001454.3_38_F.1.1",1923,898646,"Diaphragm"
"G14.D042105.3_11_M.1.1",1926,671914,"Diaphragm"
"G14.MAA001454.3_38_F.1.1",1644,791394,"Diaphragm"
"G15.B002762.3_39_F.1.1",1649,167785,"Diaphragm"
"G15.D042105.3_11_M.1.1",2292,728705,"Diaphragm"
"G15.MAA001454.3_38_F.1.1",1528,745996,"Diaphragm"
"G16.B002762.3_39_F.1.1",1966,259690,"Diaphragm"
"G16.D042105.3_11_M.1.1",1399,268540,"Diaphragm"
"G17.B002762.3_39_F.1.1",1817,190963,"Diaphragm"
"G17.D042105.3_11_M.1.1",2191,689933,"Diaphragm"
"G18.B002762.3_39_F.1.1",2115,211953,"Diaphragm"
"G18.D042105.3_11_M.1.1",1662,590838,"Diaphragm"
"G18.MAA001454.3_38_F.1.1",1701,866552,"Diaphragm"
"G19.B002762.3_39_F.1.1",1892,194385,"Diaphragm"
"G2.B002762.3_39_F.1.1",1723,188608,"Diaphragm"
"G2.D042105.3_11_M.1.1",1930,762872,"Diaphragm"
"G2.D042180.3_10_M.1.1",1644,111570,"Diaphragm"
"G2.MAA001454.3_38_F.1.1",1589,517205,"Diaphragm"
"G20.B002762.3_39_F.1.1",1623,261559,"Diaphragm"
"G20.D042105.3_11_M.1.1",1510,526480,"Diaphragm"
"G21.B002762.3_39_F.1.1",1960,199456,"Diaphragm"
"G21.D042105.3_11_M.1.1",1649,565451,"Diaphragm"
"G21.MAA001454.3_38_F.1.1",1229,763057,"Diaphragm"
"G22.B002762.3_39_F.1.1",1877,291158,"Diaphragm"
"G22.D042105.3_11_M.1.1",1451,426196,"Diaphragm"
"G22.MAA001454.3_38_F.1.1",1543,913812,"Diaphragm"
"G3.B002762.3_39_F.1.1",1824,206639,"Diaphragm"
"G3.D042105.3_11_M.1.1",1690,582636,"Diaphragm"
"G3.MAA001454.3_38_F.1.1",1362,781666,"Diaphragm"
"G4.B002762.3_39_F.1.1",1923,163997,"Diaphragm"
"G4.D042105.3_11_M.1.1",1974,667408,"Diaphragm"
"G5.B002762.3_39_F.1.1",1766,179679,"Diaphragm"
"G5.D042105.3_11_M.1.1",1464,517162,"Diaphragm"
"G5.MAA001454.3_38_F.1.1",1295,740046,"Diaphragm"
"G6.B002762.3_39_F.1.1",1818,241418,"Diaphragm"
"G6.D042105.3_11_M.1.1",1550,419178,"Diaphragm"
"G6.MAA001454.3_38_F.1.1",1314,784597,"Diaphragm"
"G7.B002762.3_39_F.1.1",1760,174849,"Diaphragm"
"G7.D042105.3_11_M.1.1",1393,447831,"Diaphragm"
"G8.B002762.3_39_F.1.1",1425,93872,"Diaphragm"
"G8.D042105.3_11_M.1.1",1677,603445,"Diaphragm"
"G8.MAA001454.3_38_F.1.1",1416,735352,"Diaphragm"
"G9.B002762.3_39_F.1.1",1769,223551,"Diaphragm"
"G9.D042105.3_11_M.1.1",1613,530915,"Diaphragm"
"G9.MAA001454.3_38_F.1.1",1250,779908,"Diaphragm"
"H1.B002762.3_39_F.1.1",2053,137868,"Diaphragm"
"H1.D042105.3_11_M.1.1",1452,494799,"Diaphragm"
"H1.D042180.3_10_M.1.1",2140,166490,"Diaphragm"
"H1.MAA001454.3_38_F.1.1",1435,721257,"Diaphragm"
"H10.B002762.3_39_F.1.1",2209,274358,"Diaphragm"
"H10.D042105.3_11_M.1.1",1662,524644,"Diaphragm"
"H10.D042180.3_10_M.1.1",2506,147720,"Diaphragm"
"H10.MAA001454.3_38_F.1.1",1450,728155,"Diaphragm"
"H11.D042105.3_11_M.1.1",1931,752291,"Diaphragm"
"H12.D042105.3_11_M.1.1",1620,598568,"Diaphragm"
"H12.MAA001454.3_38_F.1.1",1442,819582,"Diaphragm"
"H13.B002762.3_39_F.1.1",1853,356077,"Diaphragm"
"H13.D042105.3_11_M.1.1",1597,551323,"Diaphragm"
"H14.B002762.3_39_F.1.1",1616,323879,"Diaphragm"
"H14.D042105.3_11_M.1.1",2000,718452,"Diaphragm"
"H15.B002762.3_39_F.1.1",1947,290424,"Diaphragm"
"H15.D042105.3_11_M.1.1",1751,613249,"Diaphragm"
"H16.B002762.3_39_F.1.1",1991,357948,"Diaphragm"
"H16.D042105.3_11_M.1.1",1783,725678,"Diaphragm"
"H17.B002762.3_39_F.1.1",1738,270056,"Diaphragm"
"H17.D042105.3_11_M.1.1",1989,609022,"Diaphragm"
"H18.B002762.3_39_F.1.1",1800,161429,"Diaphragm"
"H18.D042105.3_11_M.1.1",2536,823577,"Diaphragm"
"H18.MAA001454.3_38_F.1.1",1392,662671,"Diaphragm"
"H19.B002762.3_39_F.1.1",2373,283301,"Diaphragm"
"H19.D042105.3_11_M.1.1",1563,417105,"Diaphragm"
"H2.B002762.3_39_F.1.1",1883,249086,"Diaphragm"
"H2.D042105.3_11_M.1.1",1782,648947,"Diaphragm"
"H2.D042180.3_10_M.1.1",1891,88274,"Diaphragm"
"H2.MAA001454.3_38_F.1.1",1193,696396,"Diaphragm"
"H20.B002762.3_39_F.1.1",2063,202100,"Diaphragm"
"H20.D042105.3_11_M.1.1",2110,561259,"Diaphragm"
"H21.B002762.3_39_F.1.1",1942,250779,"Diaphragm"
"H21.D042105.3_11_M.1.1",2313,652345,"Diaphragm"
"H21.D042180.3_10_M.1.1",2417,192172,"Diaphragm"
"H21.MAA001454.3_38_F.1.1",2019,880759,"Diaphragm"
"H22.B002762.3_39_F.1.1",2191,281833,"Diaphragm"
"H22.D042105.3_11_M.1.1",1504,536927,"Diaphragm"
"H22.D042180.3_10_M.1.1",1769,141305,"Diaphragm"
"H22.MAA001454.3_38_F.1.1",1245,665349,"Diaphragm"
