"","nGene","nReads","orig.ident"
"D9.B002428.3_38_F.1.1",1886,963449,"Heart"
"D9.MAA000399.3_9_M.1.1",3844,1850586,"Heart"
"D9.MAA000452.3_8_M.1.1",2646,924086,"Heart"
"D9.MAA000587.3_8_M.1.1",3339,1790137,"Heart"
"D9.MAA000903.3_11_M.1.1",1789,2070803,"Heart"
"D9.MAA000920.3_11_M.1.1",2450,1054773,"Heart"
"D9.MAA000936.3_9_M.1.1",3318,536145,"Heart"
"D9.MAA100037.3_11_M.1.1",597,65366,"Heart"
"E1.B002010.3_39_F.1.1",2805,599152,"Heart"
"E1.B002423.3_39_F.1.1",2871,1177810,"Heart"
"E1.B002427.3_39_F.1.1",3619,776680,"Heart"
"E1.B002428.3_38_F.1.1",1704,665176,"Heart"
"E1.MAA000400.3_8_M.1.1",3552,1009419,"Heart"
"E1.MAA000452.3_8_M.1.1",1653,226965,"Heart"
"E1.MAA000586.3_8_M.1.1",3922,1015002,"Heart"
"E1.MAA000589.3_9_M.1.1",2421,182642,"Heart"
"E1.MAA000920.3_11_M.1.1",2267,583658,"Heart"
"E1.MAA100037.3_10_M.1.1",6098,1178101,"Heart"
"E1.MAA100096.3_38_F.1.1",5934,889131,"Heart"
"E1.MAA100097.3_38_F.1.1",1919,181662,"Heart"
"E10.B000633.3_56_F.1.1",3052,874044,"Heart"
"E10.B000636.3_56_F.1.1",1658,418177,"Heart"
"E10.B002010.3_39_F.1.1",3932,1030826,"Heart"
"E10.B002421.3_39_F.1.1",1365,429421,"Heart"
"E10.B002427.3_39_F.1.1",3007,808737,"Heart"
"E10.B002428.3_38_F.1.1",2008,816671,"Heart"
"E10.B002429.3_38_F.1.1",2269,784016,"Heart"
"E10.MAA000398.3_9_M.1.1",3432,342753,"Heart"
"E10.MAA000452.3_8_M.1.1",1988,388543,"Heart"
"E10.MAA000589.3_9_M.1.1",2630,498837,"Heart"
"E10.MAA000920.3_11_M.1.1",3478,1549159,"Heart"
"E10.MAA000936.3_9_M.1.1",2651,344490,"Heart"
"E11.B000633.3_56_F.1.1",3293,1210131,"Heart"
"E11.B000634.3_56_F.1.1",3207,598046,"Heart"
"E11.B000636.3_56_F.1.1",2062,1477714,"Heart"
"E11.B002010.3_39_F.1.1",2422,1133354,"Heart"
"E11.B002423.3_39_F.1.1",3777,1363502,"Heart"
"E11.B002427.3_39_F.1.1",2391,896584,"Heart"
"E11.B002428.3_38_F.1.1",1631,766760,"Heart"
"E11.MAA000398.3_9_M.1.1",3352,361547,"Heart"
"E11.MAA000587.3_8_M.1.1",3344,1589362,"Heart"
"E11.MAA000918.3_10_M.1.1",2708,625926,"Heart"
"E11.MAA100037.3_11_M.1.1",835,138966,"Heart"
"E12.B000412.3_56_F.1.1",1128,1025378,"Heart"
"E12.B000633.3_56_F.1.1",2595,389969,"Heart"
"E12.B000634.3_56_F.1.1",2057,448393,"Heart"
"E12.B002010.3_39_F.1.1",2352,1398582,"Heart"
"E12.B002011.3_38_F.1.1",1482,1100464,"Heart"
"E12.B002421.3_39_F.1.1",1663,1174626,"Heart"
"E12.B002423.3_39_F.1.1",2561,1180375,"Heart"
"E12.B002427.3_39_F.1.1",2571,939435,"Heart"
"E12.B002428.3_38_F.1.1",1736,679199,"Heart"
"E12.B002429.3_38_F.1.1",1210,671741,"Heart"
"E12.MAA000398.3_9_M.1.1",4892,357622,"Heart"
"E12.MAA000586.3_8_M.1.1",2958,1559538,"Heart"
"E12.MAA000903.3_11_M.1.1",2739,1203501,"Heart"
"E13.B000412.3_56_F.1.1",3135,1216036,"Heart"
"E13.B000633.3_56_F.1.1",2742,617611,"Heart"
"E13.B002010.3_39_F.1.1",3144,1058401,"Heart"
"E13.B002423.3_39_F.1.1",2744,1084016,"Heart"
"E13.B002427.3_39_F.1.1",3510,963076,"Heart"
"E13.B002428.3_38_F.1.1",2077,876366,"Heart"
"E13.B002429.3_38_F.1.1",1368,601872,"Heart"
"E13.MAA000398.3_9_M.1.1",2720,413154,"Heart"
"E13.MAA000452.3_8_M.1.1",3502,1028395,"Heart"
"E13.MAA000586.3_8_M.1.1",2312,645988,"Heart"
"E13.MAA000589.3_9_M.1.1",2268,504422,"Heart"
"E13.MAA000903.3_11_M.1.1",1369,593942,"Heart"
"E13.MAA000919.3_10_M.1.1",5073,1661495,"Heart"
"E13.MAA000920.3_11_M.1.1",2042,868717,"Heart"
"E14.B000633.3_56_F.1.1",2789,847237,"Heart"
"E14.B000634.3_56_F.1.1",3277,623390,"Heart"
"E14.B002010.3_39_F.1.1",3677,895686,"Heart"
"E14.B002423.3_39_F.1.1",2523,1138591,"Heart"
"E14.B002427.3_39_F.1.1",3158,1058553,"Heart"
"E14.B002428.3_38_F.1.1",1853,622163,"Heart"
"E14.B002429.3_38_F.1.1",895,552482,"Heart"
"E14.MAA000398.3_9_M.1.1",4263,392779,"Heart"
"E14.MAA000586.3_8_M.1.1",2664,1125056,"Heart"
"E14.MAA000587.3_8_M.1.1",5150,1702542,"Heart"
"E14.MAA000898.3_11_M.1.1",2827,1128954,"Heart"
"E14.MAA000903.3_11_M.1.1",3347,2334308,"Heart"
"E15.B000412.3_56_F.1.1",1523,1319862,"Heart"
"E15.B000633.3_56_F.1.1",2660,674628,"Heart"
"E15.B002010.3_39_F.1.1",3624,490340,"Heart"
"E15.B002421.3_39_F.1.1",2728,1234846,"Heart"
"E15.B002427.3_39_F.1.1",2801,1206240,"Heart"
"E15.B002428.3_38_F.1.1",1290,555349,"Heart"
"E15.MAA000398.3_9_M.1.1",4484,375178,"Heart"
"E15.MAA000452.3_8_M.1.1",2626,583529,"Heart"
"E15.MAA000586.3_8_M.1.1",3100,1468440,"Heart"
"E16.B000633.3_56_F.1.1",2171,437373,"Heart"
"E16.B002010.3_39_F.1.1",2188,846994,"Heart"
"E16.B002011.3_38_F.1.1",2338,1399955,"Heart"
"E16.B002421.3_39_F.1.1",1434,435209,"Heart"
"E16.B002427.3_39_F.1.1",2982,1384334,"Heart"
"E16.B002428.3_38_F.1.1",2171,1121611,"Heart"
"E16.B002429.3_38_F.1.1",988,681866,"Heart"
"E16.MAA000398.3_9_M.1.1",2140,181622,"Heart"
"E16.MAA000399.3_9_M.1.1",1855,333703,"Heart"
"E16.MAA000901.3_10_M.1.1",3220,1262896,"Heart"
"E16.MAA000917.3_11_M.1.1",1986,283299,"Heart"
"E17.B000412.3_56_F.1.1",914,166027,"Heart"
"E17.B000633.3_56_F.1.1",2731,891751,"Heart"
"E17.B000636.3_56_F.1.1",1730,1423130,"Heart"
"E17.B002010.3_39_F.1.1",3697,1176047,"Heart"
"E17.B002011.3_38_F.1.1",2074,1360046,"Heart"
"E17.B002427.3_39_F.1.1",3806,1392233,"Heart"
"E17.B002428.3_38_F.1.1",1865,610676,"Heart"
"E17.B002429.3_38_F.1.1",1018,607871,"Heart"
"E17.MAA000398.3_9_M.1.1",2602,343740,"Heart"
"E17.MAA000399.3_9_M.1.1",4990,2466438,"Heart"
"E17.MAA000587.3_8_M.1.1",874,193370,"Heart"
"E17.MAA000901.3_10_M.1.1",1994,848394,"Heart"
"E17.MAA000919.3_10_M.1.1",4658,1854648,"Heart"
"E18.B002010.3_39_F.1.1",3615,825917,"Heart"
"E18.B002423.3_39_F.1.1",1686,619027,"Heart"
"E18.B002427.3_39_F.1.1",2528,1285759,"Heart"
"E18.B002428.3_38_F.1.1",1968,904451,"Heart"
"E18.B002429.3_38_F.1.1",925,382189,"Heart"
"E18.MAA000399.3_9_M.1.1",4772,2290169,"Heart"
"E18.MAA000903.3_11_M.1.1",3229,2285641,"Heart"
"E18.MAA000918.3_10_M.1.1",2801,438154,"Heart"
"E18.MAA000920.3_11_M.1.1",2486,1656145,"Heart"
"E19.B000633.3_56_F.1.1",2431,437287,"Heart"
"E19.B000634.3_56_F.1.1",2545,100522,"Heart"
"E19.B002010.3_39_F.1.1",3436,1722121,"Heart"
"E19.B002423.3_39_F.1.1",1923,743319,"Heart"
"E19.B002427.3_39_F.1.1",2084,1437033,"Heart"
"E19.B002428.3_38_F.1.1",1918,906880,"Heart"
"E19.MAA000398.3_9_M.1.1",4675,556014,"Heart"
"E19.MAA000399.3_9_M.1.1",4652,2188301,"Heart"
"E19.MAA000400.3_8_M.1.1",3464,463865,"Heart"
"E19.MAA000452.3_8_M.1.1",1455,281195,"Heart"
"E19.MAA000586.3_8_M.1.1",2550,1532675,"Heart"
"E19.MAA000587.3_8_M.1.1",2112,540357,"Heart"
"E19.MAA000918.3_10_M.1.1",3048,460860,"Heart"
"E19.MAA000936.3_9_M.1.1",2870,336269,"Heart"
"E2.B000412.3_56_F.1.1",1708,426145,"Heart"
"E2.B000634.3_56_F.1.1",3329,827699,"Heart"
"E2.B002010.3_39_F.1.1",2013,297584,"Heart"
"E2.B002428.3_38_F.1.1",2133,760115,"Heart"
"E2.MAA000400.3_8_M.1.1",3812,1333540,"Heart"
"E2.MAA000452.3_8_M.1.1",4754,1226374,"Heart"
"E2.MAA000589.3_9_M.1.1",2374,340707,"Heart"
"E2.MAA000903.3_11_M.1.1",3362,2363978,"Heart"
"E2.MAA100096.3_38_F.1.1",5405,629320,"Heart"
"E20.B000633.3_56_F.1.1",3567,889890,"Heart"
"E20.B000634.3_56_F.1.1",3617,897855,"Heart"
"E20.B002010.3_39_F.1.1",3221,2104438,"Heart"
"E20.B002011.3_38_F.1.1",2187,1464994,"Heart"
"E20.B002423.3_39_F.1.1",3511,1438248,"Heart"
"E20.B002427.3_39_F.1.1",2505,1691145,"Heart"
"E20.B002428.3_38_F.1.1",2280,882241,"Heart"
"E20.B002429.3_38_F.1.1",689,271332,"Heart"
"E20.MAA000587.3_8_M.1.1",3477,1387070,"Heart"
"E20.MAA000901.3_10_M.1.1",997,219446,"Heart"
"E20.MAA000920.3_11_M.1.1",1957,853831,"Heart"
"E21.B000412.3_56_F.1.1",1137,279591,"Heart"
"E21.B000633.3_56_F.1.1",2866,783988,"Heart"
"E21.B002010.3_39_F.1.1",3340,1207206,"Heart"
"E21.B002011.3_38_F.1.1",1747,1068559,"Heart"
"E21.B002421.3_39_F.1.1",1750,430710,"Heart"
"E21.B002423.3_39_F.1.1",3088,1159956,"Heart"
"E21.B002427.3_39_F.1.1",2805,1572883,"Heart"
"E21.B002428.3_38_F.1.1",1854,864358,"Heart"
"E21.MAA000398.3_9_M.1.1",3968,522559,"Heart"
"E21.MAA000399.3_9_M.1.1",5596,2059386,"Heart"
"E21.MAA000452.3_8_M.1.1",3961,1094571,"Heart"
"E21.MAA000920.3_11_M.1.1",2559,1269427,"Heart"
"E21.MAA000936.3_9_M.1.1",1941,99027,"Heart"
"E22.B000412.3_56_F.1.1",2772,973142,"Heart"
"E22.B000633.3_56_F.1.1",2691,933671,"Heart"
"E22.B000634.3_56_F.1.1",2896,634977,"Heart"
"E22.B002010.3_39_F.1.1",3627,688289,"Heart"
"E22.B002011.3_38_F.1.1",2004,1509648,"Heart"
"E22.B002423.3_39_F.1.1",2123,557814,"Heart"
"E22.B002427.3_39_F.1.1",1524,1515963,"Heart"
"E22.B002428.3_38_F.1.1",1616,760093,"Heart"
"E22.B002429.3_38_F.1.1",1099,720089,"Heart"
"E22.MAA000398.3_9_M.1.1",4680,346160,"Heart"
"E22.MAA000400.3_8_M.1.1",3641,288187,"Heart"
"E22.MAA000587.3_8_M.1.1",3215,798417,"Heart"
"E22.MAA000917.3_11_M.1.1",1645,257066,"Heart"
"E22.MAA000919.3_10_M.1.1",5582,1806737,"Heart"
"E3.B000633.3_56_F.1.1",3469,687466,"Heart"
"E3.B000634.3_56_F.1.1",3303,939961,"Heart"
"E3.B002011.3_38_F.1.1",1867,1198174,"Heart"
"E3.B002423.3_39_F.1.1",2242,788345,"Heart"
"E3.B002427.3_39_F.1.1",3030,1178005,"Heart"
"E3.MAA000400.3_8_M.1.1",2092,452510,"Heart"
"E3.MAA000452.3_8_M.1.1",3158,705161,"Heart"
"E3.MAA000586.3_8_M.1.1",3476,2267269,"Heart"
"E3.MAA000898.3_11_M.1.1",919,272397,"Heart"
"E3.MAA000903.3_11_M.1.1",3484,1192205,"Heart"
"E3.MAA100097.3_38_F.1.1",4929,943426,"Heart"
"E4.B000633.3_56_F.1.1",3822,552447,"Heart"
"E4.B000634.3_56_F.1.1",3590,600277,"Heart"
"E4.B000636.3_56_F.1.1",3117,1835300,"Heart"
"E4.B002010.3_39_F.1.1",2823,797259,"Heart"
"E4.B002011.3_38_F.1.1",1383,1025715,"Heart"
"E4.B002423.3_39_F.1.1",2048,717680,"Heart"
"E4.B002427.3_39_F.1.1",1605,734497,"Heart"
"E4.B002428.3_38_F.1.1",1570,729697,"Heart"
"E4.MAA000400.3_8_M.1.1",3877,1017671,"Heart"
"E4.MAA000452.3_8_M.1.1",3686,1093913,"Heart"
"E4.MAA000586.3_8_M.1.1",3099,1334671,"Heart"
"E4.MAA000589.3_9_M.1.1",1366,135265,"Heart"
"E4.MAA000919.3_10_M.1.1",4149,1455415,"Heart"
"E4.MAA000920.3_11_M.1.1",1908,667268,"Heart"
"E5.B000633.3_56_F.1.1",2655,692268,"Heart"
"E5.B002010.3_39_F.1.1",2892,790444,"Heart"
"E5.B002421.3_39_F.1.1",1830,788046,"Heart"
"E5.B002423.3_39_F.1.1",1956,868933,"Heart"
"E5.B002427.3_39_F.1.1",2761,663081,"Heart"
"E5.B002428.3_38_F.1.1",1873,815533,"Heart"
"E5.MAA000400.3_8_M.1.1",4236,635826,"Heart"
"E5.MAA000452.3_8_M.1.1",3491,358832,"Heart"
"E5.MAA000586.3_8_M.1.1",1592,432592,"Heart"
"E5.MAA000589.3_9_M.1.1",4024,770010,"Heart"
"E5.MAA000903.3_11_M.1.1",1073,292357,"Heart"
"E5.MAA000918.3_10_M.1.1",1461,184849,"Heart"
"E5.MAA100037.3_10_M.1.1",6434,1341678,"Heart"
"E5.MAA100097.3_39_F.1.1",4908,1374751,"Heart"
"E6.B000634.3_56_F.1.1",2874,176885,"Heart"
"E6.B002010.3_39_F.1.1",3507,923263,"Heart"
"E6.B002011.3_38_F.1.1",1515,920113,"Heart"
"E6.B002421.3_39_F.1.1",2037,738745,"Heart"
"E6.B002427.3_39_F.1.1",2591,883449,"Heart"
"E6.MAA000400.3_8_M.1.1",3828,1058577,"Heart"
"E6.MAA000586.3_8_M.1.1",2412,818878,"Heart"
"E6.MAA000587.3_8_M.1.1",3632,1167689,"Heart"
"E6.MAA000919.3_10_M.1.1",4894,1884724,"Heart"
"E6.MAA100037.3_10_M.1.1",2853,1030755,"Heart"
"E6.MAA100096.3_39_F.1.1",3298,983470,"Heart"
"E7.B000633.3_56_F.1.1",3113,1472475,"Heart"
"E7.B002010.3_39_F.1.1",2887,1227290,"Heart"
"E7.B002011.3_38_F.1.1",2003,1395682,"Heart"
"E7.B002423.3_39_F.1.1",2921,989980,"Heart"
"E7.B002427.3_39_F.1.1",2796,1196226,"Heart"
"E7.B002428.3_38_F.1.1",1169,609969,"Heart"
"E7.MAA000398.3_9_M.1.1",3044,244129,"Heart"
"E7.MAA000452.3_8_M.1.1",3938,1144201,"Heart"
"E7.MAA000586.3_8_M.1.1",3329,1673192,"Heart"
"E7.MAA000899.3_10_M.1.1",4119,1287444,"Heart"
"E7.MAA000918.3_10_M.1.1",2843,454099,"Heart"
"E7.MAA100037.3_11_M.1.1",1497,53261,"Heart"
"E7.MAA100096.3_39_F.1.1",4886,601967,"Heart"
"E7.MAA100097.3_39_F.1.1",3644,1226497,"Heart"
"E8.B000412.3_56_F.1.1",1574,1024718,"Heart"
"E8.B000633.3_56_F.1.1",2594,1145647,"Heart"
"E8.B002010.3_39_F.1.1",3353,1389712,"Heart"
"E8.B002421.3_39_F.1.1",1801,825522,"Heart"
"E8.B002423.3_39_F.1.1",2673,1449652,"Heart"
"E8.B002427.3_39_F.1.1",3061,1015435,"Heart"
"E8.B002429.3_38_F.1.1",1533,749475,"Heart"
"E8.MAA000452.3_8_M.1.1",4705,1339859,"Heart"
"E8.MAA000918.3_10_M.1.1",3212,696940,"Heart"
"E8.MAA000936.3_9_M.1.1",2725,666758,"Heart"
"E9.B000636.3_56_F.1.1",1923,1040697,"Heart"
"E9.B002010.3_39_F.1.1",2948,753249,"Heart"
"E9.B002421.3_39_F.1.1",1481,468299,"Heart"
"E9.B002423.3_39_F.1.1",2120,703276,"Heart"
"E9.B002427.3_39_F.1.1",3479,974514,"Heart"
"E9.B002428.3_38_F.1.1",1396,658261,"Heart"
"E9.MAA000398.3_9_M.1.1",3098,303294,"Heart"
"E9.MAA000586.3_8_M.1.1",4228,1603906,"Heart"
"E9.MAA000903.3_11_M.1.1",2611,1396339,"Heart"
"E9.MAA000936.3_9_M.1.1",3696,597736,"Heart"
"E9.MAA100037.3_11_M.1.1",3709,255109,"Heart"
"F1.B000633.3_56_F.1.1",2460,1035032,"Heart"
"F1.B000634.3_56_F.1.1",3604,1471502,"Heart"
"F1.B002010.3_39_F.1.1",2988,615111,"Heart"
"F1.B002421.3_39_F.1.1",1480,310541,"Heart"
"F1.B002423.3_39_F.1.1",1921,521154,"Heart"
"F1.B002427.3_39_F.1.1",3648,868188,"Heart"
"F1.B002428.3_38_F.1.1",2062,874488,"Heart"
"F1.MAA000452.3_8_M.1.1",1177,248447,"Heart"
"F1.MAA000586.3_8_M.1.1",1936,649452,"Heart"
"F1.MAA000918.3_10_M.1.1",1942,303224,"Heart"
"F1.MAA100096.3_38_F.1.1",4703,369836,"Heart"
"F1.MAA100097.3_38_F.1.1",2637,229088,"Heart"
"F10.B000633.3_56_F.1.1",2595,817354,"Heart"
"F10.B002010.3_39_F.1.1",3138,713568,"Heart"
"F10.B002423.3_39_F.1.1",1219,277141,"Heart"
"F10.B002427.3_39_F.1.1",3948,1200505,"Heart"
"F10.B002428.3_38_F.1.1",1927,872987,"Heart"
"F10.B002429.3_38_F.1.1",1703,827746,"Heart"
"F10.MAA000398.3_9_M.1.1",4504,407601,"Heart"
"F10.MAA000399.3_9_M.1.1",4472,3019859,"Heart"
"F10.MAA000589.3_9_M.1.1",2350,467362,"Heart"
"F10.MAA000903.3_11_M.1.1",2928,1833168,"Heart"
"F10.MAA000920.3_11_M.1.1",3507,1216489,"Heart"
"F10.MAA000936.3_9_M.1.1",3670,314219,"Heart"
"F11.B000633.3_56_F.1.1",3070,1419974,"Heart"
"F11.B000636.3_56_F.1.1",1493,1098146,"Heart"
"F11.B002010.3_39_F.1.1",2394,1192467,"Heart"
"F11.B002011.3_38_F.1.1",2784,1208065,"Heart"
"F11.B002423.3_39_F.1.1",2464,1555573,"Heart"
"F11.B002428.3_38_F.1.1",2311,723734,"Heart"
"F11.MAA000587.3_8_M.1.1",3044,1016574,"Heart"
"F11.MAA000901.3_10_M.1.1",2642,793233,"Heart"
"F11.MAA000903.3_11_M.1.1",2653,1222978,"Heart"
"F11.MAA000919.3_10_M.1.1",4127,2003993,"Heart"
"F11.MAA100037.3_11_M.1.1",592,168821,"Heart"
"F12.B000633.3_56_F.1.1",3388,786726,"Heart"
"F12.B002010.3_39_F.1.1",1972,967490,"Heart"
"F12.B002421.3_39_F.1.1",2116,1428725,"Heart"
"F12.B002423.3_39_F.1.1",2186,1383022,"Heart"
"F12.B002427.3_39_F.1.1",2808,937563,"Heart"
"F12.B002428.3_38_F.1.1",1657,795608,"Heart"
"F12.MAA000452.3_8_M.1.1",1639,375956,"Heart"
"F12.MAA000919.3_10_M.1.1",3149,1148732,"Heart"
"F12.MAA000936.3_9_M.1.1",3036,264316,"Heart"
"F13.B000412.3_56_F.1.1",3962,1751542,"Heart"
"F13.B000633.3_56_F.1.1",2458,663013,"Heart"
"F13.B002010.3_39_F.1.1",3465,1484252,"Heart"
"F13.B002011.3_38_F.1.1",1935,1264191,"Heart"
"F13.B002423.3_39_F.1.1",1712,527212,"Heart"
"F13.B002427.3_39_F.1.1",3615,1264782,"Heart"
"F13.B002428.3_38_F.1.1",2311,978692,"Heart"
"F13.MAA000399.3_9_M.1.1",4713,4332252,"Heart"
"F13.MAA000452.3_8_M.1.1",2683,590904,"Heart"
"F13.MAA000901.3_10_M.1.1",3535,1688372,"Heart"
"F13.MAA000936.3_9_M.1.1",3118,336361,"Heart"
"F14.B000633.3_56_F.1.1",1729,583906,"Heart"
"F14.B002010.3_39_F.1.1",3231,887737,"Heart"
"F14.B002423.3_39_F.1.1",1846,844988,"Heart"
"F14.B002427.3_39_F.1.1",3465,888235,"Heart"
"F14.B002428.3_38_F.1.1",1549,732361,"Heart"
"F14.B002429.3_38_F.1.1",849,423542,"Heart"
"F14.MAA000398.3_9_M.1.1",3465,295331,"Heart"
"F14.MAA000586.3_8_M.1.1",2743,1335632,"Heart"
"F14.MAA000587.3_8_M.1.1",2359,461549,"Heart"
"F14.MAA000589.3_9_M.1.1",2000,397965,"Heart"
"F14.MAA000919.3_10_M.1.1",3645,1479511,"Heart"
"F14.MAA000920.3_11_M.1.1",3310,1094590,"Heart"
"F14.MAA000936.3_9_M.1.1",2938,142913,"Heart"
"F15.B000633.3_56_F.1.1",3468,1042780,"Heart"
"F15.B000634.3_56_F.1.1",2634,705503,"Heart"
"F15.B002010.3_39_F.1.1",3198,2006677,"Heart"
"F15.B002421.3_39_F.1.1",1520,803141,"Heart"
"F15.B002423.3_39_F.1.1",2137,923212,"Heart"
"F15.B002427.3_39_F.1.1",2407,1115599,"Heart"
"F15.B002428.3_38_F.1.1",2501,955139,"Heart"
"F15.B002429.3_38_F.1.1",981,250671,"Heart"
"F15.MAA000398.3_9_M.1.1",2589,201674,"Heart"
"F15.MAA000452.3_8_M.1.1",2972,809609,"Heart"
"F15.MAA000586.3_8_M.1.1",3534,1710137,"Heart"
"F15.MAA000589.3_9_M.1.1",2890,572435,"Heart"
"F15.MAA000901.3_10_M.1.1",3518,1405738,"Heart"
"F15.MAA000903.3_11_M.1.1",2099,1450048,"Heart"
"F15.MAA000919.3_10_M.1.1",3139,1148458,"Heart"
"F16.B000633.3_56_F.1.1",2445,1013301,"Heart"
"F16.B002010.3_39_F.1.1",1464,912280,"Heart"
"F16.B002011.3_38_F.1.1",2056,1268891,"Heart"
"F16.B002421.3_39_F.1.1",1892,992275,"Heart"
"F16.B002423.3_39_F.1.1",3408,785316,"Heart"
"F16.B002428.3_38_F.1.1",1771,742299,"Heart"
"F16.B002429.3_38_F.1.1",995,420340,"Heart"
"F16.MAA000398.3_9_M.1.1",3351,368835,"Heart"
"F16.MAA000452.3_8_M.1.1",3006,647597,"Heart"
"F16.MAA000587.3_8_M.1.1",1583,65771,"Heart"
"F16.MAA000901.3_10_M.1.1",2642,1259448,"Heart"
"F17.B000633.3_56_F.1.1",2333,679255,"Heart"
"F17.B000636.3_56_F.1.1",1707,1411633,"Heart"
"F17.B002010.3_39_F.1.1",2914,960485,"Heart"
"F17.B002011.3_38_F.1.1",1781,1344000,"Heart"
"F17.B002423.3_39_F.1.1",1148,529035,"Heart"
"F17.B002427.3_39_F.1.1",2192,878798,"Heart"
"F17.B002428.3_38_F.1.1",1890,1069242,"Heart"
"F17.B002429.3_38_F.1.1",896,583484,"Heart"
"F17.MAA000398.3_9_M.1.1",2428,249182,"Heart"
"F17.MAA000903.3_11_M.1.1",2292,1407042,"Heart"
"F17.MAA000917.3_11_M.1.1",1622,99788,"Heart"
"F18.B000412.3_56_F.1.1",1742,803141,"Heart"
"F18.B000633.3_56_F.1.1",1366,319483,"Heart"
"F18.B002010.3_39_F.1.1",3219,1048203,"Heart"
"F18.B002421.3_39_F.1.1",1432,441944,"Heart"
"F18.B002423.3_39_F.1.1",2651,1149621,"Heart"
"F18.B002427.3_39_F.1.1",2269,1143164,"Heart"
"F18.B002428.3_38_F.1.1",2239,860853,"Heart"
"F18.B002429.3_38_F.1.1",628,232812,"Heart"
"F18.MAA000452.3_8_M.1.1",2471,635300,"Heart"
"F18.MAA000586.3_8_M.1.1",2251,872098,"Heart"
"F18.MAA000589.3_9_M.1.1",1841,362508,"Heart"
"F18.MAA000918.3_10_M.1.1",3524,575748,"Heart"
"F18.MAA000936.3_9_M.1.1",5422,515113,"Heart"
"F19.B002010.3_39_F.1.1",2715,1534930,"Heart"
"F19.B002423.3_39_F.1.1",2885,1374938,"Heart"
"F19.B002427.3_39_F.1.1",2411,1527366,"Heart"
"F19.B002428.3_38_F.1.1",2058,1016141,"Heart"
"F19.MAA000398.3_9_M.1.1",5086,372992,"Heart"
"F19.MAA000400.3_8_M.1.1",4003,558074,"Heart"
"F19.MAA000452.3_8_M.1.1",3831,1285275,"Heart"
"F19.MAA000586.3_8_M.1.1",1826,916802,"Heart"
"F2.B000633.3_56_F.1.1",2305,538832,"Heart"
"F2.B000634.3_56_F.1.1",2552,549545,"Heart"
"F2.B002010.3_39_F.1.1",2344,509501,"Heart"
"F2.B002421.3_39_F.1.1",2214,514896,"Heart"
"F2.B002423.3_39_F.1.1",2742,802194,"Heart"
"F2.B002427.3_39_F.1.1",3330,788116,"Heart"
"F2.B002428.3_38_F.1.1",1886,1047641,"Heart"
"F2.MAA000400.3_8_M.1.1",4293,802716,"Heart"
"F2.MAA000586.3_8_M.1.1",2707,1262679,"Heart"
"F2.MAA000589.3_9_M.1.1",1994,302775,"Heart"
"F2.MAA000919.3_10_M.1.1",3098,1173636,"Heart"
"F2.MAA000920.3_11_M.1.1",2569,1249743,"Heart"
"F2.MAA000936.3_9_M.1.1",4653,1435103,"Heart"
"F2.MAA100096.3_38_F.1.1",5371,500116,"Heart"
"F20.B000633.3_56_F.1.1",3308,954080,"Heart"
"F20.B002010.3_39_F.1.1",3057,1451615,"Heart"
"F20.B002421.3_39_F.1.1",1882,1066567,"Heart"
"F20.B002423.3_39_F.1.1",2185,959599,"Heart"
"F20.B002427.3_39_F.1.1",1916,1365580,"Heart"
"F20.B002428.3_38_F.1.1",2290,872568,"Heart"
"F20.B002429.3_38_F.1.1",947,432056,"Heart"
"F20.MAA000398.3_9_M.1.1",4719,412748,"Heart"
"F20.MAA000586.3_8_M.1.1",2365,1596657,"Heart"
"F20.MAA000589.3_9_M.1.1",1773,241578,"Heart"
"F20.MAA000936.3_9_M.1.1",3313,291174,"Heart"
"F21.B000412.3_56_F.1.1",784,182030,"Heart"
"F21.B000633.3_56_F.1.1",1910,705077,"Heart"
"F21.B000634.3_56_F.1.1",2819,757646,"Heart"
"F21.B002010.3_39_F.1.1",3038,454057,"Heart"
"F21.B002423.3_39_F.1.1",2305,883094,"Heart"
"F21.B002427.3_39_F.1.1",1616,1356574,"Heart"
"F21.B002428.3_38_F.1.1",1859,814395,"Heart"
"F21.B002429.3_38_F.1.1",930,484169,"Heart"
"F21.MAA000400.3_8_M.1.1",4238,365656,"Heart"
"F21.MAA000452.3_8_M.1.1",4808,1239857,"Heart"
"F21.MAA000586.3_8_M.1.1",3009,1321120,"Heart"
"F21.MAA000589.3_9_M.1.1",1929,329909,"Heart"
"F21.MAA000901.3_10_M.1.1",2394,773773,"Heart"
"F21.MAA000903.3_11_M.1.1",2644,1208786,"Heart"
"F22.B000634.3_56_F.1.1",3481,1327900,"Heart"
"F22.B002010.3_39_F.1.1",2153,302022,"Heart"
"F22.B002427.3_39_F.1.1",1648,1557265,"Heart"
"F22.B002428.3_38_F.1.1",1571,872764,"Heart"
"F22.B002429.3_38_F.1.1",924,450314,"Heart"
"F22.MAA000399.3_9_M.1.1",4377,2232675,"Heart"
"F22.MAA000400.3_8_M.1.1",3015,374992,"Heart"
"F22.MAA000589.3_9_M.1.1",3540,511897,"Heart"
"F22.MAA000899.3_10_M.1.1",2785,720279,"Heart"
"F22.MAA000901.3_10_M.1.1",1893,511699,"Heart"
"F22.MAA000919.3_10_M.1.1",3611,1550342,"Heart"
"F22.MAA000920.3_11_M.1.1",3260,1319309,"Heart"
