"","nGene","nReads","orig.ident"
"P8.MAA000526.3_9_M.1.1",2746,358150,"Lung"
"A9.MAA000526.3_9_M.1.1",1663,355656,"Lung"
"H22.MAA000526.3_9_M.1.1",1468,675183,"Lung"
"J8.MAA000526.3_9_M.1.1",1904,518425,"Lung"
"L2.MAA000526.3_9_M.1.1",3462,999561,"Lung"
"M13.MAA000526.3_9_M.1.1",2895,776553,"Lung"
"O5.MAA000526.3_9_M.1.1",2707,332774,"Lung"
"P10.MAA000526.3_9_M.1.1",3456,639752,"Lung"
"A10.MAA000526.3_9_M.1.1",3563,937998,"Lung"
"B20.MAA000526.3_9_M.1.1",1645,184246,"Lung"
"D8.MAA000526.3_9_M.1.1",3092,681941,"Lung"
"E14.MAA000526.3_9_M.1.1",3399,854746,"Lung"
"G9.MAA000526.3_9_M.1.1",2001,505766,"Lung"
"A11.MAA000526.3_9_M.1.1",3442,1162996,"Lung"
"O6.MAA000526.3_9_M.1.1",2293,474920,"Lung"
"P11.MAA000526.3_9_M.1.1",2269,444377,"Lung"
"A12.MAA000526.3_9_M.1.1",4263,1143747,"Lung"
"C2.MAA000526.3_9_M.1.1",4122,1610761,"Lung"
"B21.MAA000526.3_9_M.1.1",2120,653017,"Lung"
"D10.MAA000526.3_9_M.1.1",4230,1120445,"Lung"
"F1.MAA000526.3_9_M.1.1",1751,594198,"Lung"
"G11.MAA000526.3_9_M.1.1",2012,517732,"Lung"
"D9.MAA000526.3_9_M.1.1",3333,768715,"Lung"
"E19.MAA000526.3_9_M.1.1",3469,1291145,"Lung"
"G10.MAA000526.3_9_M.1.1",3328,1028549,"Lung"
"I1.MAA000526.3_9_M.1.1",2462,524540,"Lung"
"J9.MAA000526.3_9_M.1.1",2271,551241,"Lung"
"I2.MAA000526.3_9_M.1.1",2796,542489,"Lung"
"A13.MAA000526.3_9_M.1.1",4278,1787165,"Lung"
"C3.MAA000526.3_9_M.1.1",2578,865166,"Lung"
"D11.MAA000526.3_9_M.1.1",3102,647908,"Lung"
"F2.MAA000526.3_9_M.1.1",4459,1245281,"Lung"
"G13.MAA000526.3_9_M.1.1",3289,1013078,"Lung"
"J10.MAA000526.3_9_M.1.1",4241,1617933,"Lung"
"I3.MAA000526.3_9_M.1.1",2079,751901,"Lung"
"J11.MAA000526.3_9_M.1.1",4095,706430,"Lung"
"L5.MAA000526.3_9_M.1.1",1411,242332,"Lung"
"L4.MAA000526.3_9_M.1.1",2312,652512,"Lung"
"M18.MAA000526.3_9_M.1.1",2400,505178,"Lung"
"O7.MAA000526.3_9_M.1.1",2597,513608,"Lung"
"P12.MAA000526.3_9_M.1.1",3897,947881,"Lung"
"M19.MAA000526.3_9_M.1.1",2968,654763,"Lung"
"C4.MAA000526.3_9_M.1.1",4284,1043923,"Lung"
"D12.MAA000526.3_9_M.1.1",2627,706472,"Lung"
"F3.MAA000526.3_9_M.1.1",4318,791004,"Lung"
"G14.MAA000526.3_9_M.1.1",3509,753215,"Lung"
"I5.MAA000526.3_9_M.1.1",5590,907697,"Lung"
"O8.MAA000526.3_9_M.1.1",1749,275371,"Lung"
"J13.MAA000526.3_9_M.1.1",2204,554197,"Lung"
"L6.MAA000526.3_9_M.1.1",3945,979180,"Lung"
"P13.MAA000526.3_9_M.1.1",4173,1038877,"Lung"
"A14.MAA000526.3_9_M.1.1",1551,248273,"Lung"
"A17.MAA000526.3_9_M.1.1",1818,593730,"Lung"
"C6.MAA000526.3_9_M.1.1",2131,484787,"Lung"
"D13.MAA000526.3_9_M.1.1",2506,684725,"Lung"
"F4.MAA000526.3_9_M.1.1",6401,1478486,"Lung"
"G17.MAA000526.3_9_M.1.1",1893,398271,"Lung"
"I6.MAA000526.3_9_M.1.1",2924,630750,"Lung"
"M21.MAA000526.3_9_M.1.1",2785,547728,"Lung"
"J19.MAA000526.3_9_M.1.1",2172,869012,"Lung"
"L7.MAA000526.3_9_M.1.1",2537,579829,"Lung"
"O9.MAA000526.3_9_M.1.1",3001,659285,"Lung"
"N1.MAA000526.3_9_M.1.1",2736,448669,"Lung"
"A19.MAA000526.3_9_M.1.1",2116,499655,"Lung"
"C7.MAA000526.3_9_M.1.1",4252,413450,"Lung"
"D14.MAA000526.3_9_M.1.1",4341,1711729,"Lung"
"F5.MAA000526.3_9_M.1.1",2505,901851,"Lung"
"G19.MAA000526.3_9_M.1.1",2249,452108,"Lung"
"I7.MAA000526.3_9_M.1.1",1992,446206,"Lung"
"J21.MAA000526.3_9_M.1.1",2272,708165,"Lung"
"O10.MAA000526.3_9_M.1.1",2441,401294,"Lung"
"L8.MAA000526.3_9_M.1.1",2337,469779,"Lung"
"N2.MAA000526.3_9_M.1.1",3359,1003660,"Lung"
"O11.MAA000526.3_9_M.1.1",2329,470281,"Lung"
"F6.MAA000526.3_9_M.1.1",1940,390228,"Lung"
"G20.MAA000526.3_9_M.1.1",2520,529275,"Lung"
"I9.MAA000526.3_9_M.1.1",2467,342933,"Lung"
"K1.MAA000526.3_9_M.1.1",2822,471223,"Lung"
"L10.MAA000526.3_9_M.1.1",3728,1292723,"Lung"
"A20.MAA000526.3_9_M.1.1",1724,282474,"Lung"
"C8.MAA000526.3_9_M.1.1",3671,610118,"Lung"
"N3.MAA000526.3_9_M.1.1",1893,347265,"Lung"
"A21.MAA000526.3_9_M.1.1",1990,541950,"Lung"
"C9.MAA000526.3_9_M.1.1",3754,869794,"Lung"
"D19.MAA000526.3_9_M.1.1",2993,1231290,"Lung"
"F8.MAA000526.3_9_M.1.1",2736,768242,"Lung"
"G21.MAA000526.3_9_M.1.1",1504,369723,"Lung"
"O12.MAA000526.3_9_M.1.1",3009,587814,"Lung"
"I10.MAA000526.3_9_M.1.1",2691,506724,"Lung"
"P19.MAA000526.3_9_M.1.1",2716,209810,"Lung"
"K2.MAA000526.3_9_M.1.1",3497,757997,"Lung"
"A22.MAA000526.3_9_M.1.1",3913,1200752,"Lung"
"C10.MAA000526.3_9_M.1.1",4016,1002824,"Lung"
"D20.MAA000526.3_9_M.1.1",1867,292362,"Lung"
"F9.MAA000526.3_9_M.1.1",3149,518019,"Lung"
"H1.MAA000526.3_9_M.1.1",3572,561511,"Lung"
"L11.MAA000526.3_9_M.1.1",3862,1144155,"Lung"
"I12.MAA000526.3_9_M.1.1",3231,820240,"Lung"
"K3.MAA000526.3_9_M.1.1",3822,782486,"Lung"
"N4.MAA000526.3_9_M.1.1",1236,252179,"Lung"
"O13.MAA000526.3_9_M.1.1",3170,731928,"Lung"
"P20.MAA000526.3_9_M.1.1",3799,574983,"Lung"
"L12.MAA000526.3_9_M.1.1",5039,1507951,"Lung"
"B1.MAA000526.3_9_M.1.1",3790,1543147,"Lung"
"C11.MAA000526.3_9_M.1.1",3820,1001099,"Lung"
"D21.MAA000526.3_9_M.1.1",3519,817613,"Lung"
"F10.MAA000526.3_9_M.1.1",3280,672545,"Lung"
"H2.MAA000526.3_9_M.1.1",3428,1144637,"Lung"
"N5.MAA000526.3_9_M.1.1",3317,577762,"Lung"
"I13.MAA000526.3_9_M.1.1",1508,183189,"Lung"
"K4.MAA000526.3_9_M.1.1",3867,1115877,"Lung"
"O17.MAA000526.3_9_M.1.1",768,120745,"Lung"
"P21.MAA000526.3_9_M.1.1",2648,229161,"Lung"
"L13.MAA000526.3_9_M.1.1",2621,792639,"Lung"
"B2.MAA000526.3_9_M.1.1",1016,306907,"Lung"
"C12.MAA000526.3_9_M.1.1",2574,623883,"Lung"
"D22.MAA000526.3_9_M.1.1",1724,620542,"Lung"
"F11.MAA000526.3_9_M.1.1",2157,473199,"Lung"
"H3.MAA000526.3_9_M.1.1",4271,1184185,"Lung"
"N7.MAA000526.3_9_M.1.1",2366,509512,"Lung"
"K6.MAA000526.3_9_M.1.1",2690,400605,"Lung"
"L21.MAA000526.3_9_M.1.1",2214,468148,"Lung"
"O18.MAA000526.3_9_M.1.1",3523,716480,"Lung"
"N8.MAA000526.3_9_M.1.1",2445,494082,"Lung"
"B3.MAA000526.3_9_M.1.1",3337,593300,"Lung"
"C13.MAA000526.3_9_M.1.1",2177,341515,"Lung"
"E1.MAA000526.3_9_M.1.1",3889,1744253,"Lung"
"F13.MAA000526.3_9_M.1.1",3809,1064780,"Lung"
"O19.MAA000526.3_9_M.1.1",3450,861044,"Lung"
"H4.MAA000526.3_9_M.1.1",4867,916452,"Lung"
"I17.MAA000526.3_9_M.1.1",2504,580556,"Lung"
"B4.MAA000526.3_9_M.1.1",1318,474514,"Lung"
"C14.MAA000526.3_9_M.1.1",3822,983299,"Lung"
"E2.MAA000526.3_9_M.1.1",2424,765175,"Lung"
"K7.MAA000526.3_9_M.1.1",1919,443893,"Lung"
"F14.MAA000526.3_9_M.1.1",2845,576323,"Lung"
"H6.MAA000526.3_9_M.1.1",2020,595273,"Lung"
"M1.MAA000526.3_9_M.1.1",6126,1219444,"Lung"
"N9.MAA000526.3_9_M.1.1",3106,691923,"Lung"
"O20.MAA000526.3_9_M.1.1",3006,549564,"Lung"
"I18.MAA000526.3_9_M.1.1",3537,755998,"Lung"
"B5.MAA000526.3_9_M.1.1",2909,903251,"Lung"
"K8.MAA000526.3_9_M.1.1",3181,676523,"Lung"
"M2.MAA000526.3_9_M.1.1",1920,709828,"Lung"
"N10.MAA000526.3_9_M.1.1",3306,920838,"Lung"
"O21.MAA000526.3_9_M.1.1",1623,165141,"Lung"
"E3.MAA000526.3_9_M.1.1",4078,851490,"Lung"
"A1.MAA000526.3_9_M.1.1",4457,1956405,"Lung"
"B6.MAA000526.3_9_M.1.1",1593,87869,"Lung"
"C19.MAA000526.3_9_M.1.1",1675,227092,"Lung"
"F19.MAA000526.3_9_M.1.1",2553,559875,"Lung"
"E4.MAA000526.3_9_M.1.1",4706,1629859,"Lung"
"H7.MAA000526.3_9_M.1.1",2501,773025,"Lung"
"I19.MAA000526.3_9_M.1.1",1956,378649,"Lung"
"K9.MAA000526.3_9_M.1.1",1706,397829,"Lung"
"M3.MAA000526.3_9_M.1.1",3668,674476,"Lung"
"N11.MAA000526.3_9_M.1.1",4237,1270964,"Lung"
"O22.MAA000526.3_9_M.1.1",1992,371080,"Lung"
"F20.MAA000526.3_9_M.1.1",1616,270837,"Lung"
"H8.MAA000526.3_9_M.1.1",1966,403642,"Lung"
"A2.MAA000526.3_9_M.1.1",2265,738502,"Lung"
"B7.MAA000526.3_9_M.1.1",2272,563902,"Lung"
"C20.MAA000526.3_9_M.1.1",3190,972539,"Lung"
"I20.MAA000526.3_9_M.1.1",1584,210719,"Lung"
"K10.MAA000526.3_9_M.1.1",2994,622843,"Lung"
"N12.MAA000526.3_9_M.1.1",4867,1181466,"Lung"
"P1.MAA000526.3_9_M.1.1",2264,177194,"Lung"
"E6.MAA000526.3_9_M.1.1",1950,701634,"Lung"
"A3.MAA000526.3_9_M.1.1",2358,890534,"Lung"
"B8.MAA000526.3_9_M.1.1",2496,501057,"Lung"
"C22.MAA000526.3_9_M.1.1",1668,454274,"Lung"
"G1.MAA000526.3_9_M.1.1",544,112862,"Lung"
"E7.MAA000526.3_9_M.1.1",2517,1493659,"Lung"
"G2.MAA000526.3_9_M.1.1",2514,654321,"Lung"
"H9.MAA000526.3_9_M.1.1",2754,472913,"Lung"
"I21.MAA000526.3_9_M.1.1",2344,437042,"Lung"
"K11.MAA000526.3_9_M.1.1",607,165589,"Lung"
"M5.MAA000526.3_9_M.1.1",3744,1102888,"Lung"
"N13.MAA000526.3_9_M.1.1",3698,792320,"Lung"
"P2.MAA000526.3_9_M.1.1",686,52783,"Lung"
"A4.MAA000526.3_9_M.1.1",3330,1378820,"Lung"
"B9.MAA000526.3_9_M.1.1",2972,949840,"Lung"
"D1.MAA000526.3_9_M.1.1",4219,1343128,"Lung"
"E8.MAA000526.3_9_M.1.1",1141,126689,"Lung"
"G3.MAA000526.3_9_M.1.1",3129,784850,"Lung"
"H11.MAA000526.3_9_M.1.1",4787,412699,"Lung"
"J1.MAA000526.3_9_M.1.1",2041,475179,"Lung"
"K12.MAA000526.3_9_M.1.1",3014,825037,"Lung"
"K13.MAA000526.3_9_M.1.1",2311,490748,"Lung"
"M7.MAA000526.3_9_M.1.1",2333,531086,"Lung"
"N21.MAA000526.3_9_M.1.1",2019,637649,"Lung"
"M6.MAA000526.3_9_M.1.1",1238,320678,"Lung"
"N20.MAA000526.3_9_M.1.1",2674,416938,"Lung"
"P3.MAA000526.3_9_M.1.1",4536,616211,"Lung"
"P4.MAA000526.3_9_M.1.1",3349,380616,"Lung"
"D2.MAA000526.3_9_M.1.1",2552,541458,"Lung"
"E9.MAA000526.3_9_M.1.1",2397,122642,"Lung"
"G4.MAA000526.3_9_M.1.1",4244,1030011,"Lung"
"H12.MAA000526.3_9_M.1.1",4318,1460882,"Lung"
"J2.MAA000526.3_9_M.1.1",3873,937538,"Lung"
"M8.MAA000526.3_9_M.1.1",2761,716285,"Lung"
"N22.MAA000526.3_9_M.1.1",989,208381,"Lung"
"P5.MAA000526.3_9_M.1.1",873,82781,"Lung"
"A5.MAA000526.3_9_M.1.1",2768,415356,"Lung"
"B10.MAA000526.3_9_M.1.1",2637,845155,"Lung"
"H13.MAA000526.3_9_M.1.1",4667,1308886,"Lung"
"J3.MAA000526.3_9_M.1.1",3134,506882,"Lung"
"K19.MAA000526.3_9_M.1.1",529,87320,"Lung"
"M9.MAA000526.3_9_M.1.1",2537,563281,"Lung"
"O1.MAA000526.3_9_M.1.1",2298,341076,"Lung"
"P6.MAA000526.3_9_M.1.1",2578,341231,"Lung"
"A6.MAA000526.3_9_M.1.1",2464,502970,"Lung"
"B11.MAA000526.3_9_M.1.1",4522,1611128,"Lung"
"D3.MAA000526.3_9_M.1.1",4623,886961,"Lung"
"E10.MAA000526.3_9_M.1.1",3463,1252632,"Lung"
"G5.MAA000526.3_9_M.1.1",3544,714773,"Lung"
"A12.MAA000530.3_8_M.1.1",3702,1340160,"Lung"
"B19.MAA000530.3_8_M.1.1",2407,481065,"Lung"
"A14.MAA000530.3_8_M.1.1",3406,979207,"Lung"
"A13.MAA000530.3_8_M.1.1",3172,1147709,"Lung"
"A18.MAA000530.3_8_M.1.1",2332,596324,"Lung"
"A19.MAA000530.3_8_M.1.1",2597,553359,"Lung"
"A20.MAA000530.3_8_M.1.1",2816,1002565,"Lung"
"A21.MAA000530.3_8_M.1.1",1786,556785,"Lung"
"A22.MAA000530.3_8_M.1.1",1890,456930,"Lung"
"B1.MAA000530.3_8_M.1.1",3683,866003,"Lung"
"B2.MAA000530.3_8_M.1.1",3041,781417,"Lung"
"B3.MAA000530.3_8_M.1.1",3341,389567,"Lung"
"B4.MAA000530.3_8_M.1.1",2949,962883,"Lung"
"B6.MAA000530.3_8_M.1.1",2845,729482,"Lung"
"A1.MAA000530.3_8_M.1.1",3617,552077,"Lung"
"B7.MAA000530.3_8_M.1.1",1635,595653,"Lung"
"A2.MAA000530.3_8_M.1.1",4690,861869,"Lung"
"B8.MAA000530.3_8_M.1.1",4295,1616340,"Lung"
"A3.MAA000530.3_8_M.1.1",4096,1192898,"Lung"
"B9.MAA000530.3_8_M.1.1",2650,1236651,"Lung"
"B10.MAA000530.3_8_M.1.1",3760,1841635,"Lung"
"A4.MAA000530.3_8_M.1.1",3431,1613294,"Lung"
"B11.MAA000530.3_8_M.1.1",3128,1259271,"Lung"
"A6.MAA000530.3_8_M.1.1",2757,1068537,"Lung"
"B12.MAA000530.3_8_M.1.1",3671,1685003,"Lung"
"A7.MAA000530.3_8_M.1.1",781,246820,"Lung"
"A8.MAA000530.3_8_M.1.1",3263,1218732,"Lung"
"B13.MAA000530.3_8_M.1.1",1626,424689,"Lung"
"A9.MAA000530.3_8_M.1.1",3136,975332,"Lung"
"A10.MAA000530.3_8_M.1.1",3923,1442228,"Lung"
"B17.MAA000530.3_8_M.1.1",1402,380227,"Lung"
"B14.MAA000530.3_8_M.1.1",4008,1326019,"Lung"
"A11.MAA000530.3_8_M.1.1",2181,1651511,"Lung"
"B18.MAA000530.3_8_M.1.1",2427,880481,"Lung"
"D3.MAA000530.3_8_M.1.1",4100,1288618,"Lung"
"E7.MAA000530.3_8_M.1.1",2657,1313406,"Lung"
"F13.MAA000530.3_8_M.1.1",3723,1218407,"Lung"
"D4.MAA000530.3_8_M.1.1",2161,938432,"Lung"
"H1.MAA000530.3_8_M.1.1",2786,1145693,"Lung"
"E8.MAA000530.3_8_M.1.1",1506,680367,"Lung"
"F14.MAA000530.3_8_M.1.1",3644,1712142,"Lung"
"H2.MAA000530.3_8_M.1.1",3541,1452492,"Lung"
"I8.MAA000530.3_8_M.1.1",1726,740968,"Lung"
"J21.MAA000530.3_8_M.1.1",2343,1135638,"Lung"
"L7.MAA000530.3_8_M.1.1",2238,860387,"Lung"
"M12.MAA000530.3_8_M.1.1",4481,1971461,"Lung"
"N19.MAA000530.3_8_M.1.1",3160,1403718,"Lung"
"P1.MAA000530.3_8_M.1.1",3596,996742,"Lung"
"I9.MAA000530.3_8_M.1.1",1200,362561,"Lung"
"B21.MAA000530.3_8_M.1.1",1643,244463,"Lung"
"D5.MAA000530.3_8_M.1.1",2358,617752,"Lung"
"E9.MAA000530.3_8_M.1.1",1610,659003,"Lung"
"F17.MAA000530.3_8_M.1.1",3017,1110666,"Lung"
"H3.MAA000530.3_8_M.1.1",2941,814355,"Lung"
"K1.MAA000530.3_8_M.1.1",2447,1062062,"Lung"
"I10.MAA000530.3_8_M.1.1",1841,442878,"Lung"
"K2.MAA000530.3_8_M.1.1",3308,882448,"Lung"
"L9.MAA000530.3_8_M.1.1",1833,575815,"Lung"
"L8.MAA000530.3_8_M.1.1",3362,1022769,"Lung"
"M13.MAA000530.3_8_M.1.1",3679,1592878,"Lung"
"N20.MAA000530.3_8_M.1.1",2459,731912,"Lung"
"P2.MAA000530.3_8_M.1.1",3582,905764,"Lung"
"M16.MAA000530.3_8_M.1.1",2638,879294,"Lung"
"D6.MAA000530.3_8_M.1.1",1856,645517,"Lung"
"E10.MAA000530.3_8_M.1.1",2742,1370636,"Lung"
"F18.MAA000530.3_8_M.1.1",2094,760320,"Lung"
"H4.MAA000530.3_8_M.1.1",2137,920463,"Lung"
"K3.MAA000530.3_8_M.1.1",3723,1631707,"Lung"
"L10.MAA000530.3_8_M.1.1",4048,1683194,"Lung"
"M17.MAA000530.3_8_M.1.1",3381,1501130,"Lung"
"N22.MAA000530.3_8_M.1.1",1972,1405325,"Lung"
"P4.MAA000530.3_8_M.1.1",1596,345014,"Lung"
"P3.MAA000530.3_8_M.1.1",1576,274773,"Lung"
"B22.MAA000530.3_8_M.1.1",2201,609940,"Lung"
"H5.MAA000530.3_8_M.1.1",3021,689520,"Lung"
"I12.MAA000530.3_8_M.1.1",3282,1381371,"Lung"
"K4.MAA000530.3_8_M.1.1",2861,382608,"Lung"
"L11.MAA000530.3_8_M.1.1",2383,1005131,"Lung"
"M18.MAA000530.3_8_M.1.1",1997,745924,"Lung"
"O1.MAA000530.3_8_M.1.1",4796,1595923,"Lung"
"P5.MAA000530.3_8_M.1.1",2096,644625,"Lung"
"C1.MAA000530.3_8_M.1.1",3207,1070200,"Lung"
"D7.MAA000530.3_8_M.1.1",1753,601056,"Lung"
"E11.MAA000530.3_8_M.1.1",2635,1344553,"Lung"
"F19.MAA000530.3_8_M.1.1",3333,1513613,"Lung"
"K5.MAA000530.3_8_M.1.1",3629,1723863,"Lung"
"L12.MAA000530.3_8_M.1.1",3810,1353800,"Lung"
"M19.MAA000530.3_8_M.1.1",3445,949234,"Lung"
"O2.MAA000530.3_8_M.1.1",4601,605454,"Lung"
"P6.MAA000530.3_8_M.1.1",2557,633167,"Lung"
"C2.MAA000530.3_8_M.1.1",2846,1012315,"Lung"
"D8.MAA000530.3_8_M.1.1",2524,925617,"Lung"
"E12.MAA000530.3_8_M.1.1",3544,1487376,"Lung"
"F20.MAA000530.3_8_M.1.1",1863,400560,"Lung"
"H6.MAA000530.3_8_M.1.1",2810,838683,"Lung"
"I13.MAA000530.3_8_M.1.1",4640,1658007,"Lung"
"K6.MAA000530.3_8_M.1.1",1553,492547,"Lung"
"M21.MAA000530.3_8_M.1.1",2341,786839,"Lung"
"O3.MAA000530.3_8_M.1.1",3467,1528702,"Lung"
"P7.MAA000530.3_8_M.1.1",3055,1006081,"Lung"
"D9.MAA000530.3_8_M.1.1",3197,1168415,"Lung"
"E13.MAA000530.3_8_M.1.1",1395,282006,"Lung"
"F21.MAA000530.3_8_M.1.1",2019,850475,"Lung"
"H8.MAA000530.3_8_M.1.1",2729,973413,"Lung"
"I17.MAA000530.3_8_M.1.1",1552,439903,"Lung"
"C4.MAA000530.3_8_M.1.1",2475,737540,"Lung"
"M22.MAA000530.3_8_M.1.1",1313,334494,"Lung"
"O4.MAA000530.3_8_M.1.1",2367,718843,"Lung"
"P8.MAA000530.3_8_M.1.1",2985,978058,"Lung"
"D10.MAA000530.3_8_M.1.1",3934,539812,"Lung"
"C6.MAA000530.3_8_M.1.1",2332,999791,"Lung"
"E14.MAA000530.3_8_M.1.1",3426,783868,"Lung"
"F22.MAA000530.3_8_M.1.1",2020,417911,"Lung"
"H9.MAA000530.3_8_M.1.1",2539,1326905,"Lung"
"I19.MAA000530.3_8_M.1.1",2888,1279634,"Lung"
"K7.MAA000530.3_8_M.1.1",3072,1494460,"Lung"
"L17.MAA000530.3_8_M.1.1",1334,365123,"Lung"
"D11.MAA000530.3_8_M.1.1",3266,1270306,"Lung"
"N1.MAA000530.3_8_M.1.1",1864,512274,"Lung"
"O5.MAA000530.3_8_M.1.1",2340,498489,"Lung"
"P9.MAA000530.3_8_M.1.1",2566,428606,"Lung"
"I20.MAA000530.3_8_M.1.1",2901,897772,"Lung"
"K8.MAA000530.3_8_M.1.1",2357,901120,"Lung"
"L18.MAA000530.3_8_M.1.1",3973,1517491,"Lung"
"N2.MAA000530.3_8_M.1.1",3186,1182973,"Lung"
"O6.MAA000530.3_8_M.1.1",1481,396892,"Lung"
"P10.MAA000530.3_8_M.1.1",2793,609366,"Lung"
"C7.MAA000530.3_8_M.1.1",2164,738331,"Lung"
"C8.MAA000530.3_8_M.1.1",1187,400681,"Lung"
"E17.MAA000530.3_8_M.1.1",3012,1207234,"Lung"
"G2.MAA000530.3_8_M.1.1",2040,674289,"Lung"
"I21.MAA000530.3_8_M.1.1",2007,1126164,"Lung"
"K9.MAA000530.3_8_M.1.1",2627,1480785,"Lung"
"L19.MAA000530.3_8_M.1.1",3081,1556314,"Lung"
"D13.MAA000530.3_8_M.1.1",4124,1314068,"Lung"
"O7.MAA000530.3_8_M.1.1",2394,970445,"Lung"
"P11.MAA000530.3_8_M.1.1",2521,678927,"Lung"
"C9.MAA000530.3_8_M.1.1",1622,575733,"Lung"
"D14.MAA000530.3_8_M.1.1",3043,748402,"Lung"
"E19.MAA000530.3_8_M.1.1",2794,884135,"Lung"
"E18.MAA000530.3_8_M.1.1",2092,671746,"Lung"
"G3.MAA000530.3_8_M.1.1",3338,849200,"Lung"
"I22.MAA000530.3_8_M.1.1",2328,586402,"Lung"
"K11.MAA000530.3_8_M.1.1",2710,827710,"Lung"
"L20.MAA000530.3_8_M.1.1",2751,935683,"Lung"
"N3.MAA000530.3_8_M.1.1",2729,1041214,"Lung"
"G4.MAA000530.3_8_M.1.1",1068,152384,"Lung"
"C10.MAA000530.3_8_M.1.1",2412,1169700,"Lung"
"D17.MAA000530.3_8_M.1.1",2088,900769,"Lung"
"E20.MAA000530.3_8_M.1.1",2794,1019349,"Lung"
"G5.MAA000530.3_8_M.1.1",3762,1015004,"Lung"
"H14.MAA000530.3_8_M.1.1",2810,1171353,"Lung"
"H17.MAA000530.3_8_M.1.1",2595,1224370,"Lung"
"J2.MAA000530.3_8_M.1.1",1035,348653,"Lung"
"J1.MAA000530.3_8_M.1.1",2059,732432,"Lung"
"K12.MAA000530.3_8_M.1.1",4219,1824852,"Lung"
"L21.MAA000530.3_8_M.1.1",1826,579926,"Lung"
"N4.MAA000530.3_8_M.1.1",3006,644992,"Lung"
"O8.MAA000530.3_8_M.1.1",3724,850792,"Lung"
"P12.MAA000530.3_8_M.1.1",2218,426318,"Lung"
"K13.MAA000530.3_8_M.1.1",3473,1650560,"Lung"
"C11.MAA000530.3_8_M.1.1",3087,1407785,"Lung"
"D18.MAA000530.3_8_M.1.1",1846,582962,"Lung"
"E21.MAA000530.3_8_M.1.1",1507,724691,"Lung"
"G6.MAA000530.3_8_M.1.1",1770,652534,"Lung"
"H18.MAA000530.3_8_M.1.1",2108,1118038,"Lung"
"J3.MAA000530.3_8_M.1.1",2904,1275854,"Lung"
"K14.MAA000530.3_8_M.1.1",2561,1249097,"Lung"
"L22.MAA000530.3_8_M.1.1",2069,919156,"Lung"
"M1.MAA000530.3_8_M.1.1",4822,850115,"Lung"
"N6.MAA000530.3_8_M.1.1",2345,893440,"Lung"
"O10.MAA000530.3_8_M.1.1",3121,923590,"Lung"
"N5.MAA000530.3_8_M.1.1",2675,1063700,"Lung"
"O9.MAA000530.3_8_M.1.1",2899,852933,"Lung"
"P13.MAA000530.3_8_M.1.1",3733,1152746,"Lung"
"G7.MAA000530.3_8_M.1.1",3376,1556431,"Lung"
"H19.MAA000530.3_8_M.1.1",2310,789605,"Lung"
"J4.MAA000530.3_8_M.1.1",5168,1435662,"Lung"
"K18.MAA000530.3_8_M.1.1",2241,1016666,"Lung"
"M2.MAA000530.3_8_M.1.1",3272,958579,"Lung"
"N7.MAA000530.3_8_M.1.1",2942,1359944,"Lung"
"O11.MAA000530.3_8_M.1.1",3530,1176847,"Lung"
"P17.MAA000530.3_8_M.1.1",1659,371300,"Lung"
"C12.MAA000530.3_8_M.1.1",3685,1852391,"Lung"
"D19.MAA000530.3_8_M.1.1",2165,954882,"Lung"
