"","nGene","nReads","orig.ident"
"D19.MAA000574.3_8_M.1.1",3086,817252,"Pancreas"
"D20.MAA000574.3_8_M.1.1",2642,1647430,"Pancreas"
"F6.MAA000574.3_8_M.1.1",1272,543365,"Pancreas"
"H22.MAA000574.3_8_M.1.1",3048,1871774,"Pancreas"
"J13.MAA000574.3_8_M.1.1",1799,713951,"Pancreas"
"M2.MAA000574.3_8_M.1.1",1653,393252,"Pancreas"
"N10.MAA000574.3_8_M.1.1",3833,1336553,"Pancreas"
"D21.MAA000574.3_8_M.1.1",3457,1899785,"Pancreas"
"G13.MAA000574.3_8_M.1.1",1624,421165,"Pancreas"
"I1.MAA000574.3_8_M.1.1",664,394157,"Pancreas"
"K20.MAA000574.3_8_M.1.1",2783,1727043,"Pancreas"
"P18.MAA000574.3_8_M.1.1",6637,1708553,"Pancreas"
"F8.MAA000574.3_8_M.1.1",3159,1616249,"Pancreas"
"G14.MAA000574.3_8_M.1.1",1553,346160,"Pancreas"
"K21.MAA000574.3_8_M.1.1",3596,1874333,"Pancreas"
"P20.MAA000574.3_8_M.1.1",5121,1567071,"Pancreas"
"J17.MAA000574.3_8_M.1.1",901,318628,"Pancreas"
"K22.MAA000574.3_8_M.1.1",3864,1730545,"Pancreas"
"M5.MAA000574.3_8_M.1.1",761,532159,"Pancreas"
"O18.MAA000574.3_8_M.1.1",5826,1307034,"Pancreas"
"E2.MAA000574.3_8_M.1.1",1023,429880,"Pancreas"
"E1.MAA000574.3_8_M.1.1",734,151337,"Pancreas"
"G15.MAA000574.3_8_M.1.1",4491,721557,"Pancreas"
"I5.MAA000574.3_8_M.1.1",4951,1831689,"Pancreas"
"F10.MAA000574.3_8_M.1.1",2562,571815,"Pancreas"
"E3.MAA000574.3_8_M.1.1",4271,1968150,"Pancreas"
"L2.MAA000574.3_8_M.1.1",710,448568,"Pancreas"
"G17.MAA000574.3_8_M.1.1",6419,1591137,"Pancreas"
"F12.MAA000574.3_8_M.1.1",4591,1515000,"Pancreas"
"I8.MAA000574.3_8_M.1.1",4467,1746749,"Pancreas"
"J20.MAA000574.3_8_M.1.1",3949,1713964,"Pancreas"
"G20.MAA000574.3_8_M.1.1",3945,1725889,"Pancreas"
"I13.MAA000574.3_8_M.1.1",3895,1838528,"Pancreas"
"L6.MAA000574.3_8_M.1.1",2333,1929619,"Pancreas"
"N19.MAA000574.3_8_M.1.1",669,854617,"Pancreas"
"M11.MAA000574.3_8_M.1.1",1775,548004,"Pancreas"
"N16.MAA000574.3_8_M.1.1",3404,699299,"Pancreas"
"O21.MAA000574.3_8_M.1.1",1459,955197,"Pancreas"
"I14.MAA000574.3_8_M.1.1",552,304787,"Pancreas"
"K1.MAA000574.3_8_M.1.1",2803,745285,"Pancreas"
"N20.MAA000574.3_8_M.1.1",2239,1280627,"Pancreas"
"P1.MAA000574.3_8_M.1.1",683,109985,"Pancreas"
"I15.MAA000574.3_8_M.1.1",684,347871,"Pancreas"
"G22.MAA000574.3_8_M.1.1",3607,1997557,"Pancreas"
"N21.MAA000574.3_8_M.1.1",2607,632263,"Pancreas"
"I17.MAA000574.3_8_M.1.1",1355,181180,"Pancreas"
"E8.MAA000574.3_8_M.1.1",4019,1959639,"Pancreas"
"F16.MAA000574.3_8_M.1.1",6339,1278264,"Pancreas"
"I19.MAA000574.3_8_M.1.1",675,1928042,"Pancreas"
"F17.MAA000574.3_8_M.1.1",763,129219,"Pancreas"
"O2.MAA000574.3_8_M.1.1",1281,423298,"Pancreas"
"K4.MAA000574.3_8_M.1.1",3928,1595700,"Pancreas"
"I20.MAA000574.3_8_M.1.1",3444,1860058,"Pancreas"
"M18.MAA000574.3_8_M.1.1",3786,941354,"Pancreas"
"O3.MAA000574.3_8_M.1.1",886,520793,"Pancreas"
"L11.MAA000574.3_8_M.1.1",5476,1950691,"Pancreas"
"I21.MAA000574.3_8_M.1.1",2638,1354460,"Pancreas"
"K7.MAA000574.3_8_M.1.1",1471,1041838,"Pancreas"
"M19.MAA000574.3_8_M.1.1",1038,441117,"Pancreas"
"F19.MAA000574.3_8_M.1.1",7252,1353746,"Pancreas"
"H7.MAA000574.3_8_M.1.1",1091,968613,"Pancreas"
"I22.MAA000574.3_8_M.1.1",3733,1994348,"Pancreas"
"K8.MAA000574.3_8_M.1.1",2179,444339,"Pancreas"
"F20.MAA000574.3_8_M.1.1",3359,1622931,"Pancreas"
"M20.MAA000574.3_8_M.1.1",2278,1904894,"Pancreas"
"J1.MAA000574.3_8_M.1.1",1184,527981,"Pancreas"
"E18.MAA000574.3_8_M.1.1",1291,730618,"Pancreas"
"F22.MAA000574.3_8_M.1.1",3896,1717223,"Pancreas"
"H9.MAA000574.3_8_M.1.1",3292,1321314,"Pancreas"
"J4.MAA000574.3_8_M.1.1",1932,882725,"Pancreas"
"P9.MAA000574.3_8_M.1.1",604,311408,"Pancreas"
"G3.MAA000574.3_8_M.1.1",1385,432378,"Pancreas"
"N2.MAA000574.3_8_M.1.1",2676,1226904,"Pancreas"
"P10.MAA000574.3_8_M.1.1",969,282167,"Pancreas"
"O8.MAA000574.3_8_M.1.1",3211,875659,"Pancreas"
"L17.MAA000574.3_8_M.1.1",512,342816,"Pancreas"
"C10.MAA000577.3_8_M.1.1",5186,1684404,"Pancreas"
"D17.MAA000577.3_8_M.1.1",3146,1662899,"Pancreas"
"F1.MAA000577.3_8_M.1.1",3913,1593214,"Pancreas"
"H14.MAA000577.3_8_M.1.1",5504,1673849,"Pancreas"
"I20.MAA000577.3_8_M.1.1",4959,1779787,"Pancreas"
"G7.MAA000577.3_8_M.1.1",4113,1738565,"Pancreas"
"H16.MAA000577.3_8_M.1.1",5384,1559451,"Pancreas"
"I21.MAA000577.3_8_M.1.1",1876,1719287,"Pancreas"
"K7.MAA000577.3_8_M.1.1",5537,1675679,"Pancreas"
"C11.MAA000577.3_8_M.1.1",6119,1698511,"Pancreas"
"F2.MAA000577.3_8_M.1.1",2562,1056595,"Pancreas"
"F4.MAA000577.3_8_M.1.1",5483,641774,"Pancreas"
"B4.MAA000577.3_8_M.1.1",4985,1454404,"Pancreas"
"C12.MAA000577.3_8_M.1.1",2992,1122547,"Pancreas"
"D19.MAA000577.3_8_M.1.1",4276,1772695,"Pancreas"
"G8.MAA000577.3_8_M.1.1",4779,1553180,"Pancreas"
"H17.MAA000577.3_8_M.1.1",4000,1699241,"Pancreas"
"B5.MAA000577.3_8_M.1.1",4876,1406395,"Pancreas"
"H18.MAA000577.3_8_M.1.1",5554,1779668,"Pancreas"
"C13.MAA000577.3_8_M.1.1",4424,1619249,"Pancreas"
"D20.MAA000577.3_8_M.1.1",4839,1825663,"Pancreas"
"G10.MAA000577.3_8_M.1.1",3798,1358264,"Pancreas"
"J2.MAA000577.3_8_M.1.1",2524,1095943,"Pancreas"
"K9.MAA000577.3_8_M.1.1",5309,1583207,"Pancreas"
"B7.MAA000577.3_8_M.1.1",4296,1606225,"Pancreas"
"J3.MAA000577.3_8_M.1.1",5184,1485047,"Pancreas"
"K10.MAA000577.3_8_M.1.1",5658,1372876,"Pancreas"
"E1.MAA000577.3_8_M.1.1",5144,1612709,"Pancreas"
"F6.MAA000577.3_8_M.1.1",4494,1980417,"Pancreas"
"G11.MAA000577.3_8_M.1.1",5005,1877708,"Pancreas"
"H19.MAA000577.3_8_M.1.1",4294,1742074,"Pancreas"
"H20.MAA000577.3_8_M.1.1",5499,1289715,"Pancreas"
"J4.MAA000577.3_8_M.1.1",5036,1323307,"Pancreas"
"K11.MAA000577.3_8_M.1.1",5412,1675437,"Pancreas"
"C15.MAA000577.3_8_M.1.1",5379,1494781,"Pancreas"
"F7.MAA000577.3_8_M.1.1",5094,1613257,"Pancreas"
"G13.MAA000577.3_8_M.1.1",4643,1881045,"Pancreas"
"B10.MAA000577.3_8_M.1.1",3180,1607624,"Pancreas"
"C16.MAA000577.3_8_M.1.1",5197,1240771,"Pancreas"
"E3.MAA000577.3_8_M.1.1",3771,1647162,"Pancreas"
"G14.MAA000577.3_8_M.1.1",3634,1354288,"Pancreas"
"J5.MAA000577.3_8_M.1.1",3014,1011346,"Pancreas"
"B11.MAA000577.3_8_M.1.1",4933,1247131,"Pancreas"
"C17.MAA000577.3_8_M.1.1",3287,1121860,"Pancreas"
"E4.MAA000577.3_8_M.1.1",4581,1696801,"Pancreas"
"F10.MAA000577.3_8_M.1.1",6389,1531287,"Pancreas"
"G15.MAA000577.3_8_M.1.1",3910,1384723,"Pancreas"
"I1.MAA000577.3_8_M.1.1",4818,1295366,"Pancreas"
"J6.MAA000577.3_8_M.1.1",5813,1637056,"Pancreas"
"F11.MAA000577.3_8_M.1.1",5169,1375390,"Pancreas"
"G17.MAA000577.3_8_M.1.1",4749,1352906,"Pancreas"
"I2.MAA000577.3_8_M.1.1",4470,1996860,"Pancreas"
"B12.MAA000577.3_8_M.1.1",4231,1857435,"Pancreas"
"C18.MAA000577.3_8_M.1.1",4501,1640125,"Pancreas"
"E5.MAA000577.3_8_M.1.1",4909,1752305,"Pancreas"
"A6.MAA000577.3_8_M.1.1",4175,1658402,"Pancreas"
"A5.MAA000577.3_8_M.1.1",4999,1568819,"Pancreas"
"C21.MAA000577.3_8_M.1.1",1121,1607658,"Pancreas"
"E7.MAA000577.3_8_M.1.1",4942,1684350,"Pancreas"
"B13.MAA000577.3_8_M.1.1",4372,1374750,"Pancreas"
"C20.MAA000577.3_8_M.1.1",5403,1519976,"Pancreas"
"E6.MAA000577.3_8_M.1.1",2421,1353615,"Pancreas"
"F12.MAA000577.3_8_M.1.1",5324,1387137,"Pancreas"
"G18.MAA000577.3_8_M.1.1",4955,1343282,"Pancreas"
"I3.MAA000577.3_8_M.1.1",4953,1683258,"Pancreas"
"J9.MAA000577.3_8_M.1.1",4483,1664017,"Pancreas"
"F13.MAA000577.3_8_M.1.1",4546,1526226,"Pancreas"
"A7.MAA000577.3_8_M.1.1",3748,1590809,"Pancreas"
"B15.MAA000577.3_8_M.1.1",3885,1355644,"Pancreas"
"D1.MAA000577.3_8_M.1.1",3940,1796751,"Pancreas"
"E8.MAA000577.3_8_M.1.1",5134,1290145,"Pancreas"
"F14.MAA000577.3_8_M.1.1",4452,1840608,"Pancreas"
"G20.MAA000577.3_8_M.1.1",4316,1568087,"Pancreas"
"I5.MAA000577.3_8_M.1.1",4910,1604803,"Pancreas"
"G19.MAA000577.3_8_M.1.1",5035,1230841,"Pancreas"
"J12.MAA000577.3_8_M.1.1",5056,1665353,"Pancreas"
"I4.MAA000577.3_8_M.1.1",5059,1638222,"Pancreas"
"J11.MAA000577.3_8_M.1.1",3795,1441750,"Pancreas"
"A8.MAA000577.3_8_M.1.1",5723,1691389,"Pancreas"
"B17.MAA000577.3_8_M.1.1",3784,1438082,"Pancreas"
"D2.MAA000577.3_8_M.1.1",5658,1280756,"Pancreas"
"F15.MAA000577.3_8_M.1.1",4735,1443536,"Pancreas"
"G21.MAA000577.3_8_M.1.1",1993,1481549,"Pancreas"
"I6.MAA000577.3_8_M.1.1",3991,1665158,"Pancreas"
"J13.MAA000577.3_8_M.1.1",4897,1564858,"Pancreas"
"B18.MAA000577.3_8_M.1.1",6507,1469144,"Pancreas"
"D3.MAA000577.3_8_M.1.1",4947,1430186,"Pancreas"
"E10.MAA000577.3_8_M.1.1",4343,1653371,"Pancreas"
"F16.MAA000577.3_8_M.1.1",4251,1771412,"Pancreas"
"H1.MAA000577.3_8_M.1.1",3807,1366831,"Pancreas"
"I7.MAA000577.3_8_M.1.1",4286,1493008,"Pancreas"
"J14.MAA000577.3_8_M.1.1",4266,1745574,"Pancreas"
"D4.MAA000577.3_8_M.1.1",4748,1279914,"Pancreas"
"E11.MAA000577.3_8_M.1.1",4388,1898727,"Pancreas"
"H2.MAA000577.3_8_M.1.1",4850,1898566,"Pancreas"
"I8.MAA000577.3_8_M.1.1",4436,920953,"Pancreas"
"J15.MAA000577.3_8_M.1.1",4410,1549064,"Pancreas"
"A11.MAA000577.3_8_M.1.1",3747,1690866,"Pancreas"
"B19.MAA000577.3_8_M.1.1",5135,1254023,"Pancreas"
"F18.MAA000577.3_8_M.1.1",3948,1795310,"Pancreas"
"H3.MAA000577.3_8_M.1.1",4183,1421332,"Pancreas"
"I10.MAA000577.3_8_M.1.1",4868,1632767,"Pancreas"
"J16.MAA000577.3_8_M.1.1",5119,1540590,"Pancreas"
"A12.MAA000577.3_8_M.1.1",4856,1836785,"Pancreas"
"B21.MAA000577.3_8_M.1.1",4040,1564700,"Pancreas"
"D7.MAA000577.3_8_M.1.1",5152,1535794,"Pancreas"
"E12.MAA000577.3_8_M.1.1",4080,1238487,"Pancreas"
"J17.MAA000577.3_8_M.1.1",4542,1536253,"Pancreas"
"A14.MAA000577.3_8_M.1.1",4292,1239542,"Pancreas"
"A13.MAA000577.3_8_M.1.1",4819,1442267,"Pancreas"
"D8.MAA000577.3_8_M.1.1",6004,1529337,"Pancreas"
"E13.MAA000577.3_8_M.1.1",3730,1779756,"Pancreas"
"F20.MAA000577.3_8_M.1.1",4170,1436255,"Pancreas"
"H4.MAA000577.3_8_M.1.1",4886,1448129,"Pancreas"
"I11.MAA000577.3_8_M.1.1",6017,1784042,"Pancreas"
"D9.MAA000577.3_8_M.1.1",4781,1462047,"Pancreas"
"A15.MAA000577.3_8_M.1.1",5316,1383371,"Pancreas"
"E14.MAA000577.3_8_M.1.1",5528,1266936,"Pancreas"
"D10.MAA000577.3_8_M.1.1",5222,1535883,"Pancreas"
"E15.MAA000577.3_8_M.1.1",4572,1768173,"Pancreas"
"F21.MAA000577.3_8_M.1.1",2104,999684,"Pancreas"
"H6.MAA000577.3_8_M.1.1",4973,1360816,"Pancreas"
"I12.MAA000577.3_8_M.1.1",5163,1831177,"Pancreas"
"J18.MAA000577.3_8_M.1.1",5654,1803376,"Pancreas"
"H7.MAA000577.3_8_M.1.1",4094,1189273,"Pancreas"
"C5.MAA000577.3_8_M.1.1",5155,1457095,"Pancreas"
"D11.MAA000577.3_8_M.1.1",5014,1418087,"Pancreas"
"E17.MAA000577.3_8_M.1.1",5265,862341,"Pancreas"
"G1.MAA000577.3_8_M.1.1",3738,1002870,"Pancreas"
"I13.MAA000577.3_8_M.1.1",3983,1942013,"Pancreas"
"H8.MAA000577.3_8_M.1.1",4829,1742260,"Pancreas"
"I15.MAA000577.3_8_M.1.1",4588,1537747,"Pancreas"
"J19.MAA000577.3_8_M.1.1",5356,1741946,"Pancreas"
"J21.MAA000577.3_8_M.1.1",3380,1686521,"Pancreas"
"A19.MAA000577.3_8_M.1.1",5436,1498852,"Pancreas"
"C6.MAA000577.3_8_M.1.1",4994,1748646,"Pancreas"
"D12.MAA000577.3_8_M.1.1",4631,1266541,"Pancreas"
"E18.MAA000577.3_8_M.1.1",4904,1410410,"Pancreas"
"G2.MAA000577.3_8_M.1.1",2369,664160,"Pancreas"
"H9.MAA000577.3_8_M.1.1",4835,1430924,"Pancreas"
"I16.MAA000577.3_8_M.1.1",5599,1357705,"Pancreas"
"K1.MAA000577.3_8_M.1.1",3819,1854718,"Pancreas"
"C7.MAA000577.3_8_M.1.1",5392,963572,"Pancreas"
"E19.MAA000577.3_8_M.1.1",4034,1902436,"Pancreas"
"G3.MAA000577.3_8_M.1.1",4909,1689070,"Pancreas"
"H11.MAA000577.3_8_M.1.1",5152,1378980,"Pancreas"
"I17.MAA000577.3_8_M.1.1",4271,1329675,"Pancreas"
"K2.MAA000577.3_8_M.1.1",4157,1573422,"Pancreas"
"A20.MAA000577.3_8_M.1.1",5382,1418646,"Pancreas"
"G4.MAA000577.3_8_M.1.1",3491,1487498,"Pancreas"
"H12.MAA000577.3_8_M.1.1",4003,1296599,"Pancreas"
"I18.MAA000577.3_8_M.1.1",5554,1616894,"Pancreas"
"K3.MAA000577.3_8_M.1.1",4682,1325040,"Pancreas"
"A21.MAA000577.3_8_M.1.1",1991,1785341,"Pancreas"
"C8.MAA000577.3_8_M.1.1",2852,1764977,"Pancreas"
"D15.MAA000577.3_8_M.1.1",4036,1637231,"Pancreas"
"E20.MAA000577.3_8_M.1.1",3754,1383449,"Pancreas"
"I19.MAA000577.3_8_M.1.1",4534,1747892,"Pancreas"
"K5.MAA000577.3_8_M.1.1",4451,1933902,"Pancreas"
"M12.MAA000577.3_8_M.1.1",4719,1887082,"Pancreas"
"N20.MAA000577.3_8_M.1.1",5200,1920819,"Pancreas"
"C9.MAA000577.3_8_M.1.1",4565,1774733,"Pancreas"
"D16.MAA000577.3_8_M.1.1",4311,1558512,"Pancreas"
"E21.MAA000577.3_8_M.1.1",2743,1697984,"Pancreas"
"G5.MAA000577.3_8_M.1.1",4213,1890381,"Pancreas"
"H13.MAA000577.3_8_M.1.1",4504,1374398,"Pancreas"
"M15.MAA000577.3_8_M.1.1",5622,1671492,"Pancreas"
"M14.MAA000577.3_8_M.1.1",3821,1645023,"Pancreas"
"O1.MAA000577.3_8_M.1.1",3708,1665677,"Pancreas"
"O5.MAA000577.3_8_M.1.1",4883,1960682,"Pancreas"
"L16.MAA000577.3_8_M.1.1",4593,1564485,"Pancreas"
"M20.MAA000577.3_8_M.1.1",3771,1151033,"Pancreas"
"L17.MAA000577.3_8_M.1.1",4372,1400984,"Pancreas"
"O7.MAA000577.3_8_M.1.1",4947,1898953,"Pancreas"
"P10.MAA000577.3_8_M.1.1",5003,1872258,"Pancreas"
"K15.MAA000577.3_8_M.1.1",4770,1824836,"Pancreas"
"N1.MAA000577.3_8_M.1.1",4732,1677134,"Pancreas"
"O8.MAA000577.3_8_M.1.1",5733,1900941,"Pancreas"
"P11.MAA000577.3_8_M.1.1",5808,1867056,"Pancreas"
"N3.MAA000577.3_8_M.1.1",5266,1550677,"Pancreas"
"O9.MAA000577.3_8_M.1.1",4165,1655881,"Pancreas"
"K17.MAA000577.3_8_M.1.1",5066,930874,"Pancreas"
"P12.MAA000577.3_8_M.1.1",4447,1030092,"Pancreas"
"N4.MAA000577.3_8_M.1.1",5056,647232,"Pancreas"
"O11.MAA000577.3_8_M.1.1",4425,984066,"Pancreas"
"P13.MAA000577.3_8_M.1.1",4989,1946911,"Pancreas"
"K19.MAA000577.3_8_M.1.1",5041,1605847,"Pancreas"
"M1.MAA000577.3_8_M.1.1",3388,1415979,"Pancreas"
"M2.MAA000577.3_8_M.1.1",2555,1384518,"Pancreas"
"N8.MAA000577.3_8_M.1.1",4380,1296741,"Pancreas"
"K21.MAA000577.3_8_M.1.1",2086,1676494,"Pancreas"
"M3.MAA000577.3_8_M.1.1",4093,1551932,"Pancreas"
"M4.MAA000577.3_8_M.1.1",4093,1789409,"Pancreas"
"P18.MAA000577.3_8_M.1.1",4638,1916446,"Pancreas"
"O16.MAA000577.3_8_M.1.1",4117,1947984,"Pancreas"
"L3.MAA000577.3_8_M.1.1",3841,1717596,"Pancreas"
"L4.MAA000577.3_8_M.1.1",4923,1740005,"Pancreas"
"N15.MAA000577.3_8_M.1.1",523,1308210,"Pancreas"
"O18.MAA000577.3_8_M.1.1",2597,1334298,"Pancreas"
"M8.MAA000577.3_8_M.1.1",3064,911341,"Pancreas"
"L6.MAA000577.3_8_M.1.1",5247,1768459,"Pancreas"
"M10.MAA000577.3_8_M.1.1",4097,1712952,"Pancreas"
"M9.MAA000577.3_8_M.1.1",4740,1756407,"Pancreas"
"O21.MAA000577.3_8_M.1.1",2670,1860184,"Pancreas"
"A8.MAA000884.3_10_M.1.1",4066,739680,"Pancreas"
"B10.MAA000884.3_10_M.1.1",4262,583761,"Pancreas"
"C13.MAA000884.3_10_M.1.1",3741,470228,"Pancreas"
"G5.MAA000884.3_10_M.1.1",3917,506476,"Pancreas"
"H12.MAA000884.3_10_M.1.1",5654,598371,"Pancreas"
"I17.MAA000884.3_10_M.1.1",4003,741352,"Pancreas"
"D17.MAA000884.3_10_M.1.1",3745,641789,"Pancreas"
"F1.MAA000884.3_10_M.1.1",4128,478936,"Pancreas"
"G6.MAA000884.3_10_M.1.1",2871,164886,"Pancreas"
"H13.MAA000884.3_10_M.1.1",5568,472337,"Pancreas"
"A9.MAA000884.3_10_M.1.1",2405,204239,"Pancreas"
"A10.MAA000884.3_10_M.1.1",4742,643145,"Pancreas"
"B12.MAA000884.3_10_M.1.1",4474,748307,"Pancreas"
"C15.MAA000884.3_10_M.1.1",4199,548397,"Pancreas"
"D18.MAA000884.3_10_M.1.1",4669,1277514,"Pancreas"
"F2.MAA000884.3_10_M.1.1",6047,810917,"Pancreas"
"G7.MAA000884.3_10_M.1.1",4257,573575,"Pancreas"
"H15.MAA000884.3_10_M.1.1",4609,837926,"Pancreas"
"I19.MAA000884.3_10_M.1.1",4634,1509384,"Pancreas"
"B13.MAA000884.3_10_M.1.1",3694,464476,"Pancreas"
"D19.MAA000884.3_10_M.1.1",5685,1789374,"Pancreas"
"F3.MAA000884.3_10_M.1.1",3297,438519,"Pancreas"
"G10.MAA000884.3_10_M.1.1",4101,608368,"Pancreas"
"H16.MAA000884.3_10_M.1.1",4736,497264,"Pancreas"
"A11.MAA000884.3_10_M.1.1",3222,541847,"Pancreas"
"K5.MAA000884.3_10_M.1.1",3999,494007,"Pancreas"
"C17.MAA000884.3_10_M.1.1",3486,724226,"Pancreas"
"F4.MAA000884.3_10_M.1.1",5289,1053749,"Pancreas"
"G11.MAA000884.3_10_M.1.1",4253,504702,"Pancreas"
"H17.MAA000884.3_10_M.1.1",5012,1058531,"Pancreas"
"J1.MAA000884.3_10_M.1.1",3486,542011,"Pancreas"
"K6.MAA000884.3_10_M.1.1",5305,461308,"Pancreas"
"A12.MAA000884.3_10_M.1.1",4721,830149,"Pancreas"
"F5.MAA000884.3_10_M.1.1",3531,465099,"Pancreas"
"G12.MAA000884.3_10_M.1.1",5772,1011643,"Pancreas"
"H18.MAA000884.3_10_M.1.1",2699,362450,"Pancreas"
"J2.MAA000884.3_10_M.1.1",3142,264481,"Pancreas"
"K7.MAA000884.3_10_M.1.1",3513,398487,"Pancreas"
"A13.MAA000884.3_10_M.1.1",3002,419297,"Pancreas"
"B15.MAA000884.3_10_M.1.1",5149,1157732,"Pancreas"
"C18.MAA000884.3_10_M.1.1",4682,1391414,"Pancreas"
"J4.MAA000884.3_10_M.1.1",4107,684408,"Pancreas"
"K8.MAA000884.3_10_M.1.1",3484,351435,"Pancreas"
"A14.MAA000884.3_10_M.1.1",4613,808458,"Pancreas"
"B16.MAA000884.3_10_M.1.1",6235,862281,"Pancreas"
"C19.MAA000884.3_10_M.1.1",3663,1919203,"Pancreas"
"F6.MAA000884.3_10_M.1.1",6357,1054793,"Pancreas"
"G13.MAA000884.3_10_M.1.1",5562,627891,"Pancreas"
"A15.MAA000884.3_10_M.1.1",4454,728053,"Pancreas"
"A16.MAA000884.3_10_M.1.1",4687,977269,"Pancreas"
"B18.MAA000884.3_10_M.1.1",5613,1250088,"Pancreas"
"B17.MAA000884.3_10_M.1.1",4359,1082540,"Pancreas"
"E2.MAA000884.3_10_M.1.1",4064,632748,"Pancreas"
"C20.MAA000884.3_10_M.1.1",1932,595375,"Pancreas"
"E1.MAA000884.3_10_M.1.1",4087,750943,"Pancreas"
"F7.MAA000884.3_10_M.1.1",4452,1129232,"Pancreas"
"G14.MAA000884.3_10_M.1.1",4261,791623,"Pancreas"
"J5.MAA000884.3_10_M.1.1",3306,298037,"Pancreas"
"K9.MAA000884.3_10_M.1.1",4067,568663,"Pancreas"
"F8.MAA000884.3_10_M.1.1",3898,848230,"Pancreas"
"B19.MAA000884.3_10_M.1.1",4187,1652873,"Pancreas"
"E3.MAA000884.3_10_M.1.1",3781,611815,"Pancreas"
"F9.MAA000884.3_10_M.1.1",4428,810885,"Pancreas"
"G16.MAA000884.3_10_M.1.1",5115,1037821,"Pancreas"
"G17.MAA000884.3_10_M.1.1",3096,454786,"Pancreas"
"J7.MAA000884.3_10_M.1.1",2171,237148,"Pancreas"
"J6.MAA000884.3_10_M.1.1",5517,1007480,"Pancreas"
"K10.MAA000884.3_10_M.1.1",4073,420012,"Pancreas"
"K11.MAA000884.3_10_M.1.1",4340,792124,"Pancreas"
"A18.MAA000884.3_10_M.1.1",4431,1142473,"Pancreas"
"B20.MAA000884.3_10_M.1.1",3937,1478152,"Pancreas"
"E4.MAA000884.3_10_M.1.1",3896,393738,"Pancreas"
"F10.MAA000884.3_10_M.1.1",2756,420462,"Pancreas"
"I1.MAA000884.3_10_M.1.1",4221,683819,"Pancreas"
"J8.MAA000884.3_10_M.1.1",4038,315603,"Pancreas"
"A19.MAA000884.3_10_M.1.1",4329,1072486,"Pancreas"
"B21.MAA000884.3_10_M.1.1",5214,1784405,"Pancreas"
"D2.MAA000884.3_10_M.1.1",3802,271208,"Pancreas"
"E5.MAA000884.3_10_M.1.1",2811,102806,"Pancreas"
"I2.MAA000884.3_10_M.1.1",5363,669537,"Pancreas"
"J9.MAA000884.3_10_M.1.1",3292,173523,"Pancreas"
"I3.MAA000884.3_10_M.1.1",4949,753441,"Pancreas"
"J10.MAA000884.3_10_M.1.1",3831,421117,"Pancreas"
"A21.MAA000884.3_10_M.1.1",4247,1833817,"Pancreas"
"C1.MAA000884.3_10_M.1.1",4252,293725,"Pancreas"
"D4.MAA000884.3_10_M.1.1",4589,583292,"Pancreas"
"A20.MAA000884.3_10_M.1.1",4123,1341025,"Pancreas"
"E6.MAA000884.3_10_M.1.1",3734,547133,"Pancreas"
"F12.MAA000884.3_10_M.1.1",4111,447454,"Pancreas"
"G20.MAA000884.3_10_M.1.1",4623,1781183,"Pancreas"
"E8.MAA000884.3_10_M.1.1",4198,512198,"Pancreas"
"A22.MAA000884.3_10_M.1.1",4915,1604839,"Pancreas"
