"","nGene","nReads","orig.ident"
"D2.D042103.3_11_M.1",1552,1010687,"Muscle"
"P3.D042103.3_11_M.1",1540,756723,"Muscle"
"H5.D042103.3_11_M.1",1553,952276,"Muscle"
"E2.D042103.3_11_M.1",1448,1096641,"Muscle"
"A4.D042103.3_11_M.1",1778,959738,"Muscle"
"I5.D042103.3_11_M.1",2756,1464206,"Muscle"
"F2.D042103.3_11_M.1",1653,1060738,"Muscle"
"B4.D042103.3_11_M.1",1518,1064727,"Muscle"
"J5.D042103.3_11_M.1",1039,383195,"Muscle"
"G2.D042103.3_11_M.1",1730,1048347,"Muscle"
"C4.D042103.3_11_M.1",1440,579926,"Muscle"
"K5.D042103.3_11_M.1",2751,1554603,"Muscle"
"H2.D042103.3_11_M.1",1407,780609,"Muscle"
"D4.D042103.3_11_M.1",820,479731,"Muscle"
"M5.D042103.3_11_M.1",1035,645514,"Muscle"
"A1.D042103.3_11_M.1",1194,774558,"Muscle"
"I2.D042103.3_11_M.1",3664,1455933,"Muscle"
"E4.D042103.3_11_M.1",2072,1103986,"Muscle"
"N5.D042103.3_11_M.1",1993,1219280,"Muscle"
"B1.D042103.3_11_M.1",1036,516764,"Muscle"
"K2.D042103.3_11_M.1",3494,1731391,"Muscle"
"F4.D042103.3_11_M.1",1406,919105,"Muscle"
"O5.D042103.3_11_M.1",990,602197,"Muscle"
"C1.D042103.3_11_M.1",1975,1110487,"Muscle"
"M2.D042103.3_11_M.1",1422,771835,"Muscle"
"G4.D042103.3_11_M.1",2062,1238837,"Muscle"
"P5.D042103.3_11_M.1",1141,582179,"Muscle"
"A8.D042105.3_11_M.1.1",1264,446969,"Muscle"
"K10.D042105.3_11_M.1.1",2914,817953,"Muscle"
"L13.D042105.3_11_M.1.1",2444,635074,"Muscle"
"M15.D042105.3_11_M.1.1",992,284589,"Muscle"
"N17.D042105.3_11_M.1.1",2242,743968,"Muscle"
"O19.D042105.3_11_M.1.1",1989,359088,"Muscle"
"P22.D042105.3_11_M.1.1",2311,848660,"Muscle"
"A9.D042105.3_11_M.1.1",1516,595373,"Muscle"
"B12.D042105.3_11_M.1.1",1718,588748,"Muscle"
"C14.D042105.3_11_M.1.1",1352,561138,"Muscle"
"B11.D042105.3_11_M.1.1",1683,788155,"Muscle"
"D16.D042105.3_11_M.1.1",1515,804429,"Muscle"
"E19.D042105.3_11_M.1.1",1226,521866,"Muscle"
"C13.D042105.3_11_M.1.1",2039,820158,"Muscle"
"D15.D042105.3_11_M.1.1",1685,705586,"Muscle"
"E18.D042105.3_11_M.1.1",1661,737176,"Muscle"
"F21.D042105.3_11_M.1.1",1683,584180,"Muscle"
"H2.D042105.3_11_M.1.1",1782,648947,"Muscle"
"I4.D042105.3_11_M.1.1",2971,880247,"Muscle"
"J8.D042105.3_11_M.1.1",1435,538604,"Muscle"
"F22.D042105.3_11_M.1.1",1850,583190,"Muscle"
"A10.D042105.3_11_M.1.1",1711,776865,"Muscle"
"C15.D042105.3_11_M.1.1",1582,645329,"Muscle"
"D17.D042105.3_11_M.1.1",1755,776838,"Muscle"
"E20.D042105.3_11_M.1.1",1400,467925,"Muscle"
"G1.D042105.3_11_M.1.1",1450,549425,"Muscle"
"H4.D042105.3_11_M.1.1",2031,754208,"Muscle"
"I6.D042105.3_11_M.1.1",1996,554614,"Muscle"
"H3.D042105.3_11_M.1.1",1412,448502,"Muscle"
"J10.D042105.3_11_M.1.1",2831,993906,"Muscle"
"K12.D042105.3_11_M.1.1",2975,824213,"Muscle"
"L15.D042105.3_11_M.1.1",675,62442,"Muscle"
"I5.D042105.3_11_M.1.1",2741,853177,"Muscle"
"J9.D042105.3_11_M.1.1",2795,991400,"Muscle"
"L14.D042105.3_11_M.1.1",1966,389273,"Muscle"
"N18.D042105.3_11_M.1.1",1368,496137,"Muscle"
"M17.D042105.3_11_M.1.1",1388,478961,"Muscle"
"E21.D042105.3_11_M.1.1",1336,574901,"Muscle"
"G2.D042105.3_11_M.1.1",1930,762872,"Muscle"
"H5.D042105.3_11_M.1.1",1922,694307,"Muscle"
"J11.D042105.3_11_M.1.1",2664,862638,"Muscle"
"K13.D042105.3_11_M.1.1",3484,850586,"Muscle"
"L16.D042105.3_11_M.1.1",2738,1049976,"Muscle"
"M18.D042105.3_11_M.1.1",1321,510021,"Muscle"
"O22.D042105.3_11_M.1.1",3085,1222375,"Muscle"
"N19.D042105.3_11_M.1.1",1579,460262,"Muscle"
"A12.D042105.3_11_M.1.1",2250,742973,"Muscle"
"O21.D042105.3_11_M.1.1",2123,676891,"Muscle"
"A11.D042105.3_11_M.1.1",1863,688058,"Muscle"
"B14.D042105.3_11_M.1.1",2404,728555,"Muscle"
"C16.D042105.3_11_M.1.1",1518,505653,"Muscle"
"D18.D042105.3_11_M.1.1",1898,674719,"Muscle"
"B15.D042105.3_11_M.1.1",1822,784022,"Muscle"
"L17.D042105.3_11_M.1.1",2751,986680,"Muscle"
"M19.D042105.3_11_M.1.1",1339,403358,"Muscle"
"N21.D042105.3_11_M.1.1",1457,551098,"Muscle"
"P1.D042105.3_11_M.1.1",1783,628741,"Muscle"
"A13.D042105.3_11_M.1.1",1674,625867,"Muscle"
"B16.D042105.3_11_M.1.1",1845,717778,"Muscle"
"C18.D042105.3_11_M.1.1",1366,458782,"Muscle"
"D20.D042105.3_11_M.1.1",1430,508795,"Muscle"
"C17.D042105.3_11_M.1.1",1839,744412,"Muscle"
"F1.D042105.3_11_M.1.1",1835,958150,"Muscle"
"G4.D042105.3_11_M.1.1",1974,667408,"Muscle"
"H7.D042105.3_11_M.1.1",1529,585620,"Muscle"
"D19.D042105.3_11_M.1.1",1690,667688,"Muscle"
"E22.D042105.3_11_M.1.1",1991,823144,"Muscle"
"G3.D042105.3_11_M.1.1",1690,582636,"Muscle"
"H6.D042105.3_11_M.1.1",1680,689884,"Muscle"
"I8.D042105.3_11_M.1.1",2021,664977,"Muscle"
"J12.D042105.3_11_M.1.1",2435,863783,"Muscle"
"K14.D042105.3_11_M.1.1",2805,943030,"Muscle"
"I9.D042105.3_11_M.1.1",2634,753472,"Muscle"
"A14.D042105.3_11_M.1.1",1490,749364,"Muscle"
"B17.D042105.3_11_M.1.1",1300,362534,"Muscle"
"C19.D042105.3_11_M.1.1",1610,700457,"Muscle"
"D21.D042105.3_11_M.1.1",1815,859701,"Muscle"
"F2.D042105.3_11_M.1.1",1683,830264,"Muscle"
"G5.D042105.3_11_M.1.1",1464,517162,"Muscle"
"H8.D042105.3_11_M.1.1",1972,616649,"Muscle"
"I10.D042105.3_11_M.1.1",3456,955385,"Muscle"
"J14.D042105.3_11_M.1.1",2409,527989,"Muscle"
"J13.D042105.3_11_M.1.1",2143,794216,"Muscle"
"K16.D042105.3_11_M.1.1",2743,988895,"Muscle"
"L19.D042105.3_11_M.1.1",2770,1032792,"Muscle"
"M21.D042105.3_11_M.1.1",1321,284515,"Muscle"
"K15.D042105.3_11_M.1.1",3013,910086,"Muscle"
"L18.D042105.3_11_M.1.1",2727,864402,"Muscle"
"M20.D042105.3_11_M.1.1",842,401762,"Muscle"
"N22.D042105.3_11_M.1.1",1363,549799,"Muscle"
"P2.D042105.3_11_M.1.1",1878,827334,"Muscle"
"O1.D042105.3_11_M.1.1",2703,943610,"Muscle"
"F3.D042105.3_11_M.1.1",2045,880729,"Muscle"
"G6.D042105.3_11_M.1.1",1550,419178,"Muscle"
"H9.D042105.3_11_M.1.1",1604,548802,"Muscle"
"I11.D042105.3_11_M.1.1",622,84024,"Muscle"
"J15.D042105.3_11_M.1.1",2453,899320,"Muscle"
"L20.D042105.3_11_M.1.1",2357,902476,"Muscle"
"M22.D042105.3_11_M.1.1",1280,619025,"Muscle"
"O2.D042105.3_11_M.1.1",1911,605781,"Muscle"
"P4.D042105.3_11_M.1.1",2057,727464,"Muscle"
"P3.D042105.3_11_M.1.1",2791,715834,"Muscle"
"A16.D042105.3_11_M.1.1",1396,814652,"Muscle"
"A15.D042105.3_11_M.1.1",1396,770825,"Muscle"
"B18.D042105.3_11_M.1.1",1361,542377,"Muscle"
"C20.D042105.3_11_M.1.1",1902,500107,"Muscle"
"D22.D042105.3_11_M.1.1",1739,691037,"Muscle"
"B19.D042105.3_11_M.1.1",1269,625635,"Muscle"
"L21.D042105.3_11_M.1.1",3354,956085,"Muscle"
"N1.D042105.3_11_M.1.1",1431,565177,"Muscle"
"O3.D042105.3_11_M.1.1",2531,838988,"Muscle"
"P5.D042105.3_11_M.1.1",2074,838900,"Muscle"
"A17.D042105.3_11_M.1.1",1414,715102,"Muscle"
"B20.D042105.3_11_M.1.1",1383,597223,"Muscle"
"C22.D042105.3_11_M.1.1",1491,472226,"Muscle"
"C21.D042105.3_11_M.1.1",1882,742612,"Muscle"
"E2.D042105.3_11_M.1.1",2011,813260,"Muscle"
"F5.D042105.3_11_M.1.1",2265,799011,"Muscle"
"G8.D042105.3_11_M.1.1",1677,603445,"Muscle"
"E1.D042105.3_11_M.1.1",1828,717726,"Muscle"
"F4.D042105.3_11_M.1.1",1807,740444,"Muscle"
"G7.D042105.3_11_M.1.1",1393,447831,"Muscle"
"H10.D042105.3_11_M.1.1",1662,524644,"Muscle"
"J16.D042105.3_11_M.1.1",2792,822005,"Muscle"
"K18.D042105.3_11_M.1.1",2700,752978,"Muscle"
"H11.D042105.3_11_M.1.1",1931,752291,"Muscle"
"A18.D042105.3_11_M.1.1",1899,857516,"Muscle"
"B21.D042105.3_11_M.1.1",2494,824698,"Muscle"
"D1.D042105.3_11_M.1.1",1695,971142,"Muscle"
"E3.D042105.3_11_M.1.1",1357,433284,"Muscle"
"F6.D042105.3_11_M.1.1",1451,461533,"Muscle"
"G9.D042105.3_11_M.1.1",1613,530915,"Muscle"
"H12.D042105.3_11_M.1.1",1620,598568,"Muscle"
"I14.D042105.3_11_M.1.1",2758,774251,"Muscle"
"J18.D042105.3_11_M.1.1",2911,899483,"Muscle"
"I13.D042105.3_11_M.1.1",2726,747055,"Muscle"
"K20.D042105.3_11_M.1.1",2853,853960,"Muscle"
"M1.D042105.3_11_M.1.1",1462,663334,"Muscle"
"N3.D042105.3_11_M.1.1",1175,453514,"Muscle"
"J17.D042105.3_11_M.1.1",2732,900600,"Muscle"
"K19.D042105.3_11_M.1.1",2456,928152,"Muscle"
"N2.D042105.3_11_M.1.1",1150,555305,"Muscle"
"O4.D042105.3_11_M.1.1",2493,1066964,"Muscle"
"P6.D042105.3_11_M.1.1",1618,593616,"Muscle"
"O5.D042105.3_11_M.1.1",1742,609296,"Muscle"
"G10.D042105.3_11_M.1.1",1969,560505,"Muscle"
"H13.D042105.3_11_M.1.1",1597,551323,"Muscle"
"I15.D042105.3_11_M.1.1",2417,928744,"Muscle"
"J19.D042105.3_11_M.1.1",2605,1040600,"Muscle"
"M2.D042105.3_11_M.1.1",1559,667438,"Muscle"
"N4.D042105.3_11_M.1.1",1820,704647,"Muscle"
"O6.D042105.3_11_M.1.1",1433,648496,"Muscle"
"P8.D042105.3_11_M.1.1",2481,724842,"Muscle"
"P7.D042105.3_11_M.1.1",2147,1021891,"Muscle"
"A20.D042105.3_11_M.1.1",1441,742440,"Muscle"
"A19.D042105.3_11_M.1.1",1480,732637,"Muscle"
"B22.D042105.3_11_M.1.1",1464,654009,"Muscle"
"D2.D042105.3_11_M.1.1",1913,359748,"Muscle"
"E4.D042105.3_11_M.1.1",1852,840701,"Muscle"
"F8.D042105.3_11_M.1.1",2891,827528,"Muscle"
"C1.D042105.3_11_M.1.1",1521,694478,"Muscle"
"K22.D042105.3_11_M.1.1",2568,848016,"Muscle"
"N5.D042105.3_11_M.1.1",2187,694585,"Muscle"
"O7.D042105.3_11_M.1.1",2208,912921,"Muscle"
"P9.D042105.3_11_M.1.1",2296,994955,"Muscle"
"A21.D042105.3_11_M.1.1",1502,919625,"Muscle"
"C2.D042105.3_11_M.1.1",1944,790138,"Muscle"
"D4.D042105.3_11_M.1.1",1441,503376,"Muscle"
"D3.D042105.3_11_M.1.1",1803,732345,"Muscle"
"E6.D042105.3_11_M.1.1",1700,722118,"Muscle"
"F10.D042105.3_11_M.1.1",1566,677212,"Muscle"
"G12.D042105.3_11_M.1.1",1534,586581,"Muscle"
"E5.D042105.3_11_M.1.1",1588,775853,"Muscle"
"F9.D042105.3_11_M.1.1",1679,671340,"Muscle"
"G11.D042105.3_11_M.1.1",2310,662423,"Muscle"
"H14.D042105.3_11_M.1.1",2000,718452,"Muscle"
"J20.D042105.3_11_M.1.1",2536,1018721,"Muscle"
"H15.D042105.3_11_M.1.1",1751,613249,"Muscle"
"B1.D042105.3_11_M.1.1",1962,854751,"Muscle"
"C3.D042105.3_11_M.1.1",1634,789378,"Muscle"
"D5.D042105.3_11_M.1.1",1186,639818,"Muscle"
"E7.D042105.3_11_M.1.1",2441,709410,"Muscle"
"F11.D042105.3_11_M.1.1",1988,769142,"Muscle"
"G13.D042105.3_11_M.1.1",1456,589892,"Muscle"
"H16.D042105.3_11_M.1.1",1783,725678,"Muscle"
"J22.D042105.3_11_M.1.1",2162,715912,"Muscle"
"I18.D042105.3_11_M.1.1",2350,775791,"Muscle"
"L2.D042105.3_11_M.1.1",3250,798743,"Muscle"
"M5.D042105.3_11_M.1.1",1498,424590,"Muscle"
"N7.D042105.3_11_M.1.1",1505,767438,"Muscle"
"J21.D042105.3_11_M.1.1",1718,796765,"Muscle"
"L1.D042105.3_11_M.1.1",3354,1156562,"Muscle"
"M4.D042105.3_11_M.1.1",1814,660322,"Muscle"
"N6.D042105.3_11_M.1.1",1413,475308,"Muscle"
"O8.D042105.3_11_M.1.1",2273,897861,"Muscle"
"P10.D042105.3_11_M.1.1",2054,725394,"Muscle"
"O9.D042105.3_11_M.1.1",2041,805812,"Muscle"
"F12.D042105.3_11_M.1.1",1861,674414,"Muscle"
"G14.D042105.3_11_M.1.1",1926,671914,"Muscle"
"H17.D042105.3_11_M.1.1",1989,609022,"Muscle"
"I20.D042105.3_11_M.1.1",2024,755209,"Muscle"
"K1.D042105.3_11_M.1.1",3343,837088,"Muscle"
"M6.D042105.3_11_M.1.1",1761,767886,"Muscle"
"N8.D042105.3_11_M.1.1",2186,821110,"Muscle"
"O10.D042105.3_11_M.1.1",1236,1004189,"Muscle"
"P11.D042105.3_11_M.1.1",2171,1055890,"Muscle"
"B3.D042105.3_11_M.1.1",2248,1271258,"Muscle"
"B2.D042105.3_11_M.1.1",1730,904567,"Muscle"
"C4.D042105.3_11_M.1.1",2456,490581,"Muscle"
"D6.D042105.3_11_M.1.1",1808,796833,"Muscle"
"E8.D042105.3_11_M.1.1",709,260809,"Muscle"
"C5.D042105.3_11_M.1.1",1758,718781,"Muscle"
"M7.D042105.3_11_M.1.1",1557,675359,"Muscle"
"N9.D042105.3_11_M.1.1",1208,360690,"Muscle"
"O11.D042105.3_11_M.1.1",2632,842487,"Muscle"
"A1.D042105.3_11_M.1.1",2391,400585,"Muscle"
"C6.D042105.3_11_M.1.1",1531,513567,"Muscle"
"D8.D042105.3_11_M.1.1",2409,595093,"Muscle"
"D7.D042105.3_11_M.1.1",1484,705723,"Muscle"
"E10.D042105.3_11_M.1.1",1462,325325,"Muscle"
"F14.D042105.3_11_M.1.1",2331,527884,"Muscle"
"G16.D042105.3_11_M.1.1",1399,268540,"Muscle"
"E9.D042105.3_11_M.1.1",1819,756431,"Muscle"
"F13.D042105.3_11_M.1.1",1523,526906,"Muscle"
"G15.D042105.3_11_M.1.1",2292,728705,"Muscle"
"H18.D042105.3_11_M.1.1",2536,823577,"Muscle"
"I21.D042105.3_11_M.1.1",2473,589863,"Muscle"
"K2.D042105.3_11_M.1.1",3236,1252280,"Muscle"
"H19.D042105.3_11_M.1.1",1563,417105,"Muscle"
"A2.D042105.3_11_M.1.1",1717,542944,"Muscle"
"B5.D042105.3_11_M.1.1",2073,448170,"Muscle"
"C7.D042105.3_11_M.1.1",2325,647719,"Muscle"
"D9.D042105.3_11_M.1.1",1954,735275,"Muscle"
"E11.D042105.3_11_M.1.1",1786,395612,"Muscle"
"F15.D042105.3_11_M.1.1",1743,454149,"Muscle"
"G17.D042105.3_11_M.1.1",2191,689933,"Muscle"
"H20.D042105.3_11_M.1.1",2110,561259,"Muscle"
"J1.D042105.3_11_M.1.1",2261,889361,"Muscle"
"I22.D042105.3_11_M.1.1",3161,907154,"Muscle"
"L6.D042105.3_11_M.1.1",2765,879109,"Muscle"
"M9.D042105.3_11_M.1.1",1551,376972,"Muscle"
"N11.D042105.3_11_M.1.1",1377,444408,"Muscle"
"K3.D042105.3_11_M.1.1",2812,898847,"Muscle"
"L5.D042105.3_11_M.1.1",2960,794127,"Muscle"
"M8.D042105.3_11_M.1.1",1523,584543,"Muscle"
"N10.D042105.3_11_M.1.1",1825,601774,"Muscle"
"O12.D042105.3_11_M.1.1",2215,760775,"Muscle"
"P14.D042105.3_11_M.1.1",1421,665971,"Muscle"
"O13.D042105.3_11_M.1.1",2677,720960,"Muscle"
"G18.D042105.3_11_M.1.1",1662,590838,"Muscle"
"H21.D042105.3_11_M.1.1",2313,652345,"Muscle"
"J2.D042105.3_11_M.1.1",2617,945091,"Muscle"
"K5.D042105.3_11_M.1.1",2595,1008633,"Muscle"
"M10.D042105.3_11_M.1.1",1314,562920,"Muscle"
"N12.D042105.3_11_M.1.1",1584,373705,"Muscle"
"P17.D042105.3_11_M.1.1",2184,839751,"Muscle"
"P15.D042105.3_11_M.1.1",1930,906035,"Muscle"
"A4.D042105.3_11_M.1.1",1713,663056,"Muscle"
"B7.D042105.3_11_M.1.1",2056,775678,"Muscle"
"C9.D042105.3_11_M.1.1",1537,699412,"Muscle"
"A3.D042105.3_11_M.1.1",2173,652060,"Muscle"
"B6.D042105.3_11_M.1.1",1721,528668,"Muscle"
"C8.D042105.3_11_M.1.1",1545,580381,"Muscle"
"D10.D042105.3_11_M.1.1",1712,650643,"Muscle"
"E12.D042105.3_11_M.1.1",1450,541522,"Muscle"
"F16.D042105.3_11_M.1.1",1300,505341,"Muscle"
"D11.D042105.3_11_M.1.1",1501,565532,"Muscle"
"N13.D042105.3_11_M.1.1",1269,507317,"Muscle"
"O15.D042105.3_11_M.1.1",1702,546684,"Muscle"
"P18.D042105.3_11_M.1.1",3642,960368,"Muscle"
"A5.D042105.3_11_M.1.1",1653,379379,"Muscle"
"B8.D042105.3_11_M.1.1",1482,511215,"Muscle"
"C10.D042105.3_11_M.1.1",1507,548777,"Muscle"
"D12.D042105.3_11_M.1.1",1363,681724,"Muscle"
"E15.D042105.3_11_M.1.1",1275,554884,"Muscle"
"E13.D042105.3_11_M.1.1",1809,559610,"Muscle"
"F18.D042105.3_11_M.1.1",1931,699529,"Muscle"
"G21.D042105.3_11_M.1.1",1649,565451,"Muscle"
"I1.D042105.3_11_M.1.1",2828,925608,"Muscle"
"F17.D042105.3_11_M.1.1",1735,573753,"Muscle"
"G20.D042105.3_11_M.1.1",1510,526480,"Muscle"
"H22.D042105.3_11_M.1.1",1504,536927,"Muscle"
"J3.D042105.3_11_M.1.1",2437,820108,"Muscle"
"K6.D042105.3_11_M.1.1",2707,691925,"Muscle"
"L8.D042105.3_11_M.1.1",2554,914743,"Muscle"
"M11.D042105.3_11_M.1.1",1050,330068,"Muscle"
"P19.D042105.3_11_M.1.1",1625,664233,"Muscle"
"J4.D042105.3_11_M.1.1",2993,972255,"Muscle"
"A6.D042105.3_11_M.1.1",1316,452295,"Muscle"
"M12.D042105.3_11_M.1.1",1258,411431,"Muscle"
"N14.D042105.3_11_M.1.1",1670,606754,"Muscle"
"B9.D042105.3_11_M.1.1",1853,492305,"Muscle"
"I2.D042105.3_11_M.1.1",2268,732470,"Muscle"
"J5.D042105.3_11_M.1.1",2365,881388,"Muscle"
"L11.D042105.3_11_M.1.1",2577,844348,"Muscle"
"C11.D042105.3_11_M.1.1",1579,705794,"Muscle"
"M13.D042105.3_11_M.1.1",931,67380,"Muscle"
"D13.D042105.3_11_M.1.1",1702,211378,"Muscle"
"E16.D042105.3_11_M.1.1",2021,627589,"Muscle"
"F19.D042105.3_11_M.1.1",1505,420025,"Muscle"
"G22.D042105.3_11_M.1.1",1451,426196,"Muscle"
"N15.D042105.3_11_M.1.1",1443,500704,"Muscle"
"D14.D042105.3_11_M.1.1",1623,702766,"Muscle"
"E17.D042105.3_11_M.1.1",2113,633925,"Muscle"
"F20.D042105.3_11_M.1.1",1499,599023,"Muscle"
"O17.D042105.3_11_M.1.1",2439,397231,"Muscle"
"H1.D042105.3_11_M.1.1",1452,494799,"Muscle"
"I3.D042105.3_11_M.1.1",1939,697960,"Muscle"
"P20.D042105.3_11_M.1.1",2243,637184,"Muscle"
"A7.D042105.3_11_M.1.1",1445,539417,"Muscle"
"B10.D042105.3_11_M.1.1",1752,756493,"Muscle"
"C12.D042105.3_11_M.1.1",1850,623303,"Muscle"
"J7.D042105.3_11_M.1.1",3100,935770,"Muscle"
"N16.D042105.3_11_M.1.1",2347,792240,"Muscle"
"O18.D042105.3_11_M.1.1",2483,807219,"Muscle"
"P21.D042105.3_11_M.1.1",1738,733499,"Muscle"
"K9.D042105.3_11_M.1.1",2862,731812,"Muscle"
"L12.D042105.3_11_M.1.1",4198,734403,"Muscle"
"M14.D042105.3_11_M.1.1",1552,589393,"Muscle"
"B11.D042180.3_10_M.1.1",1461,67128,"Muscle"
"E21.D042180.3_10_M.1.1",2692,169636,"Muscle"
"B10.D042180.3_10_M.1.1",1515,64800,"Muscle"
"E15.D042180.3_10_M.1.1",2185,110672,"Muscle"
"B13.D042180.3_10_M.1.1",2101,148332,"Muscle"
"E22.D042180.3_10_M.1.1",2324,141524,"Muscle"
"B14.D042180.3_10_M.1.1",1927,127496,"Muscle"
"F1.D042180.3_10_M.1.1",1329,82325,"Muscle"
"F2.D042180.3_10_M.1.1",2746,207260,"Muscle"
"B16.D042180.3_10_M.1.1",1602,121865,"Muscle"
"B22.D042180.3_10_M.1.1",1704,101860,"Muscle"
"F4.D042180.3_10_M.1.1",1973,168781,"Muscle"
"C1.D042180.3_10_M.1.1",5548,222114,"Muscle"
"C2.D042180.3_10_M.1.1",2041,107947,"Muscle"
"F6.D042180.3_10_M.1.1",2179,136726,"Muscle"
"A2.D042180.3_10_M.1.1",2231,164547,"Muscle"
"C3.D042180.3_10_M.1.1",1748,84923,"Muscle"
"G2.D042180.3_10_M.1.1",1644,111570,"Muscle"
"A3.D042180.3_10_M.1.1",1796,97119,"Muscle"
"C4.D042180.3_10_M.1.1",2224,145282,"Muscle"
"H1.D042180.3_10_M.1.1",2140,166490,"Muscle"
"A4.D042180.3_10_M.1.1",1997,127787,"Muscle"
"C5.D042180.3_10_M.1.1",2424,186388,"Muscle"
"H2.D042180.3_10_M.1.1",1891,88274,"Muscle"
"A9.D042180.3_10_M.1.1",1508,94634,"Muscle"
"C10.D042180.3_10_M.1.1",2325,152410,"Muscle"
"H5.D042180.3_10_M.1.1",1758,93261,"Muscle"
"A5.D042180.3_10_M.1.1",1584,115258,"Muscle"
"C8.D042180.3_10_M.1.1",1818,114806,"Muscle"
"H3.D042180.3_10_M.1.1",2393,128541,"Muscle"
"A11.D042180.3_10_M.1.1",2117,105321,"Muscle"
"C20.D042180.3_10_M.1.1",1761,171773,"Muscle"
"H10.D042180.3_10_M.1.1",2506,147720,"Muscle"
"A13.D042180.3_10_M.1.1",2128,123749,"Muscle"
"H21.D042180.3_10_M.1.1",2417,192172,"Muscle"
"A14.D042180.3_10_M.1.1",1611,77039,"Muscle"
"D1.D042180.3_10_M.1.1",1763,158028,"Muscle"
"H22.D042180.3_10_M.1.1",1769,141305,"Muscle"
"A16.D042180.3_10_M.1.1",1816,99010,"Muscle"
"A15.D042180.3_10_M.1.1",1615,104910,"Muscle"
"D2.D042180.3_10_M.1.1",2384,131711,"Muscle"
"I2.D042180.3_10_M.1.1",3075,211205,"Muscle"
"D3.D042180.3_10_M.1.1",1941,76362,"Muscle"
"A18.D042180.3_10_M.1.1",1473,81914,"Muscle"
"D4.D042180.3_10_M.1.1",1878,90898,"Muscle"
"A19.D042180.3_10_M.1.1",1693,97096,"Muscle"
"B1.D042180.3_10_M.1.1",1445,84986,"Muscle"
"D19.D042180.3_10_M.1.1",2512,164416,"Muscle"
"B2.D042180.3_10_M.1.1",1605,52808,"Muscle"
"E1.D042180.3_10_M.1.1",1493,68052,"Muscle"
"E2.D042180.3_10_M.1.1",1940,116873,"Muscle"
"B4.D042180.3_10_M.1.1",1594,83757,"Muscle"
"B6.D042180.3_10_M.1.1",2245,142045,"Muscle"
"E4.D042180.3_10_M.1.1",2005,91601,"Muscle"
"I13.D042180.3_10_M.1.1",3210,119151,"Muscle"
"K21.D042180.3_10_M.1.1",3085,199724,"Muscle"
"O22.D042180.3_10_M.1.1",1910,112807,"Muscle"
"I17.D042180.3_10_M.1.1",3182,143938,"Muscle"
"K22.D042180.3_10_M.1.1",2453,126710,"Muscle"
"N4.D042180.3_10_M.1.1",1876,57155,"Muscle"
"P1.D042180.3_10_M.1.1",1298,50356,"Muscle"
