"","nGene","nReads","orig.ident"
"I2.B002432.3_38_F.1.1",1905,380890,"Mammary_Gland"
"J6.B002432.3_38_F.1.1",2407,619293,"Mammary_Gland"
"K9.B002432.3_38_F.1.1",3161,754461,"Mammary_Gland"
"L13.B002432.3_38_F.1.1",5126,1097323,"Mammary_Gland"
"M20.B002432.3_38_F.1.1",4033,1100320,"Mammary_Gland"
"O1.B002432.3_38_F.1.1",4846,892903,"Mammary_Gland"
"P3.B002432.3_38_F.1.1",5187,1457924,"Mammary_Gland"
"A18.B002432.3_38_F.1.1",5123,882115,"Mammary_Gland"
"B21.B002432.3_38_F.1.1",674,137448,"Mammary_Gland"
"D5.B002432.3_38_F.1.1",4431,1277086,"Mammary_Gland"
"E11.B002432.3_38_F.1.1",8526,1943931,"Mammary_Gland"
"F15.B002432.3_38_F.1.1",3869,1099119,"Mammary_Gland"
"K11.B002432.3_38_F.1.1",5172,1107723,"Mammary_Gland"
"L14.B002432.3_38_F.1.1",3095,894959,"Mammary_Gland"
"M21.B002432.3_38_F.1.1",3940,1893962,"Mammary_Gland"
"O2.B002432.3_38_F.1.1",3235,999095,"Mammary_Gland"
"P4.B002432.3_38_F.1.1",4416,1734773,"Mammary_Gland"
"A20.B002432.3_38_F.1.1",4429,1246988,"Mammary_Gland"
"A19.B002432.3_38_F.1.1",3656,1233201,"Mammary_Gland"
"C1.B002432.3_38_F.1.1",3858,1036997,"Mammary_Gland"
"E14.B002432.3_38_F.1.1",2487,857146,"Mammary_Gland"
"D6.B002432.3_38_F.1.1",3541,1073529,"Mammary_Gland"
"E13.B002432.3_38_F.1.1",4498,1086861,"Mammary_Gland"
"F16.B002432.3_38_F.1.1",3426,1025561,"Mammary_Gland"
"G21.B002432.3_38_F.1.1",3671,1093950,"Mammary_Gland"
"I3.B002432.3_38_F.1.1",3369,814237,"Mammary_Gland"
"J7.B002432.3_38_F.1.1",3711,912287,"Mammary_Gland"
"F17.B002432.3_38_F.1.1",3058,1286024,"Mammary_Gland"
"C2.B002432.3_38_F.1.1",1523,590840,"Mammary_Gland"
"D9.B002432.3_38_F.1.1",3734,805749,"Mammary_Gland"
"E15.B002432.3_38_F.1.1",3560,852391,"Mammary_Gland"
"F18.B002432.3_38_F.1.1",4054,1349393,"Mammary_Gland"
"H1.B002432.3_38_F.1.1",3349,1039612,"Mammary_Gland"
"G22.B002432.3_38_F.1.1",3260,692513,"Mammary_Gland"
"I5.B002432.3_38_F.1.1",3524,910440,"Mammary_Gland"
"J9.B002432.3_38_F.1.1",3939,1348081,"Mammary_Gland"
"K13.B002432.3_38_F.1.1",5802,1474284,"Mammary_Gland"
"I4.B002432.3_38_F.1.1",3333,903395,"Mammary_Gland"
"J8.B002432.3_38_F.1.1",3371,740338,"Mammary_Gland"
"K12.B002432.3_38_F.1.1",2656,769470,"Mammary_Gland"
"L16.B002432.3_38_F.1.1",3732,1130444,"Mammary_Gland"
"M22.B002432.3_38_F.1.1",3523,865378,"Mammary_Gland"
"O3.B002432.3_38_F.1.1",3899,1100986,"Mammary_Gland"
"P6.B002432.3_38_F.1.1",2291,973432,"Mammary_Gland"
"L17.B002432.3_38_F.1.1",2303,729818,"Mammary_Gland"
"C3.B002432.3_38_F.1.1",3437,1475610,"Mammary_Gland"
"D11.B002432.3_38_F.1.1",3838,1385206,"Mammary_Gland"
"E16.B002432.3_38_F.1.1",4709,1233629,"Mammary_Gland"
"F19.B002432.3_38_F.1.1",4715,1406329,"Mammary_Gland"
"H2.B002432.3_38_F.1.1",4045,1068123,"Mammary_Gland"
"I6.B002432.3_38_F.1.1",4541,1359398,"Mammary_Gland"
"J10.B002432.3_38_F.1.1",3042,903461,"Mammary_Gland"
"K14.B002432.3_38_F.1.1",5515,1182828,"Mammary_Gland"
"N1.B002432.3_38_F.1.1",2031,865874,"Mammary_Gland"
"L18.B002432.3_38_F.1.1",4460,1090792,"Mammary_Gland"
"N2.B002432.3_38_F.1.1",3794,1216498,"Mammary_Gland"
"O5.B002432.3_38_F.1.1",4018,1033103,"Mammary_Gland"
"O4.B002432.3_38_F.1.1",3300,1024422,"Mammary_Gland"
"A22.B002432.3_38_F.1.1",1812,269189,"Mammary_Gland"
"P8.B002432.3_38_F.1.1",3564,1451291,"Mammary_Gland"
"E17.B002432.3_38_F.1.1",4672,1148263,"Mammary_Gland"
"F20.B002432.3_38_F.1.1",3679,1599072,"Mammary_Gland"
"H3.B002432.3_38_F.1.1",1914,290211,"Mammary_Gland"
"I7.B002432.3_38_F.1.1",4390,841870,"Mammary_Gland"
"J11.B002432.3_38_F.1.1",5051,934531,"Mammary_Gland"
"K15.B002432.3_38_F.1.1",5117,1091272,"Mammary_Gland"
"L19.B002432.3_38_F.1.1",2372,798363,"Mammary_Gland"
"N3.B002432.3_38_F.1.1",3543,960128,"Mammary_Gland"
"O6.B002432.3_38_F.1.1",4786,1142860,"Mammary_Gland"
"P9.B002432.3_38_F.1.1",2923,1188878,"Mammary_Gland"
"B1.B002432.3_38_F.1.1",3776,769414,"Mammary_Gland"
"C4.B002432.3_38_F.1.1",3606,855953,"Mammary_Gland"
"D12.B002432.3_38_F.1.1",3354,1438520,"Mammary_Gland"
"I10.B002432.3_38_F.1.1",4217,833237,"Mammary_Gland"
"J12.B002432.3_38_F.1.1",3044,712468,"Mammary_Gland"
"K16.B002432.3_38_F.1.1",3566,1195666,"Mammary_Gland"
"L21.B002432.3_38_F.1.1",2994,664772,"Mammary_Gland"
"N4.B002432.3_38_F.1.1",2995,624544,"Mammary_Gland"
"O7.B002432.3_38_F.1.1",1741,246324,"Mammary_Gland"
"P10.B002432.3_38_F.1.1",2812,1118724,"Mammary_Gland"
"B2.B002432.3_38_F.1.1",2820,620214,"Mammary_Gland"
"C7.B002432.3_38_F.1.1",3785,926038,"Mammary_Gland"
"D14.B002432.3_38_F.1.1",3104,1280763,"Mammary_Gland"
"C5.B002432.3_38_F.1.1",3087,742078,"Mammary_Gland"
"D13.B002432.3_38_F.1.1",3485,1418470,"Mammary_Gland"
"E18.B002432.3_38_F.1.1",3969,983884,"Mammary_Gland"
"F21.B002432.3_38_F.1.1",3830,1952318,"Mammary_Gland"
"H4.B002432.3_38_F.1.1",6659,1492208,"Mammary_Gland"
"E19.B002432.3_38_F.1.1",3788,1154049,"Mammary_Gland"
"P11.B002432.3_38_F.1.1",2804,1284316,"Mammary_Gland"
"A2.B002432.3_38_F.1.1",3533,748842,"Mammary_Gland"
"B4.B002432.3_38_F.1.1",3757,915741,"Mammary_Gland"
"C8.B002432.3_38_F.1.1",2914,653166,"Mammary_Gland"
"D15.B002432.3_38_F.1.1",2805,1307243,"Mammary_Gland"
"E20.B002432.3_38_F.1.1",3355,636517,"Mammary_Gland"
"G1.B002432.3_38_F.1.1",4523,1103967,"Mammary_Gland"
"H7.B002432.3_38_F.1.1",3025,600854,"Mammary_Gland"
"F22.B002432.3_38_F.1.1",1863,574891,"Mammary_Gland"
"I12.B002432.3_38_F.1.1",2192,581613,"Mammary_Gland"
"J14.B002432.3_38_F.1.1",6127,1270877,"Mammary_Gland"
"K19.B002432.3_38_F.1.1",4448,946809,"Mammary_Gland"
"H6.B002432.3_38_F.1.1",2582,675145,"Mammary_Gland"
"I11.B002432.3_38_F.1.1",3016,645751,"Mammary_Gland"
"J13.B002432.3_38_F.1.1",5955,1034748,"Mammary_Gland"
"K17.B002432.3_38_F.1.1",3176,1363071,"Mammary_Gland"
"L22.B002432.3_38_F.1.1",2121,780838,"Mammary_Gland"
"N5.B002432.3_38_F.1.1",3000,478752,"Mammary_Gland"
"O8.B002432.3_38_F.1.1",2681,514563,"Mammary_Gland"
"M1.B002432.3_38_F.1.1",3531,1159996,"Mammary_Gland"
"C9.B002432.3_38_F.1.1",3773,967377,"Mammary_Gland"
"D16.B002432.3_38_F.1.1",3158,1061587,"Mammary_Gland"
"E21.B002432.3_38_F.1.1",2135,1045124,"Mammary_Gland"
"G2.B002432.3_38_F.1.1",3357,830350,"Mammary_Gland"
"H8.B002432.3_38_F.1.1",3667,682870,"Mammary_Gland"
"I13.B002432.3_38_F.1.1",2764,972171,"Mammary_Gland"
"J15.B002432.3_38_F.1.1",3020,665897,"Mammary_Gland"
"K20.B002432.3_38_F.1.1",2583,549500,"Mammary_Gland"
"N6.B002432.3_38_F.1.1",3527,746760,"Mammary_Gland"
"M2.B002432.3_38_F.1.1",3514,639112,"Mammary_Gland"
"N7.B002432.3_38_F.1.1",3412,597508,"Mammary_Gland"
"O10.B002432.3_38_F.1.1",4136,1655542,"Mammary_Gland"
"O9.B002432.3_38_F.1.1",3713,1469322,"Mammary_Gland"
"P12.B002432.3_38_F.1.1",3728,1558091,"Mammary_Gland"
"A3.B002432.3_38_F.1.1",2763,759509,"Mammary_Gland"
"B5.B002432.3_38_F.1.1",5428,1666736,"Mammary_Gland"
"P14.B002432.3_38_F.1.1",5120,1369997,"Mammary_Gland"
"H9.B002432.3_38_F.1.1",3542,961285,"Mammary_Gland"
"I14.B002432.3_38_F.1.1",4991,1083504,"Mammary_Gland"
"J16.B002432.3_38_F.1.1",3725,806178,"Mammary_Gland"
"K21.B002432.3_38_F.1.1",2769,607704,"Mammary_Gland"
"M3.B002432.3_38_F.1.1",2895,600828,"Mammary_Gland"
"N8.B002432.3_38_F.1.1",3961,797110,"Mammary_Gland"
"O11.B002432.3_38_F.1.1",3164,1095021,"Mammary_Gland"
"P15.B002432.3_38_F.1.1",4918,1873127,"Mammary_Gland"
"A5.B002432.3_38_F.1.1",3588,784698,"Mammary_Gland"
"A4.B002432.3_38_F.1.1",4301,1101013,"Mammary_Gland"
"B6.B002432.3_38_F.1.1",3021,369760,"Mammary_Gland"
"C11.B002432.3_38_F.1.1",2638,1371876,"Mammary_Gland"
"D19.B002432.3_38_F.1.1",3566,1625833,"Mammary_Gland"
"E22.B002432.3_38_F.1.1",3247,1241771,"Mammary_Gland"
"G3.B002432.3_38_F.1.1",3342,683240,"Mammary_Gland"
"B7.B002432.3_38_F.1.1",5448,1572782,"Mammary_Gland"
"M4.B002432.3_38_F.1.1",3381,751760,"Mammary_Gland"
"N9.B002432.3_38_F.1.1",3472,734858,"Mammary_Gland"
"O12.B002432.3_38_F.1.1",3617,1045790,"Mammary_Gland"
"P16.B002432.3_38_F.1.1",3779,1844634,"Mammary_Gland"
"C12.B002432.3_38_F.1.1",5503,1281341,"Mammary_Gland"
"B8.B002432.3_38_F.1.1",3422,841865,"Mammary_Gland"
"C13.B002432.3_38_F.1.1",5214,1155314,"Mammary_Gland"
"D21.B002432.3_38_F.1.1",3852,1529473,"Mammary_Gland"
"D20.B002432.3_38_F.1.1",3722,1742949,"Mammary_Gland"
"F1.B002432.3_38_F.1.1",4463,1180030,"Mammary_Gland"
"G4.B002432.3_38_F.1.1",4756,998552,"Mammary_Gland"
"H10.B002432.3_38_F.1.1",4055,815336,"Mammary_Gland"
"I15.B002432.3_38_F.1.1",3787,655519,"Mammary_Gland"
"J17.B002432.3_38_F.1.1",3963,712922,"Mammary_Gland"
"K22.B002432.3_38_F.1.1",3473,840529,"Mammary_Gland"
"F2.B002432.3_38_F.1.1",4667,1413489,"Mammary_Gland"
"P17.B002432.3_38_F.1.1",3428,1230460,"Mammary_Gland"
"A7.B002432.3_38_F.1.1",4214,1160804,"Mammary_Gland"
"B9.B002432.3_38_F.1.1",3816,943080,"Mammary_Gland"
"C14.B002432.3_38_F.1.1",2775,1030657,"Mammary_Gland"
"D22.B002432.3_38_F.1.1",3439,1015385,"Mammary_Gland"
"F3.B002432.3_38_F.1.1",3198,834664,"Mammary_Gland"
"G6.B002432.3_38_F.1.1",5028,1306818,"Mammary_Gland"
"G5.B002432.3_38_F.1.1",2866,585833,"Mammary_Gland"
"H12.B002432.3_38_F.1.1",6083,1499354,"Mammary_Gland"
"I17.B002432.3_38_F.1.1",3800,653586,"Mammary_Gland"
"J19.B002432.3_38_F.1.1",2176,636435,"Mammary_Gland"
"H11.B002432.3_38_F.1.1",6440,1232906,"Mammary_Gland"
"I16.B002432.3_38_F.1.1",4013,969875,"Mammary_Gland"
"J18.B002432.3_38_F.1.1",4354,1047367,"Mammary_Gland"
"M5.B002432.3_38_F.1.1",4009,448930,"Mammary_Gland"
"N11.B002432.3_38_F.1.1",2293,257816,"Mammary_Gland"
"O13.B002432.3_38_F.1.1",2755,591135,"Mammary_Gland"
"L2.B002432.3_38_F.1.1",4449,789743,"Mammary_Gland"
"C15.B002432.3_38_F.1.1",3537,1648282,"Mammary_Gland"
"E1.B002432.3_38_F.1.1",4562,1090913,"Mammary_Gland"
"F4.B002432.3_38_F.1.1",4933,1562892,"Mammary_Gland"
"G7.B002432.3_38_F.1.1",3545,675578,"Mammary_Gland"
"H14.B002432.3_38_F.1.1",2510,613019,"Mammary_Gland"
"I18.B002432.3_38_F.1.1",3907,918601,"Mammary_Gland"
"J20.B002432.3_38_F.1.1",3200,769744,"Mammary_Gland"
"L3.B002432.3_38_F.1.1",2989,700507,"Mammary_Gland"
"M7.B002432.3_38_F.1.1",3949,912047,"Mammary_Gland"
"N13.B002432.3_38_F.1.1",2732,586380,"Mammary_Gland"
"M6.B002432.3_38_F.1.1",2283,483208,"Mammary_Gland"
"O15.B002432.3_38_F.1.1",4675,1698423,"Mammary_Gland"
"P20.B002432.3_38_F.1.1",2960,1549102,"Mammary_Gland"
"N12.B002432.3_38_F.1.1",3728,929172,"Mammary_Gland"
"O14.B002432.3_38_F.1.1",2120,761005,"Mammary_Gland"
"P19.B002432.3_38_F.1.1",3869,1668612,"Mammary_Gland"
"B10.B002432.3_38_F.1.1",3835,859248,"Mammary_Gland"
"I19.B002432.3_38_F.1.1",3568,928316,"Mammary_Gland"
"J21.B002432.3_38_F.1.1",2844,809875,"Mammary_Gland"
"L4.B002432.3_38_F.1.1",2018,512161,"Mammary_Gland"
"N14.B002432.3_38_F.1.1",3432,1082938,"Mammary_Gland"
"O16.B002432.3_38_F.1.1",2775,1158143,"Mammary_Gland"
"P22.B002432.3_38_F.1.1",4024,1497020,"Mammary_Gland"
"B11.B002432.3_38_F.1.1",2474,759097,"Mammary_Gland"
"C16.B002432.3_38_F.1.1",4408,1288946,"Mammary_Gland"
"E2.B002432.3_38_F.1.1",3211,845171,"Mammary_Gland"
"F5.B002432.3_38_F.1.1",3877,840401,"Mammary_Gland"
"G8.B002432.3_38_F.1.1",4261,1312240,"Mammary_Gland"
"H15.B002432.3_38_F.1.1",2593,407713,"Mammary_Gland"
"B12.B002432.3_38_F.1.1",5412,1429553,"Mammary_Gland"
"J22.B002432.3_38_F.1.1",1410,290146,"Mammary_Gland"
"L5.B002432.3_38_F.1.1",5600,1244739,"Mammary_Gland"
"M9.B002432.3_38_F.1.1",3763,847762,"Mammary_Gland"
"N15.B002432.3_38_F.1.1",2738,846401,"Mammary_Gland"
"O17.B002432.3_38_F.1.1",4095,1468412,"Mammary_Gland"
"C17.B002432.3_38_F.1.1",4787,1435006,"Mammary_Gland"
"F6.B002432.3_38_F.1.1",4019,1142350,"Mammary_Gland"
"G10.B002432.3_38_F.1.1",3854,1084748,"Mammary_Gland"
"H16.B002432.3_38_F.1.1",2673,89669,"Mammary_Gland"
"I20.B002432.3_38_F.1.1",4531,1104102,"Mammary_Gland"
"A2.B002433.3_38_F.1.1",5223,1594693,"Mammary_Gland"
"A3.B002433.3_38_F.1.1",1787,736433,"Mammary_Gland"
"A4.B002433.3_38_F.1.1",2473,1165741,"Mammary_Gland"
"A6.B002433.3_38_F.1.1",3532,1389697,"Mammary_Gland"
"A7.B002433.3_38_F.1.1",3796,1889195,"Mammary_Gland"
"A10.B002433.3_38_F.1.1",4022,1812385,"Mammary_Gland"
"A11.B002433.3_38_F.1.1",2792,784525,"Mammary_Gland"
"A12.B002433.3_38_F.1.1",3530,1493675,"Mammary_Gland"
"A13.B002433.3_38_F.1.1",3150,498549,"Mammary_Gland"
"A14.B002433.3_38_F.1.1",2319,676365,"Mammary_Gland"
"A15.B002433.3_38_F.1.1",2390,456501,"Mammary_Gland"
"B6.B002433.3_38_F.1.1",3571,918340,"Mammary_Gland"
"C8.B002433.3_38_F.1.1",4854,1091536,"Mammary_Gland"
"D13.B002433.3_38_F.1.1",4274,591080,"Mammary_Gland"
"E18.B002433.3_38_F.1.1",2990,777256,"Mammary_Gland"
"G1.B002433.3_38_F.1.1",3177,528518,"Mammary_Gland"
"H3.B002433.3_38_F.1.1",3308,520599,"Mammary_Gland"
"I11.B002433.3_38_F.1.1",3493,672149,"Mammary_Gland"
"B7.B002433.3_38_F.1.1",4037,770098,"Mammary_Gland"
"C9.B002433.3_38_F.1.1",3822,910968,"Mammary_Gland"
"D14.B002433.3_38_F.1.1",4367,618187,"Mammary_Gland"
"E19.B002433.3_38_F.1.1",3925,1057677,"Mammary_Gland"
"G2.B002433.3_38_F.1.1",3878,535037,"Mammary_Gland"
"H4.B002433.3_38_F.1.1",2960,530779,"Mammary_Gland"
"I12.B002433.3_38_F.1.1",4010,577173,"Mammary_Gland"
"J17.B002433.3_38_F.1.1",807,271691,"Mammary_Gland"
"L2.B002433.3_38_F.1.1",3012,665889,"Mammary_Gland"
"J16.B002433.3_38_F.1.1",4464,691254,"Mammary_Gland"
"M9.B002433.3_38_F.1.1",3195,548436,"Mammary_Gland"
"N16.B002433.3_38_F.1.1",2828,651859,"Mammary_Gland"
"O19.B002433.3_38_F.1.1",3578,919758,"Mammary_Gland"
"L1.B002433.3_38_F.1.1",3850,681135,"Mammary_Gland"
"M8.B002433.3_38_F.1.1",4266,664747,"Mammary_Gland"
"N14.B002433.3_38_F.1.1",4828,671476,"Mammary_Gland"
"O17.B002433.3_38_F.1.1",4192,677286,"Mammary_Gland"
"P20.B002433.3_38_F.1.1",3785,555204,"Mammary_Gland"
"P21.B002433.3_38_F.1.1",1342,134920,"Mammary_Gland"
"H5.B002433.3_38_F.1.1",2803,412835,"Mammary_Gland"
"I13.B002433.3_38_F.1.1",3302,550417,"Mammary_Gland"
"J18.B002433.3_38_F.1.1",4464,885289,"Mammary_Gland"
"L3.B002433.3_38_F.1.1",3638,1003863,"Mammary_Gland"
"M10.B002433.3_38_F.1.1",3045,553545,"Mammary_Gland"
"N17.B002433.3_38_F.1.1",3697,722527,"Mammary_Gland"
"O20.B002433.3_38_F.1.1",2360,345888,"Mammary_Gland"
"P22.B002433.3_38_F.1.1",3247,317439,"Mammary_Gland"
"B8.B002433.3_38_F.1.1",3468,1093240,"Mammary_Gland"
"C10.B002433.3_38_F.1.1",4802,560071,"Mammary_Gland"
"D15.B002433.3_38_F.1.1",2150,620832,"Mammary_Gland"
"E20.B002433.3_38_F.1.1",2402,553968,"Mammary_Gland"
"G3.B002433.3_38_F.1.1",2308,519414,"Mammary_Gland"
"L4.B002433.3_38_F.1.1",3597,651096,"Mammary_Gland"
"M11.B002433.3_38_F.1.1",1837,161237,"Mammary_Gland"
"N18.B002433.3_38_F.1.1",4289,780431,"Mammary_Gland"
"O21.B002433.3_38_F.1.1",1404,386039,"Mammary_Gland"
"B10.B002433.3_38_F.1.1",5727,1138803,"Mammary_Gland"
"C12.B002433.3_38_F.1.1",4533,1094946,"Mammary_Gland"
"B9.B002433.3_38_F.1.1",4123,1009442,"Mammary_Gland"
"D17.B002433.3_38_F.1.1",3054,414060,"Mammary_Gland"
"E22.B002433.3_38_F.1.1",2182,438158,"Mammary_Gland"
"G5.B002433.3_38_F.1.1",5241,897294,"Mammary_Gland"
"C11.B002433.3_38_F.1.1",800,312766,"Mammary_Gland"
"D16.B002433.3_38_F.1.1",3053,630953,"Mammary_Gland"
"E21.B002433.3_38_F.1.1",1171,271389,"Mammary_Gland"
"G4.B002433.3_38_F.1.1",1109,283241,"Mammary_Gland"
"H6.B002433.3_38_F.1.1",3691,396701,"Mammary_Gland"
"I14.B002433.3_38_F.1.1",2331,344727,"Mammary_Gland"
"J19.B002433.3_38_F.1.1",2703,395718,"Mammary_Gland"
"H10.B002433.3_38_F.1.1",4370,704102,"Mammary_Gland"
"B11.B002433.3_38_F.1.1",2604,775549,"Mammary_Gland"
"C13.B002433.3_38_F.1.1",4580,773717,"Mammary_Gland"
"D18.B002433.3_38_F.1.1",2971,663710,"Mammary_Gland"
"F1.B002433.3_38_F.1.1",4249,991874,"Mammary_Gland"
"G6.B002433.3_38_F.1.1",4356,922852,"Mammary_Gland"
"I15.B002433.3_38_F.1.1",2378,519197,"Mammary_Gland"
"H11.B002433.3_38_F.1.1",3264,698453,"Mammary_Gland"
"I16.B002433.3_38_F.1.1",4538,768981,"Mammary_Gland"
"K1.B002433.3_38_F.1.1",3380,554137,"Mammary_Gland"
"J22.B002433.3_38_F.1.1",3135,530432,"Mammary_Gland"
"L5.B002433.3_38_F.1.1",4123,729501,"Mammary_Gland"
"M12.B002433.3_38_F.1.1",2841,671154,"Mammary_Gland"
"N19.B002433.3_38_F.1.1",3544,796341,"Mammary_Gland"
"O22.B002433.3_38_F.1.1",3107,568576,"Mammary_Gland"
"L6.B002433.3_38_F.1.1",2670,417286,"Mammary_Gland"
"B12.B002433.3_38_F.1.1",1313,245357,"Mammary_Gland"
"C15.B002433.3_38_F.1.1",1663,461897,"Mammary_Gland"
"D19.B002433.3_38_F.1.1",3694,799795,"Mammary_Gland"
"F2.B002433.3_38_F.1.1",4509,918000,"Mammary_Gland"
"G7.B002433.3_38_F.1.1",3011,579932,"Mammary_Gland"
"H12.B002433.3_38_F.1.1",4103,845849,"Mammary_Gland"
"I17.B002433.3_38_F.1.1",2764,447978,"Mammary_Gland"
"K2.B002433.3_38_F.1.1",3135,634781,"Mammary_Gland"
"M13.B002433.3_38_F.1.1",4296,663329,"Mammary_Gland"
