"","nGene","nReads","orig.ident"
"C5.MAA000508.3_9_M.1.1",1544,200790,"Spleen"
"E5.MAA000508.3_9_M.1.1",2195,284361,"Spleen"
"L4.MAA000508.3_9_M.1.1",1588,267627,"Spleen"
"O3.MAA000508.3_9_M.1.1",1560,158820,"Spleen"
"P8.MAA000508.3_9_M.1.1",1639,117142,"Spleen"
"M16.MAA000508.3_9_M.1.1",1987,232288,"Spleen"
"L5.MAA000508.3_9_M.1.1",2442,383815,"Spleen"
"M17.MAA000508.3_9_M.1.1",2103,293086,"Spleen"
"O5.MAA000508.3_9_M.1.1",2094,229038,"Spleen"
"P9.MAA000508.3_9_M.1.1",1552,131086,"Spleen"
"I12.MAA000508.3_9_M.1.1",2137,315579,"Spleen"
"P10.MAA000508.3_9_M.1.1",2477,220391,"Spleen"
"I18.MAA000508.3_9_M.1.1",3553,573545,"Spleen"
"L6.MAA000508.3_9_M.1.1",2179,307792,"Spleen"
"M18.MAA000508.3_9_M.1.1",1964,298323,"Spleen"
"O6.MAA000508.3_9_M.1.1",1985,287140,"Spleen"
"P11.MAA000508.3_9_M.1.1",1605,137540,"Spleen"
"I20.MAA000508.3_9_M.1.1",1902,178802,"Spleen"
"L7.MAA000508.3_9_M.1.1",2064,359143,"Spleen"
"M20.MAA000508.3_9_M.1.1",2683,532287,"Spleen"
"O8.MAA000508.3_9_M.1.1",1617,149163,"Spleen"
"J1.MAA000508.3_9_M.1.1",2379,309701,"Spleen"
"L11.MAA000508.3_9_M.1.1",2339,572519,"Spleen"
"M21.MAA000508.3_9_M.1.1",1660,161000,"Spleen"
"O9.MAA000508.3_9_M.1.1",1610,231088,"Spleen"
"P12.MAA000508.3_9_M.1.1",1258,79817,"Spleen"
"J3.MAA000508.3_9_M.1.1",1315,143627,"Spleen"
"L14.MAA000508.3_9_M.1.1",2310,393559,"Spleen"
"J2.MAA000508.3_9_M.1.1",3453,733437,"Spleen"
"L12.MAA000508.3_9_M.1.1",2966,340095,"Spleen"
"M22.MAA000508.3_9_M.1.1",1934,328919,"Spleen"
"O10.MAA000508.3_9_M.1.1",1970,274959,"Spleen"
"P13.MAA000508.3_9_M.1.1",1696,110546,"Spleen"
"N1.MAA000508.3_9_M.1.1",1839,346146,"Spleen"
"J4.MAA000508.3_9_M.1.1",2173,330472,"Spleen"
"L18.MAA000508.3_9_M.1.1",2123,295959,"Spleen"
"N2.MAA000508.3_9_M.1.1",1479,275875,"Spleen"
"O12.MAA000508.3_9_M.1.1",1939,210298,"Spleen"
"O11.MAA000508.3_9_M.1.1",1757,209743,"Spleen"
"P15.MAA000508.3_9_M.1.1",1490,223148,"Spleen"
"P14.MAA000508.3_9_M.1.1",1845,246972,"Spleen"
"J5.MAA000508.3_9_M.1.1",1648,300361,"Spleen"
"L19.MAA000508.3_9_M.1.1",2859,612965,"Spleen"
"N4.MAA000508.3_9_M.1.1",1533,142860,"Spleen"
"O13.MAA000508.3_9_M.1.1",1885,281067,"Spleen"
"P16.MAA000508.3_9_M.1.1",2335,210899,"Spleen"
"O14.MAA000508.3_9_M.1.1",1715,185578,"Spleen"
"P17.MAA000508.3_9_M.1.1",1685,198902,"Spleen"
"J12.MAA000508.3_9_M.1.1",2961,542538,"Spleen"
"L20.MAA000508.3_9_M.1.1",2481,372067,"Spleen"
"N5.MAA000508.3_9_M.1.1",1661,177785,"Spleen"
"J14.MAA000508.3_9_M.1.1",2473,303882,"Spleen"
"L21.MAA000508.3_9_M.1.1",2127,273366,"Spleen"
"N6.MAA000508.3_9_M.1.1",1807,166779,"Spleen"
"O15.MAA000508.3_9_M.1.1",1620,165933,"Spleen"
"P18.MAA000508.3_9_M.1.1",3022,358968,"Spleen"
"M1.MAA000508.3_9_M.1.1",3100,494365,"Spleen"
"N7.MAA000508.3_9_M.1.1",1537,89539,"Spleen"
"J20.MAA000508.3_9_M.1.1",2380,309840,"Spleen"
"O16.MAA000508.3_9_M.1.1",2450,329455,"Spleen"
"P19.MAA000508.3_9_M.1.1",1879,260854,"Spleen"
"J22.MAA000508.3_9_M.1.1",2389,249469,"Spleen"
"M2.MAA000508.3_9_M.1.1",2426,551437,"Spleen"
"N8.MAA000508.3_9_M.1.1",1970,264855,"Spleen"
"O17.MAA000508.3_9_M.1.1",2565,268726,"Spleen"
"P20.MAA000508.3_9_M.1.1",1837,255493,"Spleen"
"O18.MAA000508.3_9_M.1.1",1623,191272,"Spleen"
"P21.MAA000508.3_9_M.1.1",2889,672767,"Spleen"
"K2.MAA000508.3_9_M.1.1",2076,486617,"Spleen"
"M3.MAA000508.3_9_M.1.1",2028,292025,"Spleen"
"N9.MAA000508.3_9_M.1.1",1604,167284,"Spleen"
"K3.MAA000508.3_9_M.1.1",1896,359056,"Spleen"
"M4.MAA000508.3_9_M.1.1",2163,318078,"Spleen"
"N11.MAA000508.3_9_M.1.1",1475,153710,"Spleen"
"O19.MAA000508.3_9_M.1.1",1906,263271,"Spleen"
"P22.MAA000508.3_9_M.1.1",1769,339493,"Spleen"
"K4.MAA000508.3_9_M.1.1",1721,238362,"Spleen"
"M5.MAA000508.3_9_M.1.1",1552,190150,"Spleen"
"N12.MAA000508.3_9_M.1.1",1741,211206,"Spleen"
"O20.MAA000508.3_9_M.1.1",2318,298832,"Spleen"
"G18.MAA000508.3_9_M.1.1",1839,240043,"Spleen"
"K5.MAA000508.3_9_M.1.1",2294,292024,"Spleen"
"M6.MAA000508.3_9_M.1.1",1709,234583,"Spleen"
"N14.MAA000508.3_9_M.1.1",2658,275877,"Spleen"
"O21.MAA000508.3_9_M.1.1",1621,96035,"Spleen"
"H1.MAA000508.3_9_M.1.1",1642,231838,"Spleen"
"K7.MAA000508.3_9_M.1.1",2091,292082,"Spleen"
"M7.MAA000508.3_9_M.1.1",2203,410335,"Spleen"
"N16.MAA000508.3_9_M.1.1",1578,138078,"Spleen"
"O22.MAA000508.3_9_M.1.1",1510,119763,"Spleen"
"H3.MAA000508.3_9_M.1.1",2148,323729,"Spleen"
"K9.MAA000508.3_9_M.1.1",2674,340101,"Spleen"
"M8.MAA000508.3_9_M.1.1",2158,327440,"Spleen"
"N18.MAA000508.3_9_M.1.1",2430,459841,"Spleen"
"P1.MAA000508.3_9_M.1.1",1638,151780,"Spleen"
"H10.MAA000508.3_9_M.1.1",2271,294399,"Spleen"
"K19.MAA000508.3_9_M.1.1",2180,228935,"Spleen"
"M9.MAA000508.3_9_M.1.1",2005,213810,"Spleen"
"N19.MAA000508.3_9_M.1.1",1741,157660,"Spleen"
"P2.MAA000508.3_9_M.1.1",1537,100646,"Spleen"
"H21.MAA000508.3_9_M.1.1",2016,169359,"Spleen"
"K21.MAA000508.3_9_M.1.1",2460,271026,"Spleen"
"M10.MAA000508.3_9_M.1.1",1409,208747,"Spleen"
"N20.MAA000508.3_9_M.1.1",2415,276672,"Spleen"
"P3.MAA000508.3_9_M.1.1",1700,98258,"Spleen"
"I1.MAA000508.3_9_M.1.1",1713,196319,"Spleen"
"K22.MAA000508.3_9_M.1.1",1863,195286,"Spleen"
"M11.MAA000508.3_9_M.1.1",2069,351204,"Spleen"
"N21.MAA000508.3_9_M.1.1",2244,98179,"Spleen"
"P4.MAA000508.3_9_M.1.1",2076,192587,"Spleen"
"I2.MAA000508.3_9_M.1.1",1685,182412,"Spleen"
"L2.MAA000508.3_9_M.1.1",1949,321351,"Spleen"
"M12.MAA000508.3_9_M.1.1",2588,379435,"Spleen"
"O1.MAA000508.3_9_M.1.1",2198,250941,"Spleen"
"P5.MAA000508.3_9_M.1.1",1960,147813,"Spleen"
"I3.MAA000508.3_9_M.1.1",2172,340717,"Spleen"
"L3.MAA000508.3_9_M.1.1",1685,234816,"Spleen"
"M13.MAA000508.3_9_M.1.1",2576,392597,"Spleen"
"O2.MAA000508.3_9_M.1.1",1791,330637,"Spleen"
"P6.MAA000508.3_9_M.1.1",1959,219620,"Spleen"
"A4.MAA000559.3_8_M.1.1",1412,264911,"Spleen"
"B10.MAA000559.3_8_M.1.1",1559,386503,"Spleen"
"C13.MAA000559.3_8_M.1.1",2097,580498,"Spleen"
"D17.MAA000559.3_8_M.1.1",1376,281442,"Spleen"
"F1.MAA000559.3_8_M.1.1",2297,507491,"Spleen"
"G5.MAA000559.3_8_M.1.1",1607,476236,"Spleen"
"H7.MAA000559.3_8_M.1.1",1491,329814,"Spleen"
"A5.MAA000559.3_8_M.1.1",2546,557617,"Spleen"
"B11.MAA000559.3_8_M.1.1",1636,446166,"Spleen"
"C14.MAA000559.3_8_M.1.1",1465,150801,"Spleen"
"D18.MAA000559.3_8_M.1.1",2638,816320,"Spleen"
"F2.MAA000559.3_8_M.1.1",1897,544316,"Spleen"
"G6.MAA000559.3_8_M.1.1",1393,390727,"Spleen"
"H8.MAA000559.3_8_M.1.1",2492,761442,"Spleen"
"I10.MAA000559.3_8_M.1.1",1746,325456,"Spleen"
"I9.MAA000559.3_8_M.1.1",1685,339577,"Spleen"
"J13.MAA000559.3_8_M.1.1",1543,225054,"Spleen"
"K17.MAA000559.3_8_M.1.1",1240,169446,"Spleen"
"M1.MAA000559.3_8_M.1.1",1702,312477,"Spleen"
"N5.MAA000559.3_8_M.1.1",1508,328325,"Spleen"
"J14.MAA000559.3_8_M.1.1",1361,206578,"Spleen"
"B12.MAA000559.3_8_M.1.1",1985,415863,"Spleen"
"C15.MAA000559.3_8_M.1.1",1773,368459,"Spleen"
"D19.MAA000559.3_8_M.1.1",1392,249660,"Spleen"
"F3.MAA000559.3_8_M.1.1",3120,1298235,"Spleen"
"G7.MAA000559.3_8_M.1.1",1784,447569,"Spleen"
"H9.MAA000559.3_8_M.1.1",1361,455783,"Spleen"
"I11.MAA000559.3_8_M.1.1",1261,228401,"Spleen"
"J15.MAA000559.3_8_M.1.1",1590,249082,"Spleen"
"K20.MAA000559.3_8_M.1.1",1493,244346,"Spleen"
"K18.MAA000559.3_8_M.1.1",1603,232564,"Spleen"
"M3.MAA000559.3_8_M.1.1",1790,253486,"Spleen"
"N7.MAA000559.3_8_M.1.1",1545,180307,"Spleen"
"M2.MAA000559.3_8_M.1.1",1716,488432,"Spleen"
"N6.MAA000559.3_8_M.1.1",1719,354845,"Spleen"
"A6.MAA000559.3_8_M.1.1",1680,516480,"Spleen"
"G8.MAA000559.3_8_M.1.1",1723,373326,"Spleen"
"H10.MAA000559.3_8_M.1.1",1551,367156,"Spleen"
"I12.MAA000559.3_8_M.1.1",1504,255946,"Spleen"
"J16.MAA000559.3_8_M.1.1",1381,241001,"Spleen"
"K22.MAA000559.3_8_M.1.1",1975,245849,"Spleen"
"M4.MAA000559.3_8_M.1.1",1336,231090,"Spleen"
"N8.MAA000559.3_8_M.1.1",1540,123911,"Spleen"
"A7.MAA000559.3_8_M.1.1",1339,332795,"Spleen"
"B13.MAA000559.3_8_M.1.1",1362,309875,"Spleen"
"C16.MAA000559.3_8_M.1.1",1301,295842,"Spleen"
"D20.MAA000559.3_8_M.1.1",1720,474560,"Spleen"
"F4.MAA000559.3_8_M.1.1",743,89145,"Spleen"
"A8.MAA000559.3_8_M.1.1",1538,340378,"Spleen"
"L1.MAA000559.3_8_M.1.1",1948,189195,"Spleen"
"M5.MAA000559.3_8_M.1.1",1434,583494,"Spleen"
"N9.MAA000559.3_8_M.1.1",1494,241169,"Spleen"
"A9.MAA000559.3_8_M.1.1",1794,445588,"Spleen"
"B15.MAA000559.3_8_M.1.1",1675,477906,"Spleen"
"C18.MAA000559.3_8_M.1.1",1379,281740,"Spleen"
"B14.MAA000559.3_8_M.1.1",1590,433442,"Spleen"
"D22.MAA000559.3_8_M.1.1",1308,298686,"Spleen"
"F7.MAA000559.3_8_M.1.1",1733,565954,"Spleen"
"C17.MAA000559.3_8_M.1.1",1667,462309,"Spleen"
"D21.MAA000559.3_8_M.1.1",1568,447611,"Spleen"
"F5.MAA000559.3_8_M.1.1",2104,479964,"Spleen"
"G9.MAA000559.3_8_M.1.1",1243,290528,"Spleen"
"H11.MAA000559.3_8_M.1.1",1739,442650,"Spleen"
"I13.MAA000559.3_8_M.1.1",1520,322123,"Spleen"
"J17.MAA000559.3_8_M.1.1",1434,266176,"Spleen"
"G10.MAA000559.3_8_M.1.1",1765,561156,"Spleen"
"A10.MAA000559.3_8_M.1.1",1459,444159,"Spleen"
"B16.MAA000559.3_8_M.1.1",1804,482149,"Spleen"
"C19.MAA000559.3_8_M.1.1",1545,275017,"Spleen"
"E2.MAA000559.3_8_M.1.1",1489,403450,"Spleen"
"F8.MAA000559.3_8_M.1.1",1957,620894,"Spleen"
"G11.MAA000559.3_8_M.1.1",1392,349401,"Spleen"
"H13.MAA000559.3_8_M.1.1",1740,536517,"Spleen"
"I15.MAA000559.3_8_M.1.1",1614,290144,"Spleen"
"H12.MAA000559.3_8_M.1.1",1562,317692,"Spleen"
"J19.MAA000559.3_8_M.1.1",1691,318247,"Spleen"
"L3.MAA000559.3_8_M.1.1",2129,324562,"Spleen"
"I14.MAA000559.3_8_M.1.1",1942,330705,"Spleen"
"J18.MAA000559.3_8_M.1.1",1397,257807,"Spleen"
"L2.MAA000559.3_8_M.1.1",1394,231463,"Spleen"
"M6.MAA000559.3_8_M.1.1",1858,551014,"Spleen"
"N10.MAA000559.3_8_M.1.1",1841,268042,"Spleen"
"M7.MAA000559.3_8_M.1.1",1697,240579,"Spleen"
"C20.MAA000559.3_8_M.1.1",1455,428287,"Spleen"
"E3.MAA000559.3_8_M.1.1",1346,584154,"Spleen"
"F9.MAA000559.3_8_M.1.1",1452,255808,"Spleen"
"G12.MAA000559.3_8_M.1.1",2546,492807,"Spleen"
"H14.MAA000559.3_8_M.1.1",1935,609561,"Spleen"
"I16.MAA000559.3_8_M.1.1",2270,527865,"Spleen"
"J20.MAA000559.3_8_M.1.1",1292,175845,"Spleen"
"N11.MAA000559.3_8_M.1.1",1300,60828,"Spleen"
"L4.MAA000559.3_8_M.1.1",1592,226731,"Spleen"
"M8.MAA000559.3_8_M.1.1",1202,115976,"Spleen"
"A11.MAA000559.3_8_M.1.1",1644,400970,"Spleen"
"B17.MAA000559.3_8_M.1.1",1756,552103,"Spleen"
"F10.MAA000559.3_8_M.1.1",1956,424710,"Spleen"
"G13.MAA000559.3_8_M.1.1",1612,249487,"Spleen"
"H15.MAA000559.3_8_M.1.1",1681,797028,"Spleen"
"I17.MAA000559.3_8_M.1.1",2238,314624,"Spleen"
"J21.MAA000559.3_8_M.1.1",1591,400696,"Spleen"
"M9.MAA000559.3_8_M.1.1",2943,735129,"Spleen"
"A14.MAA000559.3_8_M.1.1",3362,1052239,"Spleen"
"A12.MAA000559.3_8_M.1.1",1589,365233,"Spleen"
"B18.MAA000559.3_8_M.1.1",1562,458105,"Spleen"
"C21.MAA000559.3_8_M.1.1",2024,487032,"Spleen"
"E4.MAA000559.3_8_M.1.1",2529,920081,"Spleen"
"B19.MAA000559.3_8_M.1.1",1785,573527,"Spleen"
"M10.MAA000559.3_8_M.1.1",2138,587142,"Spleen"
"A16.MAA000559.3_8_M.1.1",1952,497966,"Spleen"
"B20.MAA000559.3_8_M.1.1",1624,663415,"Spleen"
"D1.MAA000559.3_8_M.1.1",1840,502837,"Spleen"
"C22.MAA000559.3_8_M.1.1",1613,242670,"Spleen"
"E7.MAA000559.3_8_M.1.1",2237,848892,"Spleen"
"F12.MAA000559.3_8_M.1.1",1423,330519,"Spleen"
"G15.MAA000559.3_8_M.1.1",1353,292058,"Spleen"
"E5.MAA000559.3_8_M.1.1",1703,400331,"Spleen"
"F11.MAA000559.3_8_M.1.1",1640,342618,"Spleen"
"G14.MAA000559.3_8_M.1.1",2272,825517,"Spleen"
"H16.MAA000559.3_8_M.1.1",1316,197554,"Spleen"
"I18.MAA000559.3_8_M.1.1",1818,504981,"Spleen"
"J22.MAA000559.3_8_M.1.1",1877,331449,"Spleen"
"L6.MAA000559.3_8_M.1.1",1566,300967,"Spleen"
"H17.MAA000559.3_8_M.1.1",1905,594133,"Spleen"
"A18.MAA000559.3_8_M.1.1",1802,426713,"Spleen"
"B21.MAA000559.3_8_M.1.1",1776,644726,"Spleen"
"D2.MAA000559.3_8_M.1.1",1529,435959,"Spleen"
"E8.MAA000559.3_8_M.1.1",1407,406605,"Spleen"
"F13.MAA000559.3_8_M.1.1",1732,333840,"Spleen"
"G16.MAA000559.3_8_M.1.1",2913,707003,"Spleen"
"H18.MAA000559.3_8_M.1.1",1441,299880,"Spleen"
"I19.MAA000559.3_8_M.1.1",1489,273883,"Spleen"
"I20.MAA000559.3_8_M.1.1",1260,290337,"Spleen"
"K3.MAA000559.3_8_M.1.1",2657,464148,"Spleen"
"L8.MAA000559.3_8_M.1.1",2073,474992,"Spleen"
"K2.MAA000559.3_8_M.1.1",1602,237785,"Spleen"
"L7.MAA000559.3_8_M.1.1",1570,249582,"Spleen"
"M11.MAA000559.3_8_M.1.1",1136,135962,"Spleen"
"A19.MAA000559.3_8_M.1.1",1709,400253,"Spleen"
"B22.MAA000559.3_8_M.1.1",2030,677059,"Spleen"
"D3.MAA000559.3_8_M.1.1",1477,291994,"Spleen"
"E10.MAA000559.3_8_M.1.1",1971,379747,"Spleen"
"F14.MAA000559.3_8_M.1.1",1434,178596,"Spleen"
"G17.MAA000559.3_8_M.1.1",1955,580330,"Spleen"
"H19.MAA000559.3_8_M.1.1",1642,396318,"Spleen"
"I22.MAA000559.3_8_M.1.1",1743,352421,"Spleen"
"K4.MAA000559.3_8_M.1.1",1840,282016,"Spleen"
"M12.MAA000559.3_8_M.1.1",1723,265793,"Spleen"
"L9.MAA000559.3_8_M.1.1",1804,285181,"Spleen"
"M13.MAA000559.3_8_M.1.1",1573,468635,"Spleen"
"F15.MAA000559.3_8_M.1.1",1536,332613,"Spleen"
"G18.MAA000559.3_8_M.1.1",1825,271252,"Spleen"
"H20.MAA000559.3_8_M.1.1",1468,318561,"Spleen"
"J1.MAA000559.3_8_M.1.1",1882,269312,"Spleen"
"K5.MAA000559.3_8_M.1.1",2541,434057,"Spleen"
"L10.MAA000559.3_8_M.1.1",1660,248328,"Spleen"
"M14.MAA000559.3_8_M.1.1",1142,195204,"Spleen"
"A20.MAA000559.3_8_M.1.1",1964,633513,"Spleen"
"C1.MAA000559.3_8_M.1.1",1636,289513,"Spleen"
"D5.MAA000559.3_8_M.1.1",1831,483924,"Spleen"
"E11.MAA000559.3_8_M.1.1",1260,331169,"Spleen"
"A21.MAA000559.3_8_M.1.1",1363,370690,"Spleen"
"M16.MAA000559.3_8_M.1.1",1613,201436,"Spleen"
"A22.MAA000559.3_8_M.1.1",1499,341961,"Spleen"
"C3.MAA000559.3_8_M.1.1",1660,332727,"Spleen"
"D8.MAA000559.3_8_M.1.1",1684,327656,"Spleen"
"C2.MAA000559.3_8_M.1.1",1478,417220,"Spleen"
"E14.MAA000559.3_8_M.1.1",1504,304263,"Spleen"
"F17.MAA000559.3_8_M.1.1",1554,322067,"Spleen"
"G20.MAA000559.3_8_M.1.1",1746,393671,"Spleen"
"D7.MAA000559.3_8_M.1.1",1429,286966,"Spleen"
"E12.MAA000559.3_8_M.1.1",2295,730819,"Spleen"
"F16.MAA000559.3_8_M.1.1",1939,454924,"Spleen"
"G19.MAA000559.3_8_M.1.1",2117,528260,"Spleen"
"H21.MAA000559.3_8_M.1.1",2159,590852,"Spleen"
"J2.MAA000559.3_8_M.1.1",1538,279527,"Spleen"
"K6.MAA000559.3_8_M.1.1",1144,112288,"Spleen"
"H22.MAA000559.3_8_M.1.1",2060,445433,"Spleen"
"B1.MAA000559.3_8_M.1.1",1859,392652,"Spleen"
"C4.MAA000559.3_8_M.1.1",1432,406918,"Spleen"
"D9.MAA000559.3_8_M.1.1",1495,250199,"Spleen"
"E15.MAA000559.3_8_M.1.1",1572,417213,"Spleen"
"F18.MAA000559.3_8_M.1.1",1446,247672,"Spleen"
"G21.MAA000559.3_8_M.1.1",1379,309253,"Spleen"
"I1.MAA000559.3_8_M.1.1",1534,193737,"Spleen"
"J4.MAA000559.3_8_M.1.1",1440,262975,"Spleen"
"K8.MAA000559.3_8_M.1.1",3524,655914,"Spleen"
"J3.MAA000559.3_8_M.1.1",1543,317987,"Spleen"
"L13.MAA000559.3_8_M.1.1",1353,237438,"Spleen"
"M18.MAA000559.3_8_M.1.1",1651,403077,"Spleen"
"K7.MAA000559.3_8_M.1.1",1419,169177,"Spleen"
"L12.MAA000559.3_8_M.1.1",1440,220367,"Spleen"
"M17.MAA000559.3_8_M.1.1",1739,424052,"Spleen"
"G22.MAA000559.3_8_M.1.1",1533,525990,"Spleen"
"I2.MAA000559.3_8_M.1.1",1291,235965,"Spleen"
"J5.MAA000559.3_8_M.1.1",1474,226792,"Spleen"
"K9.MAA000559.3_8_M.1.1",1529,260233,"Spleen"
"L14.MAA000559.3_8_M.1.1",1505,216703,"Spleen"
"M20.MAA000559.3_8_M.1.1",1409,235112,"Spleen"
"B4.MAA000559.3_8_M.1.1",1346,303476,"Spleen"
"B2.MAA000559.3_8_M.1.1",1355,368364,"Spleen"
"C5.MAA000559.3_8_M.1.1",1611,552044,"Spleen"
"D10.MAA000559.3_8_M.1.1",1927,491649,"Spleen"
"E16.MAA000559.3_8_M.1.1",1383,376281,"Spleen"
"F19.MAA000559.3_8_M.1.1",1390,467028,"Spleen"
"C6.MAA000559.3_8_M.1.1",1171,282054,"Spleen"
"M21.MAA000559.3_8_M.1.1",2040,538677,"Spleen"
"B5.MAA000559.3_8_M.1.1",1784,601883,"Spleen"
"C7.MAA000559.3_8_M.1.1",1598,331219,"Spleen"
"D12.MAA000559.3_8_M.1.1",1229,240259,"Spleen"
"D11.MAA000559.3_8_M.1.1",1287,222763,"Spleen"
"E18.MAA000559.3_8_M.1.1",2112,564501,"Spleen"
"F22.MAA000559.3_8_M.1.1",2456,656767,"Spleen"
"H2.MAA000559.3_8_M.1.1",1706,442211,"Spleen"
"E17.MAA000559.3_8_M.1.1",2397,681734,"Spleen"
"F20.MAA000559.3_8_M.1.1",2395,873611,"Spleen"
"H1.MAA000559.3_8_M.1.1",3507,579474,"Spleen"
"I3.MAA000559.3_8_M.1.1",1818,325306,"Spleen"
"J6.MAA000559.3_8_M.1.1",1476,260770,"Spleen"
"K11.MAA000559.3_8_M.1.1",1471,168011,"Spleen"
"L16.MAA000559.3_8_M.1.1",2178,435429,"Spleen"
"B6.MAA000559.3_8_M.1.1",1636,560769,"Spleen"
