"","nGene","nReads","orig.ident"
"D7.MAA000652.3_10_M.1.1",1895,304899,"Marrow"
"D7.MAA000844.3_10_M.1.1",4905,2158734,"Marrow"
"D7.MAA000848.3_10_M.1.1",5431,1304691,"Marrow"
"D7.MAA001844.3_38_F.1.1",4228,1163038,"Marrow"
"D7.MAA001883.3_39_F.1.1",2034,173599,"Marrow"
"D7.MAA001884.3_38_F.1.1",2917,1195226,"Marrow"
"D8.D041912.3_8_M.1.1",4270,1021087,"Marrow"
"D8.D042044.3_9_M.1.1",2078,85780,"Marrow"
"D8.D042193.3_8_M.1.1",2563,341210,"Marrow"
"D8.D045139.3_39_F.1.1",3428,1014654,"Marrow"
"D8.MAA000409.3_10_M.1.1",2984,483925,"Marrow"
"D8.MAA000600.3_8_M.1.1",4957,1266263,"Marrow"
"D8.MAA000639.3_9_M.1.1",3141,698102,"Marrow"
"D8.MAA000652.3_10_M.1.1",2343,408266,"Marrow"
"D8.MAA000848.3_10_M.1.1",4865,942099,"Marrow"
"D8.MAA001842.3_38_F.1.1",1314,531656,"Marrow"
"D8.MAA001844.3_38_F.1.1",3029,818260,"Marrow"
"D8.MAA001884.3_38_F.1.1",2429,1198347,"Marrow"
"D8.MAA001887.3_39_F.1.1",5017,945361,"Marrow"
"D9.D041912.3_8_M.1.1",3756,793715,"Marrow"
"D9.D042044.3_9_M.1.1",3673,955119,"Marrow"
"D9.D042193.3_8_M.1.1",4614,1059155,"Marrow"
"D9.D042467.3_9_M.1.1",2510,241020,"Marrow"
"D9.D042479.3_8_M.1.1",1973,290133,"Marrow"
"D9.D045139.3_39_F.1.1",1143,98172,"Marrow"
"D9.D045140.3_38_F.1.1",1954,1846820,"Marrow"
"D9.MAA000409.3_10_M.1.1",1318,84746,"Marrow"
"D9.MAA000600.3_8_M.1.1",4060,1028553,"Marrow"
"D9.MAA000639.3_9_M.1.1",4811,1333975,"Marrow"
"D9.MAA000652.3_10_M.1.1",2575,403737,"Marrow"
"D9.MAA000848.3_10_M.1.1",3453,840602,"Marrow"
"D9.MAA001883.3_39_F.1.1",5655,933695,"Marrow"
"D9.MAA001884.3_38_F.1.1",2014,1096043,"Marrow"
"D9.MAA001887.3_39_F.1.1",6140,1002664,"Marrow"
"E1.D041912.3_8_M.1.1",2526,709108,"Marrow"
"E1.D042044.3_9_M.1.1",3766,871842,"Marrow"
"E1.D042193.3_8_M.1.1",1737,372569,"Marrow"
"E1.D045140.3_38_F.1.1",1559,1160802,"Marrow"
"E1.MAA000409.3_10_M.1.1",3718,1220670,"Marrow"
"E1.MAA000596.3_9_M.1.1",3684,520573,"Marrow"
"E1.MAA000600.3_8_M.1.1",4300,3638857,"Marrow"
"E1.MAA000639.3_9_M.1.1",3132,1074491,"Marrow"
"E1.MAA000844.3_10_M.1.1",2762,609723,"Marrow"
"E1.MAA000848.3_10_M.1.1",6404,1078766,"Marrow"
"E1.MAA001844.3_38_F.1.1",3043,1028514,"Marrow"
"E1.MAA001884.3_38_F.1.1",1547,624026,"Marrow"
"E1.MAA001887.3_39_F.1.1",4186,431770,"Marrow"
"E1.MAA001888.3_39_F.1.1",2937,311684,"Marrow"
"E10.D041912.3_8_M.1.1",3489,843184,"Marrow"
"E10.D042044.3_9_M.1.1",2105,413169,"Marrow"
"E10.D042193.3_8_M.1.1",2095,356788,"Marrow"
"E10.D042479.3_8_M.1.1",6084,1239738,"Marrow"
"E10.D045139.3_39_F.1.1",1480,159595,"Marrow"
"E10.MAA000409.3_10_M.1.1",3594,749014,"Marrow"
"E10.MAA000596.3_9_M.1.1",5588,1181395,"Marrow"
"E10.MAA000600.3_8_M.1.1",3643,578241,"Marrow"
"E10.MAA000639.3_9_M.1.1",3008,620562,"Marrow"
"E10.MAA000652.3_10_M.1.1",1660,213046,"Marrow"
"E10.MAA000848.3_10_M.1.1",3026,592277,"Marrow"
"E10.MAA001842.3_38_F.1.1",1248,562374,"Marrow"
"E10.MAA001883.3_39_F.1.1",2325,295658,"Marrow"
"E10.MAA001884.3_38_F.1.1",1485,944283,"Marrow"
"E11.D041912.3_8_M.1.1",3963,1238282,"Marrow"
"E11.D042044.3_9_M.1.1",2640,581883,"Marrow"
"E11.D042193.3_8_M.1.1",5022,1138463,"Marrow"
"E11.D042479.3_8_M.1.1",5162,715091,"Marrow"
"E11.MAA000409.3_10_M.1.1",4670,709347,"Marrow"
"E11.MAA000596.3_9_M.1.1",6983,1325221,"Marrow"
"E11.MAA000600.3_8_M.1.1",5428,933607,"Marrow"
"E11.MAA000639.3_9_M.1.1",2141,561871,"Marrow"
"E11.MAA000652.3_10_M.1.1",2614,248109,"Marrow"
"E11.MAA000848.3_10_M.1.1",4823,1006703,"Marrow"
"E11.MAA001883.3_39_F.1.1",2235,284682,"Marrow"
"E11.MAA001884.3_38_F.1.1",1868,928118,"Marrow"
"E12.D041912.3_8_M.1.1",3948,739334,"Marrow"
"E12.D042044.3_9_M.1.1",4550,1050091,"Marrow"
"E12.D042193.3_8_M.1.1",2612,701044,"Marrow"
"E12.D042467.3_9_M.1.1",2304,267309,"Marrow"
"E12.D042479.3_8_M.1.1",3714,483890,"Marrow"
"E12.D045140.3_38_F.1.1",2246,1849885,"Marrow"
"E12.MAA000409.3_10_M.1.1",1758,556524,"Marrow"
"E12.MAA000596.3_9_M.1.1",6357,1986590,"Marrow"
"E12.MAA000600.3_8_M.1.1",5001,683485,"Marrow"
"E12.MAA000652.3_10_M.1.1",3824,747449,"Marrow"
"E12.MAA000848.3_10_M.1.1",4502,748038,"Marrow"
"E12.MAA001884.3_38_F.1.1",2331,968668,"Marrow"
"E12.MAA001887.3_39_F.1.1",5308,682529,"Marrow"
"E13.D042044.3_9_M.1.1",2989,414730,"Marrow"
"E13.D042193.3_8_M.1.1",2019,557085,"Marrow"
"E13.D042467.3_9_M.1.1",2484,97570,"Marrow"
"E13.D042479.3_8_M.1.1",3561,778827,"Marrow"
"E13.D045140.3_38_F.1.1",1251,979838,"Marrow"
"E13.MAA000409.3_10_M.1.1",2147,696890,"Marrow"
"E13.MAA000596.3_9_M.1.1",4100,194424,"Marrow"
"E13.MAA000600.3_8_M.1.1",3923,600126,"Marrow"
"E13.MAA000652.3_10_M.1.1",1883,366454,"Marrow"
"E13.MAA000848.3_10_M.1.1",5786,903132,"Marrow"
"E13.MAA001884.3_38_F.1.1",2330,1207874,"Marrow"
"E13.MAA001887.3_39_F.1.1",6334,1011025,"Marrow"
"E14.D041912.3_8_M.1.1",1996,536255,"Marrow"
"E14.D042479.3_8_M.1.1",2150,397964,"Marrow"
"E14.MAA000409.3_10_M.1.1",1758,430222,"Marrow"
"E14.MAA000596.3_9_M.1.1",5929,1307253,"Marrow"
"E14.MAA000600.3_8_M.1.1",3563,522957,"Marrow"
"E14.MAA000639.3_9_M.1.1",1928,420091,"Marrow"
"E14.MAA000652.3_10_M.1.1",1486,182003,"Marrow"
"E14.MAA000848.3_10_M.1.1",3148,307159,"Marrow"
"E14.MAA001883.3_39_F.1.1",3181,568097,"Marrow"
"E14.MAA001884.3_38_F.1.1",2156,205145,"Marrow"
"E15.D042044.3_9_M.1.1",2515,600941,"Marrow"
"E15.D042193.3_8_M.1.1",1950,467777,"Marrow"
"E15.D042479.3_8_M.1.1",2041,249421,"Marrow"
"E15.MAA000409.3_10_M.1.1",1507,505255,"Marrow"
"E15.MAA000596.3_9_M.1.1",4266,1110728,"Marrow"
"E15.MAA000600.3_8_M.1.1",4052,613222,"Marrow"
"E15.MAA000639.3_9_M.1.1",1884,454168,"Marrow"
"E15.MAA000652.3_10_M.1.1",2027,334474,"Marrow"
"E15.MAA000848.3_10_M.1.1",4856,1122470,"Marrow"
"E15.MAA001884.3_38_F.1.1",1908,935829,"Marrow"
"E16.D042044.3_9_M.1.1",2943,400123,"Marrow"
"E16.D042193.3_8_M.1.1",2488,681464,"Marrow"
"E16.MAA000409.3_10_M.1.1",1389,369779,"Marrow"
"E16.MAA000596.3_9_M.1.1",6194,896036,"Marrow"
"E16.MAA000600.3_8_M.1.1",3546,465194,"Marrow"
"E16.MAA000639.3_9_M.1.1",1201,123785,"Marrow"
"E16.MAA000652.3_10_M.1.1",2006,221705,"Marrow"
"E16.MAA000848.3_10_M.1.1",4804,998850,"Marrow"
"E16.MAA001884.3_38_F.1.1",1953,1079382,"Marrow"
"E16.MAA001887.3_39_F.1.1",4186,549500,"Marrow"
"E17.D041912.3_8_M.1.1",4045,1065278,"Marrow"
"E17.D042044.3_9_M.1.1",1962,480199,"Marrow"
"E17.D042193.3_8_M.1.1",2813,812620,"Marrow"
"E17.D042479.3_8_M.1.1",6925,1453067,"Marrow"
"E17.D045139.3_39_F.1.1",3179,261852,"Marrow"
"E17.D045140.3_38_F.1.1",1799,649441,"Marrow"
"E17.MAA000409.3_10_M.1.1",1299,488626,"Marrow"
"E17.MAA000596.3_9_M.1.1",5911,1249417,"Marrow"
"E17.MAA000600.3_8_M.1.1",4524,769206,"Marrow"
"E17.MAA000639.3_9_M.1.1",1943,547216,"Marrow"
"E17.MAA000652.3_10_M.1.1",2240,441045,"Marrow"
"E17.MAA000848.3_10_M.1.1",4916,880859,"Marrow"
"E17.MAA001884.3_38_F.1.1",1717,630185,"Marrow"
"E18.D042044.3_9_M.1.1",2389,855442,"Marrow"
"E18.D042193.3_8_M.1.1",1911,168532,"Marrow"
"E18.D042479.3_8_M.1.1",5148,996164,"Marrow"
"E18.D045140.3_38_F.1.1",941,704357,"Marrow"
"E18.MAA000409.3_10_M.1.1",1515,405976,"Marrow"
"E18.MAA000596.3_9_M.1.1",3784,667412,"Marrow"
"E18.MAA000600.3_8_M.1.1",3742,542208,"Marrow"
"E18.MAA000639.3_9_M.1.1",1346,163635,"Marrow"
"E18.MAA000844.3_10_M.1.1",2417,611111,"Marrow"
"E18.MAA000848.3_10_M.1.1",6529,934111,"Marrow"
"E18.MAA001844.3_38_F.1.1",2940,985373,"Marrow"
"E18.MAA001884.3_38_F.1.1",2221,1033106,"Marrow"
"E19.D042044.3_9_M.1.1",4598,1429138,"Marrow"
"E19.D042193.3_8_M.1.1",1867,523567,"Marrow"
"E19.D042479.3_8_M.1.1",5632,958327,"Marrow"
"E19.D045140.3_38_F.1.1",921,748230,"Marrow"
"E19.MAA000409.3_10_M.1.1",5569,1013150,"Marrow"
"E19.MAA000596.3_9_M.1.1",6026,1079911,"Marrow"
"E19.MAA000600.3_8_M.1.1",3593,507192,"Marrow"
"E19.MAA000639.3_9_M.1.1",3158,558476,"Marrow"
"E19.MAA000652.3_10_M.1.1",2134,655484,"Marrow"
"E19.MAA000848.3_10_M.1.1",3569,648544,"Marrow"
"E19.MAA001844.3_38_F.1.1",3859,1254052,"Marrow"
"E19.MAA001884.3_38_F.1.1",4158,1550024,"Marrow"
"E2.D041912.3_8_M.1.1",4959,1251200,"Marrow"
"E2.D042044.3_9_M.1.1",3209,475239,"Marrow"
"E2.D042193.3_8_M.1.1",3145,620187,"Marrow"
"E2.D042467.3_9_M.1.1",3177,380525,"Marrow"
"E2.D042479.3_8_M.1.1",1885,408679,"Marrow"
"E2.D045140.3_38_F.1.1",1963,233339,"Marrow"
"E2.MAA000409.3_10_M.1.1",4325,1169152,"Marrow"
"E2.MAA000596.3_9_M.1.1",3897,703917,"Marrow"
"E2.MAA000600.3_8_M.1.1",5125,3429985,"Marrow"
"E2.MAA000652.3_10_M.1.1",1927,251160,"Marrow"
"E2.MAA000848.3_10_M.1.1",5147,1027778,"Marrow"
"E2.MAA001844.3_38_F.1.1",3382,998909,"Marrow"
"E2.MAA001883.3_39_F.1.1",3611,430068,"Marrow"
"E2.MAA001884.3_38_F.1.1",3040,1154906,"Marrow"
"E2.MAA001887.3_39_F.1.1",5234,585023,"Marrow"
"E2.MAA001888.3_39_F.1.1",5179,764715,"Marrow"
"E20.D042044.3_9_M.1.1",5775,2029359,"Marrow"
"E20.D042193.3_8_M.1.1",2298,1068646,"Marrow"
"E20.D042479.3_8_M.1.1",4705,580966,"Marrow"
"E20.D045139.3_39_F.1.1",1851,129908,"Marrow"
"E20.D045140.3_38_F.1.1",2222,1303615,"Marrow"
"E20.MAA000409.3_10_M.1.1",2146,847794,"Marrow"
"E20.MAA000596.3_9_M.1.1",6135,1262314,"Marrow"
"E20.MAA000600.3_8_M.1.1",5404,611194,"Marrow"
"E20.MAA000639.3_9_M.1.1",1517,313688,"Marrow"
"E20.MAA000652.3_10_M.1.1",2601,475783,"Marrow"
"E20.MAA000844.3_10_M.1.1",1772,532704,"Marrow"
"E20.MAA000848.3_10_M.1.1",4233,520553,"Marrow"
"E20.MAA001844.3_38_F.1.1",3007,929423,"Marrow"
"E20.MAA001883.3_39_F.1.1",3212,354712,"Marrow"
"E20.MAA001884.3_38_F.1.1",3570,495130,"Marrow"
"E20.MAA001887.3_39_F.1.1",4043,347927,"Marrow"
"E21.D041912.3_8_M.1.1",2444,756406,"Marrow"
"E21.D042193.3_8_M.1.1",2802,720113,"Marrow"
"E21.D042479.3_8_M.1.1",1759,213809,"Marrow"
"E21.D045139.3_39_F.1.1",2251,251137,"Marrow"
"E21.D045140.3_38_F.1.1",816,518380,"Marrow"
"E21.MAA000409.3_10_M.1.1",2415,840727,"Marrow"
"E21.MAA000596.3_9_M.1.1",6305,1759109,"Marrow"
"E21.MAA000600.3_8_M.1.1",3742,562031,"Marrow"
"E21.MAA000639.3_9_M.1.1",1618,378040,"Marrow"
"E21.MAA000652.3_10_M.1.1",2975,538060,"Marrow"
"E21.MAA000844.3_10_M.1.1",2260,1031428,"Marrow"
"E21.MAA000848.3_10_M.1.1",4446,526943,"Marrow"
"E21.MAA001844.3_38_F.1.1",3303,1032955,"Marrow"
"E21.MAA001884.3_38_F.1.1",3952,1687668,"Marrow"
"E21.MAA001887.3_39_F.1.1",5795,1018121,"Marrow"
"E22.D041912.3_8_M.1.1",2115,521508,"Marrow"
"E22.D042193.3_8_M.1.1",2268,629328,"Marrow"
"E22.D045140.3_38_F.1.1",1067,875689,"Marrow"
"E22.MAA000409.3_10_M.1.1",2005,1165342,"Marrow"
"E22.MAA000596.3_9_M.1.1",4512,743934,"Marrow"
"E22.MAA000600.3_8_M.1.1",4254,733392,"Marrow"
"E22.MAA000639.3_9_M.1.1",1657,419080,"Marrow"
"E22.MAA000652.3_10_M.1.1",3032,481307,"Marrow"
"E22.MAA000848.3_10_M.1.1",3564,421775,"Marrow"
"E22.MAA001884.3_38_F.1.1",1887,880097,"Marrow"
"E22.MAA001887.3_39_F.1.1",5103,623084,"Marrow"
"E3.D041912.3_8_M.1.1",4190,488173,"Marrow"
"E3.D042044.3_9_M.1.1",2729,457999,"Marrow"
"E3.D042193.3_8_M.1.1",2356,665855,"Marrow"
"E3.D042479.3_8_M.1.1",2443,392274,"Marrow"
"E3.MAA000600.3_8_M.1.1",3927,3679871,"Marrow"
"E3.MAA000652.3_10_M.1.1",1822,253857,"Marrow"
"E3.MAA000844.3_10_M.1.1",2133,481219,"Marrow"
"E3.MAA000848.3_10_M.1.1",3503,510645,"Marrow"
"E3.MAA001844.3_38_F.1.1",3944,943427,"Marrow"
"E3.MAA001883.3_39_F.1.1",2166,162164,"Marrow"
"E3.MAA001884.3_38_F.1.1",1530,769081,"Marrow"
"E3.MAA001887.3_39_F.1.1",3919,371554,"Marrow"
"E3.MAA001888.3_39_F.1.1",2733,152555,"Marrow"
"E4.D041912.3_8_M.1.1",2351,468889,"Marrow"
"E4.D042044.3_9_M.1.1",1954,448693,"Marrow"
"E4.D042193.3_8_M.1.1",2271,648505,"Marrow"
"E4.MAA000600.3_8_M.1.1",3919,3355947,"Marrow"
"E4.MAA000639.3_9_M.1.1",3179,662398,"Marrow"
"E4.MAA000652.3_10_M.1.1",1736,214105,"Marrow"
"E4.MAA000844.3_10_M.1.1",2602,714745,"Marrow"
"E4.MAA000848.3_10_M.1.1",6545,1354651,"Marrow"
"E4.MAA001844.3_38_F.1.1",3677,771291,"Marrow"
"E4.MAA001883.3_39_F.1.1",1810,155364,"Marrow"
"E4.MAA001884.3_38_F.1.1",1579,180426,"Marrow"
"E4.MAA001887.3_39_F.1.1",5704,808317,"Marrow"
"E5.D041912.3_8_M.1.1",3274,903083,"Marrow"
"E5.D042044.3_9_M.1.1",1789,382672,"Marrow"
"E5.D042193.3_8_M.1.1",1930,533137,"Marrow"
"E5.D042479.3_8_M.1.1",1866,289823,"Marrow"
"E5.D045139.3_39_F.1.1",2471,1300422,"Marrow"
"E5.D045140.3_38_F.1.1",1784,1409563,"Marrow"
"E5.MAA000409.3_10_M.1.1",2384,637653,"Marrow"
"E5.MAA000600.3_8_M.1.1",5489,3082691,"Marrow"
"E5.MAA000639.3_9_M.1.1",1997,411767,"Marrow"
"E5.MAA000652.3_10_M.1.1",4118,799698,"Marrow"
"E5.MAA000844.3_10_M.1.1",1822,441071,"Marrow"
"E5.MAA000848.3_10_M.1.1",4911,1332161,"Marrow"
"E5.MAA001844.3_38_F.1.1",2998,928386,"Marrow"
"E5.MAA001883.3_39_F.1.1",4730,837309,"Marrow"
"E5.MAA001884.3_38_F.1.1",4868,1770278,"Marrow"
"E6.D041912.3_8_M.1.1",5376,1505585,"Marrow"
"E6.D042044.3_9_M.1.1",2925,583465,"Marrow"
"E6.D042193.3_8_M.1.1",1815,378191,"Marrow"
"E6.D042479.3_8_M.1.1",1823,289783,"Marrow"
"E6.D045139.3_39_F.1.1",2378,884052,"Marrow"
"E6.D045140.3_38_F.1.1",2153,1316440,"Marrow"
"E6.MAA000409.3_10_M.1.1",4815,1165700,"Marrow"
"E6.MAA000600.3_8_M.1.1",4413,2804429,"Marrow"
"E6.MAA000639.3_9_M.1.1",2832,858620,"Marrow"
"E6.MAA000652.3_10_M.1.1",1844,288546,"Marrow"
"E6.MAA000848.3_10_M.1.1",4188,594361,"Marrow"
"E6.MAA001844.3_38_F.1.1",4522,1143164,"Marrow"
"E6.MAA001884.3_38_F.1.1",2446,440474,"Marrow"
"E7.D041912.3_8_M.1.1",3306,439272,"Marrow"
"E7.D042044.3_9_M.1.1",2016,449262,"Marrow"
"E7.D042193.3_8_M.1.1",4331,1062015,"Marrow"
"E7.D045140.3_38_F.1.1",2297,2072645,"Marrow"
"E7.MAA000409.3_10_M.1.1",5472,1027793,"Marrow"
"E7.MAA000596.3_9_M.1.1",5783,1016195,"Marrow"
"E7.MAA000600.3_8_M.1.1",5728,2478524,"Marrow"
"E7.MAA000639.3_9_M.1.1",2415,691428,"Marrow"
"E7.MAA000844.3_10_M.1.1",2518,1004098,"Marrow"
"E7.MAA000848.3_10_M.1.1",5926,2352623,"Marrow"
"E7.MAA001844.3_38_F.1.1",4548,1025058,"Marrow"
"E7.MAA001884.3_38_F.1.1",2921,1238391,"Marrow"
"E7.MAA001887.3_39_F.1.1",4948,570488,"Marrow"
"E8.D041912.3_8_M.1.1",6769,1610494,"Marrow"
"E8.D042044.3_9_M.1.1",3245,827654,"Marrow"
"E8.D042193.3_8_M.1.1",2870,818336,"Marrow"
"E8.D042467.3_9_M.1.1",1708,149252,"Marrow"
"E8.D042479.3_8_M.1.1",3113,306395,"Marrow"
"E8.D045139.3_39_F.1.1",2536,625385,"Marrow"
"E8.MAA000409.3_10_M.1.1",4495,1220466,"Marrow"
"E8.MAA000600.3_8_M.1.1",5735,2189293,"Marrow"
"E8.MAA000639.3_9_M.1.1",2653,531395,"Marrow"
"E8.MAA000848.3_10_M.1.1",3366,825735,"Marrow"
"E8.MAA001884.3_38_F.1.1",1466,748141,"Marrow"
"E8.MAA001887.3_39_F.1.1",5014,433600,"Marrow"
"E9.D041912.3_8_M.1.1",1616,322518,"Marrow"
"E9.D042044.3_9_M.1.1",5423,1201253,"Marrow"
"E9.D042193.3_8_M.1.1",2063,517842,"Marrow"
"E9.MAA000409.3_10_M.1.1",4389,1173339,"Marrow"
"E9.MAA000596.3_9_M.1.1",5881,1060256,"Marrow"
"E9.MAA000600.3_8_M.1.1",3896,1266716,"Marrow"
"E9.MAA000639.3_9_M.1.1",2357,253289,"Marrow"
"E9.MAA000652.3_10_M.1.1",1651,303653,"Marrow"
"E9.MAA000844.3_10_M.1.1",3043,705391,"Marrow"
"E9.MAA000848.3_10_M.1.1",5535,953354,"Marrow"
"E9.MAA001844.3_38_F.1.1",3855,1109787,"Marrow"
"E9.MAA001884.3_38_F.1.1",2684,943752,"Marrow"
"F1.D041912.3_8_M.1.1",5350,1606871,"Marrow"
"F1.D042044.3_9_M.1.1",1918,354526,"Marrow"
"F1.D042193.3_8_M.1.1",2821,765008,"Marrow"
"F1.D042479.3_8_M.1.1",1960,353063,"Marrow"
"F1.MAA000409.3_10_M.1.1",3654,558649,"Marrow"
"F1.MAA000596.3_9_M.1.1",4107,690081,"Marrow"
"F1.MAA000600.3_8_M.1.1",3577,1527552,"Marrow"
"F1.MAA000639.3_9_M.1.1",1560,248163,"Marrow"
"F1.MAA000652.3_10_M.1.1",1773,176400,"Marrow"
"F1.MAA000844.3_10_M.1.1",1829,440648,"Marrow"
"F1.MAA000848.3_10_M.1.1",4994,818111,"Marrow"
"F1.MAA001842.3_38_F.1.1",3074,798979,"Marrow"
"F1.MAA001883.3_39_F.1.1",3424,774914,"Marrow"
"F1.MAA001884.3_38_F.1.1",1381,548016,"Marrow"
"F1.MAA001887.3_39_F.1.1",4120,470810,"Marrow"
"F1.MAA001888.3_39_F.1.1",3521,264948,"Marrow"
"F10.D041912.3_8_M.1.1",2680,781446,"Marrow"
"F10.D042044.3_9_M.1.1",2214,464075,"Marrow"
"F10.D045139.3_39_F.1.1",1909,314958,"Marrow"
"F10.MAA000409.3_10_M.1.1",1804,526796,"Marrow"
"F10.MAA000596.3_9_M.1.1",4221,436943,"Marrow"
"F10.MAA000600.3_8_M.1.1",5090,1035755,"Marrow"
"F10.MAA000639.3_9_M.1.1",1811,261531,"Marrow"
"F10.MAA000652.3_10_M.1.1",2825,323364,"Marrow"
"F10.MAA000848.3_10_M.1.1",5224,890845,"Marrow"
"F10.MAA001844.3_38_F.1.1",5403,1154759,"Marrow"
"F10.MAA001883.3_39_F.1.1",2908,345673,"Marrow"
"F10.MAA001884.3_38_F.1.1",1897,707935,"Marrow"
"F11.D042044.3_9_M.1.1",1757,423462,"Marrow"
"F11.D042193.3_8_M.1.1",2046,538496,"Marrow"
"F11.D042467.3_9_M.1.1",2636,296632,"Marrow"
"F11.MAA000409.3_10_M.1.1",1474,464372,"Marrow"
"F11.MAA000596.3_9_M.1.1",5019,1075661,"Marrow"
"F11.MAA000600.3_8_M.1.1",5737,1281809,"Marrow"
"F11.MAA000844.3_10_M.1.1",1854,488222,"Marrow"
"F11.MAA000848.3_10_M.1.1",6260,1556497,"Marrow"
"F11.MAA001844.3_38_F.1.1",3145,681114,"Marrow"
"F11.MAA001883.3_39_F.1.1",1546,149404,"Marrow"
"F11.MAA001884.3_38_F.1.1",1653,854322,"Marrow"
"F12.D041912.3_8_M.1.1",2374,637681,"Marrow"
"F12.D042044.3_9_M.1.1",1565,270977,"Marrow"
"F12.D042193.3_8_M.1.1",3694,888186,"Marrow"
"F12.D042467.3_9_M.1.1",4518,478874,"Marrow"
"F12.D045139.3_39_F.1.1",3365,279934,"Marrow"
"F12.D045140.3_38_F.1.1",1271,892061,"Marrow"
"F12.MAA000409.3_10_M.1.1",1945,657241,"Marrow"
"F12.MAA000596.3_9_M.1.1",4376,784754,"Marrow"
"F12.MAA000600.3_8_M.1.1",3054,470562,"Marrow"
"F12.MAA000639.3_9_M.1.1",5449,1052876,"Marrow"
"F12.MAA000652.3_10_M.1.1",1746,198218,"Marrow"
"F12.MAA000848.3_10_M.1.1",3806,589564,"Marrow"
"F12.MAA001884.3_38_F.1.1",2084,1185400,"Marrow"
"F12.MAA001887.3_39_F.1.1",5639,475624,"Marrow"
"F13.D041912.3_8_M.1.1",3675,826123,"Marrow"
"F13.D042193.3_8_M.1.1",1667,197914,"Marrow"
"F13.D042479.3_8_M.1.1",1831,284128,"Marrow"
"F13.D045139.3_39_F.1.1",3769,589021,"Marrow"
"F13.D045140.3_38_F.1.1",1373,1281681,"Marrow"
"F13.MAA000409.3_10_M.1.1",3707,871433,"Marrow"
"F13.MAA000596.3_9_M.1.1",3734,893038,"Marrow"
"F13.MAA000600.3_8_M.1.1",5382,714130,"Marrow"
"F13.MAA000652.3_10_M.1.1",1387,168381,"Marrow"
"F13.MAA000844.3_10_M.1.1",1870,630889,"Marrow"
"F13.MAA000848.3_10_M.1.1",4828,900349,"Marrow"
"F13.MAA001844.3_38_F.1.1",3350,1000981,"Marrow"
"F13.MAA001883.3_39_F.1.1",1907,244773,"Marrow"
"F13.MAA001884.3_38_F.1.1",2326,1055933,"Marrow"
"F14.D041912.3_8_M.1.1",4166,1331856,"Marrow"
"F14.D042044.3_9_M.1.1",3259,781342,"Marrow"
"F14.D042479.3_8_M.1.1",4448,821802,"Marrow"
"F14.MAA000409.3_10_M.1.1",2009,474609,"Marrow"
"F14.MAA000596.3_9_M.1.1",5193,971664,"Marrow"
"F14.MAA000600.3_8_M.1.1",4231,593353,"Marrow"
"F14.MAA000652.3_10_M.1.1",2043,262312,"Marrow"
"F14.MAA000844.3_10_M.1.1",2326,591675,"Marrow"
"F14.MAA000848.3_10_M.1.1",3590,553755,"Marrow"
"F14.MAA001884.3_38_F.1.1",1265,833313,"Marrow"
"F14.MAA001887.3_39_F.1.1",5188,753675,"Marrow"
"F15.D041912.3_8_M.1.1",2157,411631,"Marrow"
"F15.D042044.3_9_M.1.1",4210,891789,"Marrow"
"F15.D042193.3_8_M.1.1",2042,569380,"Marrow"
"F15.D042479.3_8_M.1.1",2081,327722,"Marrow"
"F15.D045140.3_38_F.1.1",1003,609489,"Marrow"
"F15.MAA000409.3_10_M.1.1",4519,793962,"Marrow"
"F15.MAA000596.3_9_M.1.1",4501,1060906,"Marrow"
"F15.MAA000600.3_8_M.1.1",5201,606755,"Marrow"
"F15.MAA000639.3_9_M.1.1",1381,216514,"Marrow"
"F15.MAA000652.3_10_M.1.1",1411,191027,"Marrow"
"F15.MAA000848.3_10_M.1.1",5279,1201073,"Marrow"
"F15.MAA001844.3_38_F.1.1",4011,1180164,"Marrow"
"F15.MAA001884.3_38_F.1.1",2718,1409317,"Marrow"
"F15.MAA001887.3_39_F.1.1",5825,692843,"Marrow"
"F16.D041912.3_8_M.1.1",1803,323600,"Marrow"
"F16.D042044.3_9_M.1.1",6285,2234531,"Marrow"
"F16.D042193.3_8_M.1.1",2171,585498,"Marrow"
"F16.D042467.3_9_M.1.1",3196,345050,"Marrow"
"F16.D042479.3_8_M.1.1",2036,287766,"Marrow"
"F16.D045139.3_39_F.1.1",2506,720583,"Marrow"
"F16.MAA000409.3_10_M.1.1",6523,1128339,"Marrow"
"F16.MAA000596.3_9_M.1.1",4874,986075,"Marrow"
"F16.MAA000600.3_8_M.1.1",4441,472274,"Marrow"
"F16.MAA000652.3_10_M.1.1",1821,274839,"Marrow"
"F16.MAA000844.3_10_M.1.1",1550,287020,"Marrow"
"F16.MAA000848.3_10_M.1.1",4698,601308,"Marrow"
"F16.MAA001884.3_38_F.1.1",1674,1010285,"Marrow"
"F17.D041912.3_8_M.1.1",2290,529098,"Marrow"
"F17.D042044.3_9_M.1.1",1807,352856,"Marrow"
"F17.D042193.3_8_M.1.1",3251,852577,"Marrow"
"F17.D042479.3_8_M.1.1",1335,304185,"Marrow"
"F17.D045140.3_38_F.1.1",1097,899567,"Marrow"
"F17.MAA000409.3_10_M.1.1",1283,262781,"Marrow"
"F17.MAA000596.3_9_M.1.1",5796,1472729,"Marrow"
"F17.MAA000600.3_8_M.1.1",3505,436863,"Marrow"
"F17.MAA000639.3_9_M.1.1",1704,254420,"Marrow"
"F17.MAA000652.3_10_M.1.1",1943,315993,"Marrow"
