"","nGene","nReads","orig.ident"
"D11.MAA000801.3_11_M.1.1",1192,438571,"Kidney"
"F13.MAA000801.3_11_M.1.1",2626,1245651,"Kidney"
"M19.MAA000801.3_11_M.1.1",1922,908235,"Kidney"
"O19.MAA000801.3_11_M.1.1",2516,964081,"Kidney"
"I2.MAA000801.3_11_M.1.1",1292,463807,"Kidney"
"K21.MAA000801.3_11_M.1.1",2498,1479436,"Kidney"
"F20.MAA000801.3_11_M.1.1",2672,510523,"Kidney"
"I3.MAA000801.3_11_M.1.1",1502,558968,"Kidney"
"M22.MAA000801.3_11_M.1.1",749,132889,"Kidney"
"P1.MAA000801.3_11_M.1.1",1778,620864,"Kidney"
"F22.MAA000801.3_11_M.1.1",691,74325,"Kidney"
"I4.MAA000801.3_11_M.1.1",1303,106565,"Kidney"
"L2.MAA000801.3_11_M.1.1",2251,777337,"Kidney"
"N1.MAA000801.3_11_M.1.1",1344,436733,"Kidney"
"C5.MAA000801.3_11_M.1.1",1380,226681,"Kidney"
"A22.MAA000801.3_11_M.1.1",1567,414556,"Kidney"
"C6.MAA000801.3_11_M.1.1",2688,1542442,"Kidney"
"I5.MAA000801.3_11_M.1.1",1629,895642,"Kidney"
"L3.MAA000801.3_11_M.1.1",1000,351161,"Kidney"
"N2.MAA000801.3_11_M.1.1",2317,936437,"Kidney"
"D21.MAA000801.3_11_M.1.1",709,105185,"Kidney"
"G2.MAA000801.3_11_M.1.1",1078,453993,"Kidney"
"P4.MAA000801.3_11_M.1.1",3124,1263701,"Kidney"
"B2.MAA000801.3_11_M.1.1",3727,1831017,"Kidney"
"C12.MAA000801.3_11_M.1.1",1954,527327,"Kidney"
"G5.MAA000801.3_11_M.1.1",1918,1157087,"Kidney"
"I8.MAA000801.3_11_M.1.1",1970,164848,"Kidney"
"I12.MAA000801.3_11_M.1.1",929,227131,"Kidney"
"L5.MAA000801.3_11_M.1.1",894,101785,"Kidney"
"N6.MAA000801.3_11_M.1.1",3282,1607077,"Kidney"
"L4.MAA000801.3_11_M.1.1",1069,419725,"Kidney"
"N4.MAA000801.3_11_M.1.1",807,50049,"Kidney"
"P6.MAA000801.3_11_M.1.1",2178,663581,"Kidney"
"C13.MAA000801.3_11_M.1.1",1885,801233,"Kidney"
"G6.MAA000801.3_11_M.1.1",980,92082,"Kidney"
"I15.MAA000801.3_11_M.1.1",3806,1682866,"Kidney"
"C14.MAA000801.3_11_M.1.1",3162,1371806,"Kidney"
"E2.MAA000801.3_11_M.1.1",2086,1169166,"Kidney"
"G9.MAA000801.3_11_M.1.1",1252,577944,"Kidney"
"I16.MAA000801.3_11_M.1.1",1687,612831,"Kidney"
"L12.MAA000801.3_11_M.1.1",2537,854315,"Kidney"
"L7.MAA000801.3_11_M.1.1",2502,766535,"Kidney"
"P14.MAA000801.3_11_M.1.1",906,356461,"Kidney"
"N7.MAA000801.3_11_M.1.1",781,119896,"Kidney"
"P10.MAA000801.3_11_M.1.1",839,338348,"Kidney"
"C15.MAA000801.3_11_M.1.1",1161,370700,"Kidney"
"G16.MAA000801.3_11_M.1.1",1587,161082,"Kidney"
"I18.MAA000801.3_11_M.1.1",1191,738686,"Kidney"
"L13.MAA000801.3_11_M.1.1",3505,1706754,"Kidney"
"N11.MAA000801.3_11_M.1.1",2795,1220999,"Kidney"
"P16.MAA000801.3_11_M.1.1",2001,439339,"Kidney"
"A2.MAA000801.3_11_M.1.1",2863,1175590,"Kidney"
"B5.MAA000801.3_11_M.1.1",811,136141,"Kidney"
"E4.MAA000801.3_11_M.1.1",2076,1233428,"Kidney"
"G17.MAA000801.3_11_M.1.1",4031,1643899,"Kidney"
"L20.MAA000801.3_11_M.1.1",2145,975037,"Kidney"
"N12.MAA000801.3_11_M.1.1",1528,338196,"Kidney"
"L21.MAA000801.3_11_M.1.1",1868,617208,"Kidney"
"P19.MAA000801.3_11_M.1.1",876,192562,"Kidney"
"A4.MAA000801.3_11_M.1.1",845,117215,"Kidney"
"B7.MAA000801.3_11_M.1.1",2669,1331738,"Kidney"
"C17.MAA000801.3_11_M.1.1",716,379630,"Kidney"
"E5.MAA000801.3_11_M.1.1",647,300457,"Kidney"
"G20.MAA000801.3_11_M.1.1",1119,353022,"Kidney"
"J2.MAA000801.3_11_M.1.1",824,295547,"Kidney"
"C18.MAA000801.3_11_M.1.1",1041,606002,"Kidney"
"G21.MAA000801.3_11_M.1.1",939,168914,"Kidney"
"M1.MAA000801.3_11_M.1.1",1261,507232,"Kidney"
"N16.MAA000801.3_11_M.1.1",598,125374,"Kidney"
"A5.MAA000801.3_11_M.1.1",1186,494056,"Kidney"
"B8.MAA000801.3_11_M.1.1",592,246511,"Kidney"
"B11.MAA000801.3_11_M.1.1",770,177551,"Kidney"
"M3.MAA000801.3_11_M.1.1",1547,220902,"Kidney"
"N18.MAA000801.3_11_M.1.1",664,81766,"Kidney"
"C19.MAA000801.3_11_M.1.1",881,64067,"Kidney"
"E10.MAA000801.3_11_M.1.1",1400,682953,"Kidney"
"G22.MAA000801.3_11_M.1.1",680,237350,"Kidney"
"J19.MAA000801.3_11_M.1.1",2415,1335186,"Kidney"
"A7.MAA000801.3_11_M.1.1",1541,504830,"Kidney"
"E14.MAA000801.3_11_M.1.1",1102,442416,"Kidney"
"H1.MAA000801.3_11_M.1.1",2291,749160,"Kidney"
"J20.MAA000801.3_11_M.1.1",1483,404013,"Kidney"
"M4.MAA000801.3_11_M.1.1",701,164492,"Kidney"
"N20.MAA000801.3_11_M.1.1",4376,1375228,"Kidney"
"A8.MAA000801.3_11_M.1.1",650,126600,"Kidney"
"C21.MAA000801.3_11_M.1.1",1925,557902,"Kidney"
"E15.MAA000801.3_11_M.1.1",4314,1895530,"Kidney"
"K2.MAA000801.3_11_M.1.1",1062,303975,"Kidney"
"M5.MAA000801.3_11_M.1.1",1193,581591,"Kidney"
"H4.MAA000801.3_11_M.1.1",1297,535299,"Kidney"
"K4.MAA000801.3_11_M.1.1",1315,408420,"Kidney"
"M6.MAA000801.3_11_M.1.1",2437,1428807,"Kidney"
"O1.MAA000801.3_11_M.1.1",2216,620922,"Kidney"
"A9.MAA000801.3_11_M.1.1",624,106394,"Kidney"
"B15.MAA000801.3_11_M.1.1",2637,1486791,"Kidney"
"E17.MAA000801.3_11_M.1.1",2252,868213,"Kidney"
"B16.MAA000801.3_11_M.1.1",2626,1463466,"Kidney"
"D1.MAA000801.3_11_M.1.1",913,183842,"Kidney"
"E20.MAA000801.3_11_M.1.1",1491,714287,"Kidney"
"H6.MAA000801.3_11_M.1.1",1735,579367,"Kidney"
"K5.MAA000801.3_11_M.1.1",1894,945025,"Kidney"
"M8.MAA000801.3_11_M.1.1",2516,1208137,"Kidney"
"A11.MAA000801.3_11_M.1.1",887,340318,"Kidney"
"D2.MAA000801.3_11_M.1.1",2032,1029786,"Kidney"
"E22.MAA000801.3_11_M.1.1",1254,323643,"Kidney"
"H8.MAA000801.3_11_M.1.1",2066,1082612,"Kidney"
"K8.MAA000801.3_11_M.1.1",1276,292110,"Kidney"
"M9.MAA000801.3_11_M.1.1",1891,502589,"Kidney"
"H10.MAA000801.3_11_M.1.1",2679,1376782,"Kidney"
"K9.MAA000801.3_11_M.1.1",1806,186070,"Kidney"
"M10.MAA000801.3_11_M.1.1",2964,1910786,"Kidney"
"O9.MAA000801.3_11_M.1.1",1658,737518,"Kidney"
"A12.MAA000801.3_11_M.1.1",1015,495057,"Kidney"
"D3.MAA000801.3_11_M.1.1",2569,847317,"Kidney"
"B20.MAA000801.3_11_M.1.1",1877,480812,"Kidney"
"F2.MAA000801.3_11_M.1.1",1561,505694,"Kidney"
"H12.MAA000801.3_11_M.1.1",2567,1100693,"Kidney"
"K14.MAA000801.3_11_M.1.1",1440,348142,"Kidney"
"M12.MAA000801.3_11_M.1.1",1334,444636,"Kidney"
"O10.MAA000801.3_11_M.1.1",993,278086,"Kidney"
"A14.MAA000801.3_11_M.1.1",2178,252568,"Kidney"
"K15.MAA000801.3_11_M.1.1",2220,710546,"Kidney"
"M13.MAA000801.3_11_M.1.1",2369,1264274,"Kidney"
"A16.MAA000801.3_11_M.1.1",1609,429695,"Kidney"
"A15.MAA000801.3_11_M.1.1",640,144378,"Kidney"
"D5.MAA000801.3_11_M.1.1",1265,308956,"Kidney"
"F3.MAA000801.3_11_M.1.1",1761,780713,"Kidney"
"H16.MAA000801.3_11_M.1.1",2025,995506,"Kidney"
"D6.MAA000801.3_11_M.1.1",796,320179,"Kidney"
"F4.MAA000801.3_11_M.1.1",2689,962018,"Kidney"
"H19.MAA000801.3_11_M.1.1",1141,191754,"Kidney"
"K16.MAA000801.3_11_M.1.1",2895,915309,"Kidney"
"M15.MAA000801.3_11_M.1.1",619,188974,"Kidney"
"B4.MAA000922.3_9_M.1.1",2337,227699,"Kidney"
"L6.MAA000922.3_9_M.1.1",2595,337403,"Kidney"
"C2.MAA000922.3_9_M.1.1",628,69116,"Kidney"
"L8.MAA000922.3_9_M.1.1",1119,99721,"Kidney"
"O4.MAA000922.3_9_M.1.1",1114,145766,"Kidney"
"C4.MAA000922.3_9_M.1.1",2174,318668,"Kidney"
"C22.MAA000922.3_9_M.1.1",2831,345221,"Kidney"
"M1.MAA000922.3_9_M.1.1",2712,233048,"Kidney"
"D4.MAA000922.3_9_M.1.1",2250,536368,"Kidney"
"M2.MAA000922.3_9_M.1.1",1806,179067,"Kidney"
"O10.MAA000922.3_9_M.1.1",2648,247805,"Kidney"
"F1.MAA000922.3_9_M.1.1",1323,112449,"Kidney"
"O19.MAA000922.3_9_M.1.1",913,69652,"Kidney"
"M5.MAA000922.3_9_M.1.1",2553,465719,"Kidney"
"F6.MAA000922.3_9_M.1.1",905,114028,"Kidney"
"G3.MAA000922.3_9_M.1.1",1531,240286,"Kidney"
"M12.MAA000922.3_9_M.1.1",1257,80510,"Kidney"
"I2.MAA000922.3_9_M.1.1",2216,312336,"Kidney"
"M18.MAA000922.3_9_M.1.1",1069,101724,"Kidney"
"I8.MAA000922.3_9_M.1.1",3008,410449,"Kidney"
"M20.MAA000922.3_9_M.1.1",3442,472451,"Kidney"
"J10.MAA000922.3_9_M.1.1",811,92602,"Kidney"
"M22.MAA000922.3_9_M.1.1",1168,79106,"Kidney"
"J11.MAA000922.3_9_M.1.1",2010,260875,"Kidney"
"N3.MAA000922.3_9_M.1.1",1239,82101,"Kidney"
"J22.MAA000922.3_9_M.1.1",711,53665,"Kidney"
"N4.MAA000922.3_9_M.1.1",1728,169826,"Kidney"
"P10.MAA000922.3_9_M.1.1",998,53228,"Kidney"
"P12.MAA000922.3_9_M.1.1",1911,177201,"Kidney"
"A3.MAA000922.3_9_M.1.1",601,58531,"Kidney"
"K5.MAA000922.3_9_M.1.1",2940,338208,"Kidney"
"A4.MAA000922.3_9_M.1.1",1844,243251,"Kidney"
"N14.MAA000922.3_9_M.1.1",1976,260358,"Kidney"
"A12.MAA000922.3_9_M.1.1",2564,398740,"Kidney"
"K7.MAA000922.3_9_M.1.1",2378,253581,"Kidney"
"N16.MAA000922.3_9_M.1.1",1743,253534,"Kidney"
"N21.MAA000922.3_9_M.1.1",1202,96342,"Kidney"
"B2.MAA000922.3_9_M.1.1",1416,140190,"Kidney"
"B3.MAA000922.3_9_M.1.1",750,61756,"Kidney"
"L4.MAA000922.3_9_M.1.1",2097,116791,"Kidney"
"B6.B001717.3_38_F.1.1",1333,1077453,"Kidney"
"L13.B001717.3_38_F.1.1",1344,864715,"Kidney"
"N13.B001717.3_38_F.1.1",581,488016,"Kidney"
"I2.B001717.3_38_F.1.1",1144,665276,"Kidney"
"G14.B001717.3_38_F.1.1",1139,426145,"Kidney"
"I3.B001717.3_38_F.1.1",1377,722946,"Kidney"
"L15.B001717.3_38_F.1.1",1592,810122,"Kidney"
"N15.B001717.3_38_F.1.1",907,582416,"Kidney"
"K2.B001717.3_38_F.1.1",1078,654024,"Kidney"
"A5.B001717.3_38_F.1.1",1130,482233,"Kidney"
"B8.B001717.3_38_F.1.1",1189,599845,"Kidney"
"G15.B001717.3_38_F.1.1",608,180024,"Kidney"
"I4.B001717.3_38_F.1.1",872,667914,"Kidney"
"P4.B001717.3_38_F.1.1",1421,861266,"Kidney"
"C17.B001717.3_38_F.1.1",1093,739635,"Kidney"
"E7.B001717.3_38_F.1.1",1248,1249823,"Kidney"
"I5.B001717.3_38_F.1.1",752,519713,"Kidney"
"K4.B001717.3_38_F.1.1",724,543930,"Kidney"
"L17.B001717.3_38_F.1.1",504,163592,"Kidney"
"N21.B001717.3_38_F.1.1",1840,1277584,"Kidney"
"B11.B001717.3_38_F.1.1",1387,946020,"Kidney"
"D1.B001717.3_38_F.1.1",773,54536,"Kidney"
"C21.B001717.3_38_F.1.1",726,230043,"Kidney"
"I6.B001717.3_38_F.1.1",1212,700064,"Kidney"
"K5.B001717.3_38_F.1.1",1182,58487,"Kidney"
"E10.B001717.3_38_F.1.1",1005,942739,"Kidney"
"A9.B001717.3_38_F.1.1",663,570709,"Kidney"
"D2.B001717.3_38_F.1.1",1134,550389,"Kidney"
"H1.B001717.3_38_F.1.1",758,218143,"Kidney"
"I8.B001717.3_38_F.1.1",1387,737227,"Kidney"
"K8.B001717.3_38_F.1.1",819,726967,"Kidney"
"I7.B001717.3_38_F.1.1",1393,934983,"Kidney"
"K6.B001717.3_38_F.1.1",1973,1199344,"Kidney"
"M1.B001717.3_38_F.1.1",2459,1452826,"Kidney"
"M2.B001717.3_38_F.1.1",1006,399003,"Kidney"
"B13.B001717.3_38_F.1.1",966,497733,"Kidney"
"O2.B001717.3_38_F.1.1",2006,743418,"Kidney"
"E13.B001717.3_38_F.1.1",1705,982802,"Kidney"
"H4.B001717.3_38_F.1.1",974,456243,"Kidney"
"K11.B001717.3_38_F.1.1",780,650688,"Kidney"
"M3.B001717.3_38_F.1.1",1224,718127,"Kidney"
"P9.B001717.3_38_F.1.1",523,114095,"Kidney"
"K12.B001717.3_38_F.1.1",1047,488235,"Kidney"
"K14.B001717.3_38_F.1.1",516,248962,"Kidney"
"A12.B001717.3_38_F.1.1",2130,1076045,"Kidney"
"B15.B001717.3_38_F.1.1",1187,648972,"Kidney"
"D5.B001717.3_38_F.1.1",1086,579191,"Kidney"
"F2.B001717.3_38_F.1.1",1522,729921,"Kidney"
"A13.B001717.3_38_F.1.1",2669,725921,"Kidney"
"D7.B001717.3_38_F.1.1",957,700858,"Kidney"
"F3.B001717.3_38_F.1.1",1289,713038,"Kidney"
"A14.B001717.3_38_F.1.1",2279,424369,"Kidney"
"I17.B001717.3_38_F.1.1",1430,783869,"Kidney"
"H7.B001717.3_38_F.1.1",919,154281,"Kidney"
"K18.B001717.3_38_F.1.1",667,248209,"Kidney"
"O6.B001717.3_38_F.1.1",527,50488,"Kidney"
"K20.B001717.3_38_F.1.1",628,523635,"Kidney"
"A15.B001717.3_38_F.1.1",796,575170,"Kidney"
"B19.B001717.3_38_F.1.1",1777,469304,"Kidney"
"M7.B001717.3_38_F.1.1",2286,1140904,"Kidney"
"D9.B001717.3_38_F.1.1",2205,1173252,"Kidney"
"O7.B001717.3_38_F.1.1",933,443741,"Kidney"
"H8.B001717.3_38_F.1.1",1248,700357,"Kidney"
"K22.B001717.3_38_F.1.1",715,667994,"Kidney"
"O8.B001717.3_38_F.1.1",1466,877255,"Kidney"
"M14.B001717.3_38_F.1.1",824,650173,"Kidney"
"O9.B001717.3_38_F.1.1",763,195693,"Kidney"
"D10.B001717.3_38_F.1.1",2004,976989,"Kidney"
"H9.B001717.3_38_F.1.1",703,179515,"Kidney"
"J2.B001717.3_38_F.1.1",1376,1142086,"Kidney"
"J3.B001717.3_38_F.1.1",1077,944477,"Kidney"
"L2.B001717.3_38_F.1.1",665,225260,"Kidney"
"M16.B001717.3_38_F.1.1",599,253041,"Kidney"
"B21.B001717.3_38_F.1.1",851,734257,"Kidney"
"F12.B001717.3_38_F.1.1",1735,704422,"Kidney"
"H12.B001717.3_38_F.1.1",1743,724686,"Kidney"
"L3.B001717.3_38_F.1.1",1171,842916,"Kidney"
"D12.B001717.3_38_F.1.1",760,148474,"Kidney"
"F15.B001717.3_38_F.1.1",1207,809295,"Kidney"
"M20.B001717.3_38_F.1.1",1191,66014,"Kidney"
"C1.B001717.3_38_F.1.1",1607,1025779,"Kidney"
"D13.B001717.3_38_F.1.1",1860,340638,"Kidney"
"F18.B001717.3_38_F.1.1",1509,859506,"Kidney"
"H14.B001717.3_38_F.1.1",1615,743940,"Kidney"
"F21.B001717.3_38_F.1.1",857,732166,"Kidney"
"H15.B001717.3_38_F.1.1",969,776021,"Kidney"
"J6.B001717.3_38_F.1.1",623,112515,"Kidney"
"L5.B001717.3_38_F.1.1",1604,939166,"Kidney"
"N1.B001717.3_38_F.1.1",548,84709,"Kidney"
"O14.B001717.3_38_F.1.1",1998,888700,"Kidney"
"P20.B001717.3_38_F.1.1",505,348971,"Kidney"
"L6.B001717.3_38_F.1.1",1106,199932,"Kidney"
"A22.B001717.3_38_F.1.1",1016,584536,"Kidney"
"D15.B001717.3_38_F.1.1",1077,560874,"Kidney"
"H16.B001717.3_38_F.1.1",664,568231,"Kidney"
"N3.B001717.3_38_F.1.1",715,967003,"Kidney"
"O17.B001717.3_38_F.1.1",1032,106119,"Kidney"
"P22.B001717.3_38_F.1.1",801,563302,"Kidney"
"B1.B001717.3_38_F.1.1",2173,1394091,"Kidney"
"D17.B001717.3_38_F.1.1",1556,772320,"Kidney"
"H17.B001717.3_38_F.1.1",703,174218,"Kidney"
"O18.B001717.3_38_F.1.1",1008,350736,"Kidney"
"B2.B001717.3_38_F.1.1",1051,792630,"Kidney"
"H18.B001717.3_38_F.1.1",783,903286,"Kidney"
"J12.B001717.3_38_F.1.1",886,996025,"Kidney"
"B3.B001717.3_38_F.1.1",604,531691,"Kidney"
"C7.B001717.3_38_F.1.1",1744,912465,"Kidney"
"G4.B001717.3_38_F.1.1",1541,967873,"Kidney"
