"","nGene","nReads","orig.ident"
"A12.MAA000603.3_10_M.1.1",2664,450877,"Brain_Myeloid"
"A12.MAA000604.3_10_M.1.1",1774,198203,"Brain_Myeloid"
"A12.MAA000605.3_10_M.1.1",2927,939742,"Brain_Myeloid"
"A12.MAA000617.3_10_M.1.1",2510,392858,"Brain_Myeloid"
"A13.B000825.3_38_F.1.1",1251,602689,"Brain_Myeloid"
"A13.B000826.3_39_F.1.1",2265,436030,"Brain_Myeloid"
"A13.B001176.3_56_F.1.1",2023,849501,"Brain_Myeloid"
"A13.B001689.3_38_F.1.1",1882,570436,"Brain_Myeloid"
"A13.B003279.3_38_F.1.1",1671,1051022,"Brain_Myeloid"
"A13.B003292.3_39_F.1.1",2553,1117155,"Brain_Myeloid"
"A13.MAA000603.3_10_M.1.1",1805,337848,"Brain_Myeloid"
"A13.MAA000604.3_10_M.1.1",2460,446389,"Brain_Myeloid"
"A13.MAA000617.3_10_M.1.1",1716,250686,"Brain_Myeloid"
"A14.B000825.3_38_F.1.1",1571,992423,"Brain_Myeloid"
"A14.B000826.3_39_F.1.1",1986,513220,"Brain_Myeloid"
"A14.B001176.3_56_F.1.1",2408,1061065,"Brain_Myeloid"
"A14.B001689.3_38_F.1.1",1307,354728,"Brain_Myeloid"
"A14.B003279.3_38_F.1.1",1422,843338,"Brain_Myeloid"
"A14.B003292.3_39_F.1.1",2308,825411,"Brain_Myeloid"
"A14.MAA000590.3_9_M.1.1",2396,1058044,"Brain_Myeloid"
"A14.MAA000591.3_8_M.1.1",2219,196560,"Brain_Myeloid"
"A14.MAA000603.3_10_M.1.1",2053,391613,"Brain_Myeloid"
"A14.MAA000604.3_10_M.1.1",1979,254513,"Brain_Myeloid"
"A14.MAA000605.3_10_M.1.1",2026,585926,"Brain_Myeloid"
"A14.MAA000617.3_10_M.1.1",2171,393736,"Brain_Myeloid"
"A15.B000825.3_38_F.1.1",1369,567442,"Brain_Myeloid"
"A15.B000826.3_39_F.1.1",1989,444739,"Brain_Myeloid"
"A15.B001176.3_56_F.1.1",2243,681122,"Brain_Myeloid"
"A15.B001689.3_38_F.1.1",1199,396379,"Brain_Myeloid"
"A15.B003279.3_38_F.1.1",1139,780783,"Brain_Myeloid"
"A15.B003281.3_39_F.1.1",2707,1227702,"Brain_Myeloid"
"A15.B003292.3_39_F.1.1",2311,813655,"Brain_Myeloid"
"A15.MAA000570.3_8_M.1.1",1496,578781,"Brain_Myeloid"
"A15.MAA000572.3_8_M.1.1",929,126363,"Brain_Myeloid"
"A15.MAA000573.3_9_M.1.1",2319,87014,"Brain_Myeloid"
"A15.MAA000590.3_9_M.1.1",2631,408227,"Brain_Myeloid"
"A15.MAA000591.3_8_M.1.1",3589,152250,"Brain_Myeloid"
"A15.MAA000592.3_9_M.1.1",2263,164737,"Brain_Myeloid"
"A15.MAA000593.3_8_M.1.1",1811,247922,"Brain_Myeloid"
"A15.MAA000603.3_10_M.1.1",2131,124167,"Brain_Myeloid"
"A15.MAA000604.3_10_M.1.1",2129,285051,"Brain_Myeloid"
"A15.MAA000605.3_10_M.1.1",1802,648768,"Brain_Myeloid"
"A15.MAA000617.3_10_M.1.1",2242,489741,"Brain_Myeloid"
"A16.B000825.3_38_F.1.1",1194,542673,"Brain_Myeloid"
"A16.B000826.3_39_F.1.1",2516,807511,"Brain_Myeloid"
"A16.B001176.3_56_F.1.1",2107,393613,"Brain_Myeloid"
"A16.B001689.3_38_F.1.1",1540,679583,"Brain_Myeloid"
"A16.B003279.3_38_F.1.1",1389,958783,"Brain_Myeloid"
"A16.B003292.3_39_F.1.1",2079,676723,"Brain_Myeloid"
"A16.MAA000572.3_8_M.1.1",2409,723907,"Brain_Myeloid"
"A16.MAA000590.3_9_M.1.1",2866,751558,"Brain_Myeloid"
"A16.MAA000593.3_8_M.1.1",1468,113916,"Brain_Myeloid"
"A16.MAA000603.3_10_M.1.1",1733,295388,"Brain_Myeloid"
"A16.MAA000604.3_10_M.1.1",1897,315940,"Brain_Myeloid"
"A16.MAA000605.3_10_M.1.1",1953,881593,"Brain_Myeloid"
"A17.B000825.3_38_F.1.1",1281,437922,"Brain_Myeloid"
"A17.B000826.3_39_F.1.1",1660,875328,"Brain_Myeloid"
"A17.B001176.3_56_F.1.1",1969,936447,"Brain_Myeloid"
"A17.B001689.3_38_F.1.1",1291,608645,"Brain_Myeloid"
"A17.B003281.3_39_F.1.1",2154,1446685,"Brain_Myeloid"
"A17.B003292.3_39_F.1.1",1750,562640,"Brain_Myeloid"
"A17.MAA000605.3_10_M.1.1",2570,1318650,"Brain_Myeloid"
"A17.MAA000617.3_10_M.1.1",2493,1105895,"Brain_Myeloid"
"A18.B000825.3_38_F.1.1",1290,717016,"Brain_Myeloid"
"A18.B000826.3_39_F.1.1",2147,940162,"Brain_Myeloid"
"A18.B001176.3_56_F.1.1",1861,278215,"Brain_Myeloid"
"A18.B001689.3_38_F.1.1",1593,521362,"Brain_Myeloid"
"A18.B003279.3_38_F.1.1",1474,1087526,"Brain_Myeloid"
"A18.B003292.3_39_F.1.1",2319,1297480,"Brain_Myeloid"
"A18.MAA000570.3_8_M.1.1",1641,448945,"Brain_Myeloid"
"A18.MAA000592.3_9_M.1.1",1754,69253,"Brain_Myeloid"
"A18.MAA000603.3_10_M.1.1",2043,397512,"Brain_Myeloid"
"A18.MAA000604.3_10_M.1.1",2085,275720,"Brain_Myeloid"
"A18.MAA000605.3_10_M.1.1",2090,1248428,"Brain_Myeloid"
"A18.MAA000617.3_10_M.1.1",2139,1279081,"Brain_Myeloid"
"A19.B000826.3_39_F.1.1",2235,1001183,"Brain_Myeloid"
"A19.B001176.3_56_F.1.1",1400,439377,"Brain_Myeloid"
"A19.B001689.3_38_F.1.1",1331,500558,"Brain_Myeloid"
"A19.B003279.3_38_F.1.1",1345,766820,"Brain_Myeloid"
"A19.B003292.3_39_F.1.1",2148,763034,"Brain_Myeloid"
"A19.MAA000570.3_8_M.1.1",802,224332,"Brain_Myeloid"
"A19.MAA000590.3_9_M.1.1",1780,634556,"Brain_Myeloid"
"A19.MAA000593.3_8_M.1.1",1922,199178,"Brain_Myeloid"
"A19.MAA000603.3_10_M.1.1",2384,395468,"Brain_Myeloid"
"A19.MAA000605.3_10_M.1.1",2369,1286460,"Brain_Myeloid"
"A19.MAA000617.3_10_M.1.1",1920,1150824,"Brain_Myeloid"
"A2.B000826.3_39_F.1.1",2321,682262,"Brain_Myeloid"
"A2.B001176.3_56_F.1.1",2217,1210202,"Brain_Myeloid"
"A2.B001689.3_38_F.1.1",1235,584951,"Brain_Myeloid"
"A2.B003279.3_38_F.1.1",955,585587,"Brain_Myeloid"
"A2.B003281.3_39_F.1.1",2187,1288505,"Brain_Myeloid"
"A2.B003292.3_39_F.1.1",2248,663292,"Brain_Myeloid"
"A2.MAA000570.3_8_M.1.1",1615,549442,"Brain_Myeloid"
"A2.MAA000572.3_8_M.1.1",1943,573813,"Brain_Myeloid"
"A2.MAA000590.3_9_M.1.1",2157,927277,"Brain_Myeloid"
"A2.MAA000592.3_9_M.1.1",2060,109606,"Brain_Myeloid"
"A2.MAA000603.3_10_M.1.1",2324,638844,"Brain_Myeloid"
"A2.MAA000604.3_10_M.1.1",2602,340745,"Brain_Myeloid"
"A2.MAA000617.3_10_M.1.1",2392,471795,"Brain_Myeloid"
"A20.B000825.3_38_F.1.1",1749,1132895,"Brain_Myeloid"
"A20.B000826.3_39_F.1.1",2233,1319643,"Brain_Myeloid"
"A20.B001176.3_56_F.1.1",1952,744677,"Brain_Myeloid"
"A20.B001689.3_38_F.1.1",1244,482043,"Brain_Myeloid"
"A20.B003278.3_38_F.1.1",1613,1233194,"Brain_Myeloid"
"A20.B003279.3_38_F.1.1",1174,939616,"Brain_Myeloid"
"A20.B003292.3_39_F.1.1",2302,889044,"Brain_Myeloid"
"A20.MAA000570.3_8_M.1.1",658,235743,"Brain_Myeloid"
"A20.MAA000603.3_10_M.1.1",1686,61989,"Brain_Myeloid"
"A20.MAA000604.3_10_M.1.1",2627,482143,"Brain_Myeloid"
"A20.MAA000605.3_10_M.1.1",1887,584727,"Brain_Myeloid"
"A20.MAA000617.3_10_M.1.1",2561,2227925,"Brain_Myeloid"
"A21.B000825.3_38_F.1.1",1493,853271,"Brain_Myeloid"
"A21.B000826.3_39_F.1.1",2183,1419291,"Brain_Myeloid"
"A21.B001176.3_56_F.1.1",1946,1017331,"Brain_Myeloid"
"A21.B003279.3_38_F.1.1",1215,818531,"Brain_Myeloid"
"A21.B003292.3_39_F.1.1",2175,923664,"Brain_Myeloid"
"A21.MAA000603.3_10_M.1.1",1983,384325,"Brain_Myeloid"
"A21.MAA000604.3_10_M.1.1",1630,184136,"Brain_Myeloid"
"A21.MAA000605.3_10_M.1.1",2185,1126711,"Brain_Myeloid"
"A22.B000826.3_39_F.1.1",2462,2116814,"Brain_Myeloid"
"A22.B001176.3_56_F.1.1",1649,915315,"Brain_Myeloid"
"A22.B001689.3_38_F.1.1",1860,694773,"Brain_Myeloid"
"A22.B003279.3_38_F.1.1",1124,790194,"Brain_Myeloid"
"A22.B003281.3_39_F.1.1",2100,1074681,"Brain_Myeloid"
"A22.MAA000590.3_9_M.1.1",691,386947,"Brain_Myeloid"
"A22.MAA000603.3_10_M.1.1",2608,516013,"Brain_Myeloid"
"A22.MAA000604.3_10_M.1.1",2299,395457,"Brain_Myeloid"
"A3.B000825.3_38_F.1.1",1682,655706,"Brain_Myeloid"
"A3.B000826.3_39_F.1.1",2150,418219,"Brain_Myeloid"
"A3.B001176.3_56_F.1.1",2074,545401,"Brain_Myeloid"
"A3.B001689.3_38_F.1.1",1693,770937,"Brain_Myeloid"
"A3.B003279.3_38_F.1.1",1094,797594,"Brain_Myeloid"
"A3.B003281.3_39_F.1.1",2048,340814,"Brain_Myeloid"
"A3.B003292.3_39_F.1.1",2064,513430,"Brain_Myeloid"
"A3.MAA000570.3_8_M.1.1",1975,495708,"Brain_Myeloid"
"A3.MAA000572.3_8_M.1.1",2174,562476,"Brain_Myeloid"
"A3.MAA000573.3_9_M.1.1",1863,67677,"Brain_Myeloid"
"A3.MAA000590.3_9_M.1.1",2909,928138,"Brain_Myeloid"
"A3.MAA000592.3_9_M.1.1",2041,93374,"Brain_Myeloid"
"A3.MAA000593.3_8_M.1.1",1989,172403,"Brain_Myeloid"
"A3.MAA000603.3_10_M.1.1",3251,1078053,"Brain_Myeloid"
"A3.MAA000604.3_10_M.1.1",2384,341924,"Brain_Myeloid"
"A3.MAA000617.3_10_M.1.1",2458,732523,"Brain_Myeloid"
"A4.B000825.3_38_F.1.1",1572,585092,"Brain_Myeloid"
"A4.B000826.3_39_F.1.1",2534,753664,"Brain_Myeloid"
"A4.B001176.3_56_F.1.1",2294,491839,"Brain_Myeloid"
"A4.B001689.3_38_F.1.1",2050,625908,"Brain_Myeloid"
"A4.B003278.3_38_F.1.1",1595,847518,"Brain_Myeloid"
"A4.B003279.3_38_F.1.1",921,524450,"Brain_Myeloid"
"A4.B003281.3_39_F.1.1",2258,325298,"Brain_Myeloid"
"A4.B003292.3_39_F.1.1",1811,517532,"Brain_Myeloid"
"A4.MAA000570.3_8_M.1.1",1953,389676,"Brain_Myeloid"
"A4.MAA000573.3_9_M.1.1",1395,72486,"Brain_Myeloid"
"A4.MAA000590.3_9_M.1.1",2659,1138904,"Brain_Myeloid"
"A4.MAA000591.3_8_M.1.1",2134,100050,"Brain_Myeloid"
"A4.MAA000592.3_9_M.1.1",1974,58584,"Brain_Myeloid"
"A4.MAA000603.3_10_M.1.1",2460,608251,"Brain_Myeloid"
"A4.MAA000604.3_10_M.1.1",1897,139116,"Brain_Myeloid"
"A4.MAA000617.3_10_M.1.1",2444,441287,"Brain_Myeloid"
"A5.B000825.3_38_F.1.1",2070,1110331,"Brain_Myeloid"
"A5.B000826.3_39_F.1.1",2469,619411,"Brain_Myeloid"
"A5.B001176.3_56_F.1.1",818,132473,"Brain_Myeloid"
"A5.B001689.3_38_F.1.1",1782,554125,"Brain_Myeloid"
"A5.B003279.3_38_F.1.1",1418,997914,"Brain_Myeloid"
"A5.B003281.3_39_F.1.1",2531,1341750,"Brain_Myeloid"
"A5.B003292.3_39_F.1.1",1770,633358,"Brain_Myeloid"
"A5.MAA000573.3_9_M.1.1",2049,88153,"Brain_Myeloid"
"A5.MAA000590.3_9_M.1.1",1813,590085,"Brain_Myeloid"
"A5.MAA000591.3_8_M.1.1",1774,165400,"Brain_Myeloid"
"A5.MAA000593.3_8_M.1.1",1807,184837,"Brain_Myeloid"
"A5.MAA000603.3_10_M.1.1",2111,478553,"Brain_Myeloid"
"A5.MAA000604.3_10_M.1.1",1593,100201,"Brain_Myeloid"
"A5.MAA000617.3_10_M.1.1",2091,261392,"Brain_Myeloid"
"A6.B000825.3_38_F.1.1",2130,1214753,"Brain_Myeloid"
"A6.B000826.3_39_F.1.1",1931,409644,"Brain_Myeloid"
"A6.B001176.3_56_F.1.1",2361,944362,"Brain_Myeloid"
"A6.B001689.3_38_F.1.1",1534,545576,"Brain_Myeloid"
"A6.B003279.3_38_F.1.1",1114,740407,"Brain_Myeloid"
"A6.B003281.3_39_F.1.1",1585,624238,"Brain_Myeloid"
"A6.B003292.3_39_F.1.1",2153,735329,"Brain_Myeloid"
"A6.MAA000572.3_8_M.1.1",2008,703745,"Brain_Myeloid"
"A6.MAA000590.3_9_M.1.1",1850,704060,"Brain_Myeloid"
"A6.MAA000591.3_8_M.1.1",2150,149541,"Brain_Myeloid"
"A6.MAA000603.3_10_M.1.1",2023,381365,"Brain_Myeloid"
"A6.MAA000604.3_10_M.1.1",1698,143732,"Brain_Myeloid"
"A6.MAA000617.3_10_M.1.1",2051,390444,"Brain_Myeloid"
"A7.B000825.3_38_F.1.1",1917,538363,"Brain_Myeloid"
"A7.B000826.3_39_F.1.1",2405,341598,"Brain_Myeloid"
"A7.B001176.3_56_F.1.1",1988,371626,"Brain_Myeloid"
"A7.B001689.3_38_F.1.1",1224,498656,"Brain_Myeloid"
"A7.B003279.3_38_F.1.1",1273,743813,"Brain_Myeloid"
"A7.B003292.3_39_F.1.1",2101,655900,"Brain_Myeloid"
"A7.MAA000572.3_8_M.1.1",1294,185034,"Brain_Myeloid"
"A7.MAA000603.3_10_M.1.1",2810,563912,"Brain_Myeloid"
"A7.MAA000604.3_10_M.1.1",1722,237393,"Brain_Myeloid"
"A7.MAA000617.3_10_M.1.1",1834,289319,"Brain_Myeloid"
"A8.B000825.3_38_F.1.1",1441,683320,"Brain_Myeloid"
"A8.B000826.3_39_F.1.1",2437,852483,"Brain_Myeloid"
"A8.B001176.3_56_F.1.1",2037,507891,"Brain_Myeloid"
"A8.B001689.3_38_F.1.1",1407,412876,"Brain_Myeloid"
"A8.B003279.3_38_F.1.1",1122,785677,"Brain_Myeloid"
"A8.B003281.3_39_F.1.1",1652,410353,"Brain_Myeloid"
"A8.B003292.3_39_F.1.1",1890,428305,"Brain_Myeloid"
"A8.MAA000590.3_9_M.1.1",2150,895894,"Brain_Myeloid"
"A8.MAA000591.3_8_M.1.1",1544,54859,"Brain_Myeloid"
"A8.MAA000603.3_10_M.1.1",2284,386332,"Brain_Myeloid"
"A8.MAA000604.3_10_M.1.1",2142,222156,"Brain_Myeloid"
"A8.MAA000605.3_10_M.1.1",2717,2601197,"Brain_Myeloid"
"A8.MAA000617.3_10_M.1.1",1429,205046,"Brain_Myeloid"
"A9.B000825.3_38_F.1.1",1483,647060,"Brain_Myeloid"
"A9.B001689.3_38_F.1.1",1387,547621,"Brain_Myeloid"
"A9.B003279.3_38_F.1.1",1181,742665,"Brain_Myeloid"
"A9.B003292.3_39_F.1.1",2487,829768,"Brain_Myeloid"
"A9.MAA000603.3_10_M.1.1",2406,476640,"Brain_Myeloid"
"A9.MAA000604.3_10_M.1.1",1965,158422,"Brain_Myeloid"
"A9.MAA000605.3_10_M.1.1",1919,1399025,"Brain_Myeloid"
"A9.MAA000617.3_10_M.1.1",1848,261510,"Brain_Myeloid"
"B1.B000825.3_38_F.1.1",1508,815037,"Brain_Myeloid"
"B1.B000826.3_39_F.1.1",2249,600216,"Brain_Myeloid"
"B1.B001176.3_56_F.1.1",1973,994108,"Brain_Myeloid"
"B1.B001689.3_38_F.1.1",1880,709896,"Brain_Myeloid"
"B1.B003278.3_38_F.1.1",1524,595577,"Brain_Myeloid"
"B1.B003279.3_38_F.1.1",1314,873719,"Brain_Myeloid"
"B1.B003281.3_39_F.1.1",2434,2365933,"Brain_Myeloid"
"B1.B003292.3_39_F.1.1",2317,1280666,"Brain_Myeloid"
"B1.MAA000590.3_9_M.1.1",2453,1168938,"Brain_Myeloid"
"B1.MAA000592.3_9_M.1.1",1430,52809,"Brain_Myeloid"
"B1.MAA000593.3_8_M.1.1",2131,221310,"Brain_Myeloid"
"B1.MAA000604.3_10_M.1.1",2119,217454,"Brain_Myeloid"
"B1.MAA000617.3_10_M.1.1",2176,245504,"Brain_Myeloid"
"B10.B000825.3_38_F.1.1",1965,927498,"Brain_Myeloid"
"B10.B000826.3_39_F.1.1",2738,772459,"Brain_Myeloid"
"B10.B001176.3_56_F.1.1",2174,1117991,"Brain_Myeloid"
"B10.B001689.3_38_F.1.1",2332,669193,"Brain_Myeloid"
"B10.B003278.3_38_F.1.1",1792,921861,"Brain_Myeloid"
"B10.B003279.3_38_F.1.1",1160,491618,"Brain_Myeloid"
"B10.B003292.3_39_F.1.1",2427,1373608,"Brain_Myeloid"
"B10.MAA000590.3_9_M.1.1",2156,661512,"Brain_Myeloid"
"B10.MAA000593.3_8_M.1.1",1829,162402,"Brain_Myeloid"
"B10.MAA000603.3_10_M.1.1",2736,543952,"Brain_Myeloid"
"B10.MAA000605.3_10_M.1.1",2599,1480931,"Brain_Myeloid"
"B10.MAA000617.3_10_M.1.1",2296,413782,"Brain_Myeloid"
"B11.B000825.3_38_F.1.1",1310,649776,"Brain_Myeloid"
"B11.B000826.3_39_F.1.1",2206,436963,"Brain_Myeloid"
"B11.B001176.3_56_F.1.1",2111,630312,"Brain_Myeloid"
"B11.B001689.3_38_F.1.1",1802,777772,"Brain_Myeloid"
"B11.B003281.3_39_F.1.1",2169,1773010,"Brain_Myeloid"
"B11.B003292.3_39_F.1.1",2092,943680,"Brain_Myeloid"
"B11.MAA000570.3_8_M.1.1",1772,372017,"Brain_Myeloid"
"B11.MAA000572.3_8_M.1.1",1987,413385,"Brain_Myeloid"
"B11.MAA000591.3_8_M.1.1",2194,137918,"Brain_Myeloid"
"B11.MAA000592.3_9_M.1.1",2436,270199,"Brain_Myeloid"
"B11.MAA000605.3_10_M.1.1",1955,762468,"Brain_Myeloid"
"B12.B000825.3_38_F.1.1",1944,887322,"Brain_Myeloid"
"B12.B000826.3_39_F.1.1",2552,503619,"Brain_Myeloid"
"B12.B001689.3_38_F.1.1",1972,853608,"Brain_Myeloid"
"B12.B003278.3_38_F.1.1",1503,848696,"Brain_Myeloid"
"B12.B003279.3_38_F.1.1",1300,608422,"Brain_Myeloid"
"B12.B003281.3_39_F.1.1",1979,1170001,"Brain_Myeloid"
"B12.B003292.3_39_F.1.1",2328,1167924,"Brain_Myeloid"
"B12.MAA000572.3_8_M.1.1",2224,645381,"Brain_Myeloid"
"B12.MAA000590.3_9_M.1.1",2645,1408202,"Brain_Myeloid"
"B12.MAA000591.3_8_M.1.1",1767,123217,"Brain_Myeloid"
"B12.MAA000592.3_9_M.1.1",2603,152135,"Brain_Myeloid"
"B12.MAA000603.3_10_M.1.1",2190,397975,"Brain_Myeloid"
"B12.MAA000605.3_10_M.1.1",1993,814997,"Brain_Myeloid"
"B12.MAA000617.3_10_M.1.1",2738,504930,"Brain_Myeloid"
"B13.B000825.3_38_F.1.1",1437,622154,"Brain_Myeloid"
"B13.B000826.3_39_F.1.1",2331,491969,"Brain_Myeloid"
"B13.B001689.3_38_F.1.1",1965,628008,"Brain_Myeloid"
"B13.B003278.3_38_F.1.1",1667,1027453,"Brain_Myeloid"
"B13.B003279.3_38_F.1.1",1375,660023,"Brain_Myeloid"
"B13.B003292.3_39_F.1.1",1657,600086,"Brain_Myeloid"
"B13.MAA000603.3_10_M.1.1",2497,445105,"Brain_Myeloid"
"B13.MAA000605.3_10_M.1.1",2050,772031,"Brain_Myeloid"
"B13.MAA000617.3_10_M.1.1",2510,386895,"Brain_Myeloid"
"B14.B000825.3_38_F.1.1",1482,768553,"Brain_Myeloid"
"B14.B000826.3_39_F.1.1",2359,663592,"Brain_Myeloid"
"B14.B001689.3_38_F.1.1",2106,931873,"Brain_Myeloid"
"B14.B003279.3_38_F.1.1",1298,675283,"Brain_Myeloid"
"B14.B003292.3_39_F.1.1",1749,739168,"Brain_Myeloid"
"B14.MAA000590.3_9_M.1.1",2059,519588,"Brain_Myeloid"
"B14.MAA000603.3_10_M.1.1",2481,451571,"Brain_Myeloid"
"B14.MAA000604.3_10_M.1.1",2511,179673,"Brain_Myeloid"
"B14.MAA000617.3_10_M.1.1",2569,455453,"Brain_Myeloid"
"B15.B000825.3_38_F.1.1",1658,744572,"Brain_Myeloid"
"B15.B000826.3_39_F.1.1",1855,397564,"Brain_Myeloid"
"B15.B001176.3_56_F.1.1",2467,1004702,"Brain_Myeloid"
"B15.B001689.3_38_F.1.1",1850,859385,"Brain_Myeloid"
"B15.B003279.3_38_F.1.1",1287,729150,"Brain_Myeloid"
"B15.B003292.3_39_F.1.1",2428,1103397,"Brain_Myeloid"
"B15.MAA000590.3_9_M.1.1",2557,969075,"Brain_Myeloid"
"B15.MAA000592.3_9_M.1.1",2258,351127,"Brain_Myeloid"
"B15.MAA000603.3_10_M.1.1",2715,451630,"Brain_Myeloid"
"B15.MAA000604.3_10_M.1.1",2076,197345,"Brain_Myeloid"
"B15.MAA000605.3_10_M.1.1",1509,927036,"Brain_Myeloid"
"B15.MAA000617.3_10_M.1.1",2366,422688,"Brain_Myeloid"
"B16.B000825.3_38_F.1.1",1452,819924,"Brain_Myeloid"
"B16.B000826.3_39_F.1.1",2399,571396,"Brain_Myeloid"
"B16.B001176.3_56_F.1.1",2272,720494,"Brain_Myeloid"
"B16.B001689.3_38_F.1.1",1629,695093,"Brain_Myeloid"
"B16.B003279.3_38_F.1.1",1469,788164,"Brain_Myeloid"
"B16.B003292.3_39_F.1.1",2711,931048,"Brain_Myeloid"
"B16.MAA000572.3_8_M.1.1",2978,1051835,"Brain_Myeloid"
"B16.MAA000590.3_9_M.1.1",2602,777021,"Brain_Myeloid"
"B16.MAA000591.3_8_M.1.1",2112,171442,"Brain_Myeloid"
"B16.MAA000592.3_9_M.1.1",2342,205882,"Brain_Myeloid"
"B16.MAA000603.3_10_M.1.1",2718,497203,"Brain_Myeloid"
"B16.MAA000604.3_10_M.1.1",1982,146199,"Brain_Myeloid"
"B16.MAA000605.3_10_M.1.1",1834,575617,"Brain_Myeloid"
"B16.MAA000617.3_10_M.1.1",1784,351724,"Brain_Myeloid"
"B17.B000825.3_38_F.1.1",1729,677189,"Brain_Myeloid"
"B17.B000826.3_39_F.1.1",2431,853970,"Brain_Myeloid"
"B17.B003279.3_38_F.1.1",1478,806165,"Brain_Myeloid"
"B17.B003292.3_39_F.1.1",2461,1191599,"Brain_Myeloid"
"B17.MAA000591.3_8_M.1.1",2697,314787,"Brain_Myeloid"
"B17.MAA000603.3_10_M.1.1",2170,353218,"Brain_Myeloid"
"B17.MAA000604.3_10_M.1.1",2075,192622,"Brain_Myeloid"
"B17.MAA000605.3_10_M.1.1",2093,1091562,"Brain_Myeloid"
"B17.MAA000617.3_10_M.1.1",2335,1119011,"Brain_Myeloid"
"B18.B000825.3_38_F.1.1",1937,704006,"Brain_Myeloid"
"B18.B000826.3_39_F.1.1",1877,476990,"Brain_Myeloid"
"B18.B001176.3_56_F.1.1",2115,1264435,"Brain_Myeloid"
"B18.B001689.3_38_F.1.1",2327,806070,"Brain_Myeloid"
"B18.B003279.3_38_F.1.1",1102,689236,"Brain_Myeloid"
"B18.B003292.3_39_F.1.1",2328,1136594,"Brain_Myeloid"
"B18.MAA000592.3_9_M.1.1",2455,178512,"Brain_Myeloid"
"B18.MAA000593.3_8_M.1.1",1557,184509,"Brain_Myeloid"
"B18.MAA000603.3_10_M.1.1",2330,451583,"Brain_Myeloid"
