"","tSNE_1","tSNE_2"
"O16.MAA000386.3_11_M.1.1",19.920203969159,8.96870867037755
"N11.MAA000386.3_11_M.1.1",-24.4674283117843,20.5244338583538
"B15.MAA000386.3_11_M.1.1",-24.9682055374273,20.9896569765554
"E11.MAA000386.3_11_M.1.1",19.2252753696348,9.26023097833578
"H11.MAA000386.3_11_M.1.1",16.4709727637733,11.9785112256858
"K12.MAA000386.3_11_M.1.1",20.4500143223617,9.80998617109307
"K13.MAA000386.3_11_M.1.1",19.2962806047726,10.9695254766022
"N12.MAA000386.3_11_M.1.1",-21.1863510637577,17.7469658691204
"B16.MAA000386.3_11_M.1.1",16.5684574901868,6.75454074943169
"E12.MAA000386.3_11_M.1.1",20.142948179529,9.36727272731537
"H12.MAA000386.3_11_M.1.1",-22.3869659095371,18.3986122632091
"E13.MAA000386.3_11_M.1.1",10.361824821007,4.35544849159149
"H13.MAA000386.3_11_M.1.1",21.0183830540653,10.4537754816055
"K14.MAA000386.3_11_M.1.1",20.1585782800097,11.3980088403748
"E14.MAA000386.3_11_M.1.1",16.9455863516447,-1.22555900581691
"H14.MAA000386.3_11_M.1.1",21.1463414428899,10.6587323295517
"N13.MAA000386.3_11_M.1.1",-16.7539884119557,9.17830170541235
"K15.MAA000386.3_11_M.1.1",-17.9340806438243,7.36637364640074
"E15.MAA000386.3_11_M.1.1",-23.1609746395326,16.172992697273
"N14.MAA000386.3_11_M.1.1",20.0339444967775,0.218059264551732
"H15.MAA000386.3_11_M.1.1",3.44571589033587,13.6890492778557
"K16.MAA000386.3_11_M.1.1",-18.4642981851652,17.1993434941515
"N15.MAA000386.3_11_M.1.1",-21.0532457799356,17.7162894045004
"N16.MAA000386.3_11_M.1.1",-16.7288094187864,8.65891618919635
"D9.MAA000386.3_11_M.1.1",-24.951563079799,19.9122231620508
"H16.MAA000386.3_11_M.1.1",19.3498868733158,8.83033734448268
"J9.MAA000386.3_11_M.1.1",21.6991489299451,-0.886954549586452
"G9.MAA000386.3_11_M.1.1",-24.744548549294,21.2854941738451
"H17.MAA000386.3_11_M.1.1",-25.5587175385155,22.9270743487812
"J10.MAA000386.3_11_M.1.1",-21.3301679716064,17.7994686756184
"D10.MAA000386.3_11_M.1.1",19.6429357555765,9.6583917309541
"A8.MAA000388.3_11_M.1.1",26.818536600155,3.34417583178942
"C1.MAA000388.3_11_M.1.1",33.3242567071646,-1.77785922930047
"H5.MAA000388.3_11_M.1.1",34.3291426157362,1.83614404236313
"J6.MAA000388.3_11_M.1.1",31.1271793570915,-3.89717761659527
"H6.MAA000388.3_11_M.1.1",24.0332048062,-8.90092488680363
"J7.MAA000388.3_11_M.1.1",-3.23189139854435,14.9486683855585
"C2.MAA000388.3_11_M.1.1",31.5181071299813,-2.75219159982085
"J8.MAA000388.3_11_M.1.1",31.3606060535217,-3.73309095441435
"C3.MAA000388.3_11_M.1.1",25.2545551566083,-6.18110504737131
"H7.MAA000388.3_11_M.1.1",24.6477850922803,-8.88248966525282
"H8.MAA000388.3_11_M.1.1",27.6936387291293,2.30467529648481
"C4.MAA000388.3_11_M.1.1",29.5227921392751,-2.49826879664685
"E1.MAA000388.3_11_M.1.1",31.1762656744909,1.51266102895914
"C5.MAA000388.3_11_M.1.1",31.0053114608668,-12.8316945412101
"E3.MAA000388.3_11_M.1.1",31.1678824854744,1.4940669079482
"C6.MAA000388.3_11_M.1.1",24.8353754621567,-4.10029996645812
"E5.MAA000388.3_11_M.1.1",29.5806038434751,4.4306901955336
"C7.MAA000388.3_11_M.1.1",28.5290892554907,-8.39491609286348
"E6.MAA000388.3_11_M.1.1",31.3935164673031,-3.19193119404095
"E7.MAA000388.3_11_M.1.1",30.4859718794836,-12.8864344809054
"G1.MAA000388.3_11_M.1.1",29.2941990247613,-12.8784488013898
"E8.MAA000388.3_11_M.1.1",24.894399042799,-3.23829413644767
"G2.MAA000388.3_11_M.1.1",32.781359676342,2.87147429521814
"G3.MAA000388.3_11_M.1.1",28.6612578925663,3.01382954500716
"I1.MAA000388.3_11_M.1.1",30.1716361879861,0.0731893155711218
"B2.MAA000388.3_11_M.1.1",25.7604838319731,-6.31138570370009
"B3.MAA000388.3_11_M.1.1",29.0636954138708,-9.70533633185285
"G4.MAA000388.3_11_M.1.1",13.024441486453,-6.47524702229856
"I2.MAA000388.3_11_M.1.1",27.0715482894784,-10.5044251323742
"K1.MAA000388.3_11_M.1.1",32.6278014556545,1.28385846747173
"B4.MAA000388.3_11_M.1.1",33.48131563769,-1.63180071857273
"G5.MAA000388.3_11_M.1.1",29.7854747249648,-13.1136535945445
"I3.MAA000388.3_11_M.1.1",31.3568729189579,-2.57301303551751
"G6.MAA000388.3_11_M.1.1",27.4529751255497,3.29393751748897
"I4.MAA000388.3_11_M.1.1",28.9950404902763,-13.4782278979352
"K2.MAA000388.3_11_M.1.1",29.6658421978838,-13.0921585862861
"G7.MAA000388.3_11_M.1.1",21.2901431207943,6.47566506368776
"B6.MAA000388.3_11_M.1.1",24.5927458203554,-9.07185552468081
"G8.MAA000388.3_11_M.1.1",29.6619509827364,-10.925898657115
"I5.MAA000388.3_11_M.1.1",24.9587962882612,-9.15364311249373
"K4.MAA000388.3_11_M.1.1",28.6880657569495,-1.41579490495376
"K3.MAA000388.3_11_M.1.1",29.1327935724238,-6.97685682241869
"B7.MAA000388.3_11_M.1.1",28.1256969781802,3.81225575767456
"D1.MAA000388.3_11_M.1.1",29.989398521239,2.02230927240005
"F1.MAA000388.3_11_M.1.1",25.6194649464384,-9.93761857595976
"I7.MAA000388.3_11_M.1.1",4.49001401774362,8.81975315167151
"K5.MAA000388.3_11_M.1.1",30.3426280976643,-13.0487592677728
"B8.MAA000388.3_11_M.1.1",32.4725114357153,3.20934349543906
"D2.MAA000388.3_11_M.1.1",32.943623421056,2.52498935833245
"F2.MAA000388.3_11_M.1.1",25.662439846369,3.76813068753203
"I8.MAA000388.3_11_M.1.1",30.2594017989443,-12.7984883681888
"K6.MAA000388.3_11_M.1.1",28.8014917119393,-13.5954286740675
"A1.MAA000388.3_11_M.1.1",22.9546379267628,-6.66134535688786
"D3.MAA000388.3_11_M.1.1",31.3160957988346,-3.57836228227949
"F3.MAA000388.3_11_M.1.1",30.2735506594562,-10.4020896101494
"A2.MAA000388.3_11_M.1.1",28.2834331745759,3.2561617756242
"D4.MAA000388.3_11_M.1.1",26.2756696046353,-10.4164977918396
"F4.MAA000388.3_11_M.1.1",-1.60180022858237,15.2725920201544
"A3.MAA000388.3_11_M.1.1",31.9916158702135,-2.30476184781384
"D5.MAA000388.3_11_M.1.1",24.7822895740692,-4.38679781004826
"F5.MAA000388.3_11_M.1.1",27.8605378789776,3.25076413296887
"H1.MAA000388.3_11_M.1.1",24.6054907955934,0.742953374845954
"J2.MAA000388.3_11_M.1.1",25.4874683299585,4.24530197762887
"A4.MAA000388.3_11_M.1.1",32.2161025757874,-2.19513295712654
"D6.MAA000388.3_11_M.1.1",30.7999445023925,-12.5082629031553
"F6.MAA000388.3_11_M.1.1",23.9401319420274,-3.62843653813856
"D7.MAA000388.3_11_M.1.1",5.60732375142386,9.56851977795458
"F7.MAA000388.3_11_M.1.1",31.4737435926684,1.44731828858463
"H2.MAA000388.3_11_M.1.1",28.6537905894985,-8.51564945854823
"J3.MAA000388.3_11_M.1.1",26.9730290009729,3.17151215026746
"A5.MAA000388.3_11_M.1.1",24.5491756853362,-3.62361797654112
"A6.MAA000388.3_11_M.1.1",31.5889009896628,-4.00424198845978
"D8.MAA000388.3_11_M.1.1",32.2185050245318,-2.20007427107806
"F8.MAA000388.3_11_M.1.1",30.2457961503355,-3.01012379178071
"H3.MAA000388.3_11_M.1.1",27.9210092571446,3.06686145729443
"J4.MAA000388.3_11_M.1.1",27.0840961942583,-0.916991174331068
"A7.MAA000388.3_11_M.1.1",24.4881846409534,-3.31878292988772
"H4.MAA000388.3_11_M.1.1",27.7402840693343,2.89836185900636
"J5.MAA000388.3_11_M.1.1",5.21138588993002,-3.71484763974107
"L2.MAA000388.3_11_M.1.1",31.4967704016353,2.894080372708
"L4.MAA000388.3_11_M.1.1",30.8825368956728,-3.83892921521394
"O8.MAA000388.3_11_M.1.1",30.3900995587448,-3.08143267755232
"N6.MAA000388.3_11_M.1.1",32.3111818352139,2.91283670370388
"M1.MAA000388.3_11_M.1.1",29.0468701402722,0.0607365361509756
"N8.MAA000388.3_11_M.1.1",29.7715599508847,-13.4833107105589
"K8.MAA000388.3_11_M.1.1",31.2202197347689,-3.73318265182537
"M6.MAA000388.3_11_M.1.1",28.301643889056,-0.948535775773032
"P5.MAA000388.3_11_M.1.1",25.5784538967311,3.98087930916375
"M7.MAA000388.3_11_M.1.1",15.5246314586415,-3.05974240624169
"P6.MAA000388.3_11_M.1.1",-1.37312053790056,12.1031281078809
"M8.MAA000388.3_11_M.1.1",18.046965780756,-6.81441857108522
"P7.MAA000388.3_11_M.1.1",26.8769264148013,-1.68845106998826
"P8.MAA000388.3_11_M.1.1",30.6523987185455,-13.6040574264886
"O1.MAA000388.3_11_M.1.1",24.9820995038676,-5.13831289357684
"O2.MAA000388.3_11_M.1.1",1.62138130006885,10.3489613466373
"C6.MAA000439.3_10_M.1.1",33.0367379696932,1.61119476085401
"C7.MAA000439.3_10_M.1.1",33.813764526726,2.62413846886832
"D17.MAA000439.3_10_M.1.1",25.1369693595343,-6.58123305307792
"C8.MAA000439.3_10_M.1.1",30.6250506228606,3.51381224250807
"D22.MAA000439.3_10_M.1.1",24.9846327646093,-6.69678699234067
"D21.MAA000439.3_10_M.1.1",31.4344206148055,-2.53993860501734
"C17.MAA000439.3_10_M.1.1",31.9106716382855,-11.5222484403991
"E3.MAA000439.3_10_M.1.1",34.1836328027248,2.5115066473258
"A22.MAA000439.3_10_M.1.1",23.9585899402619,-4.57990849905013
"C19.MAA000439.3_10_M.1.1",23.3901123128562,-3.98354164144108
"E5.MAA000439.3_10_M.1.1",27.7432663444998,-1.38290790920663
"B2.MAA000439.3_10_M.1.1",31.5214046473405,-2.81359444881378
"B3.MAA000439.3_10_M.1.1",31.1100547334918,1.9487300496099
"D1.MAA000439.3_10_M.1.1",30.5120987742687,-9.87177144760236
"E8.MAA000439.3_10_M.1.1",32.6477948082479,-11.6917495679448
"C22.MAA000439.3_10_M.1.1",30.910751049496,-13.5141830167813
"E6.MAA000439.3_10_M.1.1",31.4453793801817,3.47268084727873
"B4.MAA000439.3_10_M.1.1",32.685616298243,3.40628579175065
"D2.MAA000439.3_10_M.1.1",30.5851087278399,-1.24078962815744
"B7.MAA000439.3_10_M.1.1",34.1091254377681,2.64103973027262
"D3.MAA000439.3_10_M.1.1",27.6310696171631,4.23649043313144
"D4.MAA000439.3_10_M.1.1",26.1952826657264,3.5677497945765
"D6.MAA000439.3_10_M.1.1",29.2657036464162,2.79869845259169
"D7.MAA000439.3_10_M.1.1",34.3750490667627,2.41424069055842
"A2.MAA000439.3_10_M.1.1",33.1842176469441,1.45005701782788
"B17.MAA000439.3_10_M.1.1",31.8151109847656,-3.82962452522173
"D8.MAA000439.3_10_M.1.1",32.8455330500337,-11.7348024092096
"A3.MAA000439.3_10_M.1.1",31.2660935329191,-3.79369618075225
"B18.MAA000439.3_10_M.1.1",-0.390412592611522,14.1970631523362
"F1.MAA000439.3_10_M.1.1",33.406574276937,3.2715040840441
"A4.MAA000439.3_10_M.1.1",28.6893835125334,-12.5648556728108
"B20.MAA000439.3_10_M.1.1",-2.18322384089354,14.9749715113141
"A5.MAA000439.3_10_M.1.1",34.3150396951066,-0.151208307611753
"A7.MAA000439.3_10_M.1.1",33.0258463598296,2.9226791911877
"C2.MAA000439.3_10_M.1.1",33.7325628886725,2.87186980169202
"A8.MAA000439.3_10_M.1.1",32.7949304665729,2.35800734720178
"C3.MAA000439.3_10_M.1.1",30.6685393276804,2.18249205215122
"C4.MAA000439.3_10_M.1.1",31.2460534788402,-11.6837166254341
"L6.MAA000439.3_10_M.1.1",32.6302707098374,1.65354965776157
"H1.MAA000439.3_10_M.1.1",29.2461034706199,1.67301973102225
"J22.MAA000439.3_10_M.1.1",24.8603820061882,-6.55370969671363
"L7.MAA000439.3_10_M.1.1",32.3335924410349,3.19786199728816
"P8.MAA000439.3_10_M.1.1",30.5548741684086,-10.2508118496157
"H2.MAA000439.3_10_M.1.1",32.3339086568305,3.68821171153744
"K3.MAA000439.3_10_M.1.1",34.5579259347329,-0.299679345039795
"O6.MAA000439.3_10_M.1.1",29.6209102414321,3.13228498652269
"H5.MAA000439.3_10_M.1.1",34.3333842388216,2.581299797146
"K4.MAA000439.3_10_M.1.1",32.945095790171,1.50030816670984
"H6.MAA000439.3_10_M.1.1",32.287193528509,3.33899590118162
"K6.MAA000439.3_10_M.1.1",33.6436400957217,3.05876809653041
"H7.MAA000439.3_10_M.1.1",32.257878465661,1.98167243503592
"K7.MAA000439.3_10_M.1.1",32.5134652016855,-11.645350121242
"M19.MAA000439.3_10_M.1.1",24.9822530584781,-6.73665133423873
"O8.MAA000439.3_10_M.1.1",29.9583339069998,-1.11853180455075
"K8.MAA000439.3_10_M.1.1",33.2568765297339,2.45688911555101
"G2.MAA000439.3_10_M.1.1",32.8784083473919,3.59913154681207
"I22.MAA000439.3_10_M.1.1",28.7848638764697,-7.59189748845798
"G3.MAA000439.3_10_M.1.1",32.9094426884816,-11.7409560824789
"J2.MAA000439.3_10_M.1.1",32.1495843782986,-2.37078833268629
"N3.MAA000439.3_10_M.1.1",3.69534133382735,-21.5987481299585
"G4.MAA000439.3_10_M.1.1",31.7867419014841,-11.6145575974015
"J3.MAA000439.3_10_M.1.1",33.3630212635963,3.30843109037686
"L19.MAA000439.3_10_M.1.1",23.1548770897758,-6.79200854864617
"N4.MAA000439.3_10_M.1.1",33.0788519183859,3.79293289572999
"G5.MAA000439.3_10_M.1.1",31.4593165754033,-10.8586335894095
"G8.MAA000439.3_10_M.1.1",30.2881912532583,-12.393979228997
"J5.MAA000439.3_10_M.1.1",33.6495050525884,2.28890517743868
"J6.MAA000439.3_10_M.1.1",27.872211943018,3.91963807869522
"H19.MAA000439.3_10_M.1.1",28.7420343532113,-4.08625883826096
"J7.MAA000439.3_10_M.1.1",33.789188611564,2.38008615364534
"K17.MAA000439.3_10_M.1.1",32.0255931825467,-11.4611828189646
"M2.MAA000439.3_10_M.1.1",35.6849841650881,0.874358962640013
"M1.MAA000439.3_10_M.1.1",35.7361420422822,0.888048186476685
"J8.MAA000439.3_10_M.1.1",33.8182766799218,2.91694215721902
"K19.MAA000439.3_10_M.1.1",29.8219773493039,-8.34531937310928
"P22.MAA000439.3_10_M.1.1",29.1342657316539,-9.42852069224193
"O18.MAA000439.3_10_M.1.1",25.6908901008577,-5.22504460852698
"I1.MAA000439.3_10_M.1.1",33.8567113069814,4.03141381889964
"K21.MAA000439.3_10_M.1.1",21.9969365608361,-11.0110892291527
"I3.MAA000439.3_10_M.1.1",31.5458716396214,-2.68787015619717
"M5.MAA000439.3_10_M.1.1",34.0331888542977,-0.584508504062612
"K22.MAA000439.3_10_M.1.1",25.2243135303611,-6.75603556843402
"M6.MAA000439.3_10_M.1.1",32.7164238907287,1.82670194204304
"F3.MAA000439.3_10_M.1.1",32.8771399505364,-11.7381448443971
"G17.MAA000439.3_10_M.1.1",31.0473055431514,-10.110400751576
"I4.MAA000439.3_10_M.1.1",32.5988638002743,-11.6780010558103
"L2.MAA000439.3_10_M.1.1",34.8550637275966,2.05871016440031
"M8.MAA000439.3_10_M.1.1",31.0741763051715,-11.9446749899843
"F4.MAA000439.3_10_M.1.1",29.6046850554957,3.21798159611274
"L3.MAA000439.3_10_M.1.1",34.8982415784371,0.548916087194916
"N17.MAA000439.3_10_M.1.1",30.1183767042141,-9.33742259898403
"P4.MAA000439.3_10_M.1.1",13.7270312510969,-4.89924716459877
"F7.MAA000439.3_10_M.1.1",32.7027943898738,-11.77161140872
"G19.MAA000439.3_10_M.1.1",31.0503014664783,-10.1542667769137
"I7.MAA000439.3_10_M.1.1",31.3398191103695,-3.92143634683055
"J17.MAA000439.3_10_M.1.1",25.983324340941,-10.4494949628872
"L4.MAA000439.3_10_M.1.1",31.5924222220708,-2.79988318821622
"N18.MAA000439.3_10_M.1.1",24.8582502486336,-6.27952338749684
"P5.MAA000439.3_10_M.1.1",33.7997901428892,3.39899741435556
"L5.MAA000439.3_10_M.1.1",25.9496211032063,3.7493233452117
"P6.MAA000439.3_10_M.1.1",33.6395851276659,3.44737365694941
"F8.MAA000439.3_10_M.1.1",29.7009709036507,2.98353421704412
"G21.MAA000439.3_10_M.1.1",29.147630222913,-11.0939487169721
"I8.MAA000439.3_10_M.1.1",29.4405236158436,2.59403809893601
"A4.MAA000441.3_10_M.1.1",19.9813549818552,5.70220174370103
"L3.MAA000441.3_10_M.1.1",9.2312124721766,5.43980214959527
"H4.MAA000441.3_10_M.1.1",-1.27583540953084,11.3534756920014
"H5.MAA000441.3_10_M.1.1",9.94833344210684,4.83500301482933
"J2.MAA000441.3_10_M.1.1",-16.6991963253298,8.1952761140758
"A20.MAA000442.3_11_M.1.1",16.0829103484347,4.50200246858621
"A21.MAA000442.3_11_M.1.1",2.04871749865246,10.7093720742036
"C18.MAA000442.3_11_M.1.1",18.1288204282362,-9.84192136377445
"B16.MAA000442.3_11_M.1.1",11.0869759992692,-12.1787077487733
"G16.MAA000442.3_11_M.1.1",10.9495661745269,-6.96932416764927
"G19.MAA000442.3_11_M.1.1",1.72224111678636,11.5255917269803
"E17.MAA000442.3_11_M.1.1",18.3632292265726,-9.76143817128251
"K16.MAA000442.3_11_M.1.1",10.8989191429677,4.66166993388768
"M16.MAA000442.3_11_M.1.1",18.2771411177555,-10.9055726107518
"M18.MAA000442.3_11_M.1.1",17.7388726697316,-8.26954965714552
"M19.MAA000442.3_11_M.1.1",-9.72474993024954,10.1668586754827
"M20.MAA000442.3_11_M.1.1",4.43373167982788,11.4960725908024
"I18.MAA000442.3_11_M.1.1",12.8990455701209,-1.79778292893441
"I22.MAA000442.3_11_M.1.1",7.53283121981868,-12.0954288491733
"O17.MAA000442.3_11_M.1.1",16.8328002269972,-5.66485625552382
"L17.MAA000442.3_11_M.1.1",4.7892614129243,11.331075807745
"L19.MAA000442.3_11_M.1.1",18.0925315792289,-10.0404845277843
"J22.MAA000442.3_11_M.1.1",1.77078166754842,11.2283059805924
"G15.MAA000442.3_11_M.1.1",-5.52841514805256,16.3083710314711
"N15.MAA000442.3_11_M.1.1",15.2285924884996,-4.68934492525412
"J19.MAA000510.3_8_M.1.1",20.5630487191769,4.47699703051868
"M19.MAA000510.3_8_M.1.1",-19.4133139682002,15.6380655406287
"P15.MAA000510.3_8_M.1.1",-15.9950257122847,13.7959275444586
"E20.MAA000510.3_8_M.1.1",-21.914892947567,15.1874987834768
"G19.MAA000510.3_8_M.1.1",-20.4832281901002,17.1361696664189
"E22.MAA000510.3_8_M.1.1",21.2550874872453,-0.351601279327404
"G20.MAA000510.3_8_M.1.1",0.418087159706259,-9.63606300126006
"J20.MAA000510.3_8_M.1.1",19.4012032394825,1.87116283744254
