"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Fads2",1.48563290060034e-231,2.71142942001002,0.748,0.123,3.46761575329125e-227,"0","Fads2"
"Ephx2",1.86027778647936e-231,2.89812516206173,0.532,0.038,4.34207438142147e-227,"0","Ephx2"
"Cst3",1.65199772789024e-229,2.80219090902119,1,0.96,3.85592789666862e-225,"0","Cst3"
"Apoe",3.34912661241846e-229,2.40787999998862,1,0.911,7.81719642604592e-225,"0","Apoe"
"Cspg5",1.76973517415502e-226,1.7014239978861,0.931,0.22,4.13073886999522e-222,"0","Cspg5"
"Gli3",2.3585752275059e-222,3.48857480253418,0.461,0.023,5.50515043852152e-218,"0","Gli3"
"Timp4",2.69541566484393e-222,1.80798545496364,0.773,0.13,6.29136970331223e-218,"0","Timp4"
"Ppap2b",9.39693882420211e-221,2.95058223772845,0.984,0.532,2.19333949095701e-216,"0","Ppap2b"
"Sdc4",2.69522456896726e-220,2.48940692275971,0.977,0.427,6.29092366642649e-216,"0","Sdc4"
"Ndrg2",3.1397830163408e-218,2.15204582019247,1,0.51,7.32856753844107e-214,"0","Ndrg2"
"Gabrb1",1.68548651948041e-217,2.66192863937152,0.618,0.07,3.93409408511923e-213,"0","Gabrb1"
"Cpe",4.38533606326269e-217,2.42695449623561,0.991,0.655,1.02358129052614e-212,"0","Cpe"
"Atp13a4",1.91149282784098e-216,3.21385967558921,0.428,0.018,4.46161540946363e-212,"0","Atp13a4"
"Luzp2",6.9332160569578e-216,2.47362851275289,0.884,0.252,1.61828195985452e-211,"0","Luzp2"
"Ezr",8.12692934398125e-215,3.11866216465624,0.752,0.146,1.89690657817866e-210,"0","Ezr"
"Ttyh1",2.26024251320511e-214,2.27930082351731,0.993,0.452,5.27563205007205e-210,"0","Ttyh1"
"Ntm",4.57323776509814e-214,2.02531116303071,0.868,0.182,1.06743942675156e-209,"0","Ntm"
"Lgi4",1.77261640177326e-213,2.58915307742038,0.468,0.026,4.13746394337896e-209,"0","Lgi4"
"Lcat",1.80822725821955e-213,2.60324451334156,0.637,0.082,4.22058324341025e-209,"0","Lcat"
"Elovl2",4.40435770549355e-213,2.7125074720613,0.507,0.036,1.02802113203925e-208,"0","Elovl2"
"Ednrb",2.61054439112089e-211,1.61191261053093,0.794,0.133,6.09327166331526e-207,"0","Ednrb"
"Mt2",6.19073788224876e-210,2.14803491040492,0.993,0.469,1.44498012909568e-205,"0","Mt2"
"C030018K13Rik",2.26813575394369e-207,2.84482796096477,0.352,0.006,5.29405566327997e-203,"0","C030018K13Rik"
"Tspan7",1.02407053726717e-203,2.48121747498473,0.975,0.63,2.39028304103531e-199,"0","Tspan7"
"Prdx6",9.01443366107878e-200,2.40858474068736,0.981,0.63,2.1040589608324e-195,"0","Prdx6"
"Vcam1",1.95057837551048e-198,2.09447943633806,0.641,0.091,4.55284498627901e-194,"0","Vcam1"
"Aifm3",3.33507761599924e-198,2.08841730108131,0.481,0.035,7.78440466350383e-194,"0","Aifm3"
"Slc1a4",4.72967675018352e-197,3.05985752807665,0.59,0.072,1.10395385026034e-192,"0","Slc1a4"
"Arhgef26",6.94971517971633e-197,2.83373909582941,0.525,0.05,1.62213302009759e-192,"0","Arhgef26"
"Chchd10",4.33197023289665e-196,1.65807478967064,0.88,0.227,1.01112517206041e-191,"0","Chchd10"
"Mt1",1.52631365819668e-194,1.82371952728896,1,0.89,3.56256870959686e-190,"0","Mt1"
"Gstm1",2.86961872932351e-192,2.12516678362002,0.991,0.672,6.69797707611402e-188,"0","Gstm1"
"Ngef",4.40694506168354e-190,2.03179821881536,0.593,0.072,1.02862504684755e-185,"0","Ngef"
"Hsd11b1",2.27490380868448e-189,2.67409292399853,0.556,0.067,5.30985297985044e-185,"0","Hsd11b1"
"Kcnk1",5.96126421981304e-188,2.60803365963028,0.713,0.143,1.39141868154656e-183,"0","Kcnk1"
"Cml3",6.33610834861016e-188,2.66663785424298,0.333,0.008,1.4789110496491e-183,"0","Cml3"
"Lsamp",1.34214496908201e-186,2.23263828077853,0.782,0.19,3.13270057233433e-182,"0","Lsamp"
"Adrbk2",9.74065713477373e-186,2.88748346678383,0.532,0.059,2.27356678182754e-181,"0","Adrbk2"
"Rgs20",1.122418307749e-184,2.6737512865621,0.572,0.074,2.61983657211695e-180,"0","Rgs20"
"Trim9",1.8614879845259e-184,2.17825213396172,0.694,0.121,4.3448991046819e-180,"0","Trim9"
"Sparcl1",2.04272012744292e-184,1.76248055939412,0.995,0.641,4.76791304946453e-180,"0","Sparcl1"
"Rmst",9.61572111879061e-182,2.71703972739246,0.331,0.009,2.24440546633692e-177,"0","Rmst"
"Slc9a3r1",2.8821284322055e-179,2.48806305026182,0.789,0.223,6.72717597361086e-175,"0","Slc9a3r1"
"Ttyh3",9.98815069322255e-179,2.71646259290975,0.713,0.153,2.33133425330507e-174,"0","Ttyh3"
"Naaa",1.60710972812272e-178,2.96535905089882,0.66,0.128,3.75115481641123e-174,"0","Naaa"
"Igfbp2",1.92603928143729e-178,3.58867378954853,0.507,0.059,4.49556828680277e-174,"0","Igfbp2"
"Nrxn1",5.16153956596865e-178,1.71727587222993,0.894,0.251,1.20475495009274e-173,"0","Nrxn1"
"Slc27a1",7.49098847358703e-178,2.84032450778412,0.819,0.254,1.74847161961995e-173,"0","Slc27a1"
"Slc14a1",2.68069050912843e-177,2.48895583113982,0.461,0.039,6.25699971735666e-173,"0","Slc14a1"
"Mfge8",2.90644191071508e-177,2.46950545990148,0.933,0.462,6.78392606380006e-173,"0","Mfge8"
"Agxt2l1",2.07132227279394e-176,2.6759817417737,0.426,0.03,4.83467331692834e-172,"0","Agxt2l1"
"Ldhb",1.39618900567271e-174,1.79794295842515,0.965,0.497,3.25884475814068e-170,"0","Ldhb"
"Pdpn",2.93320152022747e-174,2.18087407976991,0.625,0.103,6.84638566836295e-170,"0","Pdpn"
"Igdcc4",8.43594925782778e-174,3.28498598990139,0.451,0.039,1.96903491626958e-169,"0","Igdcc4"
"1700084C01Rik",1.13026517698224e-173,2.66533047414351,0.363,0.017,2.63815194959425e-169,"0","1700084C01Rik"
"Id2",2.01150848702354e-172,2.09872024051394,0.91,0.354,4.69506195956163e-168,"0","Id2"
"Prex2",2.34659543042481e-172,1.93711966768174,0.808,0.209,5.47718839415454e-168,"0","Prex2"
"Abhd3",4.63778383495131e-172,2.42659117198519,0.826,0.277,1.08250512491599e-167,"0","Abhd3"
"Gstm5",3.20253313200586e-171,1.9173636670288,0.97,0.649,7.47503258341489e-167,"0","Gstm5"
"Pou3f2",7.94309352233099e-170,2.42293482044844,0.523,0.062,1.85399745904728e-165,"0","Pou3f2"
"Adcyap1r1",9.55337790032719e-170,2.19326945265865,0.681,0.126,2.22985393571537e-165,"0","Adcyap1r1"
"Pbxip1",4.18770834793941e-169,1.83647970568956,0.854,0.26,9.77453005492538e-165,"0","Pbxip1"
"Lxn",5.62924529053659e-168,2.02749504864393,0.722,0.157,1.31392214326414e-163,"0","Lxn"
"Cml5",7.1225405084572e-167,3.57053073145888,0.303,0.008,1.66247218007899e-162,"0","Cml5"
"Ctnnd2",1.75737493150775e-166,1.87435622525911,0.773,0.181,4.10188882763225e-162,"0","Ctnnd2"
"Acot11",5.17062813928622e-166,2.81842114662984,0.407,0.03,1.2068763139908e-161,"0","Acot11"
"Chrdl1",5.55349353061928e-166,4.29848419465911,0.35,0.018,1.29624092498185e-161,"0","Chrdl1"
"Nr2e1",1.7557848143418e-165,3.07630675703628,0.419,0.033,4.0981773351552e-161,"0","Nr2e1"
"Serpine2",2.71948068897412e-165,1.26844084950371,0.951,0.344,6.34753987613448e-161,"0","Serpine2"
"S1pr1",3.76987646887177e-165,1.59496286714744,0.949,0.341,8.79926866599359e-161,"0","S1pr1"
"Ddah1",4.44430800684782e-165,1.7986745010534,0.882,0.295,1.03734593187835e-160,"0","Ddah1"
"Scrg1",8.56389299999479e-165,1.53558196364891,0.715,0.136,1.99889826512878e-160,"0","Scrg1"
"Pdlim4",8.9090600139755e-165,3.18339426171427,0.498,0.062,2.07946369786202e-160,"0","Pdlim4"
"5930403L14Rik",9.78145907661757e-165,3.31903279998246,0.34,0.015,2.28309036307331e-160,"0","5930403L14Rik"
"Enho",5.34954124082092e-164,2.00913438278179,0.822,0.267,1.24863642102001e-159,"0","Enho"
"Agt",6.12659652628752e-164,3.50289286309435,0.421,0.036,1.43000889520077e-159,"0","Agt"
"Tril",6.82368224544644e-163,2.2378369993201,0.771,0.206,1.59271567290965e-158,"0","Tril"
"Fam20a",8.43240105963751e-163,2.72814726496574,0.495,0.058,1.96820673132999e-158,"0","Fam20a"
"Slc7a2",8.79255005899654e-162,2.74269083536544,0.495,0.06,2.05226910927038e-157,"0","Slc7a2"
"Tlr3",3.59488650388809e-158,2.76318391263742,0.477,0.055,8.39082458872518e-154,"0","Tlr3"
"Kcnj16",9.01274027907112e-158,2.41697452081335,0.528,0.07,2.10366370853799e-153,"0","Kcnj16"
"Chst2",1.99494851346543e-156,2.03290995361056,0.85,0.32,4.65640932527967e-152,"0","Chst2"
"Acsl3",2.06942274322694e-156,2.255360559897,0.947,0.555,4.830239624966e-152,"0","Acsl3"
"Kcnn2",1.31420643282413e-155,2.60721353672879,0.463,0.051,3.06748923485481e-151,"0","Kcnn2"
"Mdk",4.64808991027832e-155,1.46382411200355,0.611,0.102,1.08491066595806e-150,"0","Mdk"
"Ramp1",3.14826423883161e-153,1.62712043421281,0.84,0.256,7.34836355985686e-149,"0","Ramp1"
"Dclk1",1.80422025168107e-152,2.43753712142454,0.794,0.258,4.21123048944879e-148,"0","Dclk1"
"Lfng",9.25343447056705e-151,2.274988676267,0.454,0.052,2.15984413977505e-146,"0","Lfng"
"Mertk",2.95742184112262e-150,2.75532066541571,0.597,0.116,6.90291831936432e-146,"0","Mertk"
"Nrcam",3.13153399389052e-150,2.16199333570269,0.66,0.136,7.30931349513986e-146,"0","Nrcam"
"Slc13a3",1.26509178615412e-149,3.12845551811783,0.361,0.026,2.95285073806232e-145,"0","Slc13a3"
"Csdc2",3.0521533741034e-149,1.59888967535839,0.59,0.106,7.12403119049475e-145,"0","Csdc2"
"Rfx4",2.92053827497279e-147,2.71168803505438,0.414,0.041,6.81682838761398e-143,"0","Rfx4"
"Tst",4.73443456174374e-147,2.40632348617299,0.701,0.195,1.10506437105661e-142,"0","Tst"
"Emx2",1.81629754878052e-146,2.19540971726325,0.333,0.02,4.23942010860861e-142,"0","Emx2"
"Sema4b",3.1322393214621e-146,3.04034552335907,0.465,0.059,7.31095980022468e-142,"0","Sema4b"
"Slc6a1",2.15917373282973e-145,2.09962456455289,0.921,0.52,5.03972740979787e-141,"0","Slc6a1"
"Thrsp",7.25965458077182e-142,2.58874810637167,0.535,0.09,1.69447597569795e-137,"0","Thrsp"
"Cyp2d22",8.93439450869767e-142,1.93448170571046,0.674,0.156,2.08537702227512e-137,"0","Cyp2d22"
"Mfap3l",3.98180778761149e-140,2.76861674729293,0.498,0.074,9.29393755706398e-136,"0","Mfap3l"
"Psd2",1.82996489979042e-139,2.66548636133456,0.405,0.043,4.27132107260081e-135,"0","Psd2"
"Gm973",7.16388331029558e-139,3.6897819496209,0.275,0.011,1.67212200345609e-134,"0","Gm973"
"Abcd2",1.00732531534853e-137,2.20755198549872,0.419,0.048,2.35119801855501e-133,"0","Abcd2"
"Pygb",1.11858051765723e-136,2.07367378507682,0.752,0.231,2.61087878626374e-132,"0","Pygb"
"Kirrel2",1.68840088151392e-136,3.54684647852445,0.278,0.012,3.94089649754165e-132,"0","Kirrel2"
"Celsr1",3.07769963993989e-136,3.03830733659927,0.354,0.03,7.18365872958369e-132,"0","Celsr1"
"Fgfr1",1.21614343598366e-135,2.23623535673926,0.69,0.183,2.83860039392945e-131,"0","Fgfr1"
"Acss1",1.90793660636892e-135,2.62677563243172,0.507,0.081,4.45331483292569e-131,"0","Acss1"
"Sema4a",5.25811982708236e-135,3.36983408966778,0.382,0.039,1.22729774883929e-130,"0","Sema4a"
"Prelp",1.51557295960311e-134,1.80999398715526,0.546,0.097,3.53749884500963e-130,"0","Prelp"
"Fam163a",1.93264236924753e-134,3.48052537159334,0.269,0.01,4.51098055406065e-130,"0","Fam163a"
"Pfkm",3.21288264564442e-134,2.0561710151272,0.741,0.23,7.49918938319864e-130,"0","Pfkm"
"Htra1",1.46671245213475e-133,2.21940137475202,0.889,0.553,3.42345353452771e-129,"0","Htra1"
"1700003M07Rik",2.13637843752887e-131,3.24902607018544,0.322,0.024,4.98652091103614e-127,"0","1700003M07Rik"
"Lgr4",4.78966614322265e-130,2.54536302967382,0.662,0.181,1.1179559744896e-125,"0","Lgr4"
"Egfr",1.02878934970102e-129,2.78444800918568,0.37,0.037,2.40129722113715e-125,"0","Egfr"
"Sall3",1.88232150072193e-128,2.12405689673661,0.438,0.057,4.39352661483505e-124,"0","Sall3"
"Fabp7",2.1818866996153e-128,1.47754348062577,0.611,0.124,5.09274174557207e-124,"0","Fabp7"
"5730469M10Rik",1.08915569828475e-127,1.63887033681665,0.873,0.379,2.54219831536643e-123,"0","5730469M10Rik"
"Fam181b",3.44029755700926e-127,1.92890350003447,0.588,0.124,8.02999852781531e-123,"0","Fam181b"
"Mgll",6.89365286937504e-127,1.77862897910742,0.861,0.408,1.60904751624083e-122,"0","Mgll"
"Sox21",2.14801353329007e-125,2.11996292957501,0.465,0.07,5.01367838805234e-121,"0","Sox21"
"Slitrk2",2.88406502834244e-125,1.86354615394963,0.549,0.107,6.73169618265408e-121,"0","Slitrk2"
"Sox2",1.08312995457899e-124,2.01840133272731,0.725,0.244,2.52813362698282e-120,"0","Sox2"
"S100b",3.37044522269743e-124,0.878426998123631,0.882,0.312,7.86695619429808e-120,"0","S100b"
"Sirpa",2.1408312871207e-123,1.99498346138171,0.604,0.149,4.99691430726843e-119,"0","Sirpa"
"Ckb",8.39643420538393e-123,0.931834991607894,1,0.831,1.95981170787866e-118,"0","Ckb"
"Sorcs2",2.32716451222354e-122,2.88089944132285,0.338,0.031,5.43183468798095e-118,"0","Sorcs2"
"Gfap",9.17079589227825e-122,1.80747049787652,0.38,0.044,2.14055546921667e-117,"0","Gfap"
"Papss2",2.93778563754055e-120,2.87613777916541,0.391,0.051,6.85708545658341e-116,"0","Papss2"
"Pmm1",2.05335053293195e-119,1.7986476980171,0.859,0.479,4.79272547891645e-115,"0","Pmm1"
"Gpld1",5.43979591590684e-119,2.01517453231652,0.618,0.159,1.26970276473181e-114,"0","Gpld1"
"Kcnn3",5.65788212102324e-118,2.19130386378181,0.389,0.048,1.32060626586803e-113,"0","Kcnn3"
"Cyp2j9",2.32792260754952e-117,1.79309310745795,0.667,0.183,5.43360415828134e-113,"0","Cyp2j9"
"Prnp",3.36144971996731e-116,1.31700719107165,0.968,0.859,7.8459597913757e-112,"0","Prnp"
"Gpam",7.59961881790038e-116,2.63249095640697,0.444,0.073,1.77382702828613e-111,"0","Gpam"
"Hopx",1.14872024679865e-115,1.76841182157349,0.444,0.071,2.68122792805273e-111,"0","Hopx"
"Mras",1.30527333619298e-115,2.00949457704169,0.653,0.187,3.04663849400803e-111,"0","Mras"
"Fut9",1.21936143731607e-114,1.87871971772394,0.579,0.131,2.84611153083943e-110,"0","Fut9"
"Slc30a10",1.37636124602348e-114,2.69242217103063,0.329,0.032,3.21256478434342e-110,"0","Slc30a10"
"Soat1",1.50473356028708e-114,2.26679046908741,0.583,0.142,3.51219860306607e-110,"0","Soat1"
"Lrp1",2.75882257014545e-114,1.45276596755714,0.718,0.212,6.43936776097649e-110,"0","Lrp1"
"St6galnac5",8.72601346259608e-114,2.99686363724505,0.345,0.038,2.03673880230455e-109,"0","St6galnac5"
"Vegfa",8.32455323418774e-112,1.74221238801885,0.521,0.107,1.94303397039176e-107,"0","Vegfa"
"Mapk4",1.69649238179387e-111,1.99762719682182,0.431,0.068,3.95978286834508e-107,"0","Mapk4"
"C030037D09Rik",3.57235888965582e-111,2.33119914674743,0.31,0.029,8.33824288434565e-107,"0","C030037D09Rik"
"Rcn2",5.41701788220154e-111,1.7056818704926,0.863,0.503,1.26438614388466e-106,"0","Rcn2"
"Cyp4f14",1.15790448431882e-110,3.2001656329981,0.294,0.025,2.70266485684856e-106,"0","Cyp4f14"
"Efhd2",1.76523405270422e-110,1.49027300284412,0.704,0.222,4.12023280241691e-106,"0","Efhd2"
"Ppargc1a",1.87554357694022e-110,2.17006929222799,0.419,0.065,4.37770626293617e-106,"0","Ppargc1a"
"Maob",1.98477114067706e-110,1.93387715695014,0.572,0.138,4.63265431945433e-106,"0","Maob"
"Crot",1.68653177888046e-108,2.22469173210129,0.688,0.224,3.93653382508489e-104,"0","Crot"
"Pygm",1.09414119894134e-106,2.24177245086003,0.468,0.09,2.55383497244898e-102,"0","Pygm"
"Hes5",2.63243969666246e-105,1.89026456587265,0.412,0.064,6.14437749597984e-101,"0","Hes5"
"Rbp1",3.05662199778138e-105,1.74749234702202,0.512,0.115,7.13446140502151e-101,"0","Rbp1"
"Dhrs3",6.20413174909639e-104,1.83625466029133,0.664,0.216,1.44810639155659e-99,"0","Dhrs3"
"Smpdl3a",2.33548636162753e-101,1.83649573703982,0.713,0.268,5.45125871667482e-97,"0","Smpdl3a"
"Frmpd1",1.98672906190413e-100,1.92235195194023,0.266,0.022,4.63722430339042e-96,"0","Frmpd1"
"Cml1",3.02695961858272e-99,2.07881390595928,0.674,0.246,7.06522644573393e-95,"0","Cml1"
"Wwc1",3.17056147502065e-99,1.97250858549649,0.34,0.045,7.4004075388457e-95,"0","Wwc1"
"Cntfr",4.39317859013752e-99,1.90325282945601,0.694,0.258,1.025411814724e-94,"0","Cntfr"
"Gapdh",8.8112495891445e-99,0.814477587868486,0.991,0.968,2.05663376660222e-94,"0","Gapdh"
"Pnpla7",1.17787003735904e-98,2.41316578481597,0.449,0.09,2.74926645419973e-94,"0","Pnpla7"
"Glud1",4.44471000827113e-98,1.45966570481167,0.914,0.61,1.03743976303057e-93,"0","Glud1"
"Paqr8",1.33173835306387e-97,2.02460243855516,0.606,0.184,3.10841048988639e-93,"0","Paqr8"
"Cyp7b1",1.8296959072881e-97,2.59411396790381,0.384,0.063,4.27069321720116e-93,"0","Cyp7b1"
"Mro",1.33593884571758e-96,2.00156657570952,0.396,0.065,3.11821485978939e-92,"0","Mro"
"Fgd6",2.95384433476811e-96,2.38179897629988,0.396,0.067,6.89456806178225e-92,"0","Fgd6"
"Pax6",4.56658809661279e-96,1.38998891123595,0.382,0.06,1.06588732763039e-91,"0","Pax6"
"Caskin1",4.85270154891199e-96,2.13915055858015,0.502,0.119,1.13266906853155e-91,"0","Caskin1"
"Farp1",2.43963997993238e-95,2.03011472820381,0.542,0.139,5.69436367716017e-91,"0","Farp1"
"Adora2b",1.95436817046381e-94,2.18291416794855,0.35,0.05,4.56169074667959e-90,"0","Adora2b"
"Axl",4.28892371126812e-94,1.82494493487285,0.5,0.117,1.00107768344709e-89,"0","Axl"
"Fam69c",7.32131209705122e-93,2.8699769471512,0.262,0.024,1.70886745657273e-88,"0","Fam69c"
"Tagln3",1.01154660013654e-92,1.20005009152065,0.616,0.18,2.36105091937871e-88,"0","Tagln3"
"Fmn2",1.92765041918509e-92,2.15064992387009,0.449,0.094,4.49932884341991e-88,"0","Fmn2"
"Odz3",6.93933761055843e-92,2.04925079206504,0.354,0.053,1.61971079168044e-87,"0","Odz3"
"Nnat",3.4868770862224e-91,1.59018194889624,0.63,0.188,8.13871980695171e-87,"0","Nnat"
"Slc41a1",9.30846762007076e-91,2.04540383709125,0.553,0.155,2.17268942720072e-86,"0","Slc41a1"
"Mtss1l",5.85958680517054e-89,1.4958767339053,0.72,0.268,1.36768615619485e-84,"0","Mtss1l"
"2610017I09Rik",3.48144480267139e-88,1.61430576738008,0.734,0.338,8.12604031391529e-84,"0","2610017I09Rik"
"Slc38a3",3.73745487770603e-88,1.18448342808027,0.769,0.284,8.72359343005364e-84,"0","Slc38a3"
"Pgm2",1.74148196065325e-87,2.05509950889912,0.611,0.213,4.06479304436074e-83,"0","Pgm2"
"Ptn",1.01467813655024e-86,1.0283381112631,0.944,0.826,2.36836023852191e-82,"0","Ptn"
"Abat",3.16711414544285e-86,1.65091303553926,0.683,0.259,7.39236112687816e-82,"0","Abat"
"Sc4mol",5.84209873777671e-86,1.82021081949757,0.812,0.493,1.36360426638446e-81,"0","Sc4mol"
