"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cxcr6",7.88617981115273e-143,1.51577528446474,0.31,0.001,1.84071322972116e-138,"0","Cxcr6"
"Cd79a",6.75764569088243e-135,2.58896537525353,0.31,0.002,1.57730208070887e-130,"0","Cd79a"
"Cd37",6.00275759080332e-134,2.15142998823765,0.857,0.039,1.4011036492694e-129,"0","Cd37"
"Il7r",2.11706204683188e-124,1.22492412686036,0.262,0.001,4.94143452351028e-120,"0","Il7r"
"Hcst",2.36035904972651e-124,1.91483746299756,0.69,0.025,5.50931405796664e-120,"0","Hcst"
"Cd247",4.44490557755255e-118,1.2110291032258,0.381,0.005,1.03748541085654e-113,"0","Cd247"
"Gimap3",5.06548471037177e-116,1.5485160059978,0.643,0.023,1.18233478624787e-111,"0","Gimap3"
"Rac2",5.09609187790814e-114,2.64775669233979,0.976,0.068,1.18947880522254e-109,"0","Rac2"
"Sell",1.90258181047387e-110,0.963077919295859,0.357,0.005,4.44081620382706e-106,"0","Sell"
"Ptpn22",1.48757649561101e-103,1.06239978444841,0.476,0.013,3.47215229840566e-99,"0","Ptpn22"
"Gpr171",2.69308051877138e-103,0.895364521782622,0.333,0.005,6.28591923886429e-99,"0","Gpr171"
"Cd53",7.22559521133263e-96,1.66436779328891,0.952,0.072,1.68652617827715e-91,"0","Cd53"
"Acap1",2.11840620117722e-93,0.796818388842479,0.381,0.008,4.94457191416775e-89,"0","Acap1"
"Galnt6",3.14393594221341e-91,0.529324899102998,0.262,0.003,7.33826088272032e-87,"0","Galnt6"
"Cd69",1.62087221946212e-88,1.09774854668419,0.381,0.009,3.78327784744654e-84,"0","Cd69"
"Itgal",3.77985501010512e-83,0.83364042378936,0.405,0.012,8.82255957908637e-79,"0","Itgal"
"Cd52",5.32410094723264e-82,2.56889485854389,1,0.098,1.24269840209357e-77,"0","Cd52"
"Ccl5",9.68084146156161e-81,3.2264629673339,0.381,0.011,2.2596052055431e-76,"0","Ccl5"
"Coro1a",2.61228922058817e-80,2.32830998614167,0.976,0.1,6.09734426977486e-76,"0","Coro1a"
"P2ry10",4.4623430586081e-76,0.646066250931809,0.286,0.005,1.04155549330972e-71,"0","P2ry10"
"Cd7",5.22036538507542e-75,1.76654426500356,0.262,0.004,1.21848548453045e-70,"0","Cd7"
"Cxcr3",1.86884947534072e-74,1.38768935097071,0.357,0.01,4.36208156039277e-70,"0","Cxcr3"
"B4galnt1",9.53785025118527e-74,1.59228838179254,0.762,0.063,2.22622962712915e-69,"0","B4galnt1"
"Limd2",1.81856170453217e-73,1.93818319656168,0.952,0.109,4.24470487454853e-69,"0","Limd2"
"Rhoh",1.53995648213091e-71,0.842710847617978,0.405,0.015,3.59441242494176e-67,"0","Rhoh"
"Itgb7",4.72485107920036e-71,1.23963302487031,0.524,0.027,1.10282749039616e-66,"0","Itgb7"
"Rasal3",5.22413352412318e-71,0.661002458056126,0.333,0.009,1.21936500586559e-66,"0","Rasal3"
"Arhgdib",6.72268216534619e-71,2.17288728418691,0.976,0.121,1.56914124421345e-66,"0","Arhgdib"
"Hmha1",7.24278990790085e-70,1.55859491730421,0.738,0.061,1.69053959240314e-65,"0","Hmha1"
"Il21r",1.85878329273667e-65,1.03213818914661,0.476,0.024,4.33858608357666e-61,"0","Il21r"
"Psd4",1.51936813558415e-64,0.538171789211983,0.31,0.009,3.54635716526696e-60,"0","Psd4"
"Cd4",8.29032762451726e-64,0.881276450283743,0.262,0.006,1.93504537083857e-59,"0","Cd4"
"Cd27",1.68004013008952e-61,0.790490659922344,0.286,0.008,3.92138166764195e-57,"0","Cd27"
"Sept1",2.50024077753288e-61,1.70348361017309,0.833,0.096,5.8358119988395e-57,"0","Sept1"
"Laptm5",2.02126949828987e-60,1.35094800070732,0.905,0.096,4.71784513595838e-56,"0","Laptm5"
"Dusp2",2.81728532927346e-60,1.75120671917328,0.595,0.045,6.57582568705719e-56,"0","Dusp2"
"Stk17b",1.57732738076937e-55,1.64474173578589,0.762,0.086,3.68163983945379e-51,"0","Stk17b"
"Kcnn4",1.21899896138582e-53,0.794787502348851,0.357,0.016,2.84526547577065e-49,"0","Kcnn4"
"Ptprc",1.68193995896758e-53,1.33821563003892,0.667,0.063,3.92581605822623e-49,"0","Ptprc"
"Lsp1",2.05734729435528e-53,1.5805456900141,0.738,0.078,4.80205431975466e-49,"0","Lsp1"
"Tspan32",2.52273775537987e-53,0.832094981176346,0.381,0.019,5.88832219483216e-49,"0","Tspan32"
"Lrch4",3.35107163991815e-50,0.740778222597114,0.381,0.02,7.82173631473295e-46,"0","Lrch4"
"Ets1",1.58221029927828e-49,1.52111827610154,0.857,0.123,3.69303705954544e-45,"0","Ets1"
"Ly6d",4.25082890375975e-49,1.93867800446692,0.31,0.013,9.92185974426564e-45,"0","Ly6d"
"Ms4a6b",3.18608118839261e-47,1.48264906335509,0.5,0.04,7.43663210182719e-43,"0","Ms4a6b"
"Samsn1",1.9924582171944e-46,0.804235222941561,0.357,0.019,4.65059672475345e-42,"0","Samsn1"
"Pyhin1",9.50849724620974e-46,0.885840506289865,0.405,0.026,2.21937834223782e-41,"0","Pyhin1"
"Satb1",1.09394139768985e-45,1.0634265984375,0.357,0.02,2.55336861634787e-41,"0","Satb1"
"Gmfg",7.18998390088631e-45,1.60327647359285,0.857,0.141,1.67821414230587e-40,"0","Gmfg"
"Grap",8.2490854402102e-45,1.09108232534924,0.714,0.087,1.92541903259946e-40,"0","Grap"
"Ptpn7",1.02856685572927e-43,0.781653137102941,0.262,0.01,2.40077789795769e-39,"0","Ptpn7"
"Faim3",3.21027427975984e-43,1.35597040659723,0.286,0.013,7.49310119638745e-39,"0","Faim3"
"S1pr4",2.98767065768366e-41,0.829003773194482,0.381,0.026,6.97352208209943e-37,"0","S1pr4"
"Sash3",4.43337499252519e-41,0.606375069721251,0.333,0.019,1.03479405700531e-36,"0","Sash3"
"Ikzf1",1.48833978337144e-40,0.759360051753069,0.357,0.022,3.47393388836727e-36,"0","Ikzf1"
"Ptpn18",1.69321744730689e-40,1.76324052549436,0.857,0.161,3.95213884375902e-36,"0","Ptpn18"
"Apobec3",3.89996092309923e-37,1.5273678237525,0.738,0.118,9.10289879060592e-33,"0","Apobec3"
"Hvcn1",6.75382027454121e-37,0.946297123784535,0.262,0.013,1.57640919028066e-32,"0","Hvcn1"
"Fam189b",2.30024220654949e-36,0.730625353890794,0.357,0.026,5.36899533430717e-32,"0","Fam189b"
"Epsti1",6.74033007258183e-36,1.01449661099151,0.5,0.052,1.57326044224132e-31,"0","Epsti1"
"Selplg",1.13055215835419e-35,1.2628981888439,0.524,0.058,2.63882179281451e-31,"0","Selplg"
"Il2rg",3.0992770759359e-35,0.996274889717664,0.452,0.044,7.23402262294199e-31,"0","Il2rg"
"Dok2",1.08428324017855e-34,1.05806460648395,0.357,0.027,2.53082551090075e-30,"0","Dok2"
"Tmsb10",1.94575603515114e-33,2.59285996462517,1,0.414,4.54158916164627e-29,"0","Tmsb10"
"Lcp2",2.43049681225126e-33,0.719930169886581,0.31,0.021,5.67302260947566e-29,"0","Lcp2"
"Lcp1",7.63930565585288e-33,1.19445353219952,0.643,0.094,1.78309033313262e-28,"0","Lcp1"
"Tnfaip3",8.57985091381877e-32,1.15132794115701,0.381,0.034,2.00262300179444e-27,"0","Tnfaip3"
"Apbb1ip",1.35702415405138e-31,0.98931996445058,0.429,0.044,3.16743007797132e-27,"0","Apbb1ip"
"Arhgap15",1.62069478336979e-31,0.912014640298227,0.405,0.039,3.78286369386342e-27,"0","Arhgap15"
"Gimap6",2.31665550796818e-31,1.11321475611729,0.881,0.169,5.40730562114853e-27,"0","Gimap6"
"Gpsm3",3.11306260484199e-31,0.990926300841135,0.571,0.081,7.2661994259617e-27,"0","Gpsm3"
"Was",1.24098372422715e-30,0.569007484920147,0.31,0.023,2.89658011071858e-26,"0","Was"
"Celf2",2.27952569964597e-30,1.02445328966493,0.595,0.093,5.32064093554367e-26,"0","Celf2"
"Dusp10",7.71453903577822e-30,0.68621114225173,0.31,0.024,1.80065055634099e-25,"0","Dusp10"
"Sla",1.26672870560054e-29,1.00986690339399,0.405,0.041,2.95667147174221e-25,"0","Sla"
"Shisa5",1.38057713463896e-29,1.8937032449216,0.952,0.403,3.2224050899608e-25,"0","Shisa5"
"Cd79b",2.21238306400235e-29,2.24335469064822,0.31,0.024,5.16392330968789e-25,"0","Cd79b"
"Cxcr4",2.26210443032331e-29,0.844333970002464,0.357,0.032,5.27997795081764e-25,"0","Cxcr4"
"Hcls1",7.14511885745037e-29,0.936005529051564,0.548,0.074,1.66774219251749e-24,"0","Hcls1"
"Rassf5",1.26956050519091e-28,0.953832957886771,0.429,0.049,2.96328117516611e-24,"0","Rassf5"
"Arhgap9",5.40216667867836e-28,0.755133927051116,0.357,0.034,1.26091972447032e-23,"0","Arhgap9"
"Cnp",6.39912937089422e-28,1.14047899193721,0.571,0.091,1.49362078646042e-23,"0","Cnp"
"Srgn",8.35547512778028e-28,1.29314158100752,0.952,0.243,1.9502514495752e-23,"0","Srgn"
"Arhgap30",1.2223428001639e-27,0.85436013005071,0.381,0.039,2.85307032986257e-23,"0","Arhgap30"
"Gpr132",1.24591976881672e-27,0.612947651198563,0.262,0.018,2.90810133239511e-23,"0","Gpr132"
"Tagap",1.33463375918395e-27,0.700960664721644,0.333,0.03,3.11516865731127e-23,"0","Tagap"
"Rhof",3.67585415967712e-27,0.723885759341329,0.357,0.035,8.57981119410236e-23,"0","Rhof"
"Btg1",1.14251061664939e-26,1.82642126529238,1,0.549,2.66673403032135e-22,"0","Btg1"
"Nfkbid",2.69103158219584e-26,1.12105779477433,0.357,0.037,6.28113681600332e-22,"0","Nfkbid"
"Rpl13a",3.47709603074651e-26,1.51855991541008,1,0.971,8.11588984536543e-22,"0","Rpl13a"
"Rps24",3.62815485839376e-26,1.42422659707727,1,0.961,8.46847625497687e-22,"0","Rps24"
"AI662270",8.93865839255141e-26,0.563340322267677,0.357,0.036,2.08637225540542e-21,"0","AI662270"
"Rps3",9.93274361398735e-26,1.2541201650591,1,0.946,2.31840168694079e-21,"0","Rps3"
"Rps15a",2.39303648397332e-25,1.63852436781722,1,0.926,5.58558645724212e-21,"0","Rps15a"
"Rps3a",3.40251136726035e-25,1.36553384399771,1,0.934,7.94180178232238e-21,"0","Rps3a"
"Rps13",7.57433740717417e-25,1.38270586791876,1,0.908,1.76792609420852e-20,"0","Rps13"
"Zfp36l2",1.10563639192109e-24,1.74136070451444,0.929,0.404,2.58066590238302e-20,"0","Zfp36l2"
"Tmsb4x",1.11620049945918e-24,1.84144327657198,1,0.567,2.60532358578768e-20,"0","Tmsb4x"
"Rpsa",1.19927043645234e-24,1.26957822796909,1,0.913,2.79921712572341e-20,"0","Rpsa"
"Rpl19",1.49091940245571e-24,1.10110108993603,1,0.968,3.47995497727188e-20,"0","Rpl19"
"Rps7",1.54777634223533e-24,1.55368174258157,1,0.906,3.61266476041147e-20,"0","Rps7"
"Fxyd5",1.61655159225945e-24,1.06345708346202,0.786,0.181,3.77319307149278e-20,"0","Fxyd5"
"Il16",1.73184789125877e-24,0.760158950551746,0.381,0.045,4.0423061629871e-20,"0","Il16"
"Itgb2",1.94403934633923e-24,0.853528107954954,0.405,0.05,4.5375822382904e-20,"0","Itgb2"
"Gimap1",2.04172750640013e-24,1.0940274976541,0.643,0.123,4.76559617268854e-20,"0","Gimap1"
"Pstpip1",2.09094289974788e-24,0.611682738937329,0.262,0.021,4.88046982230153e-20,"0","Pstpip1"
"Rps16",2.37692066241998e-24,1.39633357248625,1,0.966,5.54797051815448e-20,"0","Rps16"
"Rpl39",2.51239822063103e-24,1.22759318950574,1,0.96,5.86418868677489e-20,"0","Rpl39"
"Rps18",2.81849721458903e-24,1.20559401736781,1,0.968,6.57865434857226e-20,"0","Rps18"
"Rps27",3.65479158522876e-24,1.74354947283994,0.976,0.838,8.53064903908244e-20,"0","Rps27"
"Cnn2",3.68573968699988e-24,1.2684175499645,0.69,0.161,8.60288500342641e-20,"0","Cnn2"
"Rpl18a",4.15723955491177e-24,1.38850755493869,1,0.962,9.70341284511956e-20,"0","Rpl18a"
"Rps6",4.79898810787504e-24,1.31524427663674,1,0.899,1.12013181425911e-19,"0","Rps6"
"Cd48",6.34262304129052e-24,0.966256253657267,0.452,0.063,1.48043164406762e-19,"0","Cd48"
"Rpl3",7.54220112988019e-24,1.1982498005255,1,0.885,1.76042516572534e-19,"0","Rpl3"
"Psmb8",7.6025576946449e-24,1.15417980412996,0.857,0.229,1.77451299150707e-19,"0","Psmb8"
"AW112010",9.70165587782687e-24,2.43671133659512,0.595,0.12,2.26446349844357e-19,"0","AW112010"
"Rpl23",9.72766800868704e-24,0.987674614097073,1,0.978,2.27053498990764e-19,"0","Rpl23"
"Rpl32",1.2510847259349e-23,1.11244537405401,1,0.973,2.92015685880466e-19,"0","Rpl32"
"Rpl17",1.39837664101487e-23,1.38428849576326,1,0.934,3.26395091779281e-19,"0","Rpl17"
"Fau",1.63767774320058e-23,1.15114588474593,1,0.976,3.82250362040447e-19,"0","Fau"
"Traf1",1.79760373631632e-23,0.491896649375466,0.262,0.022,4.19578688093592e-19,"0","Traf1"
"Rpl4",2.06320113171885e-23,1.27115551576315,1,0.858,4.81571776154497e-19,"0","Rpl4"
"Rpl18",2.24053907567947e-23,1.20027602501089,1,0.896,5.22964225654345e-19,"0","Rpl18"
"Rpl27a",2.65137904150195e-23,1.03791113834014,1,0.963,6.18858382076969e-19,"0","Rpl27a"
"Rpl11",3.87598599130342e-23,0.952270017712554,1,0.96,9.04693890230131e-19,"0","Rpl11"
"AB124611",4.20547891148703e-23,0.694636325100054,0.333,0.036,9.81600832730187e-19,"0","AB124611"
"Rpl23a",4.63633899241448e-23,1.15659143496703,1,0.95,1.08216788421946e-18,"0","Rpl23a"
"Rps11",5.33892965128963e-23,1.18780753891337,1,0.956,1.24615956990751e-18,"0","Rps11"
"Rpl13",6.34401473137233e-23,1.14358569725342,1,0.981,1.48075647844961e-18,"0","Rpl13"
"Def6",6.3591837241514e-23,0.624851340481963,0.31,0.031,1.48429707305418e-18,"0","Def6"
"Rpl8",6.5710918717659e-23,1.11125450207658,1,0.954,1.53375855378888e-18,"0","Rpl8"
"Rps9",8.11039091381407e-23,1.17283950402512,1,0.94,1.89304634319334e-18,"0","Rps9"
"Ncf4",8.92738912914339e-23,0.677422222427058,0.333,0.036,2.08374189663336e-18,"0","Ncf4"
"Rplp0",9.10338406246372e-23,1.24492106674812,1,0.96,2.12482087401966e-18,"0","Rplp0"
"Rpl6",9.26850894385941e-23,1.0180800896177,1,0.947,2.16336267258623e-18,"0","Rpl6"
"Pfn1",9.97626065378249e-23,1.50020294771372,1,0.867,2.32855899919937e-18,"0","Pfn1"
"Rpl9",1.02351946805937e-22,1.12341571645335,1,0.937,2.38899679039737e-18,"0","Rpl9"
"Uba52",1.07480411989192e-22,0.854239775725107,1,0.993,2.50870029623974e-18,"0","Uba52"
"Rps4x",1.43258954525495e-22,1.3018991073633,1,0.916,3.34380725757959e-18,"0","Rps4x"
"Lime1",2.14494272299139e-22,1.03537642397202,0.452,0.072,5.0065108097342e-18,"0","Lime1"
"Rps14",3.29289497176107e-22,1.09103935679671,1,0.974,7.68594615358751e-18,"0","Rps14"
"Rplp2",3.38193020391681e-22,1.2627880522501,1,0.954,7.89376328896222e-18,"0","Rplp2"
"Rps20",3.40901443004945e-22,1.14924991990519,1,0.924,7.95698058117842e-18,"0","Rps20"
"Rps23",3.52873436677123e-22,1.12311787899168,1,0.966,8.23641888548073e-18,"0","Rps23"
"Rpl27",8.41508686917055e-22,0.985785936724908,1,0.952,1.9641654261331e-17,"0","Rpl27"
"Sept6",8.66883252855745e-22,0.777299161084525,0.429,0.064,2.02339220049059e-17,"0","Sept6"
"Rpl35a",9.08831849961263e-22,0.931018338843182,1,0.982,2.12130442099458e-17,"0","Rpl35a"
"Eef1a1",9.37644893735651e-22,0.772003569661118,1,0.994,2.18855694646838e-17,"0","Eef1a1"
"Rpl37a",1.33932384972996e-21,1.01998050842187,1,0.988,3.1261157976547e-17,"0","Rpl37a"
"Rpl12",1.47287331316627e-21,1.53570710766489,0.976,0.79,3.4378336002614e-17,"0","Rpl12"
"Fyb",2.01123259948917e-21,1.02521251972549,0.405,0.055,4.69441801046768e-17,"0","Fyb"
"Rgs1",2.1478689725941e-21,1.28971684760414,0.333,0.038,5.0133409689319e-17,"0","Rgs1"
"S100a4",3.96728917497158e-21,1.4482732186697,0.429,0.064,9.26004966330117e-17,"0","S100a4"
"Cd44",4.73579082495668e-21,0.709332551266939,0.286,0.029,1.10538093645314e-16,"0","Cd44"
"Gimap4",4.86505626093495e-21,1.12682279706953,0.643,0.138,1.13555278186483e-16,"0","Gimap4"
"Sh3bgrl3",5.24813906072031e-21,1.5130207893118,0.952,0.474,1.22496813816273e-16,"0","Sh3bgrl3"
"Prkcb",6.26578041637043e-21,0.80880915044219,0.357,0.045,1.46249580698502e-16,"0","Prkcb"
"Cmtm7",6.47044413002963e-21,0.989744136941863,0.595,0.129,1.51026636439022e-16,"0","Cmtm7"
"Rps15a-ps6",7.55086729714468e-21,1.41637193608959,0.905,0.49,1.76244793582654e-16,"0","Rps15a-ps6"
"Rps27a",1.03592213816955e-20,0.95765047942734,1,0.949,2.41794586270155e-16,"0","Rps27a"
"Vasp",1.19588732679922e-20,1.06161322481966,0.762,0.223,2.79132060948205e-16,"0","Vasp"
"Rps5",1.60791298932032e-20,1.13680595626488,1,0.933,3.75302970837256e-16,"0","Rps5"
"Ifi203",1.98735309231994e-20,0.869987822105707,0.595,0.125,4.63868085278397e-16,"0","Ifi203"
"Rps8",2.79035876467144e-20,0.995500475641765,1,0.968,6.51297639261961e-16,"0","Rps8"
"Rps15",3.51326489224615e-20,1.07733657905423,1,0.97,8.20031158499174e-16,"0","Rps15"
"Rpl21",4.71674739217436e-20,1.01867145779586,1,0.956,1.10093600880742e-15,"0","Rpl21"
"Rps19",6.52163335906963e-20,1.20273556680401,1,0.962,1.52221444234044e-15,"0","Rps19"
"H2-Ob",7.43088401534857e-20,1.10979089042272,0.262,0.026,1.73444263802251e-15,"0","H2-Ob"
"Rpl15",8.21477148498535e-20,1.02014865393113,1,0.902,1.91740981231043e-15,"0","Rpl15"
"Cyth4",8.26262763905964e-20,0.627616225717701,0.429,0.065,1.92857991723291e-15,"0","Cyth4"
"Rpl7",9.96733451673432e-20,0.867831789632636,1,0.929,2.32647554955096e-15,"0","Rpl7"
"Smc4",1.05460384179902e-19,1.21721951417481,0.548,0.121,2.4615508271431e-15,"0","Smc4"
"Rps29",1.73141367326321e-19,0.979706347686187,1,0.995,4.04129265476366e-15,"0","Rps29"
"Fam49b",1.81592592628653e-19,0.974316162109721,0.595,0.137,4.23855270454539e-15,"0","Fam49b"
"Rplp1",3.06227671152855e-19,1.06926291468641,1,0.982,7.14766007237879e-15,"0","Rplp1"
"Sh3kbp1",5.58410815678679e-19,0.810135745622064,0.357,0.051,1.30338668487561e-14,"0","Sh3kbp1"
"Gng2",5.81304094397191e-19,0.695743901170917,0.381,0.057,1.35682188673248e-14,"0","Gng2"
"Slfn2",7.39198180510216e-19,1.0893393315443,0.548,0.12,1.7253624731289e-14,"0","Slfn2"
"Hnrnpf",1.30562541832802e-18,0.970696370211058,0.976,0.666,3.04746028891944e-14,"0","Hnrnpf"
"Rpl37",2.00960937596566e-18,0.768223619665858,1,0.98,4.69062924444145e-14,"0","Rpl37"
"Cytip",2.19430768226793e-18,1.16417773844194,0.619,0.158,5.12173356118158e-14,"0","Cytip"
"Cd55",2.45519736004901e-18,0.826879585822418,0.262,0.028,5.73067615809039e-14,"0","Cd55"
"Ifi27l2a",3.2179384040072e-18,1.57603960493678,0.571,0.124,7.51099002879322e-14,"0","Ifi27l2a"
"H2-K1",3.67367733548017e-18,1.31069587602949,0.976,0.693,8.57473026874427e-14,"0","H2-K1"
"Evl",4.2885802873301e-18,0.988788279330836,0.476,0.095,1.00099752486572e-13,"0","Evl"
"Rpl29",4.68266923589135e-18,0.78541798448356,1,0.92,1.0929818263494e-13,"0","Rpl29"
"Hn1",5.08610561656442e-18,1.08693511940847,0.738,0.26,1.1871479119623e-13,"0","Hn1"
"Snrpg",7.14941788502346e-18,1.08855922173524,0.952,0.616,1.66874562854333e-13,"0","Snrpg"
"Rpl14",2.16926872103186e-17,0.928244571148669,1,0.955,5.06329012176047e-13,"0","Rpl14"
"Rel",2.74714096379459e-17,0.816186843710039,0.286,0.036,6.41210172359296e-13,"0","Rel"
"Rps15a-ps4",5.01385126091591e-17,1.46623237379818,0.857,0.517,1.17028302281038e-12,"0","Rps15a-ps4"
"Snx20",6.91301569153021e-17,0.541258611406219,0.31,0.042,1.61356699256007e-12,"0","Snx20"
"H2-D1",7.29140916510522e-17,1.13535558629901,1,0.633,1.70188781322721e-12,"0","H2-D1"
"Arpc1b",7.54821743316436e-17,1.07031422174112,0.833,0.328,1.76182943107489e-12,"0","Arpc1b"
"Vps37b",7.95679207836225e-17,1.52590455235876,0.476,0.107,1.85719483901053e-12,"0","Vps37b"
"Rps10",1.01452140213488e-16,0.990911367691866,1,0.929,2.36799440472302e-12,"0","Rps10"
"Emp3",1.2281445712373e-16,1.03660113332436,0.595,0.155,2.86661224372498e-12,"0","Emp3"
"Tnfaip8l2",1.9609990843802e-16,0.58737068654672,0.31,0.043,4.57716796285182e-12,"0","Tnfaip8l2"
"Rps26",4.68691423530015e-16,0.984227747242084,1,0.907,1.09397265166141e-11,"0","Rps26"
"Cd97",4.79227880386763e-16,0.857300780257606,0.5,0.111,1.11856579561074e-11,"0","Cd97"
"Cfl1",5.27443401298155e-16,1.02557658541924,1,0.768,1.23110564297002e-11,"0","Cfl1"
"Arhgef1",5.45056129728303e-16,0.894686109308344,0.619,0.185,1.27221551239883e-11,"0","Arhgef1"
"Rpl35",6.01068651184107e-16,0.908034879684664,1,0.976,1.40295433872883e-11,"0","Rpl35"
"B2m",6.68434080076191e-16,1.07898595445695,1,0.763,1.56019198630584e-11,"0","B2m"
"Rpl31",8.48817347490388e-16,0.853503706101119,1,0.943,1.98122457077731e-11,"0","Rpl31"
"Twf2",9.11894948385989e-16,0.738216134604636,0.524,0.126,2.12845399902774e-11,"0","Twf2"
"Bcl2a1b",1.23231208622651e-15,0.890979626947873,0.333,0.051,2.8763396404613e-11,"0","Bcl2a1b"
"Rpl36",1.23644266062185e-15,0.712038048412291,1,0.983,2.88598081415747e-11,"0","Rpl36"
"Rbm38",1.35699511682555e-15,0.637400339908766,0.357,0.061,3.16736230218252e-11,"0","Rbm38"
"Ppp1r18",1.35700603941823e-15,0.729319952168293,0.429,0.087,3.16738779660608e-11,"0","Ppp1r18"
"Rpl10",1.43856398330064e-15,0.778764632045941,1,0.967,3.35775219342201e-11,"0","Rpl10"
"Gpr65",1.47740670215196e-15,0.725542156212614,0.286,0.039,3.44841498349289e-11,"0","Gpr65"
"Rpl5",1.68506640937193e-15,1.00038644291235,0.952,0.812,3.93311350611502e-11,"0","Rpl5"
"Trp53i11",1.76744827363358e-15,0.653656086170714,0.333,0.053,4.12540101548813e-11,"0","Trp53i11"
"Rps28",2.56559985847047e-15,0.932615103958148,1,0.972,5.98836662965593e-11,"0","Rps28"
"Myo1f",4.63051718149671e-15,0.449403210123091,0.262,0.034,1.08080901533315e-10,"0","Myo1f"
"AI467606",6.98034966285959e-15,0.512534053092981,0.262,0.035,1.62928341480806e-10,"0","AI467606"
"Rps21",7.74575139079982e-15,0.846481972056582,0.976,0.944,1.80793583212659e-10,"0","Rps21"
"Pkp3",8.26125629451626e-15,0.81192454828756,0.381,0.075,1.92825983170304e-10,"0","Pkp3"
"Eif3f",9.18644592409305e-15,0.970578650026746,0.952,0.643,2.14420834314256e-10,"0","Eif3f"
"Rpl10a",1.19684796952314e-14,0.860272436266587,1,0.906,2.79356284566397e-10,"0","Rpl10a"
"Rftn1",1.3735057314359e-14,0.704418496794881,0.31,0.049,3.20589972774453e-10,"0","Rftn1"
"Arpc2",1.40750536015064e-14,0.822478416387187,0.952,0.659,3.28525826112762e-10,"0","Arpc2"
"Sp110",1.55193370571251e-14,0.616525557992772,0.405,0.079,3.62236846250357e-10,"0","Sp110"
"4930523C07Rik",2.20341623411844e-14,0.804029514006191,0.548,0.142,5.14299383205584e-10,"0","4930523C07Rik"
"Rpl22l1",2.29371043049469e-14,1.01375778350129,0.976,0.721,5.35374951581765e-10,"0","Rpl22l1"
"Rpl36a",2.37990424583144e-14,0.934085809657786,0.976,0.901,5.55493450019517e-10,"0","Rpl36a"
"Zc3hav1",3.439268142284e-14,0.45402700703771,0.286,0.043,8.02759577090508e-10,"0","Zc3hav1"
"Crip1",5.81033781843064e-14,1.03471177503598,0.786,0.33,1.3561909501999e-09,"0","Crip1"
"Rpl38",9.98815968775757e-14,0.5919390046062,1,0.982,2.33133635271949e-09,"0","Rpl38"
"Actr3",1.72348315731039e-13,1.05331377261509,0.833,0.491,4.02278203747817e-09,"0","Actr3"
