"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Sox4",5.34190612091531e-17,1.10309496829017,0.668,0.147,1.24685430768284e-12,"0","Sox4"
"Gmfg",1.48220260187146e-16,0.965785668374313,0.925,0.693,3.45960909302817e-12,"0","Gmfg"
"Nono",1.83199899433473e-16,0.766104544230441,0.849,0.587,4.2760688526767e-12,"0","Nono"
"Cd27",1.97228881047427e-16,0.990952398129436,0.88,0.533,4.603519312528e-12,"0","Cd27"
"Ssbp2",1.02251936376042e-15,0.941997996137582,0.567,0.053,2.38666244695319e-11,"0","Ssbp2"
"Tubb5",1.06835888318012e-15,0.928307292729118,0.958,0.893,2.49365646923072e-11,"0","Tubb5"
"Ubb",2.16681402807605e-15,0.620027986025106,1,1,5.05756062293231e-11,"0","Ubb"
"Eif4a1",2.50613834041748e-15,0.580235344106698,0.971,0.853,5.84957750036844e-11,"0","Eif4a1"
"Rtn3",2.53016141023144e-15,0.861634899107255,0.748,0.413,5.90564974762121e-11,"0","Rtn3"
"Pdlim1",3.76445583141082e-15,0.838020368062961,0.653,0.187,8.786616356096e-11,"0","Pdlim1"
"Mdh2",4.02093388337477e-15,0.65510169590723,0.845,0.627,9.38526177718504e-11,"0","Mdh2"
"Hnrnpu",4.28139270833302e-15,0.692818534746157,0.897,0.733,9.9931987205201e-11,"0","Hnrnpu"
"Cd4",5.25343429990751e-15,1.05208261159627,0.648,0.187,1.22620409994141e-10,"0","Cd4"
"Rhoh",5.60168903094369e-15,0.848867223597139,0.802,0.453,1.30749023671257e-10,"0","Rhoh"
"Cfl1",6.27423067220343e-15,0.423280853245127,0.998,1,1.464468181199e-10,"0","Cfl1"
"Tsc22d4",1.01653713710593e-14,0.825300744341199,0.832,0.587,2.37269933171895e-10,"0","Tsc22d4"
"Ppp1ca",1.33361281780126e-14,0.510572340793938,0.95,0.907,3.11278567802993e-10,"0","Ppp1ca"
"Sfpq",2.43923909595946e-14,0.777803944959734,0.816,0.533,5.69342797387898e-10,"0","Sfpq"
"Nsg2",2.7519745280173e-14,0.868883594151561,0.547,0.067,6.42338374584518e-10,"0","Nsg2"
"Atp5h",2.84223963371575e-14,0.504071400614853,0.98,0.973,6.63407152905594e-10,"0","Atp5h"
"Vdac1",4.43968443894114e-14,0.766165708582941,0.743,0.44,1.03626674489325e-09,"0","Vdac1"
"Txn1",4.5822030671293e-14,0.728021385109291,0.894,0.813,1.06953201789865e-09,"0","Txn1"
"Rag1",4.99660799510337e-14,1.26622568691053,0.578,0.133,1.16625827213708e-09,"0","Rag1"
"Cd3e",6.40009204027467e-14,0.625370869589557,0.97,0.733,1.49384548312051e-09,"0","Cd3e"
"Atp5f1",9.21102237692675e-14,0.539510993985826,0.911,0.773,2.14994473299847e-09,"0","Atp5f1"
"Paip2",9.84492606055396e-14,0.678397655705846,0.9,0.64,2.2979041917939e-09,"0","Paip2"
"Ewsr1",1.52878622654157e-13,0.673890515915293,0.797,0.56,3.56833993137068e-09,"0","Ewsr1"
"Edem1",1.58512200566847e-13,0.850220746166656,0.68,0.32,3.69983327343079e-09,"0","Edem1"
"Skp1a",2.76489209706921e-13,0.778376774124563,0.724,0.347,6.45353464376925e-09,"0","Skp1a"
"Hnrnpc",2.94728125071831e-13,0.596927096702869,0.894,0.733,6.87924916730161e-09,"0","Hnrnpc"
"Hnrnpab",3.56263634072997e-13,0.785247115264847,0.781,0.573,8.31554948289782e-09,"0","Hnrnpab"
"Tra2b",3.69443030776348e-13,0.670842926989154,0.778,0.52,8.62316978135073e-09,"0","Tra2b"
"Ptma",3.78452811720852e-13,0.888054930219493,0.997,1,8.83346707837642e-09,"0","Ptma"
"Dnaja1",4.76759405465768e-13,0.626478480300185,0.844,0.613,1.11280412829765e-08,"0","Dnaja1"
"Cd3d",4.86572750895326e-13,0.642795058495876,0.995,0.827,1.13570945786478e-08,"0","Cd3d"
"Emb",5.17880773899995e-13,0.735949849149602,0.631,0.2,1.20878551435998e-08,"0","Emb"
"Tubb2b",6.80302278494345e-13,1.17916696661012,0.538,0.08,1.58789354823365e-08,"0","Tubb2b"
"Top1",7.07328101931257e-13,0.704143812530221,0.756,0.467,1.65097452271775e-08,"0","Top1"
"Snrpe",8.67525664142517e-13,0.509095618767176,0.919,0.867,2.02489165267505e-08,"0","Snrpe"
"Hmgn2",9.55787584534083e-13,1.23633980048453,0.811,0.693,2.230903801061e-08,"0","Hmgn2"
"Anp32b",1.12504877119511e-12,0.838551387234384,0.864,0.8,2.6259763368465e-08,"0","Anp32b"
"Ezh2",1.52804111057889e-12,1.05598160606476,0.544,0.147,3.56660075620218e-08,"0","Ezh2"
"Fus",2.87488161923027e-12,0.809941692036201,0.679,0.387,6.71026118744538e-08,"0","Fus"
"Lbr",3.02361529570208e-12,0.833995470469285,0.692,0.4,7.05742046169822e-08,"0","Lbr"
"Psma2",3.06206916440655e-12,0.531625007755447,0.852,0.733,7.14717563664133e-08,"0","Psma2"
"Il21r",3.60437967836915e-12,0.714702653622651,0.792,0.453,8.41298260728142e-08,"0","Il21r"
"Khdrbs1",4.53503303058618e-12,0.642138562255692,0.829,0.627,1.05852205966912e-07,"0","Khdrbs1"
"Ppp1cc",4.57485881406208e-12,0.635597040042518,0.839,0.693,1.06781779579023e-07,"0","Ppp1cc"
"Actn1",4.58340678542055e-12,0.734767562247757,0.611,0.173,1.06981297778501e-07,"0","Actn1"
"Cux1",4.93388047169817e-12,0.794242269373966,0.578,0.173,1.15161704089907e-07,"0","Cux1"
"Gtf2h4",5.22224591175394e-12,0.942183336339373,0.559,0.16,1.21892441826249e-07,"0","Gtf2h4"
"Srsf3",5.38612829341726e-12,0.746805207781134,0.88,0.787,1.25717620496652e-07,"0","Srsf3"
"Ict1",5.59649753762702e-12,0.690421320046972,0.714,0.387,1.30627849025752e-07,"0","Ict1"
"Pppde2",6.51227064966049e-12,0.874713204869722,0.67,0.4,1.52002909233726e-07,"0","Pppde2"
"Gapdh",7.10383772495887e-12,0.552575606298378,0.966,0.987,1.65810676338265e-07,"0","Gapdh"
"Eif4g2",7.4413579559567e-12,0.60347070468217,0.857,0.68,1.73688736049985e-07,"0","Eif4g2"
"Anp32a",7.73746601236998e-12,0.532752070173995,0.9,0.76,1.80600194194728e-07,"0","Anp32a"
"Son",8.97394375307855e-12,0.558772021458979,0.893,0.707,2.09460821140607e-07,"0","Son"
"Tap2",9.82488750257025e-12,0.712117886324874,0.736,0.387,2.29322699197492e-07,"0","Tap2"
"Mns1",1.04196925200479e-11,1.01718960836524,0.525,0.133,2.43206043110439e-07,"0","Mns1"
"Hdac1",1.1897785811363e-11,0.670128074760429,0.74,0.453,2.77706218623025e-07,"0","Hdac1"
"Tbxa2r",1.2424968164019e-11,0.73571298728653,0.419,0.013,2.90011181916367e-07,"0","Tbxa2r"
"1700097N02Rik",1.33769350424732e-11,0.802819113157987,0.456,0.053,3.12231040826366e-07,"0","1700097N02Rik"
"Tomm20",1.3667632581913e-11,0.518862851734099,0.885,0.72,3.19016212094431e-07,"0","Tomm20"
"Anapc5",1.68015911750551e-11,0.773219062827453,0.707,0.453,3.9216593961696e-07,"0","Anapc5"
"Emg1",2.53375112471743e-11,0.506981175726712,0.886,0.68,5.91402850020296e-07,"0","Emg1"
"Cdkn2d",2.60344070730587e-11,0.832941141019083,0.696,0.387,6.07669095492264e-07,"0","Cdkn2d"
"Prdx2",3.77074947079122e-11,0.588448908701132,0.795,0.533,8.80130633977379e-07,"0","Prdx2"
"Lmnb1",4.52537562990981e-11,1.00949382740424,0.592,0.28,1.05626792577725e-06,"0","Lmnb1"
"Idh2",4.6971156743357e-11,0.721888822654412,0.528,0.16,1.0963537695467e-06,"0","Idh2"
"Znrf1",5.09107646277201e-11,0.677280472284504,0.764,0.44,1.18830815717562e-06,"0","Znrf1"
"Camk4",5.18594542560457e-11,0.74139663721476,0.538,0.133,1.21045152179036e-06,"0","Camk4"
"Uqcrc2",5.20704386155559e-11,0.593784220190427,0.742,0.453,1.21537610772569e-06,"0","Uqcrc2"
"Cox7a2",5.84103277859008e-11,0.485522221287785,0.902,0.88,1.36335546085071e-06,"0","Cox7a2"
"Fyb",6.17777438800931e-11,0.661587789420294,0.775,0.453,1.44195431990525e-06,"0","Fyb"
"Myb",6.26079588944317e-11,0.821264443509559,0.511,0.133,1.46133236855493e-06,"0","Myb"
"Arl6ip1",6.32126014957531e-11,0.872925065314516,0.877,0.747,1.47544533151237e-06,"0","Arl6ip1"
"Cdca7",8.68097907770952e-11,0.914194944853782,0.554,0.227,2.02622732652818e-06,"0","Cdca7"
"Cd47",1.06016682895421e-10,0.590150028680384,0.885,0.72,2.47453539546201e-06,"0","Cd47"
"Cox4i1",1.1808713425468e-10,0.343908226809138,0.992,0.973,2.75627180063848e-06,"0","Cox4i1"
"Arl5c",1.44914832526932e-10,0.956321155285482,0.603,0.227,3.38245710601113e-06,"0","Arl5c"
"Ctsl",1.64408363712537e-10,0.829185390971896,0.572,0.2,3.83745561741432e-06,"0","Ctsl"
"Sumo2",1.77006290368971e-10,0.471870932620498,0.967,0.987,4.13150382350215e-06,"0","Sumo2"
"Rag2",1.87877200874508e-10,0.842593789404448,0.45,0.067,4.38524174561188e-06,"0","Rag2"
"Kcnn4",2.14056816549451e-10,0.656935796239248,0.572,0.16,4.99630015508072e-06,"0","Kcnn4"
"Sla",2.87171660997005e-10,0.774001303132708,0.713,0.413,6.70287373933109e-06,"0","Sla"
"Raly",2.89960047936782e-10,0.529333531473476,0.856,0.707,6.76795747889242e-06,"0","Raly"
"Slc16a1",2.96882765137346e-10,0.601098190986501,0.401,0.027,6.92954062107078e-06,"0","Slc16a1"
"Uqcr10",2.97172925657558e-10,0.511924291141484,0.841,0.693,6.93631325777307e-06,"0","Uqcr10"
"Psmb7",3.11208274665462e-10,0.501999468785441,0.759,0.573,7.26391233896654e-06,"0","Psmb7"
"Smarcd2",3.15133602193003e-10,0.644761079467515,0.703,0.4,7.35553340878689e-06,"0","Smarcd2"
"Ube2s",3.43653122773572e-10,1.15028353227913,0.763,0.68,8.02120753865793e-06,"0","Ube2s"
"Dck",3.90310005197079e-10,0.774141990808131,0.559,0.227,9.11022583130502e-06,"0","Dck"
"Atp5g3",3.90738351328785e-10,0.491842374858211,0.854,0.76,9.12022385836518e-06,"0","Atp5g3"
"Tmem66",4.13551395260555e-10,0.628050723921995,0.893,0.667,9.65270311677661e-06,"0","Tmem66"
"Rbm39",6.20819700399342e-10,0.513848235396406,0.864,0.773,1.4490552627021e-05,"0","Rbm39"
"Def6",7.27006967980282e-10,0.639700928241222,0.686,0.373,1.69690696396278e-05,"0","Def6"
"Pcbp2",7.8953319537023e-10,0.476312232792764,0.897,0.787,1.84284943131365e-05,"0","Pcbp2"
"Minos1",1.04152715295066e-09,0.466319221595597,0.852,0.773,2.43102852770214e-05,"0","Minos1"
"Dynlrb1",1.12349973965903e-09,0.514518316456728,0.849,0.693,2.62236074233815e-05,"0","Dynlrb1"
"Eif4h",1.15627105593056e-09,0.583849549575768,0.738,0.48,2.69885227164752e-05,"0","Eif4h"
"Zfp422",1.17313709241207e-09,0.622867178975724,0.589,0.253,2.738219287399e-05,"0","Zfp422"
"Skap1",1.19213090090703e-09,0.522375143570917,0.844,0.533,2.7825527358071e-05,"0","Skap1"
"Rrp1",1.30259486902645e-09,0.546914078714777,0.749,0.44,3.04038668379463e-05,"0","Rrp1"
"Hist1h2ao",1.32975901543996e-09,1.86054391763596,0.643,0.4,3.10379051793841e-05,"0","Hist1h2ao"
"Srsf1",1.54236809356021e-09,0.605385433359976,0.684,0.48,3.60004136717889e-05,"0","Srsf1"
"Ddx5",1.78737864852469e-09,0.377973248589146,0.992,0.973,4.17192050352148e-05,"0","Ddx5"
"Prps2",1.83643085834005e-09,0.64607026620598,0.604,0.267,4.28641326645152e-05,"0","Prps2"
"Calm2",1.99123484292689e-09,0.692868014963644,0.9,0.813,4.64774124687565e-05,"0","Calm2"
"Oaz1",2.00538736693534e-09,0.438498118164651,0.9,0.813,4.68077465316379e-05,"0","Oaz1"
"Ets1",2.04919989843516e-09,0.608764411816222,0.874,0.56,4.78303748293752e-05,"0","Ets1"
"Hnrnpa3",2.11491349006105e-09,0.546841872790014,0.871,0.8,4.93641957715151e-05,"0","Hnrnpa3"
"Hdac7",2.48338215972293e-09,0.635160027992191,0.572,0.227,5.79646229900929e-05,"0","Hdac7"
"Atp5c1",2.95634787741941e-09,0.396623149260153,0.911,0.853,6.90041158068464e-05,"0","Atp5c1"
"Atpif1",3.37393297373177e-09,0.557967918582251,0.759,0.48,7.87509695398733e-05,"0","Atpif1"
"Bcl2l1",3.41786096366399e-09,0.644358796507449,0.493,0.147,7.97762927528811e-05,"0","Bcl2l1"
"Cd28",3.75322235312753e-09,0.802016431377883,0.688,0.36,8.76039629443496e-05,"0","Cd28"
"Bzw1",3.76541702413742e-09,0.581378571044806,0.694,0.44,8.78885987603916e-05,"0","Bzw1"
"Rhoa",3.77072562567745e-09,0.451643545152611,0.945,0.933,8.80125068289373e-05,"0","Rhoa"
"Drg1",4.0087646720855e-09,0.566297861055647,0.556,0.227,9.35685762111476e-05,"0","Drg1"
"Hmgb3",4.03040796177322e-09,0.656656676460169,0.411,0.067,9.40737522357486e-05,"0","Hmgb3"
"Dut",4.06873724940304e-09,1.03376618021911,0.603,0.32,9.49683961383164e-05,"0","Dut"
"Ccnd3",4.6635398004035e-09,0.89710045414478,0.822,0.787,0.000108851682481218,"0","Ccnd3"
"Cct2",5.26049187171477e-09,0.471830900944788,0.816,0.693,0.000122785140777694,"0","Cct2"
"Metap2",5.27042316805e-09,0.578991715662225,0.729,0.52,0.000123016947165455,"0","Metap2"
"Uqcrfs1",5.42132633354388e-09,0.526638880398262,0.747,0.52,0.000126539177951248,"0","Uqcrfs1"
"Rapgef3",5.50425758944846e-09,0.615030586862147,0.413,0.067,0.000128474876395317,"0","Rapgef3"
"1190002F15Rik",5.54122759772602e-09,1.04642918717133,0.475,0.16,0.000129337793358523,"0","1190002F15Rik"
"Ppp1r14b",5.77967918189236e-09,0.749534313886655,0.7,0.44,0.000134903491784549,"0","Ppp1r14b"
"Tubb2a",6.46830890786115e-09,0.833791287245582,0.49,0.16,0.000150976798218387,"0","Tubb2a"
"Aco2",7.44472685680601e-09,0.564320708442153,0.567,0.253,0.000173767369564709,"0","Aco2"
"Anxa2",7.68748563185989e-09,0.820284331923481,0.753,0.653,0.000179433602133242,"0","Anxa2"
"Hspb11",7.96324959653697e-09,0.627996117778926,0.551,0.227,0.000185870208832769,"0","Hspb11"
"Il16",8.10155670476274e-09,0.596871740153416,0.731,0.44,0.000189098435045867,"0","Il16"
"Ptov1",8.73513556479143e-09,0.561809401316307,0.433,0.08,0.000203886799217797,"0","Ptov1"
"Ndufs4",9.05620368571034e-09,0.519508948608729,0.773,0.573,0.000211380850228165,"0","Ndufs4"
"Impdh1",1.04736764298025e-08,0.546109796623102,0.468,0.12,0.00024446608154802,"0","Impdh1"
"Abhd8",1.06981454403934e-08,0.552100005350007,0.612,0.267,0.000249705412724223,"0","Abhd8"
"Ets2",1.09121652993087e-08,0.713744841030523,0.446,0.12,0.000254700850251164,"0","Ets2"
"Trpc4ap",1.16853810899043e-08,0.616128845101516,0.536,0.213,0.000272748480019455,"0","Trpc4ap"
"Fbxl12",1.18737610361247e-08,0.671169815230628,0.484,0.147,0.000277145456344187,"0","Fbxl12"
"Psmd8",1.34274448200455e-08,0.50883672085446,0.812,0.627,0.000313409989544681,"0","Psmd8"
"Fkbp1a",1.34777469121986e-08,0.548648528250997,0.85,0.667,0.000314584090677627,"0","Fkbp1a"
"Hdac2",1.40732073705975e-08,0.512056088797194,0.617,0.32,0.000328482733237117,"0","Hdac2"
"Erh",1.41839831012559e-08,0.461836794423762,0.843,0.747,0.000331068349566414,"0","Erh"
"Glcci1",1.46212243555544e-08,0.754847863300069,0.497,0.2,0.000341273997682994,"0","Glcci1"
"Sept1",1.65426677705361e-08,0.449383281801511,0.926,0.773,0.000386122408432082,"0","Sept1"
"Sf3b1",1.65854275300816e-08,0.491063114818596,0.774,0.573,0.000387120463979636,"0","Sf3b1"
"Nudt21",1.68824629333502e-08,0.533414022434218,0.691,0.52,0.000394053567327328,"0","Nudt21"
"Ndufs2",1.71890784975874e-08,0.515173418832447,0.697,0.427,0.000401210281212188,"0","Ndufs2"
"Hist3h2ba",1.85651323991222e-08,0.725991484338804,0.388,0.067,0.000433328755327911,"0","Hist3h2ba"
"Mdh1",2.02045278108662e-08,0.506087902503425,0.781,0.587,0.000471593883633428,"0","Mdh1"
"Csrp1",2.05030859499919e-08,0.533990208149988,0.611,0.333,0.000478562529158761,"0","Csrp1"
"U2af1",2.10233323497849e-08,0.519206793262591,0.743,0.64,0.000490705600376329,"0","U2af1"
"Sept7",2.2595381594078e-08,0.559658959739365,0.796,0.64,0.000527398801787375,"0","Sept7"
"Cnn3",2.35772327927311e-08,0.666688895772934,0.564,0.227,0.000550316190615137,"0","Cnn3"
"Colq",2.49080088992029e-08,0.599138433691962,0.391,0.067,0.000581377835716294,"0","Colq"
"Ccnb2",2.76246404378918e-08,1.14790006167414,0.422,0.12,0.000644786732460833,"0","Ccnb2"
"Thoc7",2.90281416950966e-08,0.528096294848878,0.676,0.48,0.000677545855305249,"0","Thoc7"
"Hnrnph2",3.07809049651865e-08,0.542471999782687,0.496,0.173,0.000718457102792418,"0","Hnrnph2"
"Gm525",3.09887252227469e-08,0.683827559824304,0.303,0,0.000723307835424136,"0","Gm525"
"Trim59",3.14212728733944e-08,0.539679687010881,0.368,0.053,0.000733403930137899,"0","Trim59"
"Ube2e3",3.21275385187164e-08,0.586768262835177,0.561,0.28,0.00074988887656536,"0","Ube2e3"
"Cdca3",3.27764360165949e-08,0.965690748986921,0.396,0.093,0.000765034793063341,"0","Cdca3"
"Lrrc42",3.50610847869349e-08,0.54783630951554,0.456,0.133,0.000818360780011847,"0","Lrrc42"
"Tceb1",3.88233292960894e-08,0.502447354399404,0.696,0.507,0.000906175329100023,"0","Tceb1"
"Dusp10",3.88642639637809e-08,0.606892716711853,0.376,0.067,0.00090713078517861,"0","Dusp10"
"Usmg5",3.92568931397765e-08,0.391562503449671,0.886,0.72,0.000916295142775522,"0","Usmg5"
"Icam2",3.95527255416805e-08,0.581355684688864,0.544,0.213,0.000923200166868364,"0","Icam2"
"Phpt1",3.96601577938457e-08,0.510845344607864,0.64,0.333,0.000925707743066152,"0","Phpt1"
"Cnot2",4.03684134860195e-08,0.579997758660529,0.626,0.333,0.000942239139177181,"0","Cnot2"
"Ndufc2",4.25424850132638e-08,0.472467815746694,0.75,0.533,0.000992984142694589,"0","Ndufc2"
"Srsf2",4.42460437571124e-08,0.58310239855493,0.801,0.773,0.00103274690733476,"0","Srsf2"
"Slc25a4",4.80666784292283e-08,0.549048078357841,0.692,0.427,0.00112192434121662,"0","Slc25a4"
"Tspan13",5.10481703711938e-08,0.520368185621404,0.66,0.36,0.00119151534463403,"0","Tspan13"
"Gm1821",5.39388790047198e-08,0.523182260245946,0.916,0.88,0.00125898737484916,"0","Gm1821"
"Psmc4",5.7238767826835e-08,0.438792106908078,0.666,0.453,0.00133601007984616,"0","Psmc4"
"Rbm3",5.73792754529439e-08,0.4388932840544,0.903,0.84,0.00133928966834716,"0","Rbm3"
"Chchd2",5.8385677506794e-08,0.31626662752386,0.968,0.947,0.00136278009868608,"0","Chchd2"
"D4Wsu53e",6.4773339588154e-08,0.591107784360237,0.908,0.773,0.0015118745193271,"0","D4Wsu53e"
"Hibadh",6.65651867826316e-08,0.576332573399969,0.617,0.36,0.0015536980246934,"0","Hibadh"
"Ap2s1",6.87202143818035e-08,0.412188484723124,0.792,0.573,0.00160399852388567,"0","Ap2s1"
"Dap3",7.11266937377037e-08,0.535203339407659,0.586,0.293,0.00166016815853174,"0","Dap3"
"Psmd13",7.2020076063789e-08,0.5091997773576,0.629,0.4,0.0016810205954049,"0","Psmd13"
"Ddx54",7.38067538831537e-08,0.583376194620789,0.617,0.347,0.00172272344238669,"0","Ddx54"
"Dynll1",7.48470204735533e-08,0.534684079329301,0.893,0.813,0.00174700430487321,"0","Dynll1"
"Ncl",7.57460221714404e-08,0.391552656762326,0.915,0.853,0.00176798790350359,"0","Ncl"
"Ube2i",7.98820527323284e-08,0.388128738813191,0.882,0.827,0.00186452699282528,"0","Ube2i"
"Mki67",7.99877900480845e-08,0.816772726779857,0.396,0.093,0.00186699500751234,"0","Mki67"
"Rorc",8.69522770082679e-08,0.624552207861556,0.417,0.107,0.00202955309764998,"0","Rorc"
"Psma1",9.23042120678368e-08,0.407483589877031,0.756,0.587,0.00215447261387538,"0","Psma1"
"Shfm1",9.89310008178903e-08,0.355036299863843,0.945,0.88,0.00230914849009038,"0","Shfm1"
"Ube2d3",1.02711215042194e-07,0.390574493567555,0.934,0.867,0.00239738247029986,"0","Ube2d3"
"Morf4l1",1.11209601724197e-07,0.404506134535018,0.82,0.693,0.00259574331384448,"0","Morf4l1"
"Dazap1",1.14583962403777e-07,0.523802012623137,0.648,0.413,0.00267450426646657,"0","Dazap1"
"D8Ertd738e",1.18342835478435e-07,0.4184326664144,0.821,0.707,0.00276224012290216,"0","D8Ertd738e"
"Ndufb6",1.2281910381072e-07,0.463270879471311,0.669,0.44,0.00286672070204601,"0","Ndufb6"
"Rrm2",1.28051410009734e-07,1.2939502702093,0.431,0.133,0.00298884796103719,"0","Rrm2"
"Cenpf",1.30082792297871e-07,0.803609491442346,0.312,0.027,0.00303626245502461,"0","Cenpf"
"Ube2d2",1.30827751558557e-07,0.41663805991803,0.798,0.627,0.00305365054912827,"0","Ube2d2"
"Ndufa11",1.32804974368717e-07,0.480790700249202,0.721,0.48,0.00309980090674022,"0","Ndufa11"
"Supt4h1",1.33594714695601e-07,0.488480985171314,0.896,0.76,0.00311823423571003,"0","Supt4h1"
"Banf1",1.40386011276123e-07,0.480127534100597,0.724,0.533,0.00327674988919599,"0","Banf1"
"Ppp2ca",1.40405808324786e-07,0.507199353433439,0.662,0.4,0.00327721197210882,"0","Ppp2ca"
"Myl12a",1.41555755967536e-07,0.386940802443359,0.953,0.88,0.00330405290003827,"0","Myl12a"
"Psmb6",1.43324808599137e-07,0.407635981045571,0.812,0.68,0.00334534435751245,"0","Psmb6"
"Lrmp",1.45282724681982e-07,0.588391245510453,0.634,0.387,0.00339104407680214,"0","Lrmp"
"A930003A15Rik",1.59082552543602e-07,0.577037814746761,0.298,0.013,0.0037131458589202,"0","A930003A15Rik"
"Cd24a",1.66795887568561e-07,0.450542753635188,0.655,0.293,0.00389318281173777,"0","Cd24a"
"Nhp2l1",1.71938296183337e-07,0.491016472327343,0.787,0.707,0.00401321177121527,"0","Nhp2l1"
"Cdkn2c",1.7357209063986e-07,0.776403026307567,0.431,0.147,0.00405134616762498,"0","Cdkn2c"
"Sin3b",1.77227955317144e-07,0.533515701948307,0.733,0.587,0.00413667770505745,"0","Sin3b"
"Ptcra",1.78953772505368e-07,0.560987081555615,0.307,0.027,0.0041769600040478,"0","Ptcra"
