"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"H2-DMb1",4.1118050076302e-90,0.336915219939704,0.363,0.14,9.59736406830966e-86,"0","H2-DMb1"
"Nap1l1",3.62207520941676e-88,0.423144954847071,0.639,0.478,8.45428574629967e-84,"0","Nap1l1"
"Pgls",1.11534104999752e-87,0.401700999804328,0.614,0.447,2.60331754479922e-83,"0","Pgls"
"Vars",1.01031280585321e-86,0.46344127566148,0.397,0.2,2.35817112014197e-82,"0","Vars"
"Nrm",2.20099855520713e-86,0.494091238228144,0.306,0.121,5.13735072770896e-82,"0","Nrm"
"Man1a",1.52882207547876e-85,0.473292835036723,0.338,0.147,3.56842360637497e-81,"0","Man1a"
"Plekha2",5.2870518332272e-83,0.458329132644143,0.37,0.179,1.23405076839356e-78,"0","Plekha2"
"Trp53i11",5.52647710931833e-78,0.432656228492877,0.258,0.088,1.28993502208599e-73,"0","Trp53i11"
"Pyhin1",7.51976884576698e-76,0.455980186611644,0.535,0.36,1.75518924629047e-71,"0","Pyhin1"
"Grb2",9.21381837997275e-75,0.414134885820437,0.529,0.362,2.15059734806944e-70,"0","Grb2"
"Ncf2",1.60303819109151e-74,0.34107762096032,0.275,0.101,3.74165144182669e-70,"0","Ncf2"
"Txndc5",2.00408192784057e-71,0.542086880002148,0.331,0.164,4.67772762777267e-67,"0","Txndc5"
"Ctsc",5.31693527915946e-71,0.362847123602921,0.472,0.287,1.24102586350861e-66,"0","Ctsc"
"Ptma",1.73291523665441e-68,0.262314512951322,0.989,0.981,4.04479745387506e-64,"0","Ptma"
"Strbp",2.82252978636469e-67,0.397132172324395,0.282,0.121,6.58806677435383e-63,"0","Strbp"
"Btg1",1.32831533776372e-65,0.267096637777049,0.973,0.953,3.1004208298743e-61,"0","Btg1"
"Id3",1.47808120365988e-65,0.367218332990289,0.308,0.137,3.44998933746252e-61,"0","Id3"
"Gimap1",2.44409003679634e-64,0.277438494727756,0.75,0.596,5.70475055488634e-60,"0","Gimap1"
"Map2k1",4.06748217423019e-62,0.395532554924296,0.322,0.165,9.49391014287068e-58,"0","Map2k1"
"Rel",1.23863674556722e-61,0.39854957151587,0.283,0.13,2.89110202782844e-57,"0","Rel"
"Csk",2.65683575848714e-61,0.352797030039409,0.611,0.468,6.20132034388484e-57,"0","Csk"
"Eml4",2.23899170502383e-60,0.401974903649747,0.355,0.197,5.22603053869613e-56,"0","Eml4"
"Mndal",2.32368667860367e-60,0.367600985186432,0.619,0.477,5.42371707652884e-56,"0","Mndal"
"Ccdc50",8.55368694959837e-58,0.353942750830274,0.262,0.116,1.99651607090575e-53,"0","Ccdc50"
"Tcf3",5.69058670157802e-57,0.372455742187262,0.342,0.187,1.32823984201533e-52,"0","Tcf3"
"Baz1a",1.20432434829721e-55,0.368051399705039,0.399,0.247,2.81101346136052e-51,"0","Baz1a"
"Ppp3ca",3.49925002920173e-51,0.379099431868591,0.304,0.164,8.16759949315977e-47,"0","Ppp3ca"
"Ehd1",3.60390197833774e-50,0.330088966626751,0.261,0.125,8.41186760763812e-46,"0","Ehd1"
"Camk2d",1.2571845506166e-49,0.321590019950848,0.258,0.122,2.93439445959421e-45,"0","Camk2d"
"Fuca1",7.50200284943905e-49,0.295315187278644,0.405,0.253,1.75104248508757e-44,"0","Fuca1"
"Bmyc",1.10610645660455e-48,0.357744234407133,0.365,0.224,2.58176308036067e-44,"0","Bmyc"
"Map3k1",1.10608007456545e-45,0.342991015782268,0.295,0.165,2.58170150204321e-41,"0","Map3k1"
"Stt3b",2.91916828944438e-42,0.341414120592792,0.323,0.195,6.81363070439213e-38,"0","Stt3b"
"Uchl3",7.47758820209987e-41,0.323828039240404,0.355,0.23,1.74534386225213e-36,"0","Uchl3"
"Tsc22d3",2.50577468689452e-40,0.419403748219574,0.649,0.566,5.8487286966805e-36,"0","Tsc22d3"
"Cmtm7",5.00733342337115e-40,0.321261581034027,0.418,0.29,1.16876169434906e-35,"0","Cmtm7"
"Mgat1",8.47226721464707e-40,0.310869012042465,0.265,0.146,1.97751189057077e-35,"0","Mgat1"
"Stk17b",1.94546462243294e-38,0.28301168417365,0.616,0.517,4.54090897522073e-34,"0","Stk17b"
"Zcchc11",2.04164824242462e-38,0.304360809201807,0.357,0.229,4.76541116264331e-34,"0","Zcchc11"
"Tmod3",2.35786418111804e-37,0.327317178598766,0.371,0.254,5.50349078514762e-33,"0","Tmod3"
"Hexb",3.15649409857443e-36,0.329948691940709,0.349,0.235,7.36757287548257e-32,"0","Hexb"
"Rraga",5.58058532939815e-36,0.311921271629905,0.28,0.168,1.30256442173482e-31,"0","Rraga"
"Pqbp1",9.00206105502004e-36,0.301064208831007,0.332,0.216,2.10117107085223e-31,"0","Pqbp1"
"Ddx54",4.7366958252381e-35,0.299799527551281,0.324,0.209,1.10559217256882e-30,"0","Ddx54"
"4930523C07Rik",1.21821057039378e-34,0.280064079140195,0.531,0.433,2.84342529235613e-30,"0","4930523C07Rik"
"Asnsd1",1.47989576043782e-34,0.278495409928688,0.355,0.24,3.45422469443793e-30,"0","Asnsd1"
"Lrmp",1.93607429348457e-34,0.315629618444384,0.287,0.176,4.51899100842233e-30,"0","Lrmp"
"Yeats4",4.40078380340012e-33,0.287334780166851,0.376,0.266,1.02718694755162e-28,"0","Yeats4"
"Jund",2.48576533846035e-32,0.265453550897349,0.754,0.713,5.80202487650031e-28,"0","Jund"
"Dnajc7",3.51145698783458e-32,0.295277220364251,0.467,0.368,8.1960917553047e-28,"0","Dnajc7"
"Gpr171",3.71034428764404e-32,0.279349126090914,0.28,0.171,8.66031460178996e-28,"0","Gpr171"
"Hspa5",1.48878965089707e-30,0.274320649982198,0.613,0.536,3.47498392415886e-26,"0","Hspa5"
"BC017643",2.35487793778754e-30,0.285838950499206,0.31,0.206,5.49652059458991e-26,"0","BC017643"
"Iqgap1",2.59801224563685e-30,0.262383273025766,0.52,0.423,6.06402038254097e-26,"0","Iqgap1"
"Xist",2.63611495509401e-30,0.386416746295483,0.57,0.531,6.15295591668493e-26,"0","Xist"
"Ptk2b",4.12940764113599e-29,0.260789718435086,0.322,0.216,9.6384503751755e-25,"0","Ptk2b"
"Samd9l",9.48890085301935e-29,0.29559071193127,0.322,0.221,2.21480434810325e-24,"0","Samd9l"
"Tubb4b",1.17046619489483e-28,0.287757463297712,0.443,0.347,2.73198514550403e-24,"0","Tubb4b"
"Pdia6",1.57417212401905e-28,0.291937853042411,0.397,0.294,3.67427515467286e-24,"0","Pdia6"
"5033414D02Rik",1.60056429135056e-28,0.25634136102696,0.269,0.168,3.73587711244135e-24,"0","5033414D02Rik"
"Etnk1",2.80706680113082e-28,0.253120849358451,0.293,0.19,6.55197462051946e-24,"0","Etnk1"
"Arhgap25",4.05087993463103e-28,0.263632433309187,0.272,0.173,9.4551588554223e-24,"0","Arhgap25"
"Itsn2",4.62343497142049e-27,0.27671914455829,0.331,0.234,1.07915595667926e-22,"0","Itsn2"
"Smap2",7.14351330392017e-26,0.255802949728167,0.445,0.351,1.66736744026801e-21,"0","Smap2"
"Lbh",1.65995178490286e-25,0.258227193734727,0.497,0.41,3.87449346114178e-21,"0","Lbh"
"Irf2",8.47939577237774e-25,0.265946175548273,0.423,0.334,1.97917576723069e-20,"0","Irf2"
"Bcl10",8.8948984681954e-25,0.250301903945685,0.303,0.21,2.07615825146149e-20,"0","Bcl10"
"Fli1",5.75757090600443e-24,0.261819765067338,0.33,0.238,1.34387462517049e-19,"0","Fli1"
"Scaf11",3.36299156233362e-23,0.253854238072049,0.41,0.323,7.84955860564289e-19,"0","Scaf11"
"Ubl3",8.90641695277467e-23,0.265415539584729,0.312,0.226,2.07884678094713e-18,"0","Ubl3"
"Gzma",0,4.76114482103071,0.887,0.028,0,"1","Gzma"
"Nkg71",0,3.09128093137568,0.996,0.152,0,"1","Nkg7"
"Fcer1g1",0,2.76438432405854,0.996,0.106,0,"1","Fcer1g"
"Klrb1c",0,2.62047091218446,0.943,0.017,0,"1","Klrb1c"
"Klrk1",0,2.58191514232899,0.957,0.024,0,"1","Klrk1"
"Klre1",0,2.54468288747414,0.952,0.013,0,"1","Klre1"
"Ncr1",0,2.45334882724976,0.935,0.005,0,"1","Ncr1"
"Klrd11",0,2.42789611544385,0.952,0.103,0,"1","Klrd1"
"Gzmb",0,2.13079781968931,0.604,0.006,0,"1","Gzmb"
"Klra18",0,2.10198552237204,0.552,0.002,0,"1","Klra18"
"Klra7",0,2.01464243428929,0.604,0.009,0,"1","Klra7"
"Anxa2",0,2.01245475725231,0.852,0.072,0,"1","Anxa2"
"Klra9",0,1.98905942117169,0.548,0.003,0,"1","Klra9"
"Ctsw1",0,1.94615447398927,0.874,0.089,0,"1","Ctsw"
"Klri2",0,1.76546582899646,0.635,0.005,0,"1","Klri2"
"Cma1",0,1.67391316608516,0.496,0.001,0,"1","Cma1"
"Ccl4",0,1.66867234931548,0.457,0.006,0,"1","Ccl4"
"Ccl3",0,1.53429329292079,0.396,0.007,0,"1","Ccl3"
"Dok2",0,1.42571381867147,0.683,0.056,0,"1","Dok2"
"Klra8",0,1.37356248460271,0.417,0.001,0,"1","Klra8"
"Klra3",0,1.34975836818716,0.339,0.006,0,"1","Klra3"
"Samd3",0,1.31670498244721,0.513,0.015,0,"1","Samd3"
"Klrb1a",0,1.27486884426114,0.478,0.002,0,"1","Klrb1a"
"Klrb1f",0,1.22734811634881,0.474,0.011,0,"1","Klrb1f"
"S1pr5",0,1.20192022033941,0.435,0.005,0,"1","S1pr5"
"Camk2n1",0,1.09387313336525,0.404,0.01,0,"1","Camk2n1"
"Eomes",0,1.05360532830748,0.422,0.014,0,"1","Eomes"
"Klra23",0,1.00533271920451,0.291,0.002,0,"1","Klra23"
"Prf1",0,0.973446589966258,0.33,0.009,0,"1","Prf1"
"Sytl3",0,0.94267579986729,0.383,0.011,0,"1","Sytl3"
"Ccl51",2.21305363042261e-294,3.59822626996999,1,0.179,5.1654884787694e-290,"1","Ccl5"
"Klrg1",2.63606288377807e-294,0.998792915207236,0.261,0.005,6.15283437702639e-290,"1","Klrg1"
"Id21",4.54338864595764e-289,2.1345553083304,0.952,0.141,1.06047234385297e-284,"1","Id2"
"Cd244",9.26535001677164e-270,0.980043708835355,0.413,0.02,2.16262534741467e-265,"1","Cd244"
"Ccr5",3.93664639100232e-262,0.734655063962921,0.296,0.009,9.18852634123852e-258,"1","Ccr5"
"Cd71",5.1087260571818e-258,2.0342771068979,0.748,0.087,1.1924277490068e-253,"1","Cd7"
"Il2rb",2.91476941092777e-246,1.47766750579464,0.622,0.059,6.8033632820465e-242,"1","Il2rb"
"Cst7",9.95705173318151e-246,1.36857241532047,0.63,0.061,2.3240754450419e-241,"1","Cst7"
"Fasl",1.04708844128331e-226,0.772230715804056,0.283,0.01,2.44400913079938e-222,"1","Fasl"
"Tyrobp1",1.25768471484926e-221,2.60631900078135,0.996,0.255,2.93556189292966e-217,"1","Tyrobp"
"Tbx21",5.62131548779125e-221,0.924121796575203,0.37,0.02,1.31207124800536e-216,"1","Tbx21"
"Serpinb9",6.17156470275745e-212,1.17005354711582,0.435,0.031,1.44050491727062e-207,"1","Serpinb9"
"Ahnak1",2.41321630126871e-209,1.54335666645026,0.77,0.115,5.63268816879128e-205,"1","Ahnak"
"Fgl2",5.28750182555322e-208,1.03653548594066,0.374,0.023,1.23415580110238e-203,"1","Fgl2"
"Xcl1",4.22038638295567e-203,1.49798363768691,0.378,0.024,9.85080385645683e-199,"1","Xcl1"
"Ccr2",1.19820060070682e-196,1.04402900817471,0.387,0.026,2.79672002210979e-192,"1","Ccr2"
"Ctsd1",4.69432169326887e-194,1.9457837403939,0.948,0.25,1.09570162642589e-189,"1","Ctsd"
"Itgam",3.83333124914528e-193,0.877963940350414,0.309,0.016,8.94737846863001e-189,"1","Itgam"
"Serpinb6b",4.88066051579228e-183,1.08053476417253,0.439,0.038,1.13919497099107e-178,"1","Serpinb6b"
"Il18r1",1.46971300480467e-182,0.963258626722594,0.413,0.033,3.43045712451459e-178,"1","Il18r1"
"AW1120101",1.23935904412418e-170,2.86627701682911,1,0.454,2.89278794489026e-166,"1","AW112010"
"Lgals11",1.02160462866872e-167,2.37646358891021,0.857,0.219,2.38452736377565e-163,"1","Lgals1"
"Ms4a4b1",9.17717131194938e-161,1.40945143932079,0.961,0.233,2.1420435559221e-156,"1","Ms4a4b"
"1700025G04Rik",3.53608258401213e-160,0.862121582714377,0.396,0.035,8.25357035934271e-156,"1","1700025G04Rik"
"Efhd21",2.4444765935878e-155,1.33840650548543,0.748,0.155,5.70565281709329e-151,"1","Efhd2"
"Atp1b1",2.27587764019468e-153,1.09207392174324,0.561,0.077,5.31212599997841e-149,"1","Atp1b1"
"Selplg1",1.711801626632e-147,1.59599455728182,0.922,0.295,3.99551617672175e-143,"1","Selplg"
"Ctla2a",3.22165844866941e-147,1.43220613130811,0.53,0.071,7.51967298503928e-143,"1","Ctla2a"
"Car2",3.43855009302371e-143,1.01224929681051,0.422,0.044,8.02591977212665e-139,"1","Car2"
"Itgb11",5.13569575021002e-131,1.21779393800937,0.657,0.13,1.19872274505652e-126,"1","Itgb1"
"Txk1",8.00110218598209e-131,1.08246181540656,0.517,0.077,1.86753726123008e-126,"1","Txk"
"Sema4a",9.56081302945154e-124,0.925683264419551,0.396,0.046,2.23158936920428e-119,"1","Sema4a"
"Itgb21",1.99014550988443e-121,1.41403041179274,0.817,0.249,4.64519863462124e-117,"1","Itgb2"
"Gm4956",6.09310386717493e-118,0.808228742163539,0.261,0.02,1.4221913736373e-113,"1","Gm4956"
"Anxa1",4.82183775830251e-117,0.925196035748598,0.396,0.049,1.12546515116539e-112,"1","Anxa1"
"Cd160",1.19973990561921e-116,1.1008542699115,0.3,0.027,2.80031291370579e-112,"1","Cd160"
"H2afz1",8.02376350711505e-114,1.56314644826986,0.978,0.635,1.87282664019572e-109,"1","H2afz"
"Hsd11b11",3.19100088417189e-106,1.04680295062514,0.522,0.096,7.44811516374562e-102,"1","Hsd11b1"
"Arsb",6.74959058695688e-104,0.73503427315929,0.309,0.033,1.57542193890161e-99,"1","Arsb"
"Tmsb4x1",2.49885241240893e-98,0.592924929721207,1,1,5.83257141580368e-94,"1","Tmsb4x"
"Hcst1",5.45962780225689e-93,1.2586295848503,0.883,0.387,1.27433172532478e-88,"1","Hcst"
"S100a61",1.17923921848555e-92,1.27381268333426,0.609,0.143,2.75246225986713e-88,"1","S100a6"
"Cd91",1.17470349421099e-91,1.11816852105999,0.661,0.182,2.74187542583788e-87,"1","Cd9"
"Spn1",2.99672475651684e-88,1.03654437642347,0.522,0.112,6.99465525418595e-84,"1","Spn"
"Ifngr11",3.06176592923265e-86,1.19064863306226,0.817,0.319,7.14646785542194e-82,"1","Ifngr1"
"S100a101",1.00620982335088e-85,1.07789379957587,0.983,0.698,2.3485943486833e-81,"1","S100a10"
