"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Efemp1",2.50289701607807e-184,3.01704798789722,0.971,0.395,5.84201192522783e-180,"0","Efemp1"
"Fxyd5",5.84461256497615e-184,4.39284298247195,0.875,0.135,1.36419101879108e-179,"0","Fxyd5"
"Ifi27l2a",1.73671581573859e-182,4.38112032253935,0.836,0.06,4.05366838551544e-178,"0","Ifi27l2a"
"Dab2",4.70964394886108e-182,3.64734308683651,0.816,0.019,1.09927799410366e-177,"0","Dab2"
"Gpc6",2.32750722029347e-181,3.16274135135074,0.868,0.073,5.43263460288698e-177,"0","Gpc6"
"Nfic",5.34357954324367e-181,2.69908548502361,0.944,0.271,1.24724490118851e-176,"0","Nfic"
"Mustn1",5.39060374345489e-181,4.70141512798167,0.799,0.012,1.25822081975981e-176,"0","Mustn1"
"Tmem45a",6.45844499699114e-181,3.94370215445327,0.816,0.026,1.5074656467477e-176,"0","Tmem45a"
"Socs3",1.23710261078715e-180,3.1814165635604,0.951,0.367,2.88752120383829e-176,"0","Socs3"
"0610007N19Rik",3.06086429729961e-180,2.76314536668749,0.928,0.242,7.14436335632702e-176,"0","0610007N19Rik"
"Tgm2",9.49581575764274e-180,2.4285129373348,0.981,0.602,2.21641835599139e-175,"0","Tgm2"
"Pdpn",8.29953302363692e-179,1.89513534278854,0.994,0.826,1.93719400304709e-174,"0","Pdpn"
"Fgfr1",1.64151651420354e-178,3.09139038400292,0.912,0.177,3.83146369580249e-174,"0","Fgfr1"
"Kazald1",3.61694523321436e-178,3.63696783810974,0.858,0.104,8.44231186884564e-174,"0","Kazald1"
"Spon2",2.40984101972723e-177,4.86037346121118,0.817,0.051,5.62480992414534e-173,"0","Spon2"
"Irf1",4.26592362058209e-177,3.5628948489144,0.888,0.164,9.95709232280066e-173,"0","Irf1"
"Adk",7.5746719030349e-177,2.39445613985284,0.965,0.479,1.76800416888737e-172,"0","Adk"
"Leprel2",1.71088953026426e-176,3.24897304889709,0.888,0.143,3.99338725258982e-172,"0","Leprel2"
"Lbp",9.06404391122026e-176,5.88770044287962,0.8,0.037,2.11563848931792e-171,"0","Lbp"
"Bicc1",1.06241498830363e-175,3.77032283729621,0.797,0.022,2.47978282419951e-171,"0","Bicc1"
"Sfrp2",5.33643497714588e-175,4.29876020331422,0.814,0.051,1.24557728801562e-170,"0","Sfrp2"
"Fmo1",2.64264215904882e-173,4.62254599221527,0.794,0.037,6.16819106343585e-169,"0","Fmo1"
"C1qtnf2",2.98193586299139e-173,4.39752953564798,0.781,0.015,6.9601364978082e-169,"0","C1qtnf2"
"Col14a1",5.20167279583632e-173,4.53299639786597,0.801,0.045,1.21412244727616e-168,"0","Col14a1"
"Ly6a",6.25459459183463e-173,1.72577553875504,0.999,0.755,1.45988492368012e-168,"0","Ly6a"
"Cdh11",6.66124452086249e-173,4.17521296186599,0.813,0.064,1.55480108361451e-168,"0","Cdh11"
"Prkcdbp",4.40629050514132e-172,2.83802740852043,0.918,0.253,1.02847226680504e-167,"0","Prkcdbp"
"Sdc2",5.49138352093922e-172,2.79999355982606,0.931,0.324,1.28174382762242e-167,"0","Sdc2"
"Oaf",8.43503770355608e-172,2.34153835808842,0.957,0.376,1.96882215038702e-167,"0","Oaf"
"Tcf4",1.24425757983705e-171,2.6830626092109,0.963,0.479,2.90422161709765e-167,"0","Tcf4"
"Cxcl14",2.34026445161244e-171,5.07486467011144,0.788,0.032,5.46241125650859e-167,"0","Cxcl14"
"E130203B14Rik",4.92564954640619e-169,4.7865661242328,0.761,0.009,1.14969586062667e-164,"0","E130203B14Rik"
"Plekho2",2.66902632869816e-168,4.01065213875399,0.777,0.028,6.22977435381438e-164,"0","Plekho2"
"Ppp1r14a",6.051110493231e-168,2.93668532125708,0.797,0.054,1.41238970022505e-163,"0","Ppp1r14a"
"Pdzrn3",3.30022796391712e-167,3.7058371867754,0.786,0.031,7.70306209057894e-163,"0","Pdzrn3"
"Epb4.1l2",4.81029725259392e-167,2.89929945693026,0.883,0.171,1.12277148172795e-162,"0","Epb4.1l2"
"Prex2",6.56767557592194e-167,4.08596854990327,0.758,0.013,1.53296115617594e-162,"0","Prex2"
"B2m",8.64140623437208e-167,1.28438239967318,0.999,0.994,2.01699062916479e-162,"0","B2m"
"Dpysl3",1.4726207180102e-166,4.31708659339259,0.771,0.028,3.43724401790762e-162,"0","Dpysl3"
"Tnfsf12",1.60049287947336e-166,2.47257645258533,0.777,0.029,3.73571042997876e-162,"0","Tnfsf12"
"Nkd1",2.68324641305329e-166,3.97670613855582,0.764,0.016,6.26296545270769e-162,"0","Nkd1"
"Lrp1",4.85676574094101e-165,2.24577561878273,0.973,0.631,1.13361769159304e-160,"0","Lrp1"
"Pi16",5.6845447897184e-165,6.09374427201259,0.823,0.143,1.32682959936817e-160,"0","Pi16"
"Eml1",7.98840134574274e-165,3.88025179008526,0.767,0.025,1.86457275810981e-160,"0","Eml1"
"Adamts1",9.24163177643117e-165,3.05893325096168,0.905,0.234,2.1570892729368e-160,"0","Adamts1"
"Tubb6",1.09460846646997e-164,1.98606003272696,0.981,0.508,2.55492562158757e-160,"0","Tubb6"
"Fzd1",1.99434598315352e-164,2.98958131308387,0.868,0.126,4.65500295927864e-160,"0","Fzd1"
"Efemp2",2.31791364023542e-164,2.6160032785393,0.901,0.255,5.4102422276735e-160,"0","Efemp2"
"Gstt1",2.3956629178909e-164,3.2745790826497,0.843,0.139,5.59171681664916e-160,"0","Gstt1"
"Gm2a",2.68301808898301e-163,2.60260693700233,0.971,0.589,6.26243252149525e-159,"0","Gm2a"
"Mxra7",3.12866525495718e-163,3.94990802450825,0.764,0.031,7.30261757159556e-159,"0","Mxra7"
"Tspan18",3.87719887154772e-163,3.97126826788556,0.757,0.02,9.04976988607954e-159,"0","Tspan18"
"Ctsl",1.27012297056023e-162,1.34385478440918,0.999,0.928,2.96459402558464e-158,"0","Ctsl"
"Egr1",3.95391752235598e-162,1.66217155340238,0.997,0.962,9.22883888893109e-158,"0","Egr1"
"Rcn1",5.32233524051864e-162,1.80927693522091,0.983,0.717,1.24228626848946e-157,"0","Rcn1"
"Plxdc2",1.65961302191873e-161,2.85790027935017,0.954,0.57,3.8737027544605e-157,"0","Plxdc2"
"Pros1",4.93672851161083e-161,2.99375400007234,0.868,0.163,1.15228180189508e-156,"0","Pros1"
"Dnm1",1.00968307527568e-160,3.26086863757065,0.754,0.023,2.35670126600096e-156,"0","Dnm1"
"Cxcl12",1.46587137073836e-160,4.136402846064,0.794,0.089,3.42149036644041e-156,"0","Cxcl12"
"Prickle1",2.53856463523059e-160,3.19344669654393,0.832,0.124,5.92526371509171e-156,"0","Prickle1"
"Meg3",6.05144023992546e-160,3.4539910638044,0.75,0.025,1.412466666401e-155,"0","Meg3"
"Serpinb1a",9.02045948664414e-160,4.43805087890165,0.773,0.063,2.10546544877761e-155,"0","Serpinb1a"
"Gadd45b",1.6710703185682e-159,3.11162847272512,0.902,0.332,3.90044523057004e-155,"0","Gadd45b"
"Tpst1",4.75776384490665e-159,2.23811793808987,0.942,0.376,1.11050965903966e-154,"0","Tpst1"
"Svep1",7.71215402224508e-159,4.03497515926603,0.768,0.05,1.80009387033222e-154,"0","Svep1"
"Mrc2",2.18524861549047e-158,3.95450523825311,0.734,0.015,5.1005887934163e-154,"0","Mrc2"
"Tmem119",5.22655943287856e-158,4.49531712990271,0.832,0.193,1.21993123722818e-153,"0","Tmem119"
"B3gnt9-ps",9.73917649215266e-157,3.83536019469488,0.771,0.067,2.27322118503335e-152,"0","B3gnt9-ps"
"Olfml1",2.24767820696172e-156,4.6091228220514,0.732,0.025,5.24630570286935e-152,"0","Olfml1"
"Gpx7",2.68484501574014e-156,3.42374216746363,0.741,0.023,6.26669675123906e-152,"0","Gpx7"
"Cercam",1.02820210940206e-155,3.44972928655942,0.765,0.05,2.39992654355535e-151,"0","Cercam"
"Slc25a4",1.14987687042577e-155,1.23223348300829,0.99,0.922,2.68392760326078e-151,"0","Slc25a4"
"Tmem158",2.76412899812932e-154,3.07641410770946,0.843,0.199,6.45175349453364e-150,"0","Tmem158"
"Anxa6",4.25547392335439e-154,2.18689171532405,0.947,0.495,9.93270168450148e-150,"0","Anxa6"
"Gpx3",4.59153514533662e-154,4.56758845184816,0.819,0.192,1.07171021827302e-149,"0","Gpx3"
"Ccdc80",5.88302655089419e-154,4.51229082882428,0.836,0.221,1.37315722724421e-149,"0","Ccdc80"
"Lepre1",1.00270129283689e-153,3.61217191420593,0.742,0.028,2.34040508761059e-149,"0","Lepre1"
"Fblim1",1.16677458854777e-153,2.84039837704102,0.871,0.19,2.72336856712936e-149,"0","Fblim1"
"C1qtnf7",4.33789904726239e-153,4.22635842172194,0.729,0.028,1.01250901662151e-148,"0","C1qtnf7"
"Fosb",1.07354290395792e-152,2.21623734612841,0.973,0.852,2.50575649212818e-148,"0","Fosb"
"Palm",1.07717901852985e-152,3.65065998189646,0.727,0.025,2.51424354715052e-148,"0","Palm"
"Kdelc2",1.41908740168345e-152,2.95207117731421,0.829,0.148,3.31229190426934e-148,"0","Kdelc2"
"C2",2.03133794532943e-152,4.61493267629649,0.709,0.009,4.74134589819343e-148,"0","C2"
"Arf4",3.2103075464589e-152,1.08254710212775,0.993,0.993,7.49317884418972e-148,"0","Arf4"
"Nfkbia",5.80175352383338e-151,2.44116277404005,0.971,0.748,1.35418728999795e-146,"0","Nfkbia"
"Il11ra1",7.79262028312176e-151,2.75420041605191,0.843,0.195,1.81887550028345e-146,"0","Il11ra1"
"Fermt2",7.96575321793816e-151,2.73984700032206,0.849,0.174,1.85928645859895e-146,"0","Fermt2"
"Pitx2",1.79420479633081e-150,4.09470303298271,0.704,0.006,4.18785341511574e-146,"0","Pitx2"
"Scd1",1.88995812120053e-150,3.58344710690579,0.773,0.079,4.41135125069415e-146,"0","Scd1"
"Hspa1a",6.5812431875877e-149,2.79641263183959,0.95,0.63,1.53612797241485e-144,"0","Hspa1a"
"Asz1",5.2714461320171e-148,4.62814565099359,0.702,0.016,1.23040824167411e-143,"0","Asz1"
"Ramp2",1.38686539859023e-147,4.11249170182597,0.724,0.05,3.23708252684946e-143,"0","Ramp2"
"3632451O06Rik",2.89742789008958e-147,3.72533268759861,0.81,0.165,6.76288643825809e-143,"0","3632451O06Rik"
"Myadm",3.49001467424756e-147,2.23777149708945,0.981,0.646,8.14604325116123e-143,"0","Myadm"
"Txndc5",1.43930834782764e-146,1.88734659900617,0.97,0.736,3.3594896146645e-142,"0","Txndc5"
"Cntn4",1.66990089363804e-146,4.24783019621403,0.691,0.009,3.89771567584054e-142,"0","Cntn4"
"Copz2",3.07676169798885e-146,1.87122066555018,0.951,0.586,7.18146947927578e-142,"0","Copz2"
"Degs1",4.85608458302717e-146,2.46102073623925,0.882,0.261,1.13345870252437e-141,"0","Degs1"
"Igsf10",3.21818861186902e-145,4.1209503008955,0.715,0.035,7.51157403896347e-141,"0","Igsf10"
"Tnxb",3.32859576946525e-145,4.57707877483695,0.699,0.025,7.76927538550883e-141,"0","Tnxb"
"Msn",3.87247196242255e-145,2.91683905621052,0.823,0.168,9.03873680749047e-141,"0","Msn"
"Rrbp1",8.01109029008862e-145,1.69927866692692,0.99,0.898,1.86986858460958e-140,"0","Rrbp1"
"Timp1",1.56057360752176e-144,3.71277847194238,0.729,0.053,3.64253485731654e-140,"0","Timp1"
