"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Sla",1.19599125349065e-41,3.01388765038618,0.769,0.079,2.79156318477253e-37,"0","Sla"
"Ptger4",1.25983232485616e-41,3.42482163555075,0.436,0.015,2.94057462944676e-37,"0","Ptger4"
"Slfn1",2.70705260959444e-41,2.95565120993124,0.462,0.018,6.31853149605437e-37,"0","Slfn1"
"Rhof",6.64676205640708e-41,2.94371167764229,0.564,0.034,1.55142073158598e-36,"0","Rhof"
"Lax1",7.05281383460649e-41,2.62992931907822,0.41,0.012,1.6461972771355e-36,"0","Lax1"
"Ipcef1",2.13567679324409e-40,3.90957080833699,0.359,0.007,4.98488320311104e-36,"0","Ipcef1"
"Klk8",3.13118444288805e-40,3.38388363831483,0.513,0.027,7.30849760814499e-36,"0","Klk8"
"Rasgrp1",4.03529574590605e-40,2.58131128302938,0.564,0.034,9.41878380051931e-36,"0","Rasgrp1"
"Rgs1",6.00239458413291e-40,3.16569728058264,0.692,0.065,1.40101891988246e-35,"0","Rgs1"
"Ptpn18",6.95482379130139e-40,2.47553494034684,0.923,0.136,1.62332542112766e-35,"0","Ptpn18"
"Cd52",2.02508442404038e-39,2.56876706223279,1,0.193,4.72674955415266e-35,"0","Cd52"
"Rac2",4.84203263571283e-39,3.10838679262541,1,0.222,1.13017883750173e-34,"0","Rac2"
"2610018G03Rik",5.91914632903248e-39,3.79118620241271,0.333,0.006,1.38158794465947e-34,"0","2610018G03Rik"
"Degs2",6.84409985307765e-39,2.6016293220949,0.487,0.024,1.59748134670685e-34,"0","Degs2"
"Tnfaip3",2.17070368284166e-38,3.22930353802216,0.641,0.055,5.06663946612073e-34,"0","Tnfaip3"
"Ccr2",3.26869172305444e-38,3.56270300804689,0.436,0.018,7.62945335078137e-34,"0","Ccr2"
"Cd69",4.44753907218674e-38,2.58040816688903,0.538,0.033,1.03810009483911e-33,"0","Cd69"
"Ikzf3",4.92802213378782e-38,2.82491752617264,0.615,0.049,1.15024964624741e-33,"0","Ikzf3"
"Socs1",5.38195587274078e-38,3.04540593056767,0.615,0.049,1.25620232025643e-33,"0","Socs1"
"Myo1f",7.38507576862228e-38,2.40752817320137,0.718,0.07,1.72375053515413e-33,"0","Myo1f"
"Slamf1",1.14422349825256e-37,3.42313430751918,0.308,0.004,2.6707320672713e-33,"0","Slamf1"
"Il2rg",2.09652605865046e-37,2.41787185195798,1,0.197,4.89350147349604e-33,"0","Il2rg"
"Coro2a",4.03988596845383e-37,2.95850588430769,0.667,0.064,9.42949783896808e-33,"0","Coro2a"
"Ptprc",5.44691883467778e-37,2.48021638224747,0.974,0.184,1.27136532520214e-32,"0","Ptprc"
"Tmsb10",5.52790518542603e-37,2.89811353251189,1,0.256,1.29026834933029e-32,"0","Tmsb10"
"Bcl2a1d",6.86161659454594e-37,2.84509883209374,0.487,0.027,1.60156992933297e-32,"0","Bcl2a1d"
"Pdcd1lg2",1.12174778292995e-36,3.31325643895187,0.282,0.003,2.61827150013681e-32,"0","Pdcd1lg2"
"Lpcat4",1.29526729156821e-36,2.93760273260468,0.513,0.031,3.02328338524936e-32,"0","Lpcat4"
"Sh3kbp1",1.4213909442458e-36,2.92889852017431,0.744,0.087,3.31766860296412e-32,"0","Sh3kbp1"
"Arhgap9",1.87683881426528e-36,2.75436582354826,0.641,0.058,4.38072947637658e-32,"0","Arhgap9"
"Ly9",7.64153594446994e-36,3.13128391285263,0.59,0.049,1.78361090479873e-31,"0","Ly9"
"Il21r",1.07821897505335e-35,2.72490490909371,0.59,0.049,2.51667090967203e-31,"0","Il21r"
"Lfng",1.34719532704102e-35,1.85210024225071,0.641,0.058,3.14448861284644e-31,"0","Lfng"
"Akna",3.60611568503436e-35,2.1461868193576,0.769,0.093,8.4170346204387e-31,"0","Akna"
"Acap1",5.77108336967663e-35,2.9342347713024,0.564,0.044,1.34702856931622e-30,"0","Acap1"
"Lsp1",9.08413274850089e-35,2.22955951472285,0.897,0.154,2.12032742482759e-30,"0","Lsp1"
"Tnfaip8",1.30287755809828e-34,2.01161434213619,0.769,0.096,3.0410465083572e-30,"0","Tnfaip8"
"Cd48",1.58616456379768e-34,2.72453480016214,0.744,0.096,3.70226670836017e-30,"0","Cd48"
"Coro1a",2.26668478620932e-34,2.82012363277902,1,0.265,5.29066895949117e-30,"0","Coro1a"
"6330512M04Rik",1.26843070828226e-33,3.22968143535125,0.513,0.037,2.96064411620163e-29,"0","6330512M04Rik"
"Fermt3",1.6065447097116e-33,2.23108842400087,0.846,0.132,3.74983600693784e-29,"0","Fermt3"
"Sash3",2.3155413668259e-33,2.77075618481037,0.718,0.092,5.40470510430834e-29,"0","Sash3"
"Bcl2a1b",2.4133012355553e-33,2.66457631163104,0.59,0.053,5.63288641390963e-29,"0","Bcl2a1b"
"Abcb1a",3.61264787427767e-33,4.07723747177455,0.538,0.043,8.43228140335151e-29,"0","Abcb1a"
"Was",3.65285417163619e-33,2.7444300864249,0.615,0.061,8.52612692201603e-29,"0","Was"
"A930024E05Rik",3.68517851942424e-33,3.17225276746842,0.256,0.003,8.60157518218812e-29,"0","A930024E05Rik"
"Sytl2",4.77964452128866e-33,4.00539774718493,0.333,0.01,1.11561682771399e-28,"0","Sytl2"
"Sh3bp1",5.38558843893602e-33,2.75132185881549,0.513,0.037,1.25705019753206e-28,"0","Sh3bp1"
"Dtx1",1.1013560829287e-32,2.80779902182624,0.385,0.016,2.57067523316387e-28,"0","Dtx1"
"F2rl2",2.18364465611695e-32,4.83581559978336,0.385,0.018,5.09684499184256e-28,"0","F2rl2"
"Fmnl1",5.04430650815416e-32,2.45275323418684,0.564,0.049,1.17739158206826e-27,"0","Fmnl1"
"Gm14446",1.27883485911057e-31,3.29660580111684,0.282,0.006,2.98492844464997e-27,"0","Gm14446"
"Kcnn4",1.37781446145711e-31,3.40052682866744,0.436,0.027,3.21595673448703e-27,"0","Kcnn4"
"Apobec3",1.63776042844972e-31,2.08960303297358,0.846,0.136,3.82269661604449e-27,"0","Apobec3"
"Fyb",2.31054065080546e-31,1.62958190858762,0.821,0.12,5.39303293304502e-27,"0","Fyb"
"Ppp1r18",6.90601060379085e-30,2.06714478799808,0.872,0.161,1.61193193503082e-25,"0","Ppp1r18"
"Asb2",9.57491808583815e-30,4.39719262354461,0.538,0.055,2.23488163041548e-25,"0","Asb2"
"Gng2",1.35928825451784e-29,2.28519422898465,0.59,0.064,3.17271471487008e-25,"0","Gng2"
"Cyfip2",1.48792431210215e-29,2.57523748531559,0.59,0.064,3.47296413687763e-25,"0","Cyfip2"
"Il12rb1",1.88411650249021e-29,3.37154252638289,0.41,0.025,4.3977163284624e-25,"0","Il12rb1"
"Galnt6",2.29950389340085e-29,3.41561797874028,0.41,0.025,5.36727203758691e-25,"0","Galnt6"
"Cd37",2.7367635863006e-29,1.34585551663067,0.872,0.166,6.38787988678422e-25,"0","Cd37"
"Pik3cd",5.7326406915645e-29,2.29023372845269,0.59,0.064,1.33805566381807e-24,"0","Pik3cd"
"Ccnd2",6.95640049053149e-29,2.84429611566219,0.974,0.333,1.62369343849495e-24,"0","Ccnd2"
"Stk17b",7.36748859894995e-29,1.99031148710569,0.897,0.194,1.71964551388091e-24,"0","Stk17b"
"Cysltr2",2.93410763684497e-28,3.25994670859759,0.333,0.015,6.84850063515985e-24,"0","Cysltr2"
"Clec2i",4.4012023904013e-28,3.21238404047368,0.333,0.015,1.02728464994357e-23,"0","Clec2i"
"Ikzf1",4.42867650556008e-28,2.10030688164352,0.667,0.089,1.03369738316278e-23,"0","Ikzf1"
"Selplg",5.01283088780136e-28,3.09418634103763,1,0.427,1.17004485752171e-23,"0","Selplg"
"Klrd1",5.25755523497424e-28,4.54251658845073,0.308,0.012,1.22716596739534e-23,"0","Klrd1"
"Rab37",5.37434108874959e-28,4.14385050394884,0.282,0.009,1.25442495352504e-23,"0","Rab37"
"Sema4d",6.39414406180266e-28,2.59796533865695,0.564,0.061,1.49245716546536e-23,"0","Sema4d"
"Rab19",1.17094014192418e-27,2.76914105198158,0.308,0.012,2.73309138526522e-23,"0","Rab19"
"AI504432",1.32118583331395e-27,2.44895116259593,0.282,0.009,3.08377985353808e-23,"0","AI504432"
"Zap70",1.42727010458342e-27,3.81526350617806,0.923,0.307,3.33139115110815e-23,"0","Zap70"
"P2rx7",1.77084048760741e-27,2.65985874733056,0.667,0.096,4.13331878212444e-23,"0","P2rx7"
"Samsn1",1.78793759659579e-27,3.02987405667792,0.487,0.043,4.17322514421422e-23,"0","Samsn1"
"Gpr171",2.211044000374e-27,2.64320054175427,0.59,0.071,5.16079780127295e-23,"0","Gpr171"
"Il27ra",2.44598321195598e-27,2.24337140381098,0.667,0.089,5.70916941502646e-23,"0","Il27ra"
"Fam105a",4.51172633057554e-27,2.60733705525992,0.718,0.121,1.05308204281964e-22,"0","Fam105a"
"Fxyd5",6.30059581999212e-27,2.11199248175931,0.974,0.316,1.47062207034436e-22,"0","Fxyd5"
"Sp110",7.27280972287704e-27,1.81783158694472,0.872,0.178,1.69754651741673e-22,"0","Sp110"
"Kcnab2",1.01295308902405e-26,2.22238746281463,0.385,0.024,2.36433380509102e-22,"0","Kcnab2"
"Acsbg1",1.05552386332086e-26,4.00406576267435,0.308,0.013,2.46369824937722e-22,"0","Acsbg1"
"Lcp2",1.98253735948764e-26,2.10965678212118,0.795,0.148,4.62744045078009e-22,"0","Lcp2"
"Prkcq",2.31541595868825e-26,2.28823930824532,0.641,0.089,5.40441238917424e-22,"0","Prkcq"
"Adcy7",3.28627096567794e-26,2.27117821483381,0.487,0.046,7.67048506098887e-22,"0","Adcy7"
"Crip1",4.18450197540163e-26,1.84900649282932,0.897,0.218,9.76704606078494e-22,"0","Crip1"
"Cd53",4.62798553942247e-26,2.14243604789447,0.923,0.243,1.0802181047566e-21,"0","Cd53"
"Pde7a",5.52744554828543e-26,2.06743514258997,0.641,0.093,1.2901610654253e-21,"0","Pde7a"
"Tnfsf14",5.68693319153358e-26,3.0098591067421,0.256,0.007,1.32738707623585e-21,"0","Tnfsf14"
"BC147527",5.75279205938664e-26,3.1788014273649,0.282,0.01,1.34275919458144e-21,"0","BC147527"
"Gpr132",6.05157035912286e-26,1.8869913309668,0.359,0.021,1.41249703752287e-21,"0","Gpr132"
"Ccr5",6.56547683685428e-26,1.82166988723855,0.487,0.046,1.53244794849016e-21,"0","Ccr5"
"S100a4",6.86477933094153e-26,1.88605617924646,0.359,0.021,1.60230814363506e-21,"0","S100a4"
"Gimap5",1.16263451572653e-25,2.08471406669992,0.821,0.167,2.71370522315729e-21,"0","Gimap5"
"Rhoh",1.40558369710588e-25,2.15626734265004,0.513,0.053,3.28077290741484e-21,"0","Rhoh"
"Slc38a1",1.85618196450849e-25,2.99764284367724,0.462,0.041,4.33251432335927e-21,"0","Slc38a1"
"Dok2",1.87491826600145e-25,2.98760355306473,0.487,0.05,4.37624672467399e-21,"0","Dok2"
"Cd44",2.39950258621243e-25,1.67046776918914,0.744,0.127,5.60067898647842e-21,"0","Cd44"
"Cnn2",3.46721294127214e-25,2.3390364576779,0.949,0.305,8.09282172622329e-21,"0","Cnn2"
"Il7r",4.35928351689693e-25,4.49449231391838,0.333,0.019,1.01750036567891e-20,"0","Il7r"
"Rgs14",9.09808783601212e-25,2.60788655515575,0.308,0.015,2.12358468180359e-20,"0","Rgs14"
"S100a11",9.1308966109615e-25,1.77617411193893,0.923,0.28,2.13124257796452e-20,"0","S100a11"
"Laptm5",1.14242579527117e-24,2.25693829550124,1,0.416,2.66653604874245e-20,"0","Laptm5"
"Gpr65",1.17450353344099e-24,2.2366568749907,0.538,0.062,2.74140869740461e-20,"0","Gpr65"
"Prf1",1.33440671051802e-24,5.40069229590089,0.256,0.009,3.11463870302011e-20,"0","Prf1"
"Sh3bgrl3",1.80116778065664e-24,2.29863359711782,1,0.464,4.20410571683066e-20,"0","Sh3bgrl3"
"Traf1",1.8467003961549e-24,3.02270666703463,0.359,0.024,4.31038339466515e-20,"0","Traf1"
"Gimap1",2.05054109190253e-24,1.89435166433559,0.872,0.207,4.78616796260969e-20,"0","Gimap1"
"Gbp8",2.21068217622559e-24,2.18867991193122,0.487,0.05,5.15995326752816e-20,"0","Gbp8"
"Ezr",7.01451221966584e-24,2.07870544007565,0.692,0.129,1.6372572971922e-19,"0","Ezr"
"Arhgap15",1.30432715812482e-23,2.70613194755535,0.513,0.064,3.04443001977914e-19,"0","Arhgap15"
"Mob3a",1.64547521382846e-23,2.79514061277868,0.744,0.167,3.84070369659702e-19,"0","Mob3a"
"Twf2",4.39144778018587e-23,2.4193224590745,0.692,0.132,1.02500782637318e-18,"0","Twf2"
"Lime1",6.88522728172396e-23,4.06053324971563,0.641,0.119,1.60708089982719e-18,"0","Lime1"
"Klrk1",7.24216606925565e-23,3.80685993523679,0.256,0.01,1.69039398222496e-18,"0","Klrk1"
"S1pr4",7.44984247324041e-23,2.15632786478088,0.487,0.055,1.73886773167904e-18,"0","S1pr4"
"B4galnt1",2.2821466005124e-22,2.78631693690962,0.923,0.387,5.32675838025599e-18,"0","B4galnt1"
"Shisa5",2.78858759270315e-22,2.0282875920744,1,0.704,6.50884230012842e-18,"0","Shisa5"
"Adam19",3.62171669749639e-22,1.77851547366625,0.538,0.07,8.45344894362632e-18,"0","Adam19"
"Pfn1",3.62210414302822e-22,1.70771222729198,1,0.944,8.45435328024218e-18,"0","Pfn1"
"Panx1",4.63082969114237e-22,3.13597732926079,0.333,0.024,1.08088195820954e-17,"0","Panx1"
"Cd27",5.03141582994241e-22,3.26190624076341,0.41,0.04,1.17438276886686e-17,"0","Cd27"
"Lcp1",8.59110714408017e-22,2.2517448275098,0.974,0.526,2.00525031849975e-17,"0","Lcp1"
"Slc14a1",1.17055561839832e-21,2.661050961604,0.308,0.019,2.73219386890351e-17,"0","Slc14a1"
"Chsy1",1.31447137210794e-21,2.73899063086306,0.667,0.135,3.06810762963714e-17,"0","Chsy1"
"Stk39",1.31722994083785e-21,2.62451122204061,0.436,0.047,3.07454640490963e-17,"0","Stk39"
"H2-K1",1.53996563874032e-21,1.46427501788442,1,0.938,3.59443379738379e-17,"0","H2-K1"
"Gpsm3",1.65639729504226e-21,0.752656120138241,0.692,0.121,3.86619692635814e-17,"0","Gpsm3"
"2010016I18Rik",1.89349023972745e-21,1.88441943508922,0.436,0.044,4.41959556854785e-17,"0","2010016I18Rik"
"Rpl13a",2.49883657237116e-21,1.47490070502677,1,0.899,5.83253444357152e-17,"0","Rpl13a"
"Arhgef6",2.5499050482809e-21,2.81173556826619,0.462,0.055,5.95173337319245e-17,"0","Arhgef6"
"Ppm1j",3.06019748404964e-21,2.84506206059736,0.256,0.012,7.14280694752027e-17,"0","Ppm1j"
"Elf4",3.12913717605052e-21,2.22929966480736,0.462,0.053,7.30371908261952e-17,"0","Elf4"
"Gimap4",3.79540069189981e-21,1.93193280276858,0.949,0.366,8.85884475496334e-17,"0","Gimap4"
"Arl4c",3.89364573433581e-21,2.05870569458848,0.436,0.047,9.08815850851322e-17,"0","Arl4c"
"Runx1",6.11100747487687e-21,1.69216453818457,0.436,0.047,1.42637025471101e-16,"0","Runx1"
"Pglyrp1",1.02959130511873e-20,1.6521441050379,0.385,0.036,2.40316906527762e-16,"0","Pglyrp1"
"Lpxn",1.14297713777927e-20,2.65786076221763,0.513,0.073,2.66782293729058e-16,"0","Lpxn"
"Ablim1",1.38237011763105e-20,2.61251884967166,0.897,0.324,3.22659009156263e-16,"0","Ablim1"
"Pfkp",2.12499985745288e-20,2.87874903839466,0.538,0.087,4.95996216728077e-16,"0","Pfkp"
"Cotl1",2.37228013370355e-20,1.72734753879404,0.974,0.385,5.53713906007747e-16,"0","Cotl1"
"Tes",2.89168422110222e-20,2.74841733264827,0.59,0.107,6.7494801404747e-16,"0","Tes"
"Glipr1",4.27695959207645e-20,2.5438885569216,0.333,0.027,9.98285138386564e-16,"0","Glipr1"
"Ly6c2",4.55499196096505e-20,2.24870984227435,0.333,0.027,1.06318067360885e-15,"0","Ly6c2"
"Actb",4.71624233393384e-20,1.6427459508489,1,0.999,1.1008181231635e-15,"0","Actb"
"Apbb1ip",4.84282142225375e-20,1.9046231521262,0.615,0.111,1.13036294816825e-15,"0","Apbb1ip"
"Fcho1",4.94642451657078e-20,3.02491903856447,0.282,0.018,1.15454494641279e-15,"0","Fcho1"
"Tmsb4x",5.37628745282289e-20,1.6250343545488,1,0.793,1.25487925436339e-15,"0","Tmsb4x"
"Rpsa",6.71945170189175e-20,1.4987478785779,1,0.892,1.56838722173855e-15,"0","Rpsa"
"Satb1",7.66489295194569e-20,3.06902142841321,0.436,0.055,1.78906266391364e-15,"0","Satb1"
"Pkp3",9.14501234719355e-20,3.50951275961425,0.436,0.055,2.13453733195845e-15,"0","Pkp3"
"Slfn2",9.65782963865716e-20,1.83804284075036,0.667,0.135,2.25423401595897e-15,"0","Slfn2"
"Cfl1",1.01009390310662e-19,1.36261103928386,1,0.908,2.35766017924115e-15,"0","Cfl1"
"S100a6",1.15618524581669e-19,2.06125431202147,0.641,0.138,2.69865198226075e-15,"0","S100a6"
"Traf3ip3",2.03925990544174e-19,2.35610462369604,0.359,0.034,4.75983654529157e-15,"0","Traf3ip3"
"Camk4",2.28020170322972e-19,3.20490733007622,0.385,0.041,5.32221879550849e-15,"0","Camk4"
"Agap2",2.52099507943375e-19,3.70105459012025,0.256,0.015,5.88425461490631e-15,"0","Agap2"
"Rpl13",3.8466415286231e-19,1.28836337465758,1,0.913,8.97844599195918e-15,"0","Rpl13"
