"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cd3e",1.35288386720471e-12,0.620299175554741,0.966,0.528,3.15776623444251e-08,"0","Cd3e"
"Cd3d",2.42154810788185e-12,0.871952301074026,0.941,0.514,5.65213543860703e-08,"0","Cd3d"
"Arpp21",4.10218420725469e-12,2.00678535821136,0.548,0.111,9.57490815815317e-08,"0","Arpp21"
"Kdm6b",4.93489747715317e-12,1.234416924387,0.831,0.431,1.15185442014232e-07,"0","Kdm6b"
"Glcci1",5.66563278058209e-12,1.58742981740183,0.687,0.292,1.32241534731567e-07,"0","Glcci1"
"Skap1",8.87024263737791e-12,1.0537762804036,0.772,0.361,2.07040333399038e-07,"0","Skap1"
"Znrf1",1.89313076072846e-11,1.70184397273422,0.64,0.222,4.41875650861629e-07,"0","Znrf1"
"Ap3s1",2.0497249451368e-11,2.0116407837332,0.604,0.236,4.7842629944438e-07,"0","Ap3s1"
"Kcnn4",3.97313197275877e-11,1.54446523075744,0.621,0.208,9.27368733761625e-07,"0","Kcnn4"
"Hnrnpf",4.94876067559612e-11,0.788536237586386,0.914,0.847,1.15509022929089e-06,"0","Hnrnpf"
"Rmnd5a",5.09175019929939e-11,2.34269690342836,0.596,0.194,1.18846541401847e-06,"0","Rmnd5a"
"Edem1",6.88485969208304e-11,1.9384580605442,0.666,0.292,1.6069951007291e-06,"0","Edem1"
"Cd247",1.14141855904488e-10,1.23202481101175,0.759,0.417,2.66418505866665e-06,"0","Cd247"
"Klf13",2.45846620130186e-10,0.914119796101316,0.951,0.889,5.73830596045867e-06,"0","Klf13"
"Endou",2.91182279225356e-10,2.06951731890088,0.495,0.111,6.79648557939904e-06,"0","Endou"
"Hmgb1",4.14289337820638e-10,0.961965791355461,0.955,0.972,9.66992743407152e-06,"0","Hmgb1"
"H3f3a",5.44847572036813e-10,0.585643576751596,0.96,0.917,1.27172871789113e-05,"0","H3f3a"
"Myb",7.17356774768059e-10,1.90069694740209,0.473,0.083,1.67438244798613e-05,"0","Myb"
"Slc16a5",1.31210130594391e-09,2.32656846057639,0.433,0.056,3.06257565820368e-05,"0","Slc16a5"
"Skp1a",1.41517408945331e-09,1.28407320985261,0.82,0.681,3.30315784219298e-05,"0","Skp1a"
"Dck",1.47352101241882e-09,1.71383103871738,0.576,0.222,3.43934539508677e-05,"0","Dck"
"1190002H23Rik",1.65847300032878e-09,1.20960643552843,0.582,0.208,3.87104183006742e-05,"0","1190002H23Rik"
"Rhoh",1.97328061686092e-09,1.60126460447689,0.639,0.333,4.60583428781507e-05,"0","Rhoh"
"Arl5c",2.25057737219157e-09,1.79779713342986,0.479,0.097,5.25307264443235e-05,"0","Arl5c"
"H3f3b",3.04823028401771e-09,0.521331862629936,0.983,0.958,7.11487430592574e-05,"0","H3f3b"
"Thy1",3.12178115968736e-09,0.893528581144026,0.832,0.444,7.28654940482626e-05,"0","Thy1"
"Ets1",4.29217347704126e-09,0.722279603741717,0.97,0.833,0.00010018362112762,"0","Ets1"
"Aqp11",7.58533309580419e-09,2.33680228689468,0.472,0.139,0.000177049259789166,"0","Aqp11"
"Hnrnpk",9.72519426998541e-09,0.712066561276154,0.933,0.958,0.000226995759455729,"0","Hnrnpk"
"Rag2",1.52955674729348e-08,2.88584586850378,0.399,0.069,0.00035701384038577,"0","Rag2"
"Mier1",1.691039105425e-08,0.976580133321786,0.692,0.417,0.00039470543759725,"0","Mier1"
"Gmfg",2.09337070726743e-08,1.05333979484129,0.75,0.528,0.000488613656783291,"0","Gmfg"
"Rorc",2.70134879725081e-08,2.99159947838866,0.395,0.069,0.000630521822766311,"0","Rorc"
"Trp53inp1",4.25944152874563e-08,1.85208104667115,0.572,0.25,0.000994196247224517,"0","Trp53inp1"
"Cfl1",9.93358656302261e-08,0.432946310875674,0.993,1,0.00231859843967511,"0","Cfl1"
"Limd2",1.17062956781178e-07,0.758734702844514,0.907,0.833,0.00273236647422948,"0","Limd2"
"Tbxa2r",2.39034332238328e-07,2.32290505958612,0.395,0.097,0.00557930034877482,"0","Tbxa2r"
"Arhgef1",2.39223231078161e-07,1.10462903683644,0.829,0.667,0.00558370943659536,"0","Arhgef1"
"Clk3",2.74496066634308e-07,1.23919956994939,0.51,0.194,0.00640701269131139,"0","Clk3"
"Emb",2.75961192275366e-07,1.20702641934599,0.547,0.236,0.00644121018889932,"0","Emb"
"Hdac7",3.10302201114638e-07,1.36291671429729,0.55,0.222,0.00724276367621676,"0","Hdac7"
"Prkcb",3.84781547594407e-07,1.10833883911499,0.681,0.417,0.00898118610240105,"0","Prkcb"
"Coro1a",4.88771990783816e-07,0.496524265602585,0.962,0.75,0.011408427036885,"0","Coro1a"
"Xrcc6",5.24812446321497e-07,1.64523869881736,0.536,0.278,0.0122496473095901,"0","Xrcc6"
"Nrip1",6.27679523126238e-07,4.53070591968212,0.315,0.042,0.0146506677492895,"0","Nrip1"
"Cdca7",6.51492118372809e-07,2.69080368471237,0.383,0.097,0.0152064775349397,"0","Cdca7"
"Hnrnpa2b1",6.85034970794871e-07,0.814254588410969,0.944,0.917,0.0159894012533231,"0","Hnrnpa2b1"
"Cdkn2d",7.19359807657253e-07,1.28589039881387,0.468,0.167,0.0167905772705279,"0","Cdkn2d"
"Spint2",7.25483006597069e-07,0.982632131813827,0.72,0.528,0.0169334988569822,"0","Spint2"
"Colq",7.26947878214607e-07,4.11779370458186,0.312,0.042,0.0169676904254071,"0","Colq"
"Il16",8.07603104355519e-07,1.09411687511819,0.726,0.514,0.0188502640587622,"0","Il16"
"Mir142",8.32800934420968e-07,1.16879173277317,0.534,0.236,0.0194384066103198,"0","Mir142"
"Bcl6",8.87603084696828e-07,2.27093341232258,0.415,0.139,0.0207175435999087,"0","Bcl6"
"Hmha1",9.54214510943189e-07,0.692451412746196,0.865,0.653,0.022272320899925,"0","Hmha1"
"Ezr",1.04549462699451e-06,1.12571437677031,0.702,0.528,0.024402890088679,"0","Ezr"
"Sla",1.06980239555801e-06,1.53161916209623,0.602,0.375,0.0249702577147195,"0","Sla"
"Tox",1.16771839554901e-06,2.01268762796912,0.414,0.125,0.0272557150705095,"0","Tox"
"Trat1",1.64829476340573e-06,1.04584707323793,0.478,0.167,0.0384728480726531,"0","Trat1"
"Cyb5",1.67013575768589e-06,0.879841129717237,0.757,0.556,0.0389826387201464,"0","Cyb5"
"H2afv",2.34133425420275e-06,1.19951616593846,0.641,0.472,0.0546490828273464,"0","H2afv"
"Plcxd2",2.3573781076082e-06,1.53314520845387,0.395,0.111,0.0550235624096831,"0","Plcxd2"
"Cd28",2.56225480850488e-06,1.41996625112675,0.537,0.278,0.0598055894853125,"0","Cd28"
"Celf2",3.17199853101108e-06,0.944840878900115,0.771,0.597,0.0740376177123296,"0","Celf2"
"Slamf6",3.36163128487177e-06,2.15337140028801,0.335,0.069,0.078463835820192,"0","Slamf6"
"Ets2",3.45405994905538e-06,1.86726895746494,0.483,0.222,0.0806212132709016,"0","Ets2"
"Tsc22d4",3.52132635222618e-06,0.906382930579625,0.735,0.569,0.0821912783873113,"0","Tsc22d4"
"Hnrnpab",5.16372027370098e-06,0.855724489103906,0.856,0.819,0.120526394908455,"0","Hnrnpab"
"Hist1h1d",6.04052054093118e-06,2.74870347571156,0.344,0.097,0.140991789945875,"0","Hist1h1d"
"Sell",9.58190269294484e-06,0.980985245283864,0.421,0.139,0.223651190756026,"0","Sell"
"Ankrd10",1.12110123586432e-05,1.5038798818267,0.441,0.181,0.261676239463092,"0","Ankrd10"
"Fubp1",1.32837247073231e-05,1.67439032562829,0.539,0.319,0.310055418393629,"0","Fubp1"
"Vamp1",1.42960787238647e-05,2.36464146361146,0.255,0.028,0.333684773493727,"0","Vamp1"
"Pycard",1.71358154971437e-05,0.83683850414187,0.689,0.486,0.399967069518831,"0","Pycard"
"Ppp2ca",1.75467290345433e-05,1.01392185005191,0.724,0.639,0.409558202395276,"0","Ppp2ca"
"Cd3g",1.79304285497677e-05,0.359618808383151,0.924,0.528,0.418514132780129,"0","Cd3g"
"Atp5h",1.90737988858634e-05,0.677286638314829,0.837,0.792,0.445201539794938,"0","Atp5h"
"Fam78a",2.24109071584012e-05,1.21642327524031,0.378,0.125,0.523092983984243,"0","Fam78a"
"Csnk2a1",2.4378659640211e-05,0.910431832955275,0.766,0.639,0.569022294662166,"0","Csnk2a1"
"Aes",2.48558719572125e-05,0.544867986474153,0.919,0.903,0.580160907353297,"0","Aes"
"Bdh1",2.5346228305734e-05,2.42808882683121,0.309,0.083,0.591606314884138,"0","Bdh1"
"Pdk1",2.55563005284427e-05,2.08673225054064,0.347,0.111,0.596509610634381,"0","Pdk1"
"Lipa",2.65909886797114e-05,1.15375495099717,0.512,0.264,0.620660266773143,"0","Lipa"
"Atl2",3.1327188412118e-05,1.60813287476861,0.403,0.181,0.731207904727247,"0","Atl2"
"Ccnd3",3.17444877454081e-05,1.0202982199603,0.785,0.681,0.740948088465571,"0","Ccnd3"
"Ezh2",3.20543905886977e-05,2.01140372299533,0.307,0.083,0.748181530730792,"0","Ezh2"
"Tnrc6b",3.70011932254492e-05,2.06710349646111,0.479,0.264,0.86364485107521,"0","Tnrc6b"
"Cep97",4.07755355763626e-05,2.34593386464048,0.34,0.111,0.951741775887881,"0","Cep97"
"Dgka",4.58075697573797e-05,1.20498293926983,0.582,0.361,1,"0","Dgka"
"Rasgrp1",4.59724540747143e-05,1.18749994693145,0.493,0.236,1,"0","Rasgrp1"
"Pik3ip1",4.91243817091415e-05,1.47943968641524,0.448,0.236,1,"0","Pik3ip1"
"Bcl2l1",4.92853201173488e-05,1.56138726079746,0.453,0.236,1,"0","Bcl2l1"
"Sit1",5.01634328191133e-05,1.5793364277698,0.403,0.181,1,"0","Sit1"
"Il21r",5.39934270263639e-05,1.0593118661535,0.572,0.347,1,"0","Il21r"
"Patz1",5.46168818448221e-05,1.22977570320602,0.359,0.125,1,"0","Patz1"
"Ssbp2",5.48309581427463e-05,1.53897318156571,0.435,0.222,1,"0","Ssbp2"
"Lcp2",5.90426409255547e-05,1.51347780245836,0.611,0.486,1,"0","Lcp2"
"Cd6",6.60457714243131e-05,1.4890966707783,0.426,0.208,1,"0","Cd6"
"Prrc2c",6.61439784833348e-05,0.820452093744689,0.919,0.875,1,"0","Prrc2c"
"Dzip1",7.15890866284755e-05,1.18184461152857,0.256,0.042,1,"0","Dzip1"
"Zap70",7.60359566870422e-05,0.604358536227397,0.554,0.306,1,"0","Zap70"
"Sla2",7.94087997546288e-05,1.11372750223684,0.513,0.292,1,"0","Sla2"
"Stx6",8.06973625531373e-05,1.46454856228282,0.44,0.222,1,"0","Stx6"
"Itk",8.1342398869203e-05,0.812153555600139,0.469,0.222,1,"0","Itk"
"Pppde2",8.20960956008559e-05,1.15504907565731,0.484,0.25,1,"0","Pppde2"
"Arhgdib",9.2905539404237e-05,0.409534791764171,0.96,0.861,1,"0","Arhgdib"
"Cux1",9.6591981968983e-05,1.15989678605317,0.561,0.347,1,"0","Cux1"
"Dap3",9.71808679723678e-05,2.10815172268385,0.403,0.208,1,"0","Dap3"
"Hsdl1",0.000103831057458634,1.24895780983221,0.448,0.222,1,"0","Hsdl1"
"Eefsec",0.000105595724251083,1.31162992949002,0.345,0.125,1,"0","Eefsec"
"Stat5b",0.000106936554155815,1.73154367662292,0.399,0.181,1,"0","Stat5b"
"Paip2",0.000107727980512396,0.830689186260681,0.732,0.639,1,"0","Paip2"
"Impdh1",0.000108610834039465,1.48263655377959,0.421,0.208,1,"0","Impdh1"
"Atp5b",0.000127201630448188,0.465884129075452,0.94,0.972,1,"0","Atp5b"
"Slc25a5",0.000128204283524098,0.501271151670927,0.916,0.931,1,"0","Slc25a5"
"Ptprc",0.000144202591839117,0.402159777287661,0.946,0.75,1,"0","Ptprc"
"Actn1",0.000157409046112126,1.84928241352341,0.396,0.181,1,"0","Actn1"
"Ppm1h",0.000174797129464945,0.842348818425509,0.691,0.5,1,"0","Ppm1h"
"Sh3kbp1",0.000175755072394914,0.822647715563527,0.681,0.5,1,"0","Sh3kbp1"
"Lmnb1",0.000191513522284571,2.57052448213056,0.298,0.111,1,"0","Lmnb1"
"Atxn10",0.00019648839408477,0.889820990171843,0.484,0.264,1,"0","Atxn10"
"Hist1h2ao",0.000196558364738808,1.8959383442558,0.392,0.208,1,"0","Hist1h2ao"
"Nr2c2",0.00021266360172589,0.612075317209599,0.319,0.111,1,"0","Nr2c2"
"Cd164",0.000218557303087529,0.94242809612029,0.748,0.597,1,"0","Cd164"
"Tlk1",0.00022096173114354,1.27078359946471,0.336,0.125,1,"0","Tlk1"
"Tubb5",0.000230969240971627,0.608455864386163,0.947,0.917,1,"0","Tubb5"
"Chd1",0.000245300267743471,1.44812391398659,0.504,0.306,1,"0","Chd1"
"Gtf2h4",0.000298546896735832,1.58664800774871,0.346,0.153,1,"0","Gtf2h4"
"Gm9320",0.000303122461804115,1.61008054116047,0.264,0.486,1,"0","Gm9320"
"Atp5a1",0.000331084118612504,0.512492078192014,0.865,0.917,1,"0","Atp5a1"
"Ttc3",0.00033192092739894,1.30744683544683,0.402,0.194,1,"0","Ttc3"
"Fas",0.000373015961439266,2.23135673605003,0.359,0.181,1,"0","Fas"
"Trim28",0.000389915538278307,1.16724670495671,0.454,0.25,1,"0","Trim28"
"Kdm5b",0.000427608743718226,1.32415293129323,0.404,0.222,1,"0","Kdm5b"
"Anp32b",0.000428392694572397,1.05302301585271,0.67,0.597,1,"0","Anp32b"
"Eif4e3",0.000441929673326756,1.79636986887413,0.351,0.167,1,"0","Eif4e3"
"Ppp2r5c",0.000446977822402994,0.562743725177193,0.776,0.653,1,"0","Ppp2r5c"
"Ccm2",0.000471809400361147,1.01873168722834,0.522,0.347,1,"0","Ccm2"
"Ldha",0.000501866950979398,0.650654107469297,0.832,0.889,1,"0","Ldha"
"Dnmt3a",0.000507744628316767,1.42025241790813,0.426,0.222,1,"0","Dnmt3a"
"Tapt1",0.000517665061797219,1.51151411872008,0.336,0.139,1,"0","Tapt1"
"Trpc4ap",0.000524283415638451,1.00218770515084,0.568,0.403,1,"0","Trpc4ap"
"Abi3",0.00053266008149633,0.876206296429871,0.6,0.417,1,"0","Abi3"
"Ube2d3",0.000541385166384639,0.609556264868068,0.81,0.792,1,"0","Ube2d3"
"Fbxl12",0.000559620892718425,2.38514566584826,0.359,0.194,1,"0","Fbxl12"
"Hist1h4d",0.000650015474053852,1.70075936755875,0.545,0.417,1,"0","Hist1h4d"
"Smarcd2",0.000659770493331979,1.25161916630945,0.541,0.403,1,"0","Smarcd2"
"Cbx3",0.000664677098762826,0.593484209304763,0.868,0.847,1,"0","Cbx3"
"Prps2",0.000719733460016577,0.93957383031393,0.425,0.222,1,"0","Prps2"
"Mbtd1",0.000720818858750498,0.895334897361649,0.319,0.125,1,"0","Mbtd1"
"Marcks",0.000805618412605826,0.585286591971317,0.612,0.417,1,"0","Marcks"
"Pde4d",0.000849051012511434,1.253642620842,0.404,0.222,1,"0","Pde4d"
"Rgs10",0.000877924969934005,1.11489677254604,0.477,0.306,1,"0","Rgs10"
"Lbr",0.000920358636214783,0.983321156767238,0.668,0.542,1,"0","Lbr"
"Pip4k2a",0.000962588208745099,1.39909569221729,0.464,0.292,1,"0","Pip4k2a"
"Psma6",0.000979423739518135,0.693953598760421,0.688,0.597,1,"0","Psma6"
"Ube2i",0.000981082219294148,0.803616747730619,0.724,0.708,1,"0","Ube2i"
"Zfp422",0.000985666354454668,1.51814546161741,0.366,0.194,1,"0","Zfp422"
"Ssbp3",0.000989428111989345,1.14345492497947,0.4,0.222,1,"0","Ssbp3"
"Nt5c3l",0.000991852533688541,1.61512645438793,0.32,0.153,1,"0","Nt5c3l"
"Zfp207",0.000993458470879296,0.76793280621143,0.809,0.736,1,"0","Zfp207"
"Mad1l1",0.0010400360925531,1.87774657353656,0.291,0.125,1,"0","Mad1l1"
"Top1",0.00106282880719423,0.587128792232202,0.589,0.444,1,"0","Top1"
"Kcna3",0.00118989555201582,1.41067504808317,0.328,0.153,1,"0","Kcna3"
"Wapal",0.00119326697183888,1.28199557349941,0.459,0.278,1,"0","Wapal"
"Anapc5",0.00123705738487354,1.450989283974,0.53,0.444,1,"0","Anapc5"
"Fermt3",0.00124504463214361,0.688480424397946,0.645,0.472,1,"0","Fermt3"
"Ap2s1",0.00125997055026812,0.818438111441878,0.502,0.347,1,"0","Ap2s1"
"Psip1",0.0012734295240161,1.03147725363877,0.557,0.389,1,"0","Psip1"
"Csnk1a1",0.00137437782778128,0.876382711405197,0.66,0.528,1,"0","Csnk1a1"
"Prkcq",0.00142228163302439,1.06242636475345,0.423,0.25,1,"0","Prkcq"
"Arl6ip1",0.00144145266444912,0.740675536506795,0.764,0.667,1,"0","Arl6ip1"
"Sash3",0.00145924051628297,0.693553962768027,0.685,0.583,1,"0","Sash3"
"Chfr",0.00146401540276024,2.87013053420942,0.291,0.139,1,"0","Chfr"
"Supt4h1",0.00147641475933065,0.520228961108093,0.663,0.514,1,"0","Supt4h1"
"Bcl2",0.00151324971619536,0.257124602835158,0.3,0.528,1,"0","Bcl2"
"Pfn1",0.00153213023809333,0.32210494644031,0.997,1,1,"0","Pfn1"
"Ipo8",0.00163053820692625,0.416286330618005,0.139,0.278,1,"0","Ipo8"
"Ikzf1",0.00164114683407295,0.794703684739676,0.579,0.417,1,"0","Ikzf1"
"Zcchc8",0.00166533111990785,2.19441386872612,0.307,0.153,1,"0","Zcchc8"
"Dnajc15",0.00168964204746347,1.06824968486608,0.514,0.389,1,"0","Dnajc15"
"Def6",0.00170852194108349,0.570228032949238,0.502,0.306,1,"0","Def6"
"Tcf12",0.00189080077008421,1.33797556387851,0.339,0.167,1,"0","Tcf12"
"Strbp",0.00193833946319697,1.31517735664917,0.375,0.208,1,"0","Strbp"
"Hmgn1",0.00198917182038051,0.98484384933477,0.509,0.375,1,"0","Hmgn1"
"Acp5",0.00204053469556538,0.861471618664827,0.494,0.333,1,"0","Acp5"
"Wdr12",0.00240344158444336,1.12996055098949,0.265,0.111,1,"0","Wdr12"
"AI467606",0.00240605276575562,0.80537819214906,0.534,0.389,1,"0","AI467606"
"Raly",0.0024226646320686,0.664489491631772,0.64,0.583,1,"0","Raly"
"Rnf167",0.00246775061985261,0.60991063593111,0.57,0.389,1,"0","Rnf167"
"Epb4.1",0.00248319850158319,1.81038997187782,0.348,0.194,1,"0","Epb4.1"
"5033414D02Rik",0.00262662983698852,0.907618007439313,0.294,0.139,1,"0","5033414D02Rik"
"Anp32e",0.0028328782615671,1.25916417698001,0.51,0.417,1,"0","Anp32e"
"Fmnl1",0.00289765672846696,0.597769314226966,0.41,0.208,1,"0","Fmnl1"
"Acaa2",0.00302625587763611,1.46442003553362,0.423,0.292,1,"0","Acaa2"
"Cdk17",0.00303912814261376,2.05526103405349,0.38,0.236,1,"0","Cdk17"
"Clns1a",0.00313654958121149,1.04822501923538,0.553,0.444,1,"0","Clns1a"
"Hmgb2",0.00316953301362581,0.768368296805502,0.439,0.722,1,"0","Hmgb2"
"Prkd2",0.00326329687464213,0.718012145565483,0.454,0.264,1,"0","Prkd2"
"Ano6",0.00329610948752056,1.08710100938341,0.438,0.264,1,"0","Ano6"
"Tmem66",0.00332080750410645,0.543975569476158,0.724,0.597,1,"0","Tmem66"
"Itm2a",0.00334005500740494,2.62560440886138,0.361,0.236,1,"0","Itm2a"
"Jakmip1",0.00336786670463371,1.22129425026891,0.294,0.139,1,"0","Jakmip1"
"Atp1a1",0.00338477103315653,1.00128411131446,0.62,0.528,1,"0","Atp1a1"
"Oaz1",0.00344668881945233,0.312231473477886,0.948,0.958,1,"0","Oaz1"
"Dhrs3",0.00346152193803032,0.665694585881413,0.443,0.292,1,"0","Dhrs3"
"Zfp740",0.00349709382020162,0.69558546592652,0.236,0.417,1,"0","Zfp740"
"Abcc5",0.00351328128850236,1.07689587938541,0.339,0.181,1,"0","Abcc5"
"Rock2",0.00379411717209054,0.260695720375366,0.19,0.333,1,"0","Rock2"
"Gsk3b",0.00384384046829076,0.477921843315505,0.761,0.583,1,"0","Gsk3b"
"Sept6",0.00387226290268443,0.95567450765042,0.543,0.431,1,"0","Sept6"
"Znrf3",0.00391483550534991,0.752288796440669,0.298,0.139,1,"0","Znrf3"
"Pnrc1",0.00394466576842962,0.520929229267404,0.761,0.694,1,"0","Pnrc1"
"Rin3",0.0039594006251896,0.487694506154542,0.139,0.264,1,"0","Rin3"
"Ndufs5",0.00409308506695596,0.966175723558291,0.447,0.333,1,"0","Ndufs5"
"Obfc2a",0.00410148882796736,1.66232304667405,0.359,0.222,1,"0","Obfc2a"
"Uck2",0.00424654939417175,1.53483481200712,0.257,0.111,1,"0","Uck2"
"Dgke",0.00424749896140313,1.53520719018915,0.274,0.125,1,"0","Dgke"
"Mtif3",0.00437690542138527,0.309227452612395,0.168,0.306,1,"0","Mtif3"
"Hnrnpl",0.00445823818111261,0.370821700993083,0.799,0.694,1,"0","Hnrnpl"
"Ubash3a",0.00449547887800665,1.07421219034525,0.323,0.167,1,"0","Ubash3a"
"Hnrnpm",0.0045504897227334,0.868330573861755,0.756,0.736,1,"0","Hnrnpm"
"Ube2s",0.00467238542589802,1.20068479649593,0.506,0.431,1,"0","Ube2s"
"Rcbtb2",0.0047710715434962,0.907460625926896,0.413,0.25,1,"0","Rcbtb2"
"Aff1",0.00483233597306474,1.94489943828636,0.264,0.125,1,"0","Aff1"
"Agfg2",0.00518557484902159,1.39206870580585,0.299,0.153,1,"0","Agfg2"
"Mcm7",0.00520615420094619,1.65504854130589,0.276,0.139,1,"0","Mcm7"
"Hdac2",0.00521563860292379,1.20423221912833,0.404,0.264,1,"0","Hdac2"
"Zfp871",0.00522863824030602,0.388638783299173,0.258,0.417,1,"0","Zfp871"
"Tia1",0.00536163411088652,1.52817391961845,0.386,0.25,1,"0","Tia1"
"Csrnp1",0.00550511692365068,1.67545779265345,0.262,0.125,1,"0","Csrnp1"
"Traf3ip3",0.00552080775378055,1.25565723578897,0.375,0.236,1,"0","Traf3ip3"
"Srsf1",0.00557741609668051,1.26613520708093,0.492,0.375,1,"0","Srsf1"
"Chmp1b",0.00567448759692407,1.17279295528632,0.385,0.236,1,"0","Chmp1b"
"Ptprcap",0.00578148705432645,0.264551148162165,0.901,0.694,1,"0","Ptprcap"
"Fubp3",0.00597540600958592,1.72874468229856,0.264,0.125,1,"0","Fubp3"
"Cd5",0.00620342797116226,1.13631471501089,0.366,0.222,1,"0","Cd5"
"Gapdh",0.0064565786842983,0.446995549254185,0.918,0.972,1,"0","Gapdh"
"Cbl",0.00653218911721231,0.749657270944958,0.323,0.167,1,"0","Cbl"
"Sin3b",0.00653241458106951,0.694796899755452,0.594,0.472,1,"0","Sin3b"
"Rbm38",0.00655003020961729,0.795111886338861,0.586,0.472,1,"0","Rbm38"
"Pan3",0.00674716111253142,0.937739821101888,0.822,0.764,1,"0","Pan3"
"Smarca4",0.00683291820764031,1.48007790070409,0.46,0.347,1,"0","Smarca4"
"Nono",0.00686492676266038,0.746870981549753,0.638,0.569,1,"0","Nono"
"Pdlim1",0.00693125687784912,0.70815413536251,0.387,0.236,1,"0","Pdlim1"
"Lrrc42",0.00698104795978907,0.768437080271692,0.305,0.153,1,"0","Lrrc42"
"Arhgap30",0.0069919359160429,1.00476363407724,0.525,0.403,1,"0","Arhgap30"
"Nfatc3",0.00709890420996008,1.68962980566753,0.433,0.347,1,"0","Nfatc3"
"Polr2a",0.00719274951776989,1.18794538769467,0.53,0.431,1,"0","Polr2a"
"Ccng2",0.00722778115738825,1.37602616815218,0.343,0.208,1,"0","Ccng2"
"Cox4i1",0.00729596009140535,0.334947479467156,0.901,0.931,1,"0","Cox4i1"
"Ywhah",0.00731154406003775,0.498441206170385,0.717,0.639,1,"0","Ywhah"
"Hnrnpu",0.00748251232594763,0.755844590295716,0.768,0.806,1,"0","Hnrnpu"
"Wdr89",0.0075156547806079,0.679740656121895,0.449,0.625,1,"0","Wdr89"
"Atp13a3",0.00755294526380509,1.46263646145068,0.272,0.125,1,"0","Atp13a3"
"Sept9",0.00770558391643018,1.2793363301706,0.509,0.417,1,"0","Sept9"
"Stap1",0.00797863593489313,1.54569114506409,0.269,0.139,1,"0","Stap1"
"Ablim1",0.00798940723291782,0.575657152664726,0.775,0.667,1,"0","Ablim1"
"Lrmp",0.00799828948620416,0.604609544701117,0.378,0.236,1,"0","Lrmp"
"Rtn3",0.00822062445495662,0.865564664352076,0.631,0.569,1,"0","Rtn3"
"Hibadh",0.00843959169612792,1.27905857207776,0.427,0.306,1,"0","Hibadh"
"Lztfl1",0.00866450619582239,1.66656424221661,0.256,0.125,1,"0","Lztfl1"
"Arid1a",0.00911973902847771,0.865562338765114,0.61,0.514,1,"0","Arid1a"
"Smarcc1",0.00925830287876429,1.19607912871466,0.38,0.25,1,"0","Smarcc1"
"Rcc2",0.00931928120929337,1.10830745488698,0.435,0.319,1,"0","Rcc2"
"Rcsd1",0.00941929525375395,0.858643396504598,0.504,0.361,1,"0","Rcsd1"
"Rps6kb1",0.00967631477077356,1.12137105345902,0.329,0.194,1,"0","Rps6kb1"
"Med30",0.00976086541775697,1.06579037686551,0.329,0.194,1,"0","Med30"
