"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Tcf21",0,1.91886912983915,0.923,0.069,0,"0","Tcf21"
"Id3",0,1.90057262974196,0.994,0.696,0,"0","Id3"
"Selm",0,1.89992427700408,0.994,0.217,0,"0","Selm"
"Ecm1",0,1.85487279342928,0.962,0.435,0,"0","Ecm1"
"Wnt2",0,1.84282742191077,0.934,0.113,0,"0","Wnt2"
"Vim",0,1.84125053327978,0.996,0.322,0,"0","Vim"
"Col6a2",0,1.83133895482388,0.959,0.18,0,"0","Col6a2"
"Fbln5",0,1.8190788953485,0.903,0.125,0,"0","Fbln5"
"Fn1",0,1.81803963197539,0.904,0.143,0,"0","Fn1"
"Nupr1",0,1.80929887301962,0.966,0.208,0,"0","Nupr1"
"Ly6a",0,1.7991168750531,0.992,0.524,0,"0","Ly6a"
"Fstl1",0,1.76273509548556,0.944,0.083,0,"0","Fstl1"
"Rbp1",0,1.7511413937557,0.933,0.133,0,"0","Rbp1"
"C1s",0,1.73991160194879,0.967,0.133,0,"0","C1s"
"Mxra8",0,1.70939110141646,0.951,0.169,0,"0","Mxra8"
"Prelp",0,1.70383097060666,0.899,0.18,0,"0","Prelp"
"Dkk3",0,1.69169524536395,0.939,0.166,0,"0","Dkk3"
"Lsp1",0,1.6857577061317,0.955,0.179,0,"0","Lsp1"
"Col5a2",0,1.67810274620004,0.927,0.106,0,"0","Col5a2"
"Cd81",0,1.66262987675435,0.998,0.787,0,"0","Cd81"
"Junb",0,1.6592045071549,1,0.996,0,"0","Junb"
"Klf9",0,1.64149210897496,0.979,0.547,0,"0","Klf9"
"Ifitm3",0,1.64107258480871,0.999,0.742,0,"0","Ifitm3"
"Aebp1",0,1.62979020548811,0.92,0.096,0,"0","Aebp1"
"Tmsb10",0,1.6127628289493,1,0.986,0,"0","Tmsb10"
"Aldh2",0,1.55921469008665,0.948,0.333,0,"0","Aldh2"
"Cd302",0,1.54937671024388,0.932,0.082,0,"0","Cd302"
"Lhfp",0,1.52239705278804,0.93,0.118,0,"0","Lhfp"
"Anxa5",0,1.50600215428121,0.975,0.668,0,"0","Anxa5"
"Ctsk",0,1.47940574784148,0.808,0.093,0,"0","Ctsk"
"Ifitm2",0,1.47793599739996,0.998,0.907,0,"0","Ifitm2"
"Bmp4",0,1.47662936658732,0.874,0.085,0,"0","Bmp4"
"Ltbp4",0,1.46951099580797,0.952,0.427,0,"0","Ltbp4"
"Fkbp7",0,1.45469280201301,0.86,0.11,0,"0","Fkbp7"
"Crispld2",0,1.45030060218879,0.852,0.113,0,"0","Crispld2"
"Col5a1",0,1.41990137829294,0.86,0.105,0,"0","Col5a1"
"C1ra",0,1.41963455239776,0.869,0.078,0,"0","C1ra"
"Nkain4",0,1.34712345055913,0.82,0.056,0,"0","Nkain4"
"Igfbp7",0,1.34618439303548,0.999,0.955,0,"0","Igfbp7"
"Cd63",0,1.33456238763113,0.995,0.948,0,"0","Cd63"
"Col16a1",0,1.33022203561739,0.825,0.091,0,"0","Col16a1"
"Emp3",0,1.32877226263365,0.923,0.157,0,"0","Emp3"
"Fxyd1",0,1.32729259334648,0.904,0.08,0,"0","Fxyd1"
"Sepp1",0,1.2640772861795,0.992,0.793,0,"0","Sepp1"
"Rcn1",0,1.25066440184847,0.932,0.55,0,"0","Rcn1"
"Dynll1",0,1.2089533606333,0.994,0.9,0,"0","Dynll1"
"Axl",0,1.18368949876376,0.854,0.128,0,"0","Axl"
"Slc25a4",0,1.16232937927302,0.974,0.816,0,"0","Slc25a4"
"Nenf",0,1.04533074820585,0.991,0.899,0,"0","Nenf"
"Gnas",0,1.00439836149721,0.999,0.992,0,"0","Gnas"
"Arf4",2.29791486195047e-305,1.05487514794476,0.982,0.92,5.3635630792786e-301,"0","Arf4"
"Pmp22",2.35595419703664e-305,1.37149864751757,0.879,0.17,5.49903269130322e-301,"0","Pmp22"
"Rhoc",9.07742898563226e-305,1.2582180682071,0.877,0.194,2.11876269953643e-300,"0","Rhoc"
"Itih5",1.44259739053524e-303,1.55252500136474,0.815,0.093,3.36716656924831e-299,"0","Itih5"
"Ubb",1.5288878803788e-300,1.22488347430282,0.999,0.992,3.56857720159215e-296,"0","Ubb"
"0610007N19Rik",3.97107112658119e-300,1.33349609814074,0.894,0.362,9.26887711655315e-296,"0","0610007N19Rik"
"Pltp",3.70802031835153e-299,1.45891836732567,0.889,0.225,8.65489022506431e-295,"0","Pltp"
"Tubb6",1.83580682235236e-297,1.35226952737713,0.904,0.333,4.28495670405263e-293,"0","Tubb6"
"Ctsl",1.68227365838957e-296,1.48862835869836,0.963,0.737,3.92659494604711e-292,"0","Ctsl"
"Vcan",3.4221981477183e-296,1.49548296661972,0.785,0.076,7.98775269658929e-292,"0","Vcan"
"Ptgis",6.48853919395507e-296,1.16869928531508,0.758,0.039,1.51448993326105e-291,"0","Ptgis"
"Egr1",1.21541313608741e-295,1.39764385625663,0.998,0.937,2.83689580094162e-291,"0","Egr1"
"Adam23",4.41121128828326e-295,1.12255671637487,0.76,0.046,1.0296208267982e-290,"0","Adam23"
"Serpinf1",2.10435865955648e-294,1.44180867685446,0.792,0.094,4.91178354727079e-290,"0","Serpinf1"
"Cald1",7.99167359420673e-293,1.16866676467771,0.835,0.105,1.86533653362379e-288,"0","Cald1"
"Txndc5",5.39873721458271e-292,1.1836772177967,0.9,0.449,1.26011925325575e-287,"0","Txndc5"
"Smoc2",6.1055111686856e-292,1.38036833681753,0.776,0.078,1.42508736188291e-287,"0","Smoc2"
"Col6a3",2.22167881300848e-289,2.09739927750188,0.833,0.201,5.1856205174431e-285,"0","Col6a3"
"Pdpn",3.13769224941455e-288,1.29170341267011,0.906,0.426,7.3236874793585e-284,"0","Pdpn"
"Col12a1",1.37866977721875e-287,1.60098826985143,0.789,0.109,3.21795312700628e-283,"0","Col12a1"
"Nfkbia",1.85215606102125e-287,1.64141504313181,0.967,0.622,4.3231174620297e-283,"0","Nfkbia"
"Fosb",6.62669534283983e-286,1.39670397271006,0.993,0.958,1.54673695997224e-281,"0","Fosb"
"Cst3",1.38952357657142e-285,0.671499311640036,1,0.98,3.24328698007535e-281,"0","Cst3"
"Pdgfra",6.65836811678422e-285,1.1289555287091,0.751,0.053,1.55412970213861e-280,"0","Pdgfra"
"Akap12",1.20124568345331e-283,1.63863998625717,0.874,0.258,2.80382754974838e-279,"0","Akap12"
"Pnp",1.35365886248411e-283,1.41607259327859,0.884,0.381,3.15957515092415e-279,"0","Pnp"
"Zfp36l1",4.84334842096435e-281,1.41825462094337,0.981,0.85,1.13048595493729e-276,"0","Zfp36l1"
"Rnase4",1.21502073542882e-280,1.0500689311868,0.961,0.766,2.8359798985644e-276,"0","Rnase4"
"Kdelr3",2.3335531103706e-280,1.06396987579586,0.75,0.06,5.44674631491601e-276,"0","Kdelr3"
"Fcgrt",4.41412407947358e-280,1.11901429979785,0.85,0.191,1.03030070138993e-275,"0","Fcgrt"
"Leprel2",8.35830304603166e-280,1.19154700249257,0.779,0.107,1.95091151397425e-275,"0","Leprel2"
"Tmem176b",5.26462148731502e-279,1.36390701281141,0.953,0.627,1.2288153013542e-274,"0","Tmem176b"
"Olfml3",1.06107384899418e-277,1.32613731291701,0.758,0.076,2.47665247093732e-273,"0","Olfml3"
"Mmp23",4.59954741525664e-274,1.20220348095131,0.8,0.175,1.07358036219505e-269,"0","Mmp23"
"Efemp1",8.54761045000922e-272,1.31343339325519,0.794,0.162,1.99509775513665e-267,"0","Efemp1"
"Copz2",1.57918092803093e-271,1.17591093013503,0.862,0.372,3.68596620411699e-267,"0","Copz2"
"Tmed3",2.59213550426069e-269,1.11091791549657,0.917,0.662,6.05030348049487e-265,"0","Tmed3"
"Npc2",1.43383533331952e-268,0.85673787547656,0.986,0.913,3.3467150515011e-264,"0","Npc2"
"Creb3l1",4.47430335299475e-267,1.19232312165407,0.74,0.079,1.04434714562251e-262,"0","Creb3l1"
"Lrp1",9.75014833232887e-267,1.04376663079667,0.904,0.545,2.27578212224888e-262,"0","Lrp1"
"Ppp1r15a",2.28535587812323e-266,1.12171866125573,0.973,0.876,5.33424915512743e-262,"0","Ppp1r15a"
"Fkbp9",2.52247177497521e-263,1.12774895384771,0.877,0.47,5.88770136996963e-259,"0","Fkbp9"
"Sep15",3.62554139747077e-263,0.851246744006093,0.976,0.967,8.46237617583652e-259,"0","Sep15"
"Mfap2",3.70855232291174e-263,0.992489283240238,0.705,0.041,8.65613197690829e-259,"0","Mfap2"
"Serpina3n",5.22692110791996e-263,1.72106008390813,0.788,0.168,1.2200156557996e-258,"0","Serpina3n"
"Crip1",1.43556188279129e-262,1.08918249576462,0.984,0.837,3.35074499062316e-258,"0","Crip1"
"Oat",3.94619528509237e-261,1.18048633732373,0.851,0.34,9.21081441493411e-257,"0","Oat"
"Calm2",5.03898706056804e-261,0.831596660793451,0.989,0.954,1.17614996980719e-256,"0","Calm2"
"Chpf",3.42962784502016e-260,1.13917060823532,0.773,0.159,8.00509435306155e-256,"0","Chpf"
"Hsd11b1",2.37203905711601e-259,1.28150326138196,0.709,0.055,5.53657636321447e-255,"0","Hsd11b1"
"Calu",1.32908437896785e-257,1.0197807802605,0.894,0.592,3.10221584894885e-253,"0","Calu"
"Thbs2",1.50933883789484e-257,1.69656296372564,0.791,0.214,3.52294778153035e-253,"0","Thbs2"
"Spon2",2.19774198871624e-257,1.35740713547776,0.726,0.079,5.12974957586258e-253,"0","Spon2"
"Rrbp1",2.56325668409748e-257,1.11366445034397,0.948,0.818,5.98289742635192e-253,"0","Rrbp1"
"Mmp14",1.46505278803617e-256,1.31755983752445,0.808,0.257,3.41957971255523e-252,"0","Mmp14"
"Ifitm1",1.63237350049588e-256,1.35251275718634,0.77,0.116,3.81012298750744e-252,"0","Ifitm1"
"Irf1",2.16954721671845e-255,1.54094555375892,0.82,0.234,5.06394015854253e-251,"0","Irf1"
"Oaf",3.62460551744704e-255,1.15751349617861,0.837,0.327,8.46019173827314e-251,"0","Oaf"
"Wbp5",5.9762020378008e-255,1.0523141812985,0.948,0.82,1.39490531764308e-250,"0","Wbp5"
"Spon1",1.2407428858176e-254,1.59267107037701,0.725,0.091,2.89601796978686e-250,"0","Spon1"
"Tgm2",4.62484312016035e-254,1.20771462421587,0.86,0.405,1.07948463267663e-249,"0","Tgm2"
"Plxdc2",4.63790041028143e-254,1.39571379424267,0.812,0.261,1.08253233476379e-249,"0","Plxdc2"
"Fkbp10",5.23377242261791e-253,0.968303449667718,0.691,0.047,1.22161482116325e-248,"0","Fkbp10"
"Meg3",9.0464843222311e-253,1.74445443545039,0.757,0.127,2.11153990565196e-248,"0","Meg3"
"Cpxm1",3.72720413453976e-252,1.21874658320616,0.709,0.073,8.69966717042926e-248,"0","Cpxm1"
"Emilin1",5.93949723346261e-250,1.02541546887321,0.689,0.052,1.38633804926251e-245,"0","Emilin1"
"Gabarap",9.33708162870536e-250,0.731278673811963,0.996,0.981,2.17936822295612e-245,"0","Gabarap"
"Tmem158",9.49065445899951e-250,1.25528791308667,0.763,0.158,2.21521365727508e-245,"0","Tmem158"
"Ifi27l2a",1.9289580818987e-249,1.67275044281891,0.773,0.136,4.50238105895975e-245,"0","Ifi27l2a"
"Jund",2.54159510243267e-246,0.965039676499464,0.999,0.995,5.9323371285881e-242,"0","Jund"
"Gadd45b",3.57618275715846e-245,1.25555652747581,0.883,0.41,8.34716817348356e-241,"0","Gadd45b"
"Fndc1",4.88108202156003e-244,0.981086976183195,0.69,0.061,1.13929335465233e-239,"0","Fndc1"
"Htra3",4.09287303940333e-241,1.22667865556245,0.712,0.102,9.55317496127132e-237,"0","Htra3"
"Gsn",7.5982321244718e-241,2.46454967272356,0.994,0.971,1.77350336017296e-236,"0","Gsn"
"Hspa8",1.01269807398237e-239,1.0449423693595,0.997,0.995,2.36373857448225e-235,"0","Hspa8"
"Tgfbi",4.73415053398235e-239,1.79435533054525,0.805,0.299,1.10499807613682e-234,"0","Tgfbi"
"Hspg2",1.50906727814059e-238,0.910238417267874,0.721,0.09,3.52231393390795e-234,"0","Hspg2"
"Colec12",3.33434900895741e-237,0.912341760221366,0.652,0.035,7.78270402180749e-233,"0","Colec12"
"Akap2",3.72812510191491e-237,1.11855880234806,0.715,0.076,8.70181680037959e-233,"0","Akap2"
"Ier2",5.59877244444143e-237,1.18991769706194,0.987,0.924,1.30680947625708e-232,"0","Ier2"
"Fzd1",1.68303155577462e-235,1.00801468499626,0.704,0.103,3.92836395433355e-231,"0","Fzd1"
"Map1lc3b",1.04504715325532e-234,0.845520380083521,0.973,0.949,2.43924456041325e-230,"0","Map1lc3b"
"Gas6",3.51397961274326e-234,1.88010145441045,0.862,0.58,8.20197981410405e-230,"0","Gas6"
"Col4a1",3.26750329850831e-233,1.16436378154378,0.75,0.133,7.62667944904826e-229,"0","Col4a1"
"Tmem176a",3.88895532871974e-233,1.21387124649914,0.885,0.501,9.07721063276475e-229,"0","Tmem176a"
"Sdc2",1.48738979098788e-232,1.04409994613096,0.755,0.187,3.4717165111448e-228,"0","Sdc2"
"Scarf2",4.0323947605397e-231,0.883924101478912,0.663,0.051,9.41201261057571e-227,"0","Scarf2"
"Ctsz",1.39261885006529e-230,0.915597269948077,0.868,0.38,3.25051165793739e-226,"0","Ctsz"
"C1qtnf2",7.58172181732742e-230,0.850897899620291,0.629,0.025,1.76964968938239e-225,"0","C1qtnf2"
"Lgals9",9.42812932941194e-229,0.920523602103944,0.691,0.083,2.20061966677804e-224,"0","Lgals9"
"Loxl2",1.61486996275053e-228,0.924219395036843,0.684,0.084,3.76926798005601e-224,"0","Loxl2"
"Klf4",4.72068417860959e-228,1.12976450828351,0.989,0.923,1.10185489412927e-223,"0","Klf4"
"Nr4a1",6.6436041267707e-226,1.12190075894546,0.978,0.874,1.55068363922955e-221,"0","Nr4a1"
"Ppp1r14a",1.40430496559805e-225,1.06033294667496,0.69,0.091,3.27778822020242e-221,"0","Ppp1r14a"
"Calcrl",3.59030971894248e-225,0.997793707243401,0.678,0.066,8.38014191498364e-221,"0","Calcrl"
"Laptm4a",4.56796482918925e-225,0.776309825487522,0.994,0.976,1.06620867078106e-220,"0","Laptm4a"
"Scpep1",1.93247888844197e-224,1.01548079921586,0.786,0.298,4.5105989735124e-220,"0","Scpep1"
"Ppib",1.80988426394165e-223,0.743394198237612,0.969,0.961,4.2244508604662e-219,"0","Ppib"
"Gpx3",2.17807463062603e-223,1.77437415628202,0.735,0.184,5.0838439953442e-219,"0","Gpx3"
"Mustn1",1.02279387315934e-222,0.729636957671853,0.717,0.088,2.38730317934121e-218,"0","Mustn1"
"Il11ra1",3.45759816687318e-222,1.00079001415765,0.707,0.132,8.0703798812987e-218,"0","Il11ra1"
"Adk",1.2982970256404e-220,0.995969068630028,0.765,0.267,3.03035508754725e-216,"0","Adk"
"Pgcp",2.07452280275928e-219,1.01410573982717,0.766,0.264,4.84214367392043e-215,"0","Pgcp"
"Ccnl1",2.36057784221178e-219,0.966389198726486,0.965,0.911,5.50982474150652e-215,"0","Ccnl1"
"Fos",3.56302339175224e-219,1.27047016099402,0.998,0.968,8.31645289868891e-215,"0","Fos"
"Rhoj",5.70599350803519e-219,0.854168122129532,0.705,0.084,1.33183594471049e-214,"0","Rhoj"
"Hspa1a",1.71018300748097e-218,1.99825828907966,0.869,0.508,3.99173815776134e-214,"0","Hspa1a"
"Vcam1",9.91964528626401e-218,1.91643179169608,0.675,0.091,2.31534440626688e-213,"0","Vcam1"
"Gas5",4.47841709133011e-214,0.715017968752275,0.994,0.975,1.04530733328736e-209,"0","Gas5"
"Mdk",1.40302746438068e-213,1.1524850059181,0.636,0.064,3.27480640461094e-209,"0","Mdk"
"Nav1",2.58928193016504e-213,0.987267897659666,0.723,0.18,6.04364295319823e-209,"0","Nav1"
"Ly6c1",2.86394537500455e-213,0.778830042993182,0.724,0.138,6.68473489979812e-209,"0","Ly6c1"
"Hk2",5.02753137251285e-213,1.52245793729847,0.86,0.588,1.17347609765822e-208,"0","Hk2"
"Asz1",4.16453035142372e-210,1.2821757817718,0.622,0.057,9.72043029325811e-206,"0","Asz1"
"B2m",4.78491038597747e-210,0.592556279528455,0.995,0.967,1.116845933191e-205,"0","B2m"
"Zfp36",8.37276830717168e-210,1.07031596960418,0.993,0.955,1.95428785057694e-205,"0","Zfp36"
"Fhl1",9.9599239732244e-209,0.950218259284971,0.672,0.108,2.32474585459031e-204,"0","Fhl1"
"Lama2",1.52768705116241e-208,0.828523382470035,0.61,0.042,3.56577434611818e-204,"0","Lama2"
"Fth1",2.38414472300461e-208,0.905520552446885,1,1,5.56483219796507e-204,"0","Fth1"
"Pi16",1.33918640451072e-207,2.5937915603334,0.767,0.319,3.12579498676846e-203,"0","Pi16"
"Myl6",1.81082055143829e-207,0.585322369663242,0.998,0.998,4.22663624911211e-203,"0","Myl6"
"Wfdc1",7.74367698343914e-207,1.01521879831477,0.63,0.066,1.80745164470453e-202,"0","Wfdc1"
"Efemp2",9.89228877695597e-207,0.908955689245897,0.705,0.177,2.30895912342929e-202,"0","Efemp2"
"Tceal8",1.49799304166655e-206,1.00811411871295,0.825,0.48,3.49646555855389e-202,"0","Tceal8"
"Sec61g",2.228733824073e-206,0.645705510832864,0.998,0.981,5.20208761876879e-202,"0","Sec61g"
"Hspa5",5.17459386301451e-206,0.967243663805275,0.974,0.928,1.20780195356622e-201,"0","Hspa5"
"Dkk2",5.6025286063099e-206,1.27562431158053,0.601,0.04,1.30768620199879e-201,"0","Dkk2"
"Podn",4.92884968724357e-205,0.799456624250992,0.598,0.039,1.15044280549952e-200,"0","Podn"
"Npdc1",8.83240856088675e-203,0.901584877385608,0.741,0.241,2.06157248219658e-198,"0","Npdc1"
"AW112010",2.13306524825956e-202,0.885525525105739,0.672,0.093,4.97878759596264e-198,"0","AW112010"
"Lbp",1.48158221520378e-201,1.3496508265838,0.619,0.07,3.45816104850714e-197,"0","Lbp"
"Adamts1",2.92247332185363e-199,0.831033733963232,0.776,0.239,6.82134498053857e-195,"0","Adamts1"
"Nme2",5.78884571358826e-198,0.591922577873887,0.993,0.981,1.35117447800864e-193,"0","Nme2"
"Col4a2",8.5162761320915e-198,1.05089822779648,0.691,0.13,1.98778401199148e-193,"0","Col4a2"
"Lamc1",1.31923779809327e-197,0.922809639559639,0.774,0.35,3.0792329445295e-193,"0","Lamc1"
"Lamp1",1.92405338106573e-197,0.634411914502183,0.978,0.957,4.49093299674552e-193,"0","Lamp1"
"Thsd4",3.12995614971987e-197,0.897970070654069,0.618,0.073,7.30563064906115e-193,"0","Thsd4"
"Cxcl14",6.46352235819966e-197,3.01269521023713,0.778,0.433,1.50865075362738e-192,"0","Cxcl14"
"Fgfr1",8.47766493529499e-197,0.866609744753766,0.698,0.167,1.9787717725472e-192,"0","Fgfr1"
"Sfrp2",1.01991936166148e-196,1.10449794070758,0.589,0.046,2.38059378205405e-192,"0","Sfrp2"
"Adamts2",1.73424237948949e-196,0.768098690848879,0.574,0.031,4.04789513796641e-192,"0","Adamts2"
"Nedd4",6.25142894468249e-196,0.763714383381771,0.948,0.881,1.45914602997834e-191,"0","Nedd4"
"Gpx8",5.55952852539213e-195,0.896829095418502,0.804,0.443,1.29764955311178e-190,"0","Gpx8"
"Tpst1",1.09230642806125e-193,0.810497397278461,0.687,0.172,2.54955243373777e-189,"0","Tpst1"
"Vkorc1",3.7194939225536e-193,0.845564951419283,0.894,0.791,8.68167076463237e-189,"0","Vkorc1"
"Prkcdbp",1.50877852106054e-192,0.945382427415428,0.717,0.174,3.5216399460074e-188,"0","Prkcdbp"
"Timp3",4.49481805264161e-192,1.5199502407841,0.728,0.184,1.04913548166708e-187,"0","Timp3"
"Col14a1",5.93202307214309e-191,1.17672321839073,0.589,0.057,1.38459350526892e-186,"0","Col14a1"
"Ppp1r2",7.51524771269169e-191,0.953842630931046,0.905,0.801,1.75413396861937e-186,"0","Ppp1r2"
"Cxcl12",1.68010284519305e-190,0.953729127612698,0.636,0.082,3.92152805096511e-186,"0","Cxcl12"
"Antxr1",2.58989420076555e-190,0.828378253465051,0.652,0.132,6.04507205400687e-186,"0","Antxr1"
"Ms4a4d",4.95573933610373e-190,0.750967974152499,0.548,0.022,1.15671911843997e-185,"0","Ms4a4d"
"Hsp90aa1",1.79104225767797e-189,1.04611901975717,0.96,0.904,4.18047173364615e-185,"0","Hsp90aa1"
"Gm1821",2.07929682483594e-189,1.00199984433284,0.935,0.805,4.85328671884956e-185,"0","Gm1821"
"Nid1",2.33559152461203e-189,0.741573848467796,0.572,0.042,5.45150417759694e-185,"0","Nid1"
"Fbn1",2.39570239763476e-189,0.871466330494229,0.598,0.062,5.59180896631929e-185,"0","Fbn1"
"B3gnt9-ps",4.11516269002157e-189,0.715071572047897,0.564,0.039,9.60520123477934e-185,"0","B3gnt9-ps"
"Kazald1",1.81440858794534e-187,0.854741359888286,0.605,0.085,4.23501108512323e-183,"0","Kazald1"
"Nfic",8.38225563992651e-187,0.808220522251348,0.711,0.224,1.95650228891525e-182,"0","Nfic"
"Col8a1",4.0686082902775e-186,1.23945935084515,0.587,0.063,9.49653861033672e-182,"0","Col8a1"
"Gpc6",8.41140952528671e-186,0.769134935554865,0.601,0.076,1.96330709729717e-181,"0","Gpc6"
"3632451O06Rik",7.10442207937518e-184,1.14235969348274,0.592,0.079,1.65824315754696e-179,"0","3632451O06Rik"
"Hhip",7.33130004539339e-184,1.34868399235819,0.586,0.072,1.71119874359527e-179,"0","Hhip"
"Loxl1",2.81788296994165e-183,0.865029900205542,0.568,0.053,6.57722064014081e-179,"0","Loxl1"
"Nkd1",4.64194361229551e-183,0.750154495722146,0.566,0.044,1.08347605854589e-178,"0","Nkd1"
"Fkbp1a",6.72667385577338e-183,0.705194757835921,0.935,0.837,1.57007294467606e-178,"0","Fkbp1a"
"Cck",6.41946245832767e-182,1.44467831289371,0.59,0.079,1.49836673239826e-177,"0","Cck"
"Tcf4",4.50902464331157e-180,0.847142702344093,0.751,0.293,1.05245144199535e-175,"0","Tcf4"
"Tmem45a",8.14514957074376e-180,0.645952995950916,0.53,0.025,1.9011593613073e-175,"0","Tmem45a"
"Ddr2",4.32345962165299e-179,0.80248058767435,0.579,0.064,1.00913871029002e-174,"0","Ddr2"
"Ctsb",5.71349974851118e-179,0.609538950721382,0.948,0.915,1.33358797629999e-174,"0","Ctsb"
"Serf2",1.52139843632394e-178,0.56372428889217,0.999,0.996,3.5510960902237e-174,"0","Serf2"
"Tnfsf9",4.20950124911103e-178,1.28353621354926,0.609,0.084,9.82539686555005e-174,"0","Tnfsf9"
"Tnfsf12",6.28896640475116e-178,0.694144484169169,0.583,0.061,1.46790764853297e-173,"0","Tnfsf12"
"Timp1",6.53813147863059e-177,0.790501686704765,0.535,0.034,1.52606526842716e-172,"0","Timp1"
"9030425E11Rik",1.03305313203725e-176,0.670525672803433,0.537,0.035,2.41124931548816e-172,"0","9030425E11Rik"
"Klf2",1.71051910169012e-175,1.45964020849726,0.846,0.491,3.99252263525491e-171,"0","Klf2"
"Itm2c",1.00754610791883e-174,0.724386225567236,0.918,0.88,2.35171337049335e-170,"0","Itm2c"
"Sec62",6.41250015562844e-174,0.76065389740675,0.904,0.847,1.49674166132523e-169,"0","Sec62"
"Crtap",9.0226140674831e-174,0.767239909034589,0.665,0.187,2.10596834949123e-169,"0","Crtap"
"Gpx7",2.65072127383119e-172,0.698502692246645,0.532,0.038,6.18704852524937e-168,"0","Gpx7"
"Mpzl1",4.29486058421953e-172,0.771248179262276,0.69,0.227,1.00246340896268e-167,"0","Mpzl1"
"Ddah2",1.01543199022411e-171,0.803967233367847,0.626,0.135,2.3701198083821e-167,"0","Ddah2"
"Enpp2",1.70914964813857e-171,0.858151504205039,0.567,0.062,3.98932619372024e-167,"0","Enpp2"
"Glul",2.88210775550348e-171,0.978569090380407,0.899,0.766,6.72712771212067e-167,"0","Glul"
"Dad1",6.18318388755945e-171,0.637891346022733,0.962,0.957,1.44321695119525e-166,"0","Dad1"
"Pdia3",8.73637405419794e-171,0.711896054367631,0.936,0.924,2.03915706799034e-166,"0","Pdia3"
"Ptrf",1.14837753736679e-170,0.719634764337819,0.84,0.542,2.68042800996783e-166,"0","Ptrf"
"Car3",1.94911204305052e-170,2.76464424198191,0.643,0.187,4.54942241968423e-166,"0","Car3"
"S100a13",1.70998498254871e-169,0.820935651923992,0.764,0.351,3.99127594776694e-165,"0","S100a13"
"Pamr1",2.39336586428142e-169,0.755972316789906,0.52,0.036,5.58635526381926e-165,"0","Pamr1"
"Ndufa4l2",9.82333316938362e-169,0.764273217053853,0.596,0.079,2.29286419506583e-164,"0","Ndufa4l2"
"Cnn2",2.01842038835802e-167,0.824149915725157,0.703,0.237,4.71119502846646e-163,"0","Cnn2"
"Ckap4",2.23497240012004e-167,0.837053937979848,0.786,0.5,5.2166490791202e-163,"0","Ckap4"
"Krtcap2",3.36134995515036e-167,0.655918086714864,0.938,0.892,7.84572693031646e-163,"0","Krtcap2"
"Igfbp4",3.07369313653022e-166,1.03312083521929,0.624,0.106,7.17430714997519e-162,"0","Igfbp4"
"Myadm",6.16289473190789e-166,0.864881638266786,0.722,0.322,1.43848125937462e-161,"0","Myadm"
"Rbp4",1.03456626440824e-165,1.9562164674245,0.658,0.226,2.41478111775526e-161,"0","Rbp4"
"Sar1a",2.83572782828449e-165,0.698030735323651,0.881,0.795,6.61887232399883e-161,"0","Sar1a"
"Rerg",7.69323585697436e-165,0.708286053578004,0.524,0.041,1.79567818137638e-160,"0","Rerg"
"Notum",1.40089348709345e-164,0.862064316607071,0.507,0.035,3.26982548822483e-160,"0","Notum"
