"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Cbfa2t3",3.69520542082411e-07,0.56450285820113,0.85,0.572,0.00841028753779568,"Heart__endocardial.cell","Cbfa2t3"
"Foxp11",3.87749039462976e-07,0.534662652926275,0.95,0.647,0.00882516813817732,"Heart__endocardial.cell","Foxp1"
"Tfdp2",5.15380154549233e-07,0.253082022261247,0.4,0.153,0.0117300523175405,"Heart__endocardial.cell","Tfdp2"
"Cited2",0.00021171302734261,0.50290600683896,0.45,0.267,1,"Heart__endocardial.cell","Cited2"
"Pttg1",0.00341005807357339,0.276975578819424,0.583,0.422,1,"Heart__endocardial.cell","Pttg1"
"Rara",0.00421127916618652,0.267996873808719,0.35,0.208,1,"Heart__endocardial.cell","Rara"
"Zfp322a",0.00527344910023211,0.816461968218702,0.183,0.08,1,"Heart__endocardial.cell","Zfp322a"
"Zbtb38",0.00653329444598103,0.287043825775684,0.267,0.141,1,"Heart__endocardial.cell","Zbtb38"
"Nfix",0.00721485829078455,0.338076942667246,0.3,0.172,1,"Heart__endocardial.cell","Nfix"
"Med1",0.0134840366892326,0.518923319813339,0.55,0.433,1,"Heart__endocardial.cell","Med1"
"Tcerg1",0.0161117048763135,0.291289710597273,0.317,0.198,1,"Heart__endocardial.cell","Tcerg1"
"Pbx1",1.28171937755629e-22,1.46567160985665,0.75,0.239,2.91719330331811e-18,"Kidney__endothelial.cell","Pbx1"
"Meis2",1.10877642663693e-11,0.894169231349506,0.55,0.204,2.52357514702565e-07,"Kidney__endothelial.cell","Meis2"
"Rarb",6.33397372093919e-08,0.478112298400417,0.233,0.051,0.00144161241888576,"Kidney__endothelial.cell","Rarb"
"Mndal",6.70978689076526e-06,0.530647249666969,0.667,0.421,0.152714749633817,"Kidney__endothelial.cell","Mndal"
"Hoxb5",4.15689646288116e-05,0.297136313778219,0.267,0.099,0.946109634951752,"Kidney__endothelial.cell","Hoxb5"
"Meox1",4.92484303142325e-05,0.612790262446651,0.417,0.201,1,"Kidney__endothelial.cell","Meox1"
"Ncoa3",7.35919849178266e-05,0.685399534020939,0.867,0.734,1,"Kidney__endothelial.cell","Ncoa3"
"Plscr1",0.000461620870688724,0.415313052988727,0.567,0.349,1,"Kidney__endothelial.cell","Plscr1"
"Sox4",0.00087425127157827,0.315205994030796,0.417,0.228,1,"Kidney__endothelial.cell","Sox4"
"Ifi203",0.00304019750563903,0.541979551808439,0.517,0.39,1,"Kidney__endothelial.cell","Ifi203"
"Irf7",0.00504622552937893,0.561883614111521,0.433,0.281,1,"Kidney__endothelial.cell","Irf7"
"Stat2",0.0104163754153454,0.385296709013704,0.433,0.31,1,"Kidney__endothelial.cell","Stat2"
"Maf",3.12008216934812e-80,1.9934045723944,0.983,0.087,7.10130701743631e-76,"Liver__endothelial.cell.of.hepatic.sinusoid","Maf"
"Gata41",5.12428878249889e-64,1.02406179755182,0.767,0.046,1.16628812689675e-59,"Liver__endothelial.cell.of.hepatic.sinusoid","Gata4"
"Ifi204",3.77761123763272e-33,0.81340007211827,0.667,0.097,8.59784317685206e-29,"Liver__endothelial.cell.of.hepatic.sinusoid","Ifi204"
"Tfec",3.68952626788296e-32,0.666723724300002,0.25,0.002,8.39736178570162e-28,"Liver__endothelial.cell.of.hepatic.sinusoid","Tfec"
"Tbx2",1.09272868188279e-27,0.502361376897222,0.45,0.044,2.48705047996523e-23,"Liver__endothelial.cell.of.hepatic.sinusoid","Tbx2"
"Nr2f21",5.07152458155851e-22,0.539812603322504,0.95,0.32,1.15427899476272e-17,"Liver__endothelial.cell.of.hepatic.sinusoid","Nr2f2"
"Zeb2",1.39876913674538e-19,0.537321173332948,0.483,0.087,3.18359855523249e-15,"Liver__endothelial.cell.of.hepatic.sinusoid","Zeb2"
"Zfp715",1.68299495937837e-19,0.405733685955049,0.533,0.102,3.83049652754517e-15,"Liver__endothelial.cell.of.hepatic.sinusoid","Zfp715"
"Meis21",4.30030675876283e-15,0.522836318196197,0.65,0.194,9.7874981829442e-11,"Liver__endothelial.cell.of.hepatic.sinusoid","Meis2"
"Mlxip",5.78843464819576e-15,0.617473739973123,0.783,0.29,1.31744772592936e-10,"Liver__endothelial.cell.of.hepatic.sinusoid","Mlxip"
"Rreb1",9.92152688768423e-11,0.5049315525225,0.467,0.153,2.25813951963693e-06,"Liver__endothelial.cell.of.hepatic.sinusoid","Rreb1"
"Aff1",5.32366552705583e-10,0.325954938744601,0.583,0.223,1.21166627395791e-05,"Liver__endothelial.cell.of.hepatic.sinusoid","Aff1"
"Ifi2031",4.54350224604945e-09,0.305844897830799,0.767,0.365,0.000103410111120085,"Liver__endothelial.cell.of.hepatic.sinusoid","Ifi203"
"Mndal1",5.10669785818298e-09,0.334819947523861,0.783,0.409,0.000116228443252245,"Liver__endothelial.cell.of.hepatic.sinusoid","Mndal"
"Rere",1.65979944344261e-08,0.610991057797142,0.55,0.25,0.000377770353327538,"Liver__endothelial.cell.of.hepatic.sinusoid","Rere"
"Etv1",2.29213237889993e-08,0.333319552087546,0.217,0.043,0.000521689329437624,"Liver__endothelial.cell.of.hepatic.sinusoid","Etv1"
"Zbed6",5.94513337659483e-07,0.391328991680514,0.367,0.133,0.0135311235651298,"Liver__endothelial.cell.of.hepatic.sinusoid","Zbed6"
"Elf1",1.74389359909859e-06,0.434746063958698,0.85,0.606,0.0396910183154839,"Liver__endothelial.cell.of.hepatic.sinusoid","Elf1"
"Hdac1",3.36077343264305e-06,0.769863646449978,0.7,0.438,0.0764912033269559,"Liver__endothelial.cell.of.hepatic.sinusoid","Hdac1"
"Stag1",1.72356025132767e-05,0.297387179213619,0.483,0.249,0.392282313202178,"Liver__endothelial.cell.of.hepatic.sinusoid","Stag1"
"Ttf1",2.42034344166363e-05,0.257827012759944,0.267,0.09,0.550870167322643,"Liver__endothelial.cell.of.hepatic.sinusoid","Ttf1"
"Klhl6",3.26389252903518e-05,0.501220495328788,0.4,0.182,0.742861939608406,"Liver__endothelial.cell.of.hepatic.sinusoid","Klhl6"
"Elk3",6.92941101425472e-05,0.429381887287798,0.833,0.704,1,"Liver__endothelial.cell.of.hepatic.sinusoid","Elk3"
"Ep300",0.000141199389412378,0.468282865304821,0.483,0.262,1,"Liver__endothelial.cell.of.hepatic.sinusoid","Ep300"
"Tle4",0.000526253794396658,0.373114269872475,0.4,0.213,1,"Liver__endothelial.cell.of.hepatic.sinusoid","Tle4"
"Etv5",0.000777613749378293,0.264156064138745,0.217,0.085,1,"Liver__endothelial.cell.of.hepatic.sinusoid","Etv5"
"Nfkb1",0.0020650892507397,0.352671357781875,0.433,0.25,1,"Liver__endothelial.cell.of.hepatic.sinusoid","Nfkb1"
"Cc2d1b",0.00229746489194454,0.37735391582406,0.183,0.077,1,"Liver__endothelial.cell.of.hepatic.sinusoid","Cc2d1b"
"Atf2",0.0110084980832636,0.253934145564954,0.333,0.199,1,"Liver__endothelial.cell.of.hepatic.sinusoid","Atf2"
"Crebbp",0.0322606807947371,0.312372564832414,0.4,0.284,1,"Liver__endothelial.cell.of.hepatic.sinusoid","Crebbp"
"Stag2",0.0383085943885522,0.252849600022671,0.45,0.315,1,"Liver__endothelial.cell.of.hepatic.sinusoid","Stag2"
"Sox11",2.77990247636951e-17,0.762433235261464,0.267,0.026,6.327058036217e-13,"Lung__lung.endothelial.cell","Sox11"
"Zfp641",5.56844096009531e-17,0.287020181451511,0.15,0.003,1.26737716251769e-12,"Lung__lung.endothelial.cell","Zfp641"
"Meis1",1.20362298635708e-15,1.01355570851912,0.383,0.068,2.73944591694871e-11,"Lung__lung.endothelial.cell","Meis1"
"Hoxa5",4.87942763773375e-13,0.827717021556075,0.45,0.116,1.1105577303482e-08,"Lung__lung.endothelial.cell","Hoxa5"
"Foxp12",3.86355726470516e-11,0.850776561183405,0.9,0.652,8.79345633446895e-07,"Lung__lung.endothelial.cell","Foxp1"
"Pcbp3",1.6909325250722e-08,0.526619319146554,0.267,0.061,0.000384856242706434,"Lung__lung.endothelial.cell","Pcbp3"
"Tbx3",7.20574495478469e-07,0.504712109647776,0.483,0.211,0.0164002755170899,"Lung__lung.endothelial.cell","Tbx3"
"Smad61",1.26366589580029e-06,0.666198867557126,0.583,0.319,0.0287610357884146,"Lung__lung.endothelial.cell","Smad6"
"Plscr11",2.8002375719242e-06,0.688583834459387,0.6,0.346,0.0637334071369947,"Lung__lung.endothelial.cell","Plscr1"
"Hoxb51",1.36630553570526e-05,0.260351553817837,0.283,0.097,0.310971139926516,"Lung__lung.endothelial.cell","Hoxb5"
"Sox181",3.74109945841246e-05,0.522870604821107,0.817,0.656,0.851474236734675,"Lung__lung.endothelial.cell","Sox18"
"Gata31",9.01301096177222e-05,0.599414582952141,0.233,0.085,1,"Lung__lung.endothelial.cell","Gata3"
"Gata21",0.000129531411657189,0.469939866602201,0.717,0.487,1,"Lung__lung.endothelial.cell","Gata2"
"Foxn2",0.000972646752115094,0.505332222276775,0.45,0.279,1,"Lung__lung.endothelial.cell","Foxn2"
"Lmo21",0.00185837679642513,0.32749205094394,0.65,0.482,1,"Lung__lung.endothelial.cell","Lmo2"
"Rfx3",0.00186806373526649,0.447847858460387,0.183,0.072,1,"Lung__lung.endothelial.cell","Rfx3"
"Cbfa2t31",0.00215200308607952,0.453299030240501,0.75,0.583,1,"Lung__lung.endothelial.cell","Cbfa2t3"
"Hbp1",0.00501285785777148,0.421714934209472,0.6,0.4,1,"Lung__lung.endothelial.cell","Hbp1"
"Ahr",0.00959676390051139,0.347294664392969,0.3,0.174,1,"Lung__lung.endothelial.cell","Ahr"
"Nfic",0.0143985936447416,0.266532748074215,0.583,0.455,1,"Lung__lung.endothelial.cell","Nfic"
"Zfp358",0.0214228795486435,0.350088378680108,0.25,0.147,1,"Lung__lung.endothelial.cell","Zfp358"
"Fosl1",1.05024424784076e-17,0.648119222301761,0.426,0.067,2.39035590808557e-13,"Mammary_Gland__endothelial.cell","Fosl1"
"Tgif1",7.16852094652012e-16,1.06229995692713,0.617,0.163,1.63155536742798e-11,"Mammary_Gland__endothelial.cell","Tgif1"
"Snai1",1.41776200810024e-09,0.56822916533855,0.426,0.12,3.22682633043614e-05,"Mammary_Gland__endothelial.cell","Snai1"
"Bcl3",1.88517803663173e-09,0.688441624060747,0.681,0.278,4.29066521137383e-05,"Mammary_Gland__endothelial.cell","Bcl3"
"Nfe2l2",1.93107526226635e-09,0.883633093382284,0.872,0.662,4.39512729691822e-05,"Mammary_Gland__endothelial.cell","Nfe2l2"
"Arid5b",8.92004014176413e-08,0.565121454310939,0.83,0.472,0.00203020113626552,"Mammary_Gland__endothelial.cell","Arid5b"
"Nfil3",3.75513451639804e-07,0.707250721664121,0.426,0.153,0.00854668615932193,"Mammary_Gland__endothelial.cell","Nfil3"
"Lrrfip11",7.78369963213303e-07,0.736675027635449,0.702,0.417,0.0177157003627348,"Mammary_Gland__endothelial.cell","Lrrfip1"
"Relb",1.69658945111174e-06,0.364796475751311,0.404,0.138,0.0386143759073031,"Mammary_Gland__endothelial.cell","Relb"
"Irf71",3.1145122188334e-06,0.370528429297324,0.596,0.272,0.0708862981006482,"Mammary_Gland__endothelial.cell","Irf7"
"Nr4a2",5.99962587843758e-06,0.520747652540891,0.532,0.237,0.136551484993239,"Mammary_Gland__endothelial.cell","Nr4a2"
"Hnrnpab",1.99898165954682e-05,0.442337739809971,0.894,0.768,0.454968225712856,"Mammary_Gland__endothelial.cell","Hnrnpab"
"Sox171",4.23408480293329e-05,0.482647735713241,0.787,0.45,0.963677701147616,"Mammary_Gland__endothelial.cell","Sox17"
"Nfkb2",0.000122638120424018,0.400734664966163,0.383,0.173,1,"Mammary_Gland__endothelial.cell","Nfkb2"
"Tcf7l2",0.00015132268778964,0.36080082577377,0.66,0.428,1,"Mammary_Gland__endothelial.cell","Tcf7l2"
"Plscr12",0.00057654839210222,0.684525462326687,0.596,0.352,1,"Mammary_Gland__endothelial.cell","Plscr1"
"Rel",0.000638613309613867,0.369817134912703,0.34,0.157,1,"Mammary_Gland__endothelial.cell","Rel"
"Ebf1",0.000792948040666442,0.545867329728247,0.574,0.345,1,"Mammary_Gland__endothelial.cell","Ebf1"
"Taf7",0.00208084515479354,0.26164860634132,0.511,0.308,1,"Mammary_Gland__endothelial.cell","Taf7"
"Crem",0.00316045238015597,0.336712980497746,0.404,0.217,1,"Mammary_Gland__endothelial.cell","Crem"
"Rela",0.0215046815057158,0.333080316745835,0.596,0.468,1,"Mammary_Gland__endothelial.cell","Rela"
"Trp53",0.0259520702611918,0.27532011245348,0.489,0.343,1,"Mammary_Gland__endothelial.cell","Trp53"
"Mafg",0.0383362528441899,0.294282209191803,0.362,0.242,1,"Mammary_Gland__endothelial.cell","Mafg"
"Zfp655",0.0470636460961119,0.373172437923922,0.319,0.218,1,"Mammary_Gland__endothelial.cell","Zfp655"
"Bcl31",4.09061339919079e-06,0.70643566150725,0.567,0.281,0.0931023609655824,"Limb_Muscle__endothelial.cell","Bcl3"
"E2f7",4.84693695131576e-05,0.709057409943348,0.15,0.036,1,"Limb_Muscle__endothelial.cell","E2f7"
"Sox172",0.000291817293374169,0.851626933413394,0.617,0.46,1,"Limb_Muscle__endothelial.cell","Sox17"
"Klf10",0.000331755712176437,0.375872527603556,0.667,0.429,1,"Limb_Muscle__endothelial.cell","Klf10"
"Id11",0.000756043497148599,0.408727698728792,0.8,0.666,1,"Limb_Muscle__endothelial.cell","Id1"
"Zbtb16",0.000876392374390211,0.543926984628785,0.3,0.15,1,"Limb_Muscle__endothelial.cell","Zbtb16"
"Zfp46",0.00177025873262018,0.364724281518132,0.267,0.124,1,"Limb_Muscle__endothelial.cell","Zfp46"
"Nfatc1",0.00787771553895597,0.494806884553286,0.467,0.308,1,"Limb_Muscle__endothelial.cell","Nfatc1"
"Prdm2",0.00983183756284701,0.419193439218671,0.467,0.322,1,"Limb_Muscle__endothelial.cell","Prdm2"
"Elf11",0.0110220630093714,0.467824607022602,0.75,0.617,1,"Limb_Muscle__endothelial.cell","Elf1"
"Bcl6b",0.0136683466027515,0.318300471940689,0.367,0.228,1,"Limb_Muscle__endothelial.cell","Bcl6b"
"Zfp6551",0.0147426047709858,0.286126386649279,0.35,0.213,1,"Limb_Muscle__endothelial.cell","Zfp655"
"Nfil31",0.0261097822385425,0.673054706979445,0.267,0.164,1,"Limb_Muscle__endothelial.cell","Nfil3"
"Tcf152",0.0314238309313858,0.340605622978901,0.5,0.394,1,"Limb_Muscle__endothelial.cell","Tcf15"
"Lrrfip12",0.0454632059824088,0.354025495848488,0.55,0.426,1,"Limb_Muscle__endothelial.cell","Lrrfip1"
"Nr4a21",0.0578689481379708,0.315744372879723,0.35,0.249,1,"Limb_Muscle__endothelial.cell","Nr4a2"
"Taf71",0.0780850272419683,0.449302481757873,0.417,0.313,1,"Limb_Muscle__endothelial.cell","Taf7"
"Hoxd8",7.24481378414726e-15,0.368875992357717,0.4,0.072,1.64891961727192e-10,"Pancreas__endothelial.cell","Hoxd8"
"Prdm1",3.60440467374142e-10,0.351682499798918,0.35,0.083,8.20362503743547e-06,"Pancreas__endothelial.cell","Prdm1"
"Meox11",3.31880043979188e-09,0.445362041500288,0.533,0.189,7.55358980096632e-05,"Pancreas__endothelial.cell","Meox1"
"Sox41",3.82100315564916e-08,0.458472486193825,0.517,0.218,0.000869660318225748,"Pancreas__endothelial.cell","Sox4"
"Ebf31",5.05113849453811e-08,0.358326702520554,0.4,0.136,0.00114963912135687,"Pancreas__endothelial.cell","Ebf3"
"Zfp143",1.25728186687797e-07,0.281607716360179,0.283,0.073,0.00286157352901426,"Pancreas__endothelial.cell","Zfp143"
"Mef2c",2.35308909420726e-07,0.406965631188564,0.817,0.462,0.00535563077841572,"Pancreas__endothelial.cell","Mef2c"
"Nfe2l1",1.66714437158352e-06,0.292569813135162,0.817,0.503,0.037944205897241,"Pancreas__endothelial.cell","Nfe2l1"
"Foxo1",3.15824717809913e-06,0.286825786505761,0.85,0.506,0.0718817057735362,"Pancreas__endothelial.cell","Foxo1"
"Vezf1",1.049491047731e-05,0.30006760269932,0.617,0.336,0.238864162463576,"Pancreas__endothelial.cell","Vezf1"
"Zfp445",1.35696550724563e-05,0.297730657959016,0.417,0.175,0.308845349449104,"Pancreas__endothelial.cell","Zfp445"
"Zfp292",1.6176331992392e-05,0.324903453576124,0.45,0.208,0.368173316146842,"Pancreas__endothelial.cell","Zfp292"
"Tsc22d11",3.52442064150607e-05,0.50007059213323,0.967,0.779,0.802158138006781,"Pancreas__endothelial.cell","Tsc22d1"
"Zhx11",9.46321221262533e-05,0.334329015297676,0.483,0.259,1,"Pancreas__endothelial.cell","Zhx1"
"Sox182",0.000110324641630164,0.267603171648296,0.933,0.644,1,"Pancreas__endothelial.cell","Sox18"
"Ahctf1",0.000120236585148412,0.300456616876439,0.533,0.271,1,"Pancreas__endothelial.cell","Ahctf1"
"Ecsit",0.000225157554570909,0.3224404987504,0.233,0.085,1,"Pancreas__endothelial.cell","Ecsit"
"Zkscan1",0.000579068995462159,0.269750954716637,0.3,0.129,1,"Pancreas__endothelial.cell","Zkscan1"
"Notch1",0.00251372940127915,0.483559522899871,0.95,0.787,1,"Pancreas__endothelial.cell","Notch1"
"Nr1d1",0.00323165827174286,0.490253722608514,0.433,0.271,1,"Pancreas__endothelial.cell","Nr1d1"
"Strn3",0.0189385842937888,0.319890601167924,0.65,0.526,1,"Pancreas__endothelial.cell","Strn3"
"Rel1",6.10758706552409e-16,0.530801649893137,0.533,0.133,1.39008681611328e-11,"Trachea__endothelial.cell","Rel"
"Snai11",3.54566108684906e-14,0.638721735625172,0.45,0.111,8.06992463366845e-10,"Trachea__endothelial.cell","Snai1"
"Sox7",4.77427960948525e-12,0.853065193332134,0.883,0.554,1.08662603911884e-07,"Trachea__endothelial.cell","Sox7"
"Bcl32",9.22498545416261e-11,0.767080104276276,0.65,0.273,2.09960668936741e-06,"Trachea__endothelial.cell","Bcl3"
"Taf4b",1.12713520111371e-10,0.437326256373405,0.3,0.06,2.5653597177348e-06,"Trachea__endothelial.cell","Taf4b"
"Nr4a22",2.18709256349755e-10,0.748965407525151,0.567,0.227,4.97782267452042e-06,"Trachea__endothelial.cell","Nr4a2"
"Kdm1a",4.62370205485069e-10,0.268669475269615,0.683,0.308,1.05235458768402e-05,"Trachea__endothelial.cell","Kdm1a"
"Klf16",2.72518761629564e-08,0.344156645871709,0.367,0.121,0.000620252701468887,"Trachea__endothelial.cell","Klf16"
"Ets1",1.62197737848344e-07,0.538658951700455,0.967,0.782,0.00369162051342831,"Trachea__endothelial.cell","Ets1"
"Nfe2l21",2.30594723062799e-07,0.43869857449062,0.95,0.649,0.00524833589690929,"Trachea__endothelial.cell","Nfe2l2"
"Zhx3",7.40568891036886e-07,0.431395767719169,0.533,0.256,0.0168553479599995,"Trachea__endothelial.cell","Zhx3"
"Klf7",1.27764598189894e-06,0.331727098317481,0.833,0.509,0.0290792225480199,"Trachea__endothelial.cell","Klf7"
"Hif1a",1.35182208216343e-06,0.541739799265327,0.617,0.363,0.0307674705900397,"Trachea__endothelial.cell","Hif1a"
"Elf2",1.95675825811652e-06,0.37880002610227,0.567,0.295,0.044535817954732,"Trachea__endothelial.cell","Elf2"
