"","tSNE_1","tSNE_2"
"N12.MAA000561.3_10_M.1.1",27.3538146497763,-12.1940399389497
"N21.MAA000561.3_10_M.1.1",20.6407699356823,-8.95045931421462
"O16.MAA000561.3_10_M.1.1",24.2379552271252,-7.16720940445
"O18.MAA000561.3_10_M.1.1",21.5331490623035,-8.80279902343188
"M16.MAA000561.3_10_M.1.1",23.4270141438073,-17.6006671108911
"M21.MAA000561.3_10_M.1.1",25.4785896031605,2.0563134838575
"P22.MAA000561.3_10_M.1.1",27.548307514595,-13.9189351100835
"P7.MAA000563.3_10_M.1.1",20.1519053908125,-9.04514878909433
"F11.MAA000564.3_10_M.1.1",27.8560579226117,-16.0446890036862
"B20.MAA000564.3_10_M.1.1",34.6452725358943,0.277099426009232
"G4.MAA000564.3_10_M.1.1",24.5230777499865,-9.04012373677929
"G9.MAA000564.3_10_M.1.1",27.8525108965937,-3.9583167656105
"A1.MAA000564.3_10_M.1.1",29.0130855133587,-17.8501152925325
"D5.MAA000564.3_10_M.1.1",33.0484668556461,-4.31439219781974
"A20.MAA000564.3_10_M.1.1",26.2972421119384,1.45773791583815
"O11.MAA000564.3_10_M.1.1",29.7007763666701,-17.2776951261448
"O15.MAA000564.3_10_M.1.1",40.4265119639432,3.69144786221317
"N2.MAA000564.3_10_M.1.1",39.2014854013656,-0.632709139721566
"I20.MAA000564.3_10_M.1.1",29.7606863986971,-14.2793702065767
"J4.MAA000564.3_10_M.1.1",39.2893309925401,-5.46457653165266
"N5.MAA000564.3_10_M.1.1",26.9874604270885,-12.3650976073164
"N6.MAA000564.3_10_M.1.1",25.917633009011,-5.0533228444273
"O21.MAA000564.3_10_M.1.1",38.9212336943561,-5.96460671013282
"J16.MAA000564.3_10_M.1.1",38.7614623899126,-6.23459275477554
"N11.MAA000564.3_10_M.1.1",35.8725711412407,4.5199597469095
"P3.MAA000564.3_10_M.1.1",35.621956210333,1.25186821634416
"K1.MAA000564.3_10_M.1.1",36.4143419146584,-2.62202554894407
"N18.MAA000564.3_10_M.1.1",29.8849787300679,-2.38557527162738
"M5.MAA000564.3_10_M.1.1",39.3739441020139,-4.20902963571368
"N21.MAA000564.3_10_M.1.1",26.9206343016027,-1.75252086759745
"K3.MAA000564.3_10_M.1.1",39.8533941393795,-2.37193398686096
"P11.MAA000564.3_10_M.1.1",35.747832271582,-5.04285334508627
"O3.MAA000564.3_10_M.1.1",-2.61573636328369,11.3194423739418
"K11.MAA000564.3_10_M.1.1",33.8134162241727,-14.4115024300816
"K13.MAA000564.3_10_M.1.1",26.8972705988795,-17.9414646054653
"M16.MAA000564.3_10_M.1.1",26.2918066533253,-5.34032746746297
"A16.MAA000581.3_10_M.1.1",29.1779573136122,-1.87392836515
"J13.MAA000581.3_10_M.1.1",35.6506142169228,-1.57569055613362
"A17.MAA000581.3_10_M.1.1",36.9617213586612,-3.05042632598757
"C21.MAA000581.3_10_M.1.1",30.3078279367783,-2.89707249854031
"J14.MAA000581.3_10_M.1.1",38.63390777917,-0.864993591379463
"A18.MAA000581.3_10_M.1.1",28.0330524055634,-8.81946372409037
"K19.MAA000581.3_10_M.1.1",36.8172293904751,6.97547269016916
"I13.MAA000581.3_10_M.1.1",28.2704215482742,-14.9838929752316
"K21.MAA000581.3_10_M.1.1",42.4731029045462,5.51932458716256
"J16.MAA000581.3_10_M.1.1",35.970456441826,1.42524914559384
"H12.MAA000581.3_10_M.1.1",28.7051781157996,-4.15257322177798
"B22.MAA000581.3_10_M.1.1",39.9374332695155,-1.30669971795736
"H13.MAA000581.3_10_M.1.1",40.020567175708,-9.42753416498593
"A21.MAA000581.3_10_M.1.1",23.2267156935925,-4.3082675104704
"J18.MAA000581.3_10_M.1.1",41.6049067514708,3.03137094012264
"A22.MAA000581.3_10_M.1.1",40.8534014281221,2.48397352099724
"H14.MAA000581.3_10_M.1.1",36.3297306535485,4.93502930933271
"I16.MAA000581.3_10_M.1.1",29.7605393479591,-12.6017239685288
"J19.MAA000581.3_10_M.1.1",33.8764740304086,0.76586241518183
"G14.MAA000581.3_10_M.1.1",30.0910307148224,-14.1280045145919
"J20.MAA000581.3_10_M.1.1",38.8224012432695,3.94721883819742
"G16.MAA000581.3_10_M.1.1",35.8810424309548,-5.01806918817043
"I20.MAA000581.3_10_M.1.1",40.7376059930074,1.06091704947106
"H17.MAA000581.3_10_M.1.1",37.2375676931453,-4.67318337380059
"E12.MAA000581.3_10_M.1.1",41.1312621856229,-4.88954699269083
"F14.MAA000581.3_10_M.1.1",29.2647582410811,-13.2674998303465
"G17.MAA000581.3_10_M.1.1",34.0498441476874,-4.2843170608476
"H19.MAA000581.3_10_M.1.1",33.9762144868383,-3.76962959211636
"I21.MAA000581.3_10_M.1.1",41.8662202525297,2.48427676966785
"I22.MAA000581.3_10_M.1.1",41.2508837262577,-3.95420204097524
"E13.MAA000581.3_10_M.1.1",37.7631883885289,-0.454986317811465
"H20.MAA000581.3_10_M.1.1",35.9012533189759,-4.98198744622615
"F16.MAA000581.3_10_M.1.1",37.4367685970614,-1.19040872206658
"A5.MAA000581.3_10_M.1.1",39.1879304650124,-5.41649205887656
"G20.MAA000581.3_10_M.1.1",38.687716162466,0.631603146862842
"H21.MAA000581.3_10_M.1.1",40.2136297917545,-5.10531748840907
"L10.MAA000581.3_10_M.1.1",38.0618865821066,-7.17487110310284
"F18.MAA000581.3_10_M.1.1",41.4303099115918,3.2814178700359
"G21.MAA000581.3_10_M.1.1",43.4418532334484,5.59153367190073
"C12.MAA000581.3_10_M.1.1",42.1933153243663,5.09256681938118
"D14.MAA000581.3_10_M.1.1",25.2980855129532,-9.40409401837427
"G22.MAA000581.3_10_M.1.1",27.9685385326267,-8.70890895642836
"E18.MAA000581.3_10_M.1.1",42.1109389992311,4.23846822061956
"B11.MAA000581.3_10_M.1.1",31.2964825460679,-4.98333440383089
"C13.MAA000581.3_10_M.1.1",36.702577430529,5.29658324166974
"D15.MAA000581.3_10_M.1.1",33.3961672631668,-6.30223595623935
"E19.MAA000581.3_10_M.1.1",42.8559167159541,5.10428051542527
"F22.MAA000581.3_10_M.1.1",30.978911691923,-15.6195407797535
"F20.MAA000581.3_10_M.1.1",40.7828238050079,2.30268462542043
"L14.MAA000581.3_10_M.1.1",29.9188579781705,-6.91660005576072
"D16.MAA000581.3_10_M.1.1",29.2858683212453,-2.87340849973429
"E20.MAA000581.3_10_M.1.1",25.6215924803084,-5.35625334621397
"K12.MAA000581.3_10_M.1.1",35.3652034928794,0.866300427115822
"K13.MAA000581.3_10_M.1.1",34.8803376382829,-3.02540626080464
"A12.MAA000581.3_10_M.1.1",34.2514664740515,-12.0083701987464
"B14.MAA000581.3_10_M.1.1",39.2341222909363,-5.9778866826451
"C16.MAA000581.3_10_M.1.1",33.6635288710503,-4.79372683574841
"B13.MAA000581.3_10_M.1.1",24.2042746757855,-4.56341668692459
"D17.MAA000581.3_10_M.1.1",37.6843544353602,4.24458692710132
"E21.MAA000581.3_10_M.1.1",23.2071160792872,-4.17427792461792
"B15.MAA000581.3_10_M.1.1",35.8539310234946,-0.0746519267615487
"D19.MAA000581.3_10_M.1.1",38.2698392169054,0.234411244456942
"H5.MAA000581.3_10_M.1.1",41.0901198973982,-4.41564207982193
"K14.MAA000581.3_10_M.1.1",34.3353940704164,-3.00240229228432
"K15.MAA000581.3_10_M.1.1",42.2712808357463,5.11139021563779
"C18.MAA000581.3_10_M.1.1",40.5987217437202,0.473691726499954
"L21.MAA000581.3_10_M.1.1",36.8349549689945,3.91495315752269
"P6.MAA000581.3_10_M.1.1",37.5009167327841,-5.94718212273732
"A15.MAA000581.3_10_M.1.1",40.7035901809504,4.81877608414959
"C19.MAA000581.3_10_M.1.1",29.8018969827704,-2.10237799948393
"L22.MAA000581.3_10_M.1.1",41.6657734518482,3.92771224463926
"O6.MAA000581.3_10_M.1.1",40.7136474102812,-6.78276950622998
"P12.MAA000581.3_10_M.1.1",35.2579530413422,-1.11322236101093
"P13.MAA000581.3_10_M.1.1",32.7239745781558,-6.98267490453538
"O13.MAA000581.3_10_M.1.1",37.052086561553,-8.33942399657997
"N12.MAA000581.3_10_M.1.1",35.4242725884992,1.1932299559912
"O14.MAA000581.3_10_M.1.1",31.4688350758959,-12.4398237280646
"N13.MAA000581.3_10_M.1.1",31.062897498129,-15.7481466860817
"O15.MAA000581.3_10_M.1.1",33.3032416000824,-4.44428308559844
"N14.MAA000581.3_10_M.1.1",33.324219906085,-3.89958728009729
"O16.MAA000581.3_10_M.1.1",37.0796272738264,0.860156038321616
"P18.MAA000581.3_10_M.1.1",24.1885038119947,-4.31533828430862
"N15.MAA000581.3_10_M.1.1",40.7806185376532,2.27486297512605
"O17.MAA000581.3_10_M.1.1",25.0056139268385,-5.32456229417818
"P20.MAA000581.3_10_M.1.1",41.035500584785,2.46963274528528
"M13.MAA000581.3_10_M.1.1",37.4597843957425,-0.968256252124319
"N16.MAA000581.3_10_M.1.1",34.1984707253628,-5.50252403092574
"O18.MAA000581.3_10_M.1.1",29.2531799075245,-3.41099631812975
"N18.MAA000581.3_10_M.1.1",36.3954553729108,-11.104760090856
"M14.MAA000581.3_10_M.1.1",34.6914355874947,-11.9319590646146
"N17.MAA000581.3_10_M.1.1",37.4350008693518,-10.7361633746978
"O19.MAA000581.3_10_M.1.1",40.3895745851759,0.872925715360365
"P21.MAA000581.3_10_M.1.1",41.4294599740982,3.43081095156856
"M16.MAA000581.3_10_M.1.1",25.2709060969735,-5.367149670775
"O21.MAA000581.3_10_M.1.1",38.1688657254631,-1.14771217220786
"P22.MAA000581.3_10_M.1.1",38.277232496467,0.181401056197339
"M17.MAA000581.3_10_M.1.1",43.0306375617334,5.23788118050132
"N20.MAA000581.3_10_M.1.1",38.0610314119306,-3.31869256458099
"O22.MAA000581.3_10_M.1.1",40.8222783122138,1.96173682396208
"L17.MAA000581.3_10_M.1.1",38.0547995132729,-10.6510603196105
"M19.MAA000581.3_10_M.1.1",30.792798496575,-10.3961298856045
"N22.MAA000581.3_10_M.1.1",38.5869124236764,0.400547628386862
"L16.MAA000581.3_10_M.1.1",40.569904982125,2.56800222173018
"N21.MAA000581.3_10_M.1.1",34.2897456160295,-4.46462124096452
"P1.MAA000581.3_10_M.1.1",41.0319512899195,4.45651830811262
"M20.MAA000581.3_10_M.1.1",38.3767463313032,3.52476969994449
"P4.MAA000581.3_10_M.1.1",39.0854007370527,-7.80905412789618
"L19.MAA000581.3_10_M.1.1",36.850745753608,-8.55866534438699
"O2.MAA000581.3_10_M.1.1",39.7901026073708,-5.74201809962866
"L20.MAA000581.3_10_M.1.1",37.0033821243543,6.63337236518331
"B8.MAA000615.3_10_M.1.1",35.3600281302606,-12.6316784942344
"D14.MAA000615.3_10_M.1.1",31.4047654352698,-12.6440738732072
"L11.MAA000615.3_10_M.1.1",32.1702687003223,-4.88558351107825
"L13.MAA000615.3_10_M.1.1",35.6152168031557,5.21921697675373
"D11.MAA000638.3_9_M.1.1",11.1236108095815,-24.7584433854368
"E18.MAA000638.3_9_M.1.1",43.4558941057776,6.78279219341851
"C11.MAA000638.3_9_M.1.1",43.5803063068652,5.79760074130549
"F7.MAA000638.3_9_M.1.1",43.4816968172263,6.7294431918772
"I9.MAA000641.3_9_M.1.1",37.1391291865344,-9.04950911715307
"N3.MAA000641.3_9_M.1.1",39.9182102813707,-0.499118831809435
"J10.MAA000641.3_9_M.1.1",22.8017642151786,-6.55674244561595
"C12.MAA000641.3_9_M.1.1",40.6081602589688,0.62555675710851
"C15.MAA000641.3_9_M.1.1",37.8865052727198,0.674555446458689
"L8.MAA000641.3_9_M.1.1",31.7856554650472,-13.9556704400103
"F15.MAA000902.3_11_M.1.1",27.9401169302572,-15.208412963726
"G20.MAA000923.3_9_M.1.1",35.8730485945589,4.93982296850261
"D17.MAA000923.3_9_M.1.1",25.7938380923822,-18.4168605092205
"L8.MAA000923.3_9_M.1.1",21.3944307782495,-18.9771692930653
"P8.MAA000923.3_9_M.1.1",25.8990666696985,-17.1438285533446
"L12.MAA000923.3_9_M.1.1",37.3257430795812,-9.0456029045517
"L17.MAA000923.3_9_M.1.1",40.1487355346549,-3.74226565057345
"O14.MAA000923.3_9_M.1.1",28.6472248191129,-15.8172015196733
"K20.MAA000923.3_9_M.1.1",21.6262537483302,-19.6621317672819
"K6.MAA000924.3_8_M.1.1",43.574834387946,5.57309298624337
"G13.MAA000925.3_9_M.1.1",34.2177807515128,-12.8978664689715
"J3.MAA000925.3_9_M.1.1",21.565504329217,-19.2830826645032
"C16.MAA000926.3_9_M.1.1",33.9946563031766,-10.0436921218291
"J15.MAA000926.3_9_M.1.1",31.3479607755289,-9.56375516750739
"P21.MAA000926.3_9_M.1.1",24.7626602910498,-2.74414996885792
"C18.MAA000926.3_9_M.1.1",24.8421526851922,-4.0277967818943
"N14.MAA000926.3_9_M.1.1",26.2613183227747,-16.2945821869971
"O19.MAA000926.3_9_M.1.1",29.8250650076388,-7.03286373082327
"A11.MAA000926.3_9_M.1.1",24.973919443423,-15.1965676910593
"O20.MAA000926.3_9_M.1.1",23.1494212390273,-11.23181220397
"I14.MAA000926.3_9_M.1.1",40.0528197293556,-7.73367434764772
"L5.MAA000926.3_9_M.1.1",38.4508013634393,-4.89049706287918
"N16.MAA000926.3_9_M.1.1",37.7139034899,-7.58484593077702
"I16.MAA000926.3_9_M.1.1",36.5671008092724,-8.15158432180769
"M17.MAA000926.3_9_M.1.1",39.4680174701249,-0.748477110142238
"N22.MAA000926.3_9_M.1.1",26.2809569278396,-12.2338545331874
"I18.MAA000926.3_9_M.1.1",26.2283289903734,-16.5419212917235
"F20.MAA000926.3_9_M.1.1",29.4602766377412,-11.1357675078654
"L12.MAA000926.3_9_M.1.1",27.5085570945673,-16.5172639947664
"M18.MAA000926.3_9_M.1.1",24.6613977483124,-9.00943989943491
"P6.MAA000926.3_9_M.1.1",36.6709600064105,-7.20257643219024
"P8.MAA000926.3_9_M.1.1",36.204975795859,-3.67327525534643
"L17.MAA000926.3_9_M.1.1",39.3508618885984,3.36313656636202
"L18.MAA000926.3_9_M.1.1",36.279292876933,-9.06584739844716
"H14.MAA000926.3_9_M.1.1",33.9614918623832,-10.372696136479
"L20.MAA000926.3_9_M.1.1",34.560927159537,-3.0461209604646
"H18.MAA000926.3_9_M.1.1",30.8172406323253,-12.2057495314953
"P15.MAA000926.3_9_M.1.1",35.5172759176733,4.5923086622866
"D14.MAA000926.3_9_M.1.1",26.5522730747243,-14.5778424607518
"E21.MAA000926.3_9_M.1.1",26.9017167605832,-12.460205103699
"D15.MAA000926.3_9_M.1.1",38.006573079503,-6.49269297423756
"C13.MAA000926.3_9_M.1.1",36.4964488109142,-6.52198467170204
"K17.MAA000926.3_9_M.1.1",32.08719578728,-13.0638101399994
"C14.MAA000926.3_9_M.1.1",40.2979492470506,-6.25617910184907
"I1.MAA000926.3_9_M.1.1",26.1504787872059,-16.2121459668788
"J13.MAA000926.3_9_M.1.1",38.509269780285,-9.33283316692556
"M4.MAA000926.3_9_M.1.1",25.8908909067265,-17.8133955578035
"O12.MAA000926.3_9_M.1.1",35.3283666602045,-10.912585357097
"B12.MAA000926.3_9_M.1.1",29.624223019822,-13.6762704279872
"P19.MAA000926.3_9_M.1.1",38.384138782703,0.611662867436058
"J14.MAA000926.3_9_M.1.1",35.5074419726966,-9.31587202263131
"N18.MAA000928.3_9_M.1.1",21.2942808572431,-18.8905525351461
"D14.MAA000930.3_8_M.1.1",30.9071825362013,-10.6992441220911
"M22.MAA000930.3_8_M.1.1",26.9594484387785,-15.8597415166863
"B3.MAA000930.3_8_M.1.1",37.5299875947324,5.876553541519
"E4.MAA000930.3_8_M.1.1",29.3006480114638,-12.2289997475966
"N22.MAA000930.3_8_M.1.1",33.8627652670403,-13.261119016413
"B20.MAA000930.3_8_M.1.1",26.8537896685702,-12.4343911279006
"F15.MAA000930.3_8_M.1.1",33.8944070070067,-7.37568627468647
"O22.MAA000930.3_8_M.1.1",27.6336416014316,0.95318325290326
"G22.MAA000930.3_8_M.1.1",37.064841484623,1.17714885707453
"A15.MAA000930.3_8_M.1.1",26.5580018433601,-14.3946924867037
"A18.MAA000930.3_8_M.1.1",28.9987449420318,-9.58337271275138
"B9.MAA000932.3_11_M.1.1",41.0347646023696,-4.86165919981506
"D5.MAA000932.3_11_M.1.1",38.3383661813601,4.26150968212625
"O4.MAA000932.3_11_M.1.1",39.4305378726989,-0.847142313141369
"F10.MAA000932.3_11_M.1.1",25.4466942905613,-16.5035207293183
"D7.MAA000932.3_11_M.1.1",24.1123209495003,-8.58597929027332
"F11.MAA000932.3_11_M.1.1",25.9844734544722,-18.3609634734484
"K2.MAA000932.3_11_M.1.1",34.5876249409426,-7.1310449186515
"M4.MAA000932.3_11_M.1.1",40.703426938382,-4.86881502826728
"P20.MAA000932.3_11_M.1.1",40.7902212403558,-2.79538929922556
"B11.MAA000932.3_11_M.1.1",31.5648159789767,-12.6288851085126
"A1.MAA000932.3_11_M.1.1",39.214663330234,0.34901024103091
"I3.MAA000932.3_11_M.1.1",34.0789665790108,-14.2102577373605
"K3.MAA000932.3_11_M.1.1",29.1145138184474,-8.92925548172306
"M5.MAA000932.3_11_M.1.1",23.7706355020696,-7.58029756791072
"O7.MAA000932.3_11_M.1.1",40.0456373002117,-4.15763305085683
"E1.MAA000932.3_11_M.1.1",24.8611872065785,-5.09346856595105
"K4.MAA000932.3_11_M.1.1",35.8316394872987,5.2101763676644
"K5.MAA000932.3_11_M.1.1",34.8779627797068,-11.5478902286827
"O9.MAA000932.3_11_M.1.1",40.0466346482476,-2.50549733663307
"A2.MAA000932.3_11_M.1.1",39.9046133580382,-1.11205084064635
"B20.MAA000932.3_11_M.1.1",-7.54163313074789,-37.6730139381122
"E2.MAA000932.3_11_M.1.1",28.1562201077169,-2.38004420784072
"G2.MAA000932.3_11_M.1.1",37.276186229102,5.34242082670285
"E3.MAA000932.3_11_M.1.1",35.6865149760593,5.81357577408588
"G3.MAA000932.3_11_M.1.1",24.9840808129437,-7.81874244807188
"A3.MAA000932.3_11_M.1.1",35.5180104746568,4.92459998070767
"I7.MAA000932.3_11_M.1.1",24.292164279253,-5.63377717830496
"K6.MAA000932.3_11_M.1.1",34.2969644155457,-11.6390456991446
"M8.MAA000932.3_11_M.1.1",36.2338035980804,-9.18514186277363
"O10.MAA000932.3_11_M.1.1",30.7940870185358,-10.8268210367814
"A4.MAA000932.3_11_M.1.1",27.4722901657003,-14.3127849712566
"E4.MAA000932.3_11_M.1.1",24.0048762140133,-5.06504466926389
"I8.MAA000932.3_11_M.1.1",30.5604465901063,-12.0388342266977
"K7.MAA000932.3_11_M.1.1",26.8882806486236,-16.4115275519457
"M9.MAA000932.3_11_M.1.1",30.7931285649989,-15.9352980506342
"O11.MAA000932.3_11_M.1.1",29.0674402223957,-2.84670781233578
"C1.MAA000932.3_11_M.1.1",33.3219409353703,-3.63216097275581
"G5.MAA000932.3_11_M.1.1",34.7513516805777,4.67961670385836
"A5.MAA000932.3_11_M.1.1",38.5611356012824,-4.57956647795405
"I9.MAA000932.3_11_M.1.1",28.2167771837997,-17.4490374851893
"K8.MAA000932.3_11_M.1.1",39.5318111825488,-2.31661953895461
"M10.MAA000932.3_11_M.1.1",39.7479935172885,-8.87811671082729
"A6.MAA000932.3_11_M.1.1",27.5358925307789,-2.74088355495411
"E6.MAA000932.3_11_M.1.1",34.3633044804591,0.498177141287773
"G6.MAA000932.3_11_M.1.1",35.7882861489171,-11.9032759570584
"K11.MAA000932.3_11_M.1.1",40.6680569256607,-6.33040111634211
"C3.MAA000932.3_11_M.1.1",24.4356922781498,-5.5133637313808
"E11.MAA000932.3_11_M.1.1",30.7933754577508,2.8872492595891
"G7.MAA000932.3_11_M.1.1",34.0573064100232,-9.68804499976145
"A8.MAA000932.3_11_M.1.1",38.792197874673,-2.28725909874619
"M21.MAA000932.3_11_M.1.1",38.2591436648808,-7.66912911637227
"C4.MAA000932.3_11_M.1.1",24.0662256899521,-9.68616914752246
"G8.MAA000932.3_11_M.1.1",22.6813935091288,-9.66797679434245
"N1.MAA000932.3_11_M.1.1",36.6284659532792,-11.1336769516245
"P1.MAA000932.3_11_M.1.1",28.4034157529249,-14.4883098409232
"A10.MAA000932.3_11_M.1.1",39.1828398699765,-1.16072705723683
"C5.MAA000932.3_11_M.1.1",38.3527585563599,-5.39905213255166
"G10.MAA000932.3_11_M.1.1",32.1185120804448,-4.95750773373626
"L2.MAA000932.3_11_M.1.1",34.8639915800503,-9.25196688236607
"J2.MAA000932.3_11_M.1.1",39.1736919395203,1.83591629844896
"N2.MAA000932.3_11_M.1.1",39.6048768428986,-2.71746655781152
"P2.MAA000932.3_11_M.1.1",34.8123291926778,-13.4656184711252
"A11.MAA000932.3_11_M.1.1",40.0418325286028,-9.37634098097088
"E18.MAA000932.3_11_M.1.1",22.418570258646,-8.88743712560296
"J3.MAA000932.3_11_M.1.1",37.96585469911,-7.2286374958272
"A16.MAA000932.3_11_M.1.1",30.8820324664322,-13.3344718273206
"P3.MAA000932.3_11_M.1.1",29.9187166101641,-17.393049737207
"H1.MAA000932.3_11_M.1.1",30.4544676944528,-16.2629191601938
"J4.MAA000932.3_11_M.1.1",31.9434294391069,-12.7885757591675
"L5.MAA000932.3_11_M.1.1",34.9998233758042,4.77096363738854
"P5.MAA000932.3_11_M.1.1",39.2266120914147,-2.12696061115792
"C8.MAA000932.3_11_M.1.1",39.192431300645,-5.89931336958454
"F1.MAA000932.3_11_M.1.1",37.7245078628626,-7.99104854357438
"H2.MAA000932.3_11_M.1.1",31.003842753897,-15.2880983826927
"J5.MAA000932.3_11_M.1.1",29.4027015699665,-2.80905838836985
"C9.MAA000932.3_11_M.1.1",34.5118186388275,-8.00951138570619
"N5.MAA000932.3_11_M.1.1",30.9817578752911,-9.37491291577429
"P6.MAA000932.3_11_M.1.1",34.5718359146367,-6.7414328620875
"B1.MAA000932.3_11_M.1.1",37.9381641217584,-0.231368910955266
"C11.MAA000932.3_11_M.1.1",30.4396111849914,-13.0065937206472
"F2.MAA000932.3_11_M.1.1",38.590306977228,-6.81413064967178
"H3.MAA000932.3_11_M.1.1",37.0009371856184,-10.066771249213
"J6.MAA000932.3_11_M.1.1",34.0443418509425,-9.11300620440901
"L7.MAA000932.3_11_M.1.1",34.6193994393838,-12.1877261023112
"N6.MAA000932.3_11_M.1.1",35.8842805511502,5.09308244353888
"P7.MAA000932.3_11_M.1.1",43.0499151600165,5.30156924682831
"F3.MAA000932.3_11_M.1.1",39.895953110537,-5.15461204789414
"J7.MAA000932.3_11_M.1.1",34.5008678078987,-8.99027582983774
"B2.MAA000932.3_11_M.1.1",38.3023728330129,-5.7552325517115
"C17.MAA000932.3_11_M.1.1",41.3052093824627,-7.28664808645954
"N8.MAA000932.3_11_M.1.1",35.8512287272952,5.22890514926955
"P8.MAA000932.3_11_M.1.1",31.0673898694123,-12.5559895550538
"H5.MAA000932.3_11_M.1.1",38.2592772996486,-8.43095450876705
"J8.MAA000932.3_11_M.1.1",39.6306531150206,0.0966339131125141
"L9.MAA000932.3_11_M.1.1",35.501554909925,-7.85902684903244
"P9.MAA000932.3_11_M.1.1",22.9351639900781,-9.46346455713327
"L10.MAA000932.3_11_M.1.1",40.4632924426298,-5.46629544508288
"N10.MAA000932.3_11_M.1.1",29.0484369074519,-15.9638620483827
"B4.MAA000932.3_11_M.1.1",27.740650811505,-2.51435995272371
"F5.MAA000932.3_11_M.1.1",39.0296318310367,-2.95309379615356
"H6.MAA000932.3_11_M.1.1",30.8158975605979,-2.58706048284304
"J9.MAA000932.3_11_M.1.1",21.125610392266,-8.36435457776816
"D1.MAA000932.3_11_M.1.1",21.1428775238009,-8.81292143753826
"F6.MAA000932.3_11_M.1.1",38.2875294339469,-6.23754920771039
"B5.MAA000932.3_11_M.1.1",37.9338815027785,-4.42955601192213
"L11.MAA000932.3_11_M.1.1",39.0049375767391,-2.6047950090882
"N11.MAA000932.3_11_M.1.1",22.0956717211721,-8.95658902422658
"B6.MAA000932.3_11_M.1.1",22.2232011179797,-10.0690797948158
"F7.MAA000932.3_11_M.1.1",37.0001654855377,3.99235358244399
"H9.MAA000932.3_11_M.1.1",33.1691663551519,-6.13591659372296
"J11.MAA000932.3_11_M.1.1",31.9467875849441,-7.66305111650801
"M1.MAA000932.3_11_M.1.1",37.0462446731542,-11.5741778653701
"O1.MAA000932.3_11_M.1.1",38.1855222932615,-4.78492615415991
"D3.MAA000932.3_11_M.1.1",29.8568469784268,-17.2307222454565
"F8.MAA000932.3_11_M.1.1",29.4398436657247,-13.3860705667839
"J20.MAA000932.3_11_M.1.1",33.5052345994241,-6.27186820983932
"M2.MAA000932.3_11_M.1.1",36.0562226558666,-11.2897559642534
"O3.MAA000932.3_11_M.1.1",35.4193463065455,-10.5257064382965
