"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Zfp52",5.27787123589378e-18,0.708216921130112,0.467,0.113,1.23190792516997e-13,"Bladder__bladder.urothelial.cell","Zfp52"
"Zkscan6",1.04456717449382e-17,0.829893699094958,0.483,0.118,2.43812424198602e-13,"Bladder__bladder.urothelial.cell","Zkscan6"
"Zfp655",4.67461477384051e-17,0.594461929556037,0.783,0.301,1.09110183436211e-12,"Bladder__bladder.urothelial.cell","Zfp655"
"Bmpr1a1",6.71351587177699e-17,0.678813434564046,0.667,0.215,1.56700173963147e-12,"Bladder__bladder.urothelial.cell","Bmpr1a"
"Hnf1b",7.54727682314129e-17,0.35637859193238,0.3,0.052,1.76160988328941e-12,"Bladder__bladder.urothelial.cell","Hnf1b"
"Mafg",7.91716982817458e-17,0.979488854599275,0.767,0.299,1.84794660959423e-12,"Bladder__bladder.urothelial.cell","Mafg"
"Hoxd4",9.79273533981298e-17,0.289163760578208,0.117,0.009,2.28572235566575e-12,"Bladder__bladder.urothelial.cell","Hoxd4"
"Ctnnb1",1.48722846891258e-16,1.00618741802423,0.983,0.632,3.47133996928886e-12,"Bladder__bladder.urothelial.cell","Ctnnb1"
"Pcbp3",3.07780225445356e-16,0.824853184751641,0.417,0.095,7.18389824212005e-12,"Bladder__bladder.urothelial.cell","Pcbp3"
"Rxra",2.99188182909317e-15,0.43629457026499,0.533,0.155,6.98335137728637e-11,"Bladder__bladder.urothelial.cell","Rxra"
"Foxp21",3.07464197142151e-15,0.352765207736514,0.3,0.056,7.17652182549494e-11,"Bladder__bladder.urothelial.cell","Foxp2"
"Foxp4",4.27847302897069e-15,0.541726687322287,0.567,0.17,9.98638389692048e-11,"Bladder__bladder.urothelial.cell","Foxp4"
"Lrrfip11",4.71391705144611e-15,0.700360166233538,0.967,0.499,1.10027537897804e-10,"Bladder__bladder.urothelial.cell","Lrrfip1"
